Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Carson Wentz(WAS),17,25,68.0,268,10.7,4,1,3,8,63,0,0,1,31.0,31.0,44.0%
2,Derek Carr(LV),29,52,55.8,417,8.0,3,0,0,1,15,0,0,1,30.2,30.2,58.1%
3,Dak Prescott(DAL),16,25,64.0,234,9.4,3,0,0,4,26,1,0,1,30.0,30.0,98.2%
4,Russell Wilson(DEN),27,39,69.2,334,8.6,3,0,1,2,10,0,0,1,26.4,26.4,90.4%
5,Alex Smith(FA),25,36,69.4,342,9.5,3,0,1,1,0,0,0,1,25.7,25.7,5.0%
6,Josh McCown(FA),17,27,63.0,209,7.7,3,1,3,3,1,1,0,1,24.5,24.5,0.0%
7,Kirk Cousins(MIN),30,40,75.0,303,7.6,3,1,4,3,18,0,0,1,23.9,23.9,70.7%
8,Jameis Winston(NO),32,44,72.7,384,8.7,3,1,1,1,0,0,1,1,23.4,23.4,5.2%
9,Tyrod Taylor(HOU),20,33,60.6,268,8.1,1,0,1,6,53,0,0,1,20.0,20.0,4.9%
10,Drew Brees(FA),27,38,71.1,331,8.7,1,2,1,5,-1,1,0,1,19.1,19.1,35.7%
11,Jared Goff(DET),22,37,59.5,235,6.4,1,1,1,2,13,1,0,1,18.7,18.7,5.3%
12,Tom Brady(FA),21,29,72.4,249,8.6,2,0,2,5,5,0,0,1,18.5,18.5,99.1%
13,Matt Ryan(ATL),23,33,69.7,233,7.1,1,0,1,3,37,0,0,1,17.0,17.0,36.3%
14,Ben Roethlisberger(FA),14,24,58.3,224,9.3,2,0,0,3,-3,0,0,1,16.7,16.7,23.8%
15,Blake Bortles(NO),18,26,69.2,330,12.7,1,0,1,4,11,0,1,1,16.3,16.3,0.1%
16,Philip Rivers(FA),15,26,57.7,183,7.0,2,0,3,0,0,0,0,1,15.3,15.3,20.6%
17,C.J. Beathard(JAC),22,38,57.9,235,6.2,0,0,5,5,30,1,2,1,14.4,14.4,0.0%
18,Matt Moore(FA),13,21,61.9,188,9.0,2,1,1,0,0,0,0,1,13.5,13.5,0.0%
