Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Kirk Cousins(MIN),25,37,67.6,330,8.9,2,1,1,4,26,1,0,1,27.8,27.8,70.7%
2,Deshaun Watson(HOU),17,29,58.6,225,7.8,3,1,1,6,23,0,0,1,23.3,23.3,5.0%
3,Carson Wentz(WAS),16,30,53.3,222,7.4,3,0,3,6,25,0,1,1,21.4,21.4,44.0%
4,Carson Palmer(FA),18,22,81.8,283,12.9,3,1,2,5,-4,0,0,1,20.9,20.9,5.6%
5,Cam Newton(CAR),28,52,53.8,239,4.6,1,3,2,11,71,1,0,1,20.7,20.7,20.3%
6,Ryan Fitzpatrick(WAS),22,32,68.8,290,9.1,3,2,2,2,12,0,0,1,20.6,20.6,6.1%
7,Josh McCown(FA),31,47,66.0,354,7.5,2,2,4,3,21,0,0,1,20.3,20.3,0.0%
8,Tom Brady(FA),20,38,52.6,257,6.8,2,1,0,1,-1,0,0,1,16.2,16.2,99.1%
9,Trevor Siemian(NO),29,50,58.0,376,7.5,1,2,4,1,9,0,0,1,15.9,15.9,1.1%
10,Alex Smith(FA),19,34,55.9,246,7.2,1,0,3,4,13,0,0,1,15.1,15.1,5.0%
11,Matthew Stafford(LAR),25,52,48.1,312,6.0,3,3,5,2,4,0,2,1,14.9,14.9,97.2%
12,Philip Rivers(FA),25,36,69.4,268,7.4,1,0,1,2,-4,0,0,1,14.3,14.3,20.6%
13,Marcus Mariota(LV),23,32,71.9,306,9.6,1,1,1,2,0,0,0,1,14.2,14.2,0.2%
14,Jacoby Brissett(MIA),21,37,56.8,212,5.7,1,0,1,4,15,0,0,1,14.0,14.0,0.6%
15,Blake Bortles(NO),23,35,65.7,241,6.9,1,1,5,2,19,0,0,1,13.5,13.5,0.1%
16,C.J. Beathard(JAC),19,36,52.8,245,6.8,1,1,2,1,14,0,0,1,13.2,13.2,0.0%
17,Case Keenum(CLE),24,38,63.2,239,6.3,1,1,0,2,15,0,0,1,13.1,13.1,0.9%
