Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Matthew Stafford(LAR),36,59,61.0,520,8.8,5,2,2,0,0,0,0,1,36.8,36.8,97.2%
2,Drew Brees(FA),28,35,80.0,389,11.1,5,1,0,1,5,0,0,1,34.1,34.1,35.7%
3,Tom Brady(FA),23,35,65.7,338,9.7,3,1,4,0,0,0,0,1,23.5,23.5,99.1%
4,Alex Smith(FA),20,30,66.7,213,7.1,1,0,3,5,4,1,0,1,18.9,18.9,5.0%
5,Ryan Fitzpatrick(WAS),29,46,63.0,307,6.7,2,4,2,5,36,0,0,1,15.9,15.9,6.1%
6,Matt Ryan(ATL),6,9,66.7,106,11.8,2,0,0,0,0,0,0,1,12.2,12.2,36.3%
7,Cam Newton(CAR),15,25,60.0,158,6.3,1,1,2,6,32,0,0,1,11.5,11.5,20.3%
8,Josh McCown(FA),15,25,60.0,160,6.4,1,1,7,4,30,0,0,1,11.4,11.4,0.0%
9,Andy Dalton(CHI),22,44,50.0,232,5.3,0,0,1,4,17,0,0,1,11.0,11.0,1.6%
10,Joe Flacco(NYJ),15,19,78.9,130,6.8,1,0,1,1,1,0,0,1,9.3,9.3,0.3%
11,Ben Roethlisberger(FA),23,40,57.5,221,5.5,0,0,2,0,0,0,0,1,8.8,8.8,23.8%
12,Blaine Gabbert(TB),11,19,57.9,92,4.8,1,0,3,3,-3,0,1,1,5.4,5.4,0.1%
13,Matt Moore(FA),22,32,68.8,135,4.2,1,2,1,3,-1,0,0,1,5.3,5.3,0.0%
14,Joe Webb III(FA),17,32,53.1,200,6.3,0,2,1,4,2,0,0,1,4.2,4.2,0.0%
15,Brian Hoyer(NE),1,1,100.0,22,22.0,0,0,0,3,-2,0,0,1,0.7,0.7,0.0%
16,Chase Daniel(LAC),3,3,100.0,20,6.7,0,0,0,3,-3,0,0,1,0.5,0.5,0.1%
17,Josh Johnson(BAL),0,0,0,0,0,0,0,0,1,5,0,0,1,0.5,0.5,1.1%
18,Aaron Rodgers(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
19,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
21,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
22,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
23,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
24,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Mac Jones(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5%
27,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
28,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
29,Trevor Lawrence(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9%
30,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
31,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
32,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
