rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Ryan Succop,5,5,100.0,48,0,1,1,3,0,3,3,1,21.0,21.0,57.4,TB,K,6,2017
2,Aldrick Rosas,3,4,75.0,51,0,1,0,1,1,2,2,1,14.0,14.0,1.8,FA,K,6,2017
3,Kai Forbath,3,3,100.0,53,0,0,2,0,1,2,2,1,13.0,13.0,3.0,LAR,K,6,2017
4,Adam Vinatieri,3,3,100.0,52,0,1,1,0,1,1,2,1,12.0,12.0,0.2,FA,K,6,2017
5,Justin Tucker,3,3,100.0,50,0,1,1,0,1,1,1,1,12.0,12.0,98.0,BAL,K,6,2017
6,Graham Gano,3,3,100.0,46,0,1,1,1,0,2,2,1,12.0,12.0,31.4,NYG,K,6,2017
7,Wil Lutz,1,1,100.0,41,0,0,0,1,0,7,7,1,11.0,11.0,3.3,NO,K,6,2017
8,Jake Elliott,2,2,100.0,50,0,0,0,1,1,2,2,1,11.0,11.0,22.5,PHI,K,6,2017
9,Greg Zuerlein,2,2,100.0,56,0,1,0,0,1,3,3,1,11.0,11.0,74.2,DAL,K,6,2017
10,Connor Barth,2,2,100.0,40,0,1,0,1,0,3,3,1,10.0,10.0,0.0,FA,K,6,2017
11,Matt Prater,1,2,50.0,41,0,0,0,1,0,5,5,1,9.0,9.0,52.8,ARI,K,6,2017
12,Dustin Hopkins,2,2,100.0,48,0,1,0,1,0,2,3,1,9.0,9.0,14.5,LAC,K,6,2017
13,Cody Parkey,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,0.4,FA,K,6,2017
14,Robbie Gould,1,2,50.0,52,0,0,0,0,1,3,3,1,8.0,8.0,22.5,SF,K,6,2017
15,Phil Dawson,1,1,100.0,28,0,1,0,0,0,5,5,1,8.0,8.0,0.1,FA,K,6,2017
16,Harrison Butker,2,2,100.0,46,0,0,1,1,0,1,1,1,8.0,8.0,76.6,KC,K,6,2017
17,Matt Bryant,1,2,50.0,50,0,0,0,0,1,2,2,1,7.0,7.0,1.1,FA,K,6,2017
18,Zane Gonzalez,1,1,100.0,41,0,0,0,1,0,2,2,1,6.0,6.0,2.6,CAR,K,6,2017
19,Ka'imi Fairbairn,1,1,100.0,40,0,0,0,1,0,2,3,1,6.0,6.0,0.8,HOU,K,6,2017
20,Stephen Gostkowski,1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,6.0,0.1,FA,K,6,2017
21,Jason Myers,1,3,33.3,41,0,0,0,1,0,2,2,1,6.0,6.0,22.1,SEA,K,6,2017
22,Nick Novak,1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,5.0,0.1,FA,K,6,2017
23,Chandler Catanzaro,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,5.0,0.0,FA,K,6,2017
24,Chris Boswell,1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,51.0,PIT,K,6,2017
25,Giorgio Tavecchio,1,1,100.0,44,0,0,0,1,0,1,2,1,5.0,5.0,1.0,TEN,K,6,2017
26,Brandon McManus,1,3,33.3,28,0,1,0,0,0,1,1,1,4.0,4.0,44.3,DEN,K,6,2017
27,Mason Crosby,1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,40.7,GB,K,6,2017
28,Patrick Murray,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,FA,K,6,2017
29,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,6,2017
30,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,6,2017
31,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,6,2017
32,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,6,2017
33,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,6,2017
34,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,6,2017
35,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,6,2017
36,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,6,2017
37,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,6,2017
38,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,6,2017
39,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,6,2017
40,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,6,2017
41,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,6,2017
42,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,6,2017
43,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,6,2017
44,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,6,2017
45,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,6,2017
46,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,6,2017
47,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,6,2017
48,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,6,2017
49,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2017
50,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,6,2017
51,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,6,2017
52,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,6,2017
53,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,6,2017
54,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2017
55,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,6,2017
56,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,6,2017
57,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,6,2017
58,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,6,2017
59,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,6,2017
60,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,6,2017
61,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,6,2017
