rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Harrison Butker,5.0,5.0,100.0,51.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,21.0,21.0,76.6,KC,K,8,2017
2.0,Matt Prater,5.0,5.0,100.0,51.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,18.0,18.0,52.8,ARI,K,8,2017
3.0,Kai Forbath,4.0,4.0,100.0,51.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,3.0,LAR,K,8,2017
4.0,Mike Nugent,4.0,5.0,80.0,48.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,16.0,16.0,1.0,FA,K,8,2017
5.0,Matt Bryant,4.0,4.0,100.0,45.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,1.1,FA,K,8,2017
6.0,Stephen Gostkowski,4.0,6.0,66.7,43.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,0.1,FA,K,8,2017
7.0,Justin Tucker,2.0,3.0,66.7,55.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,13.0,13.0,98.0,BAL,K,8,2017
8.0,Stephen Hauschka,2.0,2.0,100.0,44.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,0.0,FA,K,8,2017
9.0,Blair Walsh,2.0,2.0,100.0,21.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,1.0,11.0,11.0,0.1,FA,K,8,2017
10.0,Adam Vinatieri,3.0,3.0,100.0,33.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,11.0,0.2,FA,K,8,2017
11.0,Chandler Catanzaro,2.0,4.0,50.0,46.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,0.0,FA,K,8,2017
12.0,Jake Elliott,2.0,2.0,100.0,51.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,10.0,10.0,22.5,PHI,K,8,2017
13.0,Wil Lutz,2.0,2.0,100.0,49.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,3.3,NO,K,8,2017
14.0,Ka'imi Fairbairn,1.0,1.0,100.0,31.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,0.8,HOU,K,8,2017
15.0,Nick Rose,2.0,3.0,66.7,42.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,8.0,8.0,0.0,FA,K,8,2017
16.0,Chris Boswell,2.0,2.0,100.0,38.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,51.0,PIT,K,8,2017
17.0,Brandon McManus,2.0,2.0,100.0,34.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,44.3,DEN,K,8,2017
18.0,Connor Barth,2.0,3.0,66.7,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,FA,K,8,2017
19.0,Robbie Gould,1.0,2.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,22.5,SF,K,8,2017
20.0,Randy Bullock,1.0,2.0,50.0,29.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,10.8,TEN,K,8,2017
21.0,Graham Gano,1.0,1.0,100.0,28.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,31.4,NYG,K,8,2017
22.0,Zane Gonzalez,1.0,2.0,50.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,2.6,CAR,K,8,2017
23.0,Patrick Murray,1.0,1.0,100.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,FA,K,8,2017
24.0,Giorgio Tavecchio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,TEN,K,8,2017
25.0,Nick Novak,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,FA,K,8,2017
26.0,Michael Badgley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,IND,K,8,2017
