rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Kai Forbath,6.0,6.0,100.0,52.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,24.0,24.0,3.0,LAR,K,7,2017
2.0,Chris Boswell,5.0,5.0,100.0,49.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,19.0,19.0,51.0,PIT,K,7,2017
3.0,Greg Zuerlein,4.0,4.0,100.0,53.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,17.0,17.0,74.2,DAL,K,7,2017
4.0,Ryan Succop,4.0,5.0,80.0,47.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,15.0,57.4,TB,K,7,2017
5.0,Justin Tucker,3.0,3.0,100.0,57.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,14.0,98.0,BAL,K,7,2017
6.0,Harrison Butker,3.0,3.0,100.0,53.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,14.0,14.0,76.6,KC,K,7,2017
7.0,Stephen Hauschka,3.0,4.0,75.0,52.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,14.0,14.0,0.0,FA,K,7,2017
8.0,Jake Elliott,2.0,3.0,66.7,50.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,13.0,13.0,22.5,PHI,K,7,2017
9.0,Zane Gonzalez,3.0,3.0,100.0,54.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,2.6,CAR,K,7,2017
10.0,Stephen Gostkowski,3.0,3.0,100.0,38.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,11.0,0.1,FA,K,7,2017
11.0,Patrick Murray,2.0,2.0,100.0,50.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,1.0,FA,K,7,2017
12.0,Josh Lambo,2.0,2.0,100.0,42.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,3.2,FA,K,7,2017
13.0,Wil Lutz,2.0,2.0,100.0,44.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,9.0,9.0,3.3,NO,K,7,2017
14.0,Giorgio Tavecchio,1.0,3.0,33.3,26.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,1.0,TEN,K,7,2017
15.0,Cody Parkey,1.0,1.0,100.0,39.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,0.4,FA,K,7,2017
16.0,Mason Crosby,1.0,2.0,50.0,46.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,40.7,GB,K,7,2017
17.0,Nick Rose,1.0,1.0,100.0,27.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,0.0,FA,K,7,2017
18.0,Blair Walsh,1.0,1.0,100.0,39.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,0.1,FA,K,7,2017
19.0,Robbie Gould,1.0,1.0,100.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,22.5,SF,K,7,2017
20.0,Connor Barth,1.0,2.0,50.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.0,FA,K,7,2017
21.0,Chandler Catanzaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,FA,K,7,2017
22.0,Graham Gano,1.0,1.0,100.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,31.4,NYG,K,7,2017
23.0,Nick Novak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.1,FA,K,7,2017
24.0,Dan Bailey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,FA,K,7,2017
25.0,Randy Bullock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,10.8,TEN,K,7,2017
26.0,Matt Bryant,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1,FA,K,7,2017
27.0,Aldrick Rosas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8,FA,K,7,2017
28.0,Michael Badgley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,IND,K,7,2017
29.0,Matthew Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,JAC,K,7,2017
30.0,Austin Seibert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,DET,K,7,2017
31.0,Chris Blewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,CLE,K,7,2017
32.0,Matt Gay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,LAR,K,7,2017
33.0,Greg Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,MIN,K,7,2017
34.0,Ka'imi Fairbairn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,HOU,K,7,2017
35.0,Ty Long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,LAC,K,7,2017
36.0,Eddy Pineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,NYJ,K,7,2017
37.0,Sam Ficken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,TEN,K,7,2017
38.0,Younghoe Koo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,ATL,K,7,2017
39.0,Joey Slye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,WAS,K,7,2017
40.0,Daniel Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,LV,K,7,2017
41.0,Jason Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,MIA,K,7,2017
42.0,Rodrigo Blankenship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,IND,K,7,2017
43.0,Chase McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,CLE,K,7,2017
44.0,Evan McPherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,CIN,K,7,2017
45.0,Riley Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,DET,K,7,2017
46.0,Brian Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,WAS,K,7,2017
47.0,Chris Naggar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,DAL,K,7,2017
48.0,Quinn Nordin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NE,K,7,2017
49.0,Jose Borregales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,K,7,2017
50.0,Cameron Nizialek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,7,2017
51.0,Austin MacGinnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,K,7,2017
52.0,Dominik Eberle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,7,2017
53.0,Jake Verity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,K,7,2017
54.0,Tyler Bass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,BUF,K,7,2017
55.0,JJ Molson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,K,7,2017
56.0,Sam Sloman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,K,7,2017
57.0,Matt Ammendola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,NYJ,K,7,2017
