rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Robbie Gould,6,6,100.0,50,0,1,1,3,1,1,1,1,24.0,24.0,22.5,SF,K,15,2017
2,Phil Dawson,5,5,100.0,40,1,0,3,1,0,0,0,1,16.0,16.0,0.1,FA,K,15,2017
3,Ryan Succop,3,3,100.0,50,0,0,1,1,1,2,2,1,14.0,14.0,57.4,TB,K,15,2017
4,Harrison Butker,3,4,75.0,51,0,1,1,0,1,3,3,1,14.0,14.0,76.6,KC,K,15,2017
5,Kai Forbath,2,2,100.0,53,0,0,1,0,1,4,4,1,12.0,12.0,3.0,LAR,K,15,2017
6,Cody Parkey,3,3,100.0,41,0,2,0,1,0,1,1,1,11.0,11.0,0.4,FA,K,15,2017
7,Greg Zuerlein,2,2,100.0,36,0,0,2,0,0,4,5,1,10.0,10.0,74.2,DAL,K,15,2017
8,Justin Tucker,2,2,100.0,43,0,0,1,1,0,3,3,1,10.0,10.0,98.0,BAL,K,15,2017
9,Jake Elliott,2,2,100.0,28,0,2,0,0,0,4,4,1,10.0,10.0,22.5,PHI,K,15,2017
10,Josh Lambo,1,1,100.0,38,0,0,1,0,0,6,6,1,9.0,9.0,3.2,FA,K,15,2017
11,Dan Bailey,2,2,100.0,45,1,0,0,1,0,2,2,1,9.0,9.0,0.0,FA,K,15,2017
12,Matt Prater,2,2,100.0,48,0,0,1,1,0,2,2,1,9.0,9.0,52.8,ARI,K,15,2017
13,Adam Vinatieri,2,2,100.0,45,0,0,1,1,0,1,1,1,8.0,8.0,0.2,FA,K,15,2017
14,Chris Boswell,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,8.0,51.0,PIT,K,15,2017
15,Stephen Gostkowski,2,2,100.0,46,0,0,1,1,0,1,2,1,8.0,8.0,0.1,FA,K,15,2017
16,Matt Bryant,1,2,50.0,57,0,0,0,0,1,3,3,1,8.0,8.0,1.1,FA,K,15,2017
17,Dustin Hopkins,2,2,100.0,32,0,1,1,0,0,2,2,1,8.0,8.0,14.5,LAC,K,15,2017
18,Graham Gano,1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,7.0,31.4,NYG,K,15,2017
19,Wil Lutz,1,1,100.0,23,0,1,0,0,0,4,4,1,7.0,7.0,3.3,NO,K,15,2017
20,Chandler Catanzaro,2,2,100.0,29,0,2,0,0,0,1,1,1,7.0,7.0,0.0,FA,K,15,2017
21,Brandon McManus,1,2,50.0,40,0,0,0,1,0,2,2,1,6.0,6.0,44.3,DEN,K,15,2017
