rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Harrison Butker,5,5,100.0,49,0,0,2,3,0,3,3,1,21.0,21.0,76.6,KC,K,5,2017
2,Adam Vinatieri,4,4,100.0,52,0,1,1,0,2,2,2,1,18.0,18.0,0.2,FA,K,5,2017
3,Stephen Gostkowski,4,4,100.0,48,0,2,0,2,0,1,1,1,15.0,15.0,0.1,FA,K,5,2017
4,Justin Tucker,3,3,100.0,44,0,2,0,1,0,3,3,1,13.0,13.0,98.0,BAL,K,5,2017
5,Robbie Gould,3,3,100.0,43,0,1,0,2,0,2,2,1,13.0,13.0,22.5,SF,K,5,2017
6,Blair Walsh,3,3,100.0,49,0,0,1,2,0,1,1,1,12.0,12.0,0.1,FA,K,5,2017
7,Jake Elliott,2,2,100.0,36,0,1,1,0,0,4,4,1,10.0,10.0,22.5,PHI,K,5,2017
8,Stephen Hauschka,3,3,100.0,38,0,1,2,0,0,1,1,1,10.0,10.0,0.0,FA,K,5,2017
9,Graham Gano,2,3,66.7,44,0,1,0,1,0,3,3,1,10.0,10.0,31.4,NYG,K,5,2017
10,Chris Boswell,3,3,100.0,34,0,2,1,0,0,0,0,1,9.0,9.0,51.0,PIT,K,5,2017
11,Nick Novak,2,2,100.0,31,0,1,1,0,0,3,3,1,9.0,9.0,0.1,FA,K,5,2017
12,Dan Bailey,1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,8.0,0.0,FA,K,5,2017
13,Kai Forbath,2,2,100.0,26,0,2,0,0,0,2,2,1,8.0,8.0,3.0,LAR,K,5,2017
14,Randy Bullock,2,2,100.0,30,0,1,1,0,0,2,2,1,8.0,8.0,10.8,TEN,K,5,2017
15,Chandler Catanzaro,1,1,100.0,57,0,0,0,0,1,2,2,1,7.0,7.0,0.0,FA,K,5,2017
16,Jason Myers,1,1,100.0,47,0,0,0,1,0,3,4,1,7.0,7.0,22.1,SEA,K,5,2017
17,Matt Prater,1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,6.0,52.8,ARI,K,5,2017
18,Ryan Succop,1,1,100.0,45,0,0,0,1,0,1,1,1,5.0,5.0,57.4,TB,K,5,2017
19,Giorgio Tavecchio,1,1,100.0,32,0,0,1,0,0,2,2,1,5.0,5.0,1.0,TEN,K,5,2017
20,Cody Parkey,1,1,100.0,41,0,0,0,1,0,1,2,1,5.0,5.0,0.4,FA,K,5,2017
21,Mason Crosby,1,1,100.0,22,0,1,0,0,0,2,4,1,5.0,5.0,40.7,GB,K,5,2017
22,Greg Zuerlein,1,2,50.0,35,0,0,1,0,0,1,1,1,4.0,4.0,74.2,DAL,K,5,2017
23,Zane Gonzalez,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,2.6,CAR,K,5,2017
24,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.8,HOU,K,5,2017
25,Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.8,FA,K,5,2017
26,Nick Folk,0,3,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,81.8,NE,K,5,2017
27,Phil Dawson,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1,FA,K,5,2017
28,Connor Barth,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,FA,K,5,2017
