rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Chris Boswell,4,4,100.0,52,0,1,0,2,1,3,3,1,19.0,19.0,51.0,PIT,K,14,2017
2,Robbie Gould,4,4,100.0,52,0,1,1,1,1,2,2,1,17.0,17.0,22.5,SF,K,14,2017
3,Harrison Butker,4,4,100.0,53,0,1,1,1,1,2,2,1,17.0,17.0,76.6,KC,K,14,2017
4,Josh Lambo,3,3,100.0,51,0,0,2,0,1,3,3,1,14.0,14.0,3.2,FA,K,14,2017
5,Jake Elliott,3,3,100.0,41,0,1,1,1,0,4,4,1,14.0,14.0,22.5,PHI,K,14,2017
6,Brandon McManus,3,4,75.0,53,0,0,1,1,1,2,2,1,14.0,14.0,44.3,DEN,K,14,2017
7,Phil Dawson,4,5,80.0,47,0,1,2,1,0,0,0,1,13.0,13.0,0.1,FA,K,14,2017
8,Travis Coons,3,3,100.0,36,0,1,2,0,0,3,3,1,12.0,12.0,1.1,FA,K,14,2017
9,Kai Forbath,3,4,75.0,30,0,2,1,0,0,1,1,1,10.0,10.0,3.0,LAR,K,14,2017
10,Matt Bryant,2,2,100.0,52,0,1,0,0,1,2,2,1,10.0,10.0,1.1,FA,K,14,2017
11,Cody Parkey,2,2,100.0,44,0,0,1,1,0,3,3,1,10.0,10.0,0.4,FA,K,14,2017
12,Justin Tucker,1,1,100.0,47,0,0,0,1,0,5,5,1,9.0,9.0,98.0,BAL,K,14,2017
13,Mike Nugent,2,2,100.0,34,0,1,1,0,0,3,4,1,9.0,9.0,1.0,FA,K,14,2017
14,Stephen Gostkowski,2,2,100.0,46,0,0,1,1,0,2,2,1,9.0,9.0,0.1,FA,K,14,2017
15,Graham Gano,1,1,100.0,41,0,0,0,1,0,4,4,1,8.0,8.0,31.4,NYG,K,14,2017
16,Matt Prater,1,1,100.0,46,0,0,0,1,0,3,3,1,7.0,7.0,52.8,ARI,K,14,2017
17,Ka'imi Fairbairn,1,2,50.0,55,0,0,0,0,1,1,2,1,6.0,6.0,0.8,HOU,K,14,2017
18,Dan Bailey,1,3,33.3,21,0,1,0,0,0,3,4,1,6.0,6.0,0.0,FA,K,14,2017
19,Blair Walsh,1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,6.0,0.1,FA,K,14,2017
20,Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,74.2,DAL,K,14,2017
21,Wil Lutz,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,5.0,3.3,NO,K,14,2017
22,Aldrick Rosas,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,1.8,FA,K,14,2017
23,Patrick Murray,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.0,FA,K,14,2017
24,Mason Crosby,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,40.7,GB,K,14,2017
25,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,2.6,CAR,K,14,2017
26,Randy Bullock,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,10.8,TEN,K,14,2017
27,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,TEN,K,14,2017
28,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,FA,K,14,2017
29,Ryan Succop,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,57.4,TB,K,14,2017
30,Nick Rose,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0,FA,K,14,2017
31,Adam Vinatieri,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.2,FA,K,14,2017
32,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,14,2017
33,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,14,2017
34,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,14,2017
35,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,14,2017
36,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,14,2017
37,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,14,2017
38,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,14,2017
39,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,14,2017
40,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,14,2017
41,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,14,2017
42,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,14,2017
43,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,14,2017
44,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,14,2017
45,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,14,2017
46,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,14,2017
47,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,14,2017
48,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,14,2017
49,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,14,2017
50,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,14,2017
51,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,14,2017
52,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,14,2017
53,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,14,2017
54,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,14,2017
55,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,14,2017
56,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,14,2017
57,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,14,2017
58,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,14,2017
59,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,14,2017
60,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,14,2017
61,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,14,2017
62,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,14,2017
63,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,14,2017
64,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,14,2017
65,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,14,2017
66,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,14,2017
67,Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.8,NE,K,14,2017
68,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,14,2017
69,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,14,2017
70,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,14,2017
71,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,14,2017
