Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,LeSean McCoy(FA),21,130,6.2,53,1,1,1,1,1,1.0,0,0,1,19.1,19.1,2.0%
2,Alfred Morris(NYG),21,125,6.0,30,2,1,1,1,5,5.0,0,0,1,19.0,19.0,0.0%
3,Lamar Miller(FA),12,59,4.9,22,1,0,1,1,8,8.0,0,0,1,6.7,6.7,0.0%
4,Giovani Bernard(TB),17,45,2.6,19,0,0,2,3,22,11.0,0,0,1,6.7,6.7,5.4%
5,Jerick McKinnon(KC),15,54,3.6,10,0,0,3,3,9,3.0,0,0,1,6.3,6.3,0.8%
6,Carlos Hyde(JAC),7,16,2.3,7,0,1,0,0,0,0,0,1,1,5.6,5.6,6.9%
7,Theo Riddick(FA),2,12,6.0,9,0,0,3,6,40,13.3,0,0,1,5.2,5.2,0.0%
8,Mark Ingram II(NO),11,27,2.5,9,0,0,2,2,15,7.5,0,0,1,4.2,4.2,39.1%
9,Cordarrelle Patterson(ATL),0,0,0,0,0,0,2,2,18,9.0,0,0,1,1.8,1.8,95.1%
10,Frank Gore(FA),13,36,2.8,8,0,0,0,0,0,0,0,1,1,1.6,1.6,12.2%
11,Devonta Freeman(BAL),5,7,1.4,6,0,0,0,1,0,0,0,0,1,0.7,0.7,74.2%
12,Kyle Juszczyk(SF),0,0,0,0,0,0,3,3,21,7.0,0,1,1,0.1,0.1,1.0%
13,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
14,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
15,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
16,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
17,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
19,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
21,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
22,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
