Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Le'Veon Bell(FA),26,185,7.1,53,2,2,6,9,50,8.3,1,0,1,41.5,41.5,5.4%
2,Lamar Miller(FA),12,53,4.4,15,0,0,5,5,36,7.2,0,0,1,8.9,8.9,0.0%
3,Frank Gore(FA),12,63,5.3,11,0,0,0,0,0,0,0,0,1,6.3,6.3,12.2%
4,Mark Ingram II(NO),10,43,4.3,16,0,0,2,2,13,6.5,0,1,1,3.6,3.6,39.1%
5,Giovani Bernard(TB),6,17,2.8,4,0,0,3,5,19,6.3,0,0,1,3.6,3.6,5.4%
6,LeSean McCoy(FA),17,50,2.9,10,0,0,0,0,0,0,0,1,1,3.0,3.0,2.0%
7,Alfred Morris(NYG),8,6,0.8,12,0,0,1,3,11,11.0,0,0,1,1.7,1.7,0.0%
8,Carlos Hyde(JAC),2,4,2.0,2,0,0,1,1,8,8.0,0,0,1,1.2,1.2,6.9%
9,Damien Williams(CHI),2,4,2.0,4,0,0,1,3,7,7.0,0,0,1,1.1,1.1,4.4%
10,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.0%
11,Anthony Sherman(FA),0,0,0,0,0,0,2,2,8,4.0,0,0,1,0.8,0.8,0.0%
12,Devonta Freeman(BAL),2,-2,-1.0,0,0,0,2,2,10,5.0,0,0,1,0.8,0.8,74.2%
13,Kyle Juszczyk(SF),0,0,0,0,0,0,2,2,3,1.5,0,0,1,0.3,0.3,1.0%
14,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
15,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
16,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
17,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
22,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
26,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
27,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
28,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
29,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
30,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
