Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
1,Frank Gore(FA),24,119,5.0,28,1,0,1,2,55,55.0,1,0,1,23.4,23.4,12.2%
2,Lamar Miller(FA),12,64,5.3,21,2,2,2,2,3,1.5,0,1,1,16.7,16.7,0.0%
3,Jerick McKinnon(KC),18,135,7.5,55,1,0,1,3,17,17.0,0,0,1,15.2,15.2,0.8%
4,Alfred Morris(NYG),12,63,5.3,20,1,1,3,3,27,9.0,0,0,1,15.0,15.0,0.0%
5,Le'Veon Bell(FA),19,63,3.3,16,0,0,6,7,46,7.7,0,0,1,10.9,10.9,5.4%
6,Patrick DiMarco(FA),0,0,0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.0%
7,Cordarrelle Patterson(ATL),0,0,0,0,0,0,2,4,38,19.0,0,0,1,3.8,3.8,95.1%
8,James White(NE),3,21,7.0,11,0,0,3,3,15,5.0,0,0,1,3.6,3.6,7.9%
9,Carlos Hyde(JAC),10,26,2.6,6,0,0,0,1,0,0,0,0,1,2.6,2.6,6.9%
10,Damien Williams(CHI),6,23,3.8,12,0,0,0,0,0,0,0,0,1,2.3,2.3,4.4%
11,Devonta Freeman(BAL),2,8,4.0,5,0,0,2,2,12,6.0,0,0,1,2.0,2.0,74.2%
12,LeSean McCoy(FA),10,17,1.7,5,0,0,0,0,0,0,0,0,1,1.7,1.7,2.0%
13,Kyle Juszczyk(SF),0,0,0,0,0,0,2,2,8,4.0,0,0,1,0.8,0.8,1.0%
14,Theo Riddick(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
15,Jonathan Ward(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
16,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
17,Antonio Williams(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Nathan Cottrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
19,Josh Hokit(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Gabe Nabers(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
21,Mekhi Sargent(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%
22,Deon Jackson(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
23,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Pooka Williams Jr.(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Jermar Jefferson(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
26,Chuba Hubbard(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1%
27,Demetric Felton(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
28,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
29,Adrian Killins Jr.(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
30,Patrick Taylor Jr.(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
31,Larry Rountree III(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
32,DeeJay Dallas(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%
33,Scottie Phillips(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
34,Darius Bradwell(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
35,Tony Jones Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%
36,Darius Anderson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
37,Salvon Ahmed(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%
38,Pete Guerriero(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Jason Huntley(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
