player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Jamal Agnew,WR,JAC,1,33,33,54,3,15,12,18,3.8,11.5,9,2011
Aaron Jones,RB,GB,1,40,40,63,30,5,30,35,5.3,13.3,9,2011
Eric Saubert,TE,DEN,1,49,49,63,0,2,2,2,0.6,1.2,9,2011
Alex Armah Jr.,RB,NO,1,10,10,13,20,0,20,20,1.2,12.0,9,2011
Anthony Firkser,TE,TEN,1,25,25,43,0,4,4,4,0.7,2.8,9,2011
Keelan Cole Sr.,WR,NYJ,1,38,38,49,0,21,13,21,6.6,17.4,9,2011
Dare Ogunbowale,RB,JAC,1,8,8,13,13,13,25,25,0.5,6.3,9,2011
Zach Pascal,WR,IND,1,52,52,84,0,13,8,13,5.8,11.2,9,2011
Kendrick Bourne,WR,NE,1,33,33,53,0,12,9,12,3.4,10.3,9,2011
Taysom Hill,QB,NO,1,17,17,22,6,0,18,18,1.7,10.0,9,2011
Greg Ward,WR,PHI,1,1,1,2,0,0,0,0,0.0,0.0,9,2011
Dan Arnold,TE,JAC,1,35,35,57,0,20,11,20,6.0,17.1,9,2011
Patrick Ricard,RB,BAL,1,61,61,62,0,8,5,8,9.5,15.6,9,2011
Colin Thompson,TE,CAR,1,9,9,15,0,0,0,0,0.0,0.0,9,2011
Lamar Jackson,QB,BAL,1,98,98,100,21,0,63,63,32.6,33.3,9,2011
Sam Darnold,QB,CAR,1,59,59,100,5,0,61,61,4.8,8.1,9,2011
Baker Mayfield,QB,CLE,1,45,45,94,0,0,47,47,16.7,37.1,9,2011
Logan Woodside,QB,TEN,1,1,1,2,100,0,100,100,-0.1,-10.0,9,2011
Nick Chubb,RB,CLE,1,27,27,56,52,7,59,59,28.3,104.8,9,2011
Kalen Ballage,RB,PIT,1,7,7,10,0,14,14,14,0.2,2.9,9,2011
Myles Gaskin,RB,MIA,1,54,54,72,37,11,48,48,9.7,18.0,9,2011
Courtland Sutton,WR,DEN,1,65,65,83,0,3,2,3,2.9,4.5,9,2011
James Washington,WR,PIT,1,41,41,57,5,7,7,12,5.5,13.4,9,2011
Tre'Quan Smith,WR,NO,1,61,61,80,0,7,5,7,5.3,8.7,9,2011
Cedrick Wilson Jr.,WR,DAL,1,51,51,82,0,10,4,10,2.8,5.5,9,2011
DJ Moore,WR,CAR,1,50,50,85,4,14,10,18,4.6,9.2,9,2011
Christian Kirk,WR,ARI,1,67,67,96,0,9,10,10,10.4,15.5,9,2011
Mark Andrews,TE,BAL,1,77,77,79,0,13,6,13,4.4,5.7,9,2011
Dallas Goedert,TE,PHI,1,53,53,93,0,11,6,11,4.3,8.1,9,2011
Mike Gesicki,TE,MIA,1,59,59,79,0,14,7,14,5.4,9.2,9,2011
Hayden Hurst,TE,ATL,1,26,26,44,0,12,8,12,1.6,6.2,9,2011
Braxton Berrios,WR,NYJ,1,16,16,21,0,19,13,19,0.5,3.1,9,2011
Nyheim Hines,RB,IND,1,28,28,45,21,21,36,43,16.8,60.0,9,2011
Josh Allen,QB,BUF,1,67,67,100,7,0,78,78,11.6,17.3,9,2011
Allen Lazard,WR,GB,1,53,53,84,0,2,2,2,8.0,15.1,9,2011
Sony Michel,RB,LAR,1,31,31,40,23,10,29,32,8.6,27.7,9,2011
Dalton Schultz,TE,DAL,1,59,59,95,0,8,7,8,5.4,9.2,9,2011
Ian Thomas,TE,CAR,1,38,38,64,0,5,3,5,0.9,2.4,9,2011
Jordan Akins,TE,HOU,1,25,25,36,0,12,8,12,-1.3,-5.2,9,2011
Mike White,QB,NYJ,1,14,14,18,0,0,79,79,7.8,55.7,9,2011
Chase Edmonds,RB,ARI,1,1,1,1,100,0,100,100,0.3,30.0,9,2011
Phillip Lindsay,RB,HOU,1,14,14,20,57,0,57,57,2.8,20.0,9,2011
Durham Smythe,TE,MIA,1,45,45,60,0,4,4,4,2.7,6.0,9,2011
Darrel Williams,RB,KC,1,35,35,54,54,11,63,66,7.7,22.0,9,2011
Marquez Valdes-Scantling,WR,GB,1,34,34,54,0,6,6,6,1.9,5.6,9,2011
Ray-Ray McCloud,WR,PIT,1,26,26,36,0,4,4,4,-0.8,-3.1,9,2011
Tyler Conklin,TE,MIN,1,47,47,87,0,15,11,15,4.5,9.6,9,2011
Russell Gage,WR,ATL,1,48,48,81,0,17,15,17,6.4,13.3,9,2011
Boston Scott,RB,PHI,1,25,25,44,40,0,40,40,4.0,16.0,9,2011
Ryan Nall,RB,CHI,1,2,2,3,0,0,0,0,0.0,0.0,9,2011
Kevin Rader,TE,PIT,1,1,1,1,0,100,100,100,0.1,10.0,9,2011
Christian Blake,WR,ATL,1,3,3,5,0,0,0,0,0.0,0.0,9,2011
Malik Turner,WR,DAL,1,18,18,29,0,39,28,39,15.3,85.0,9,2011
A.J. Brown,WR,TEN,1,45,45,78,0,24,11,24,4.2,9.3,9,2011
Marquise Brown,WR,BAL,1,80,80,82,0,15,11,15,11.6,14.5,9,2011
Damien Harris,RB,NE,1,24,24,39,63,4,67,67,9.3,38.8,9,2011
Daniel Jones,QB,NYG,1,56,56,100,7,0,43,43,8.1,14.5,9,2011
David Montgomery,RB,CHI,1,53,53,85,25,4,28,28,8.0,15.1,9,2011
Deebo Samuel,WR,SF,1,54,54,92,0,17,9,17,6.3,11.7,9,2011
Albert Okwuegbunam,TE,DEN,1,63,63,81,0,8,6,8,2.5,4.0,9,2011
Josh Jacobs,RB,LV,1,34,34,49,38,12,50,50,9.5,27.9,9,2011
Devin Singletary,RB,BUF,1,48,48,72,13,17,27,29,5.9,12.3,9,2011
Tommy Sweeney,TE,BUF,1,58,58,87,0,3,3,3,1.0,1.7,9,2011
Hunter Renfrow,WR,LV,1,45,45,65,0,20,16,20,10.9,24.2,9,2011
Foster Moreau,TE,LV,1,22,22,32,0,0,0,0,0.0,0.0,9,2011
Ty Johnson,RB,NYJ,1,32,32,42,13,9,19,22,10.1,31.6,9,2011
Andy Isabella,WR,ARI,1,7,7,10,0,0,0,0,0.0,0.0,9,2011
Drew Sample,TE,CIN,1,38,38,51,0,8,8,8,3.6,9.5,9,2011
Trevon Wesco,TE,NYJ,1,15,15,19,0,13,13,13,1.6,10.7,9,2011
Alec Ingold,RB,LV,1,14,14,20,0,21,21,21,2.8,20.0,9,2011
Greg Dortch,WR,ARI,1,4,4,6,0,0,0,0,0.0,0.0,9,2011
Mecole Hardman,WR,KC,1,42,42,65,0,14,7,14,2.0,4.8,9,2011
Darrell Henderson Jr.,RB,LAR,1,47,47,60,23,9,30,32,5.8,12.3,9,2011
Jakobi Meyers,WR,NE,1,55,55,89,0,7,2,7,0.8,1.5,9,2011
Antoine Wesley,WR,ARI,1,54,54,77,0,6,6,6,6.2,11.5,9,2011
Benny Snell Jr.,RB,PIT,1,6,6,8,33,0,33,33,0.6,10.0,9,2011
Diontae Johnson,WR,PIT,1,65,65,90,3,9,11,12,6.7,10.3,9,2011
Alexander Mattison,RB,MIN,1,9,9,17,44,11,56,56,0.3,3.3,9,2011
Stanley Morgan Jr.,WR,CIN,1,14,14,19,0,0,0,0,0.0,0.0,9,2011
Chase Claypool,WR,PIT,1,58,58,81,3,9,9,12,4.3,7.4,9,2011
Bryan Edwards,WR,LV,1,64,64,93,0,6,0,6,0.0,0.0,9,2011
Justin Herbert,QB,LAC,1,69,69,100,7,0,62,62,31.6,45.8,9,2011
Ashton Dulin,WR,IND,1,23,23,37,0,9,9,9,2.3,10.0,9,2011
Tony Pollard,RB,DAL,1,24,24,39,17,8,21,25,4.3,17.9,9,2011
Darius Slayton,WR,NYG,1,31,31,55,0,3,0,3,0.0,0.0,9,2011
Jeff Smith,WR,NYJ,1,22,22,29,0,18,14,18,4.0,18.2,9,2011
Donald Parham Jr.,TE,LAC,1,28,28,41,0,11,11,11,9.9,35.4,9,2011
Olamide Zaccheaus,WR,ATL,1,29,29,49,0,10,10,10,17.8,61.4,9,2011
Deonte Harty,WR,NO,1,23,23,30,0,35,26,35,5.2,22.6,9,2011
Jalen Guyton,WR,LAC,1,25,25,36,0,8,4,8,1.9,7.6,9,2011
Gunner Olszewski,WR,NE,1,1,1,2,0,0,0,0,0.0,0.0,9,2011
D'Ernest Johnson,RB,CLE,1,16,16,33,50,0,50,50,1.6,10.0,9,2011
Derrick Gore,RB,KC,1,10,10,15,30,10,40,40,1.9,19.0,9,2011
Joe Burrow,QB,CIN,1,69,69,92,3,0,61,61,9.4,13.6,9,2011
Jerry Jeudy,WR,DEN,1,47,47,60,0,17,13,17,6.9,14.7,9,2011
CeeDee Lamb,WR,DAL,1,44,44,71,0,20,5,20,2.3,5.2,9,2011
Tee Higgins,WR,CIN,1,57,57,76,0,14,11,14,7.8,13.7,9,2011
Jonathan Taylor,RB,IND,1,43,43,69,44,5,49,49,32.0,74.4,9,2011
Jalen Reagor,WR,PHI,1,29,29,51,0,3,3,3,-0.6,-2.1,9,2011
Laviska Shenault Jr.,WR,JAC,1,48,48,79,2,8,10,10,2.0,4.2,9,2011
DeVonta Smith,WR,PHI,1,44,44,77,0,14,11,14,17.6,40.0,9,2011
Cole Kmet,TE,CHI,1,48,48,77,0,17,13,17,8.7,18.1,9,2011
Justin Jefferson,WR,MIN,1,43,43,80,2,12,9,14,14.0,32.6,9,2011
Jordan Love,QB,GB,1,63,63,100,8,0,62,62,12.9,20.5,9,2011
Brandon Aiyuk,WR,SF,1,55,55,93,2,15,13,16,12.7,23.1,9,2011
Zack Moss,RB,BUF,1,19,19,28,16,21,26,37,2.4,12.6,9,2011
Devin Duvernay,WR,BAL,1,41,41,42,0,5,5,5,6.8,16.6,9,2011
Jalen Hurts,QB,PHI,1,57,57,100,18,0,47,47,16.7,29.3,9,2011
Michael Pittman Jr.,WR,IND,1,53,53,85,0,11,9,11,12.4,23.4,9,2011
Donovan Peoples-Jones,WR,CLE,1,29,29,60,0,10,7,10,14.6,50.3,9,2011
Najee Harris,RB,PIT,1,59,59,82,37,5,42,42,13.8,23.4,9,2011
John Hightower,WR,PHI,1,2,2,4,0,0,0,0,0.0,0.0,9,2011
Denzel Mims,WR,NYJ,1,46,46,60,0,11,2,11,2.0,4.3,9,2011
AJ Dillon,RB,GB,1,24,24,38,33,17,50,50,9.0,37.5,9,2011
Eno Benjamin,RB,ARI,1,17,17,24,53,0,53,53,9.9,58.2,9,2011
Harrison Bryant,TE,CLE,1,25,25,52,0,8,8,8,2.6,10.4,9,2011
Gabriel Davis,WR,BUF,1,19,19,28,0,11,0,11,0.0,0.0,9,2011
Adam Trautman,TE,NO,1,67,67,88,0,10,6,10,4.7,7.0,9,2011
Joshua Kelley,RB,LAC,1,17,17,25,18,6,24,24,1.0,5.9,9,2011
Salvon Ahmed,RB,MIA,1,14,14,19,29,0,29,29,0.6,4.3,9,2011
Josiah Deguara,TE,GB,1,15,15,24,0,13,13,13,1.6,10.7,9,2011
Van Jefferson,WR,LAR,1,75,75,96,0,9,4,9,4.1,5.5,9,2011
Luke Farrell,TE,JAC,1,29,29,48,0,3,0,3,0.0,0.0,9,2011
Marquez Callaway,WR,NO,1,60,60,79,0,10,5,10,8.5,14.2,9,2011
Larry Rountree III,RB,LAC,1,6,6,9,17,0,17,17,0.1,1.7,9,2011
Scottie Phillips,RB,HOU,1,4,4,6,25,0,25,25,0.2,5.0,9,2011
Ty'Son Williams,RB,BAL,1,18,18,18,0,0,0,0,0.0,0.0,9,2011
K.J. Osborn,WR,MIN,1,26,26,48,0,8,4,8,2.0,7.7,9,2011
Quez Watkins,WR,PHI,1,55,55,96,0,5,4,5,0.9,1.6,9,2011
Sean McKeon,TE,DAL,1,12,12,19,0,17,0,17,0.0,0.0,9,2011
Dezmon Patmon,WR,IND,1,20,20,32,0,5,5,5,0.7,3.5,9,2011
Cody White,WR,PIT,1,2,2,3,0,0,0,0,0.0,0.0,9,2011
Nick Westbrook-Ikhine,WR,TEN,1,22,22,38,0,5,5,5,1.4,6.4,9,2011
Kirk Merritt,WR,MIA,1,11,11,15,0,27,9,27,1.3,11.8,9,2011
Chris Streveler,QB,ARI,1,2,2,3,50,0,50,50,0.2,10.0,9,2011
Trevor Lawrence,QB,JAC,1,55,55,90,5,0,53,53,5.1,9.3,9,2011
Justin Fields,QB,CHI,1,62,62,100,13,0,60,60,19.1,30.8,9,2011
Ja'Marr Chase,WR,CIN,1,71,71,95,3,18,11,21,2.9,4.1,9,2011
Jaylen Waddle,WR,MIA,1,65,65,87,0,15,12,15,8.3,12.8,9,2011
Chuba Hubbard,RB,CAR,1,10,10,17,30,20,40,50,3.6,36.0,9,2011
Rashod Bateman,WR,BAL,1,65,65,66,0,12,8,12,5.2,8.0,9,2011
Rondale Moore,WR,ARI,1,57,57,81,0,9,9,9,2.5,4.4,9,2011
Sam Ehlinger,QB,IND,1,1,1,2,100,0,100,100,0.1,10.0,9,2011
Darnell Mooney,WR,CHI,1,50,50,81,2,12,8,14,17.6,35.2,9,2011
Kendall Hinton,WR,DEN,1,22,22,28,0,5,5,5,4.0,18.2,9,2011
Feleipe Franks,QB,ATL,1,2,2,3,100,0,100,100,0.3,15.0,9,2011
Demetric Felton,RB,CLE,1,6,6,13,0,17,17,17,2.2,36.7,9,2011
Elijah Moore,WR,NYJ,1,46,46,60,0,17,15,17,20.4,44.3,9,2011
Kadarius Toney,WR,NYG,1,31,31,55,3,3,6,6,0.7,2.3,9,2011
Anthony Schwartz,WR,CLE,1,28,28,58,0,4,4,4,1.5,5.4,9,2011
Nico Collins,WR,HOU,1,48,48,70,0,6,6,6,2.5,5.2,9,2011
Mac Jones,QB,NE,1,56,56,90,4,0,36,36,7.0,12.5,9,2011
Brevin Jordan,TE,HOU,1,20,20,29,0,10,10,10,0.9,4.5,9,2011
Pat Freiermuth,TE,PIT,1,51,51,71,0,12,10,12,16.3,32.0,9,2011
Kyle Pitts,TE,ATL,1,44,44,75,0,16,7,16,6.2,14.1,9,2011
Dominique Dafney,TE,GB,1,25,25,40,0,4,0,4,0.0,0.0,9,2011
Rhamondre Stevenson,RB,NE,1,17,17,27,59,12,71,71,10.6,62.4,9,2011
Michael Carter,RB,NYJ,1,45,45,58,29,4,31,33,8.6,19.1,9,2011
Javonte Williams,RB,DEN,1,37,37,47,46,0,46,46,11.1,30.0,9,2011
Khalil Herbert,RB,CHI,1,10,10,16,40,0,40,40,1.3,13.0,9,2011
Tommy Tremble,TE,CAR,1,34,34,58,0,6,3,6,0.6,1.8,9,2011
Chris Evans,RB,CIN,1,3,3,4,0,33,33,33,1.1,36.7,9,2011
Elijah Mitchell,RB,SF,1,39,39,66,21,13,33,33,7.9,20.3,9,2011
Kylen Granson,TE,IND,1,4,4,6,0,25,25,25,2.7,67.5,9,2011
Joshua Palmer,WR,LAC,1,21,21,30,0,10,10,10,2.2,10.5,9,2011
Terrace Marshall Jr.,WR,CAR,1,22,22,37,0,5,0,5,0.0,0.0,9,2011
Kenneth Gainwell,RB,PHI,1,11,11,19,18,0,18,18,6.3,57.3,9,2011
Dillon Stoner,WR,LV,1,1,1,1,0,0,0,0,0.0,0.0,9,2011
