Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Golden Tate(FA),8,9,129,16.1,47,1,1,1,2,0,0,1,19.1,19.1,0.1%
2,Randall Cobb(GB),2,2,55,27.5,48,1,2,0,0,0,0,1,17.5,17.5,7.6%
3,Dez Bryant(FA),8,13,99,12.4,32,1,1,0,0,0,0,1,15.9,15.9,2.6%
4,T.Y. Hilton(IND),11,15,155,14.1,41,2,0,0,0,0,0,1,15.5,15.5,16.8%
5,Kenny Stills(NO),1,1,76,76.0,76,1,1,0,0,0,0,1,13.6,13.6,0.1%
6,Andre Roberts(LAC),3,6,74,24.7,34,2,1,0,0,0,0,1,13.4,13.4,0.1%
7,A.J. Green(ARI),4,10,61,15.3,53,1,1,0,0,0,0,1,12.1,12.1,51.8%
8,Marvin Jones Jr.(JAC),5,7,61,12.2,17,0,1,0,0,0,0,1,12.1,12.1,55.4%
9,Larry Fitzgerald(FA),6,11,113,18.8,49,3,0,0,0,0,0,1,11.3,11.3,0.3%
10,Antonio Brown(FA),9,14,87,9.7,24,2,0,0,0,0,0,1,8.7,8.7,84.1%
11,Julian Edelman(FA),9,11,65,7.2,14,0,0,0,0,0,0,1,8.5,8.5,13.1%
12,Josh Gordon(KC),7,10,82,11.7,20,2,0,0,0,0,0,1,8.2,8.2,1.8%
13,Ted Ginn Jr.(FA),2,5,6,3.0,3,0,1,0,0,0,0,1,6.6,6.6,0.0%
14,Alshon Jeffery(FA),3,8,80,26.7,67,1,0,0,0,0,1,1,6.0,6.0,0.1%
15,DeAndre Hopkins(ARI),4,5,35,8.8,19,0,0,0,0,0,0,1,3.5,3.5,69.3%
16,DeSean Jackson(LV),3,4,28,9.3,20,1,0,0,0,0,0,1,2.8,2.8,4.4%
17,Robert Woods(LAR),1,6,27,27.0,27,1,0,0,0,0,0,1,2.7,2.7,29.9%
18,Emmanuel Sanders(BUF),2,4,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,46.6%
19,Marquise Goodwin(CHI),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.3%
20,Mohamed Sanu Sr.(SF),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.1%
21,Danny Amendola(HOU),1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%
22,Cole Beasley(BUF),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,63.2%
23,Brandon Aiyuk(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8%
24,KJ Hamler(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
25,DeVonta Smith(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6%
26,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
27,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
28,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
29,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
30,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
31,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
32,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
33,Devin Duvernay(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
34,Michael Pittman Jr.(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6%
35,Van Jefferson(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1%
36,Jauan Jennings(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%
37,Lynn Bowden Jr.(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
39,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Tarik Black(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Tyler Vaughns(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Marquez Callaway(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6%
43,Easop Winston Jr.(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,Donovan Peoples-Jones(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3%
45,Joe Reed(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Kalija Lipscomb(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
47,Gabriel Davis(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3%
48,Quintez Cephus(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
49,Isaiah Hodgins(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,James Proche II(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Denzel Mims(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%
52,Antonio Gandy-Golden(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,John Hightower(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Aaron Fuller(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Tyron Johnson(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Olamide Zaccheaus(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
57,Malik Taylor(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
58,Kabion Ento(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Jody Fortson(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
