Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,A.J. Green(ARI),6,8,155,25.8,82,2,1,0,0,0,0,1,21.5,21.5,51.8%
2,DeAndre Hopkins(ARI),3,4,76,25.3,35,2,1,0,0,0,0,1,13.6,13.6,69.3%
3,Alshon Jeffery(FA),4,7,105,26.3,35,4,0,2,16,0,0,1,12.1,12.1,0.1%
4,Marvin Jones Jr.(JAC),4,6,57,14.3,18,0,1,0,0,0,0,1,11.7,11.7,55.4%
5,Dez Bryant(FA),8,17,110,13.8,19,0,0,0,0,0,0,1,11.0,11.0,2.6%
6,Golden Tate(FA),4,7,77,19.3,32,2,0,0,0,0,0,1,7.7,7.7,0.1%
7,Cole Beasley(BUF),6,7,53,8.8,14,0,0,0,0,0,0,1,5.3,5.3,63.2%
8,Antonio Brown(FA),6,7,50,8.3,13,0,0,1,3,0,0,1,5.3,5.3,84.1%
9,Julian Edelman(FA),5,7,44,8.8,19,0,0,0,0,0,0,1,4.4,4.4,13.1%
10,Ted Ginn Jr.(FA),2,2,34,17.0,22,1,0,0,0,0,0,1,3.4,3.4,0.0%
11,Andre Roberts(LAC),5,8,33,6.6,11,0,0,0,0,0,0,1,3.3,3.3,0.1%
12,T.Y. Hilton(IND),2,11,27,13.5,19,0,0,0,0,0,0,1,2.7,2.7,16.8%
13,Robert Woods(LAR),3,4,24,8.0,11,0,0,0,0,0,0,1,2.4,2.4,29.9%
14,Josh Gordon(KC),2,6,21,10.5,14,0,0,0,0,0,0,1,2.1,2.1,1.8%
15,DeSean Jackson(LV),3,8,21,7.0,16,0,0,0,0,0,0,1,2.1,2.1,4.4%
16,Larry Fitzgerald(FA),2,5,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,0.3%
17,Mohamed Sanu Sr.(SF),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.1%
18,Emmanuel Sanders(BUF),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,46.6%
19,Dwayne Harris(FA),0,0,0,0,0,0,0,1,6,0,0,1,0.6,0.6,0.0%
20,CeeDee Lamb(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7%
21,Tee Higgins(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2%
22,Jalen Reagor(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3%
23,Laviska Shenault Jr.(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3%
24,Jerry Jeudy(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4%
25,Quartney Davis(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
26,Justin Jefferson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
27,Gunner Olszewski(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
