team,opponent,week,home,year
DAL,CIN,14,False,2012
DAL,PIT,15,True,2012
DAL,NO,16,True,2012
DAL,WAS,17,False,2012
DEN,PIT,1,True,2012
DEN,ATL,2,False,2012
DEN,HOU,3,True,2012
DEN,LV,4,True,2012
DEN,NE,5,False,2012
DEN,LAC,6,False,2012
DEN,BYE,7,,2012
DEN,NO,8,True,2012
DEN,CIN,9,False,2012
DEN,CAR,10,False,2012
DEN,LAC,11,True,2012
DEN,KC,12,False,2012
DEN,TB,13,True,2012
DEN,LV,14,False,2012
DEN,BAL,15,False,2012
DEN,CLE,16,True,2012
DEN,KC,17,True,2012
DET,LAR,1,True,2012
DET,SF,2,False,2012
DET,TEN,3,False,2012
DET,MIN,4,True,2012
DET,BYE,5,,2012
DET,PHI,6,False,2012
DET,CHI,7,False,2012
DET,SEA,8,True,2012
DET,JAC,9,False,2012
DET,MIN,10,False,2012
DET,GB,11,True,2012
DET,HOU,12,True,2012
DET,IND,13,True,2012
DET,GB,14,False,2012
DET,ARI,15,False,2012
DET,ATL,16,True,2012
DET,CHI,17,True,2012
GB,SF,1,True,2012
GB,CHI,2,True,2012
GB,SEA,3,False,2012
GB,NO,4,True,2012
GB,IND,5,False,2012
GB,HOU,6,False,2012
GB,LAR,7,False,2012
GB,JAC,8,True,2012
GB,ARI,9,True,2012
GB,BYE,10,,2012
GB,DET,11,False,2012
GB,NYG,12,False,2012
GB,MIN,13,True,2012
GB,DET,14,True,2012
GB,CHI,15,False,2012
GB,TEN,16,True,2012
GB,MIN,17,False,2012
HOU,MIA,1,True,2012
HOU,JAC,2,False,2012
HOU,DEN,3,False,2012
HOU,TEN,4,True,2012
HOU,NYJ,5,False,2012
HOU,GB,6,True,2012
HOU,BAL,7,True,2012
HOU,BYE,8,,2012
HOU,BUF,9,True,2012
HOU,CHI,10,False,2012
HOU,JAC,11,True,2012
HOU,DET,12,False,2012
HOU,TEN,13,False,2012
HOU,NE,14,False,2012
HOU,IND,15,True,2012
HOU,MIN,16,True,2012
HOU,IND,17,False,2012
IND,CHI,1,False,2012
IND,MIN,2,True,2012
IND,JAC,3,True,2012
IND,BYE,4,,2012
IND,GB,5,True,2012
IND,NYJ,6,False,2012
IND,CLE,7,True,2012
IND,TEN,8,False,2012
IND,MIA,9,True,2012
IND,JAC,10,False,2012
IND,NE,11,False,2012
IND,BUF,12,True,2012
IND,DET,13,False,2012
IND,TEN,14,True,2012
IND,HOU,15,False,2012
IND,KC,16,False,2012
IND,HOU,17,True,2012
JAC,MIN,1,False,2012
JAC,HOU,2,True,2012
JAC,IND,3,False,2012
JAC,CIN,4,True,2012
JAC,CHI,5,True,2012
JAC,BYE,6,,2012
JAC,LV,7,False,2012
JAC,GB,8,False,2012
JAC,DET,9,True,2012
JAC,IND,10,True,2012
JAC,HOU,11,False,2012
JAC,TEN,12,True,2012
JAC,BUF,13,False,2012
JAC,NYJ,14,True,2012
JAC,MIA,15,False,2012
JAC,NE,16,True,2012
JAC,TEN,17,False,2012
KC,ATL,1,True,2012
KC,BUF,2,False,2012
KC,NO,3,False,2012
KC,LAC,4,True,2012
KC,BAL,5,True,2012
KC,TB,6,False,2012
KC,BYE,7,,2012
KC,LV,8,True,2012
KC,LAC,9,False,2012
KC,PIT,10,False,2012
KC,CIN,11,True,2012
KC,DEN,12,True,2012
KC,CAR,13,True,2012
KC,CLE,14,False,2012
KC,LV,15,False,2012
KC,IND,16,True,2012
KC,DEN,17,False,2012
MIA,HOU,1,False,2012
MIA,LV,2,True,2012
MIA,NYJ,3,True,2012
MIA,ARI,4,False,2012
MIA,CIN,5,False,2012
MIA,LAR,6,True,2012
MIA,BYE,7,,2012
MIA,NYJ,8,False,2012
MIA,IND,9,False,2012
MIA,TEN,10,True,2012
MIA,BUF,11,False,2012
MIA,SEA,12,True,2012
MIA,NE,13,True,2012
MIA,SF,14,False,2012
MIA,JAC,15,True,2012
MIA,BUF,16,True,2012
MIA,NE,17,False,2012
MIN,JAC,1,True,2012
MIN,IND,2,False,2012
MIN,SF,3,True,2012
MIN,DET,4,False,2012
MIN,TEN,5,True,2012
MIN,WAS,6,False,2012
MIN,ARI,7,True,2012
MIN,TB,8,True,2012
MIN,SEA,9,False,2012
MIN,DET,10,True,2012
MIN,BYE,11,,2012
MIN,CHI,12,False,2012
MIN,GB,13,False,2012
MIN,CHI,14,True,2012
MIN,LAR,15,False,2012
MIN,HOU,16,False,2012
MIN,GB,17,True,2012
NE,TEN,1,False,2012
NE,ARI,2,True,2012
NE,BAL,3,False,2012
NE,BUF,4,False,2012
NE,DEN,5,True,2012
NE,SEA,6,False,2012
NE,NYJ,7,True,2012
NE,LAR,8,False,2012
NE,BYE,9,,2012
NE,BUF,10,True,2012
NE,IND,11,True,2012
NE,NYJ,12,False,2012
NE,MIA,13,False,2012
NE,HOU,14,True,2012
NE,SF,15,True,2012
NE,JAC,16,False,2012
NE,MIA,17,True,2012
NO,WAS,1,True,2012
NO,CAR,2,False,2012
NO,KC,3,True,2012
NO,GB,4,False,2012
NO,LAC,5,True,2012
NO,BYE,6,,2012
NO,TB,7,False,2012
NO,DEN,8,False,2012
NO,PHI,9,True,2012
NO,ATL,10,True,2012
NO,LV,11,False,2012
NO,SF,12,True,2012
NO,ATL,13,False,2012
NO,NYG,14,False,2012
NO,TB,15,True,2012
NO,DAL,16,False,2012
NO,CAR,17,True,2012
NYG,DAL,1,True,2012
NYG,TB,2,True,2012
NYG,CAR,3,False,2012
NYG,PHI,4,False,2012
NYG,CLE,5,True,2012
NYG,SF,6,False,2012
NYG,WAS,7,True,2012
NYG,DAL,8,False,2012
NYG,PIT,9,True,2012
NYG,CIN,10,False,2012
NYG,BYE,11,,2012
NYG,GB,12,True,2012
NYG,WAS,13,False,2012
NYG,NO,14,True,2012
NYG,ATL,15,False,2012
NYG,BAL,16,False,2012
NYG,PHI,17,True,2012
NYJ,BUF,1,True,2012
NYJ,PIT,2,False,2012
NYJ,MIA,3,False,2012
NYJ,SF,4,True,2012
NYJ,HOU,5,True,2012
NYJ,IND,6,True,2012
NYJ,NE,7,False,2012
NYJ,MIA,8,True,2012
NYJ,BYE,9,,2012
NYJ,SEA,10,False,2012
NYJ,LAR,11,False,2012
NYJ,NE,12,True,2012
NYJ,ARI,13,True,2012
NYJ,JAC,14,False,2012
NYJ,TEN,15,False,2012
NYJ,LAC,16,True,2012
NYJ,BUF,17,False,2012
LV,LAC,1,True,2012
LV,MIA,2,False,2012
LV,PIT,3,True,2012
LV,DEN,4,False,2012
LV,BYE,5,,2012
LV,ATL,6,False,2012
LV,JAC,7,True,2012
LV,KC,8,False,2012
LV,TB,9,True,2012
LV,BAL,10,False,2012
LV,NO,11,True,2012
LV,CIN,12,False,2012
LV,CLE,13,True,2012
LV,DEN,14,True,2012
LV,KC,15,True,2012
LV,CAR,16,False,2012
LV,LAC,17,False,2012
PHI,CLE,1,False,2012
PHI,BAL,2,True,2012
PHI,ARI,3,False,2012
PHI,NYG,4,True,2012
PHI,PIT,5,False,2012
PHI,DET,6,True,2012
PHI,BYE,7,,2012
PHI,ATL,8,True,2012
PHI,NO,9,False,2012
PHI,DAL,10,True,2012
PHI,WAS,11,False,2012
PHI,CAR,12,True,2012
PHI,DAL,13,False,2012
PHI,TB,14,False,2012
PHI,CIN,15,True,2012
PHI,WAS,16,True,2012
PHI,NYG,17,False,2012
PIT,DEN,1,False,2012
PIT,NYJ,2,True,2012
PIT,LV,3,False,2012
PIT,BYE,4,,2012
PIT,PHI,5,True,2012
PIT,TEN,6,False,2012
PIT,CIN,7,False,2012
PIT,WAS,8,True,2012
PIT,NYG,9,False,2012
PIT,KC,10,True,2012
PIT,BAL,11,True,2012
PIT,CLE,12,False,2012
PIT,BAL,13,False,2012
PIT,LAC,14,True,2012
PIT,DAL,15,False,2012
PIT,CIN,16,True,2012
PIT,CLE,17,True,2012
LAC,LV,1,False,2012
LAC,TEN,2,True,2012
LAC,ATL,3,True,2012
LAC,KC,4,False,2012
LAC,NO,5,False,2012
LAC,DEN,6,True,2012
LAC,BYE,7,,2012
LAC,CLE,8,False,2012
LAC,KC,9,True,2012
LAC,TB,10,False,2012
LAC,DEN,11,False,2012
LAC,BAL,12,True,2012
LAC,CIN,13,True,2012
LAC,PIT,14,False,2012
LAC,CAR,15,True,2012
LAC,NYJ,16,False,2012
LAC,LV,17,True,2012
SEA,ARI,1,False,2012
SEA,DAL,2,True,2012
SEA,GB,3,True,2012
SEA,LAR,4,False,2012
SEA,CAR,5,False,2012
SEA,NE,6,True,2012
SEA,SF,7,False,2012
SEA,DET,8,False,2012
SEA,MIN,9,True,2012
SEA,NYJ,10,True,2012
SEA,BYE,11,,2012
SEA,MIA,12,False,2012
SEA,CHI,13,False,2012
SEA,ARI,14,True,2012
SEA,BUF,15,False,2012
SEA,SF,16,True,2012
SEA,LAR,17,True,2012
SF,GB,1,False,2012
SF,DET,2,True,2012
SF,MIN,3,False,2012
SF,NYJ,4,False,2012
SF,BUF,5,True,2012
SF,NYG,6,True,2012
SF,SEA,7,True,2012
SF,ARI,8,False,2012
SF,BYE,9,,2012
SF,LAR,10,True,2012
SF,CHI,11,True,2012
SF,NO,12,False,2012
SF,LAR,13,False,2012
SF,MIA,14,True,2012
SF,NE,15,False,2012
SF,SEA,16,False,2012
SF,ARI,17,True,2012
LAR,DET,1,False,2012
LAR,WAS,2,True,2012
LAR,CHI,3,False,2012
LAR,SEA,4,True,2012
LAR,ARI,5,True,2012
LAR,MIA,6,False,2012
LAR,GB,7,True,2012
LAR,NE,8,True,2012
LAR,BYE,9,,2012
LAR,SF,10,False,2012
LAR,NYJ,11,True,2012
LAR,ARI,12,False,2012
LAR,SF,13,True,2012
LAR,BUF,14,False,2012
LAR,MIN,15,True,2012
LAR,TB,16,False,2012
LAR,SEA,17,False,2012
TB,CAR,1,True,2012
TB,NYG,2,False,2012
TB,DAL,3,False,2012
TB,WAS,4,True,2012
TB,BYE,5,,2012
TB,KC,6,True,2012
TB,NO,7,True,2012
TB,MIN,8,False,2012
TB,LV,9,False,2012
TB,LAC,10,True,2012
TB,CAR,11,False,2012
TB,ATL,12,True,2012
TB,DEN,13,False,2012
TB,PHI,14,True,2012
TB,NO,15,False,2012
TB,LAR,16,True,2012
TB,ATL,17,False,2012
TEN,NE,1,True,2012
TEN,LAC,2,False,2012
TEN,DET,3,True,2012
TEN,HOU,4,False,2012
TEN,MIN,5,False,2012
TEN,PIT,6,True,2012
TEN,BUF,7,False,2012
TEN,IND,8,True,2012
TEN,CHI,9,True,2012
TEN,MIA,10,False,2012
TEN,BYE,11,,2012
TEN,JAC,12,False,2012
TEN,HOU,13,True,2012
TEN,IND,14,False,2012
TEN,NYJ,15,True,2012
TEN,GB,16,False,2012
TEN,JAC,17,True,2012
WAS,NO,1,False,2012
WAS,LAR,2,False,2012
WAS,CIN,3,True,2012
WAS,TB,4,False,2012
WAS,ATL,5,True,2012
WAS,MIN,6,True,2012
WAS,NYG,7,False,2012
WAS,PIT,8,False,2012
WAS,CAR,9,True,2012
WAS,BYE,10,,2012
WAS,PHI,11,True,2012
WAS,DAL,12,False,2012
WAS,NYG,13,True,2012
WAS,BAL,14,True,2012
WAS,CLE,15,False,2012
WAS,PHI,16,False,2012
WAS,DAL,17,True,2012
