team,opponent,week,home,year
CAR,MIN,6,True,2021
CAR,NYG,7,False,2021
CAR,ATL,8,False,2021
CAR,NE,9,True,2021
CAR,ARI,10,False,2021
CAR,WAS,11,True,2021
CAR,MIA,12,False,2021
CAR,BYE,13,,2021
CAR,ATL,14,True,2021
CAR,BUF,15,False,2021
CAR,TB,16,True,2021
CAR,NO,17,False,2021
CAR,TB,18,False,2021
CHI,LAR,1,False,2021
CHI,CIN,2,True,2021
CHI,CLE,3,False,2021
CHI,DET,4,True,2021
CHI,LV,5,False,2021
CHI,GB,6,True,2021
CHI,TB,7,False,2021
CHI,SF,8,True,2021
CHI,PIT,9,False,2021
CHI,BYE,10,,2021
CHI,BAL,11,True,2021
CHI,DET,12,False,2021
CHI,ARI,13,True,2021
CHI,GB,14,False,2021
CHI,MIN,15,True,2021
CHI,SEA,16,False,2021
CHI,NYG,17,True,2021
CHI,MIN,18,False,2021
CIN,MIN,1,True,2021
CIN,CHI,2,False,2021
CIN,PIT,3,False,2021
CIN,JAC,4,True,2021
CIN,GB,5,True,2021
CIN,DET,6,False,2021
CIN,BAL,7,False,2021
CIN,NYJ,8,False,2021
CIN,CLE,9,True,2021
CIN,BYE,10,,2021
CIN,LV,11,False,2021
CIN,PIT,12,True,2021
CIN,LAC,13,True,2021
CIN,SF,14,True,2021
CIN,DEN,15,False,2021
CIN,BAL,16,True,2021
CIN,KC,17,True,2021
CIN,CLE,18,False,2021
CLE,KC,1,False,2021
CLE,HOU,2,True,2021
CLE,CHI,3,True,2021
CLE,MIN,4,False,2021
CLE,LAC,5,False,2021
CLE,ARI,6,True,2021
CLE,DEN,7,True,2021
CLE,PIT,8,True,2021
CLE,CIN,9,False,2021
CLE,NE,10,False,2021
CLE,DET,11,True,2021
CLE,BAL,12,False,2021
CLE,BYE,13,,2021
CLE,BAL,14,True,2021
CLE,LV,15,True,2021
CLE,GB,16,False,2021
CLE,PIT,17,False,2021
CLE,CIN,18,True,2021
DAL,TB,1,False,2021
DAL,LAC,2,False,2021
DAL,PHI,3,True,2021
DAL,CAR,4,True,2021
DAL,NYG,5,True,2021
DAL,NE,6,False,2021
DAL,BYE,7,,2021
DAL,MIN,8,False,2021
DAL,DEN,9,True,2021
DAL,ATL,10,True,2021
DAL,KC,11,False,2021
DAL,LV,12,True,2021
DAL,NO,13,False,2021
DAL,WAS,14,False,2021
DAL,NYG,15,False,2021
DAL,WAS,16,True,2021
DAL,ARI,17,True,2021
DAL,PHI,18,False,2021
DEN,NYG,1,False,2021
DEN,JAC,2,False,2021
DEN,NYJ,3,True,2021
DEN,BAL,4,True,2021
DEN,PIT,5,False,2021
DEN,LV,6,True,2021
DEN,CLE,7,False,2021
DEN,WAS,8,True,2021
DEN,DAL,9,False,2021
DEN,PHI,10,True,2021
DEN,BYE,11,,2021
DEN,LAC,12,True,2021
DEN,KC,13,False,2021
DEN,DET,14,True,2021
DEN,CIN,15,True,2021
DEN,LV,16,False,2021
DEN,LAC,17,False,2021
DEN,KC,18,True,2021
DET,SF,1,True,2021
DET,GB,2,False,2021
DET,BAL,3,True,2021
DET,CHI,4,False,2021
DET,MIN,5,False,2021
DET,CIN,6,True,2021
DET,LAR,7,False,2021
DET,PHI,8,True,2021
DET,BYE,9,,2021
DET,PIT,10,False,2021
DET,CLE,11,False,2021
DET,CHI,12,True,2021
DET,MIN,13,True,2021
DET,DEN,14,False,2021
DET,ARI,15,True,2021
DET,ATL,16,False,2021
DET,SEA,17,False,2021
DET,GB,18,True,2021
GB,NO,1,False,2021
GB,DET,2,True,2021
GB,SF,3,False,2021
GB,PIT,4,True,2021
GB,CIN,5,False,2021
GB,CHI,6,False,2021
GB,WAS,7,True,2021
GB,ARI,8,False,2021
GB,KC,9,False,2021
GB,SEA,10,True,2021
GB,MIN,11,False,2021
GB,LAR,12,True,2021
GB,BYE,13,,2021
GB,CHI,14,True,2021
GB,BAL,15,False,2021
GB,CLE,16,True,2021
GB,MIN,17,True,2021
GB,DET,18,False,2021
HOU,JAC,1,True,2021
HOU,CLE,2,False,2021
HOU,CAR,3,True,2021
HOU,BUF,4,False,2021
HOU,NE,5,True,2021
HOU,IND,6,False,2021
HOU,ARI,7,False,2021
HOU,LAR,8,True,2021
HOU,MIA,9,False,2021
HOU,BYE,10,,2021
HOU,TEN,11,False,2021
HOU,NYJ,12,True,2021
HOU,IND,13,True,2021
HOU,SEA,14,True,2021
HOU,JAC,15,False,2021
HOU,LAC,16,True,2021
HOU,SF,17,False,2021
HOU,TEN,18,True,2021
IND,SEA,1,True,2021
IND,LAR,2,True,2021
IND,TEN,3,False,2021
IND,MIA,4,False,2021
IND,BAL,5,False,2021
IND,HOU,6,True,2021
IND,SF,7,False,2021
IND,TEN,8,True,2021
IND,NYJ,9,True,2021
IND,JAC,10,True,2021
IND,BUF,11,False,2021
IND,TB,12,True,2021
IND,HOU,13,False,2021
IND,BYE,14,,2021
IND,NE,15,True,2021
IND,ARI,16,False,2021
IND,LV,17,True,2021
IND,JAC,18,False,2021
JAC,HOU,1,False,2021
JAC,DEN,2,True,2021
JAC,ARI,3,True,2021
JAC,CIN,4,False,2021
JAC,TEN,5,True,2021
JAC,MIA,6,True,2021
JAC,BYE,7,,2021
JAC,SEA,8,False,2021
JAC,BUF,9,True,2021
JAC,IND,10,False,2021
JAC,SF,11,True,2021
JAC,ATL,12,True,2021
JAC,LAR,13,False,2021
JAC,TEN,14,False,2021
JAC,HOU,15,True,2021
JAC,NYJ,16,False,2021
JAC,NE,17,False,2021
JAC,IND,18,True,2021
KC,CLE,1,True,2021
KC,BAL,2,False,2021
KC,LAC,3,True,2021
KC,PHI,4,False,2021
KC,BUF,5,True,2021
KC,WAS,6,False,2021
KC,TEN,7,False,2021
KC,NYG,8,True,2021
KC,GB,9,True,2021
KC,LV,10,False,2021
KC,DAL,11,True,2021
KC,BYE,12,,2021
KC,DEN,13,True,2021
KC,LV,14,True,2021
KC,LAC,15,False,2021
KC,PIT,16,True,2021
KC,CIN,17,False,2021
KC,DEN,18,False,2021
MIA,NE,1,False,2021
MIA,BUF,2,True,2021
MIA,LV,3,False,2021
MIA,IND,4,True,2021
MIA,TB,5,False,2021
MIA,JAC,6,False,2021
MIA,ATL,7,True,2021
MIA,BUF,8,False,2021
MIA,HOU,9,True,2021
MIA,BAL,10,True,2021
MIA,NYJ,11,False,2021
MIA,CAR,12,True,2021
MIA,NYG,13,True,2021
MIA,BYE,14,,2021
MIA,NYJ,15,True,2021
MIA,NO,16,False,2021
MIA,TEN,17,False,2021
MIA,NE,18,True,2021
MIN,CIN,1,False,2021
MIN,ARI,2,False,2021
MIN,SEA,3,True,2021
MIN,CLE,4,True,2021
MIN,DET,5,True,2021
MIN,CAR,6,False,2021
MIN,BYE,7,,2021
MIN,DAL,8,True,2021
MIN,BAL,9,False,2021
MIN,LAC,10,False,2021
MIN,GB,11,True,2021
MIN,SF,12,False,2021
MIN,DET,13,False,2021
MIN,PIT,14,True,2021
MIN,CHI,15,False,2021
MIN,LAR,16,True,2021
MIN,GB,17,False,2021
MIN,CHI,18,True,2021
NE,MIA,1,True,2021
NE,NYJ,2,False,2021
NE,NO,3,True,2021
NE,TB,4,True,2021
NE,HOU,5,False,2021
NE,DAL,6,True,2021
NE,NYJ,7,True,2021
NE,LAC,8,False,2021
NE,CAR,9,False,2021
NE,CLE,10,True,2021
NE,ATL,11,False,2021
NE,TEN,12,True,2021
NE,BUF,13,False,2021
NE,BYE,14,,2021
NE,IND,15,False,2021
NE,BUF,16,True,2021
NE,JAC,17,True,2021
NE,MIA,18,False,2021
NO,GB,1,True,2021
NO,CAR,2,False,2021
NO,NE,3,False,2021
NO,NYG,4,True,2021
NO,WAS,5,False,2021
NO,BYE,6,,2021
NO,SEA,7,False,2021
NO,TB,8,True,2021
NO,ATL,9,True,2021
NO,TEN,10,False,2021
NO,PHI,11,False,2021
NO,BUF,12,True,2021
NO,DAL,13,True,2021
NO,NYJ,14,False,2021
NO,TB,15,False,2021
NO,MIA,16,True,2021
NO,CAR,17,True,2021
NO,ATL,18,False,2021
NYG,DEN,1,True,2021
NYG,WAS,2,False,2021
NYG,ATL,3,True,2021
NYG,NO,4,False,2021
NYG,DAL,5,False,2021
NYG,LAR,6,True,2021
NYG,CAR,7,True,2021
NYG,KC,8,False,2021
NYG,LV,9,True,2021
NYG,BYE,10,,2021
NYG,TB,11,False,2021
NYG,PHI,12,True,2021
NYG,MIA,13,False,2021
NYG,LAC,14,False,2021
NYG,DAL,15,True,2021
NYG,PHI,16,False,2021
NYG,CHI,17,False,2021
NYG,WAS,18,True,2021
NYJ,CAR,1,False,2021
NYJ,NE,2,True,2021
NYJ,DEN,3,False,2021
NYJ,TEN,4,True,2021
NYJ,ATL,5,False,2021
NYJ,BYE,6,,2021
NYJ,NE,7,False,2021
NYJ,CIN,8,True,2021
NYJ,IND,9,False,2021
NYJ,BUF,10,True,2021
NYJ,MIA,11,True,2021
NYJ,HOU,12,False,2021
NYJ,PHI,13,True,2021
NYJ,NO,14,True,2021
NYJ,MIA,15,False,2021
NYJ,JAC,16,True,2021
NYJ,TB,17,True,2021
NYJ,BUF,18,False,2021
LV,BAL,1,True,2021
LV,PIT,2,False,2021
LV,MIA,3,True,2021
LV,LAC,4,False,2021
LV,CHI,5,True,2021
LV,DEN,6,False,2021
LV,PHI,7,True,2021
LV,BYE,8,,2021
LV,NYG,9,False,2021
LV,KC,10,True,2021
LV,CIN,11,True,2021
LV,DAL,12,False,2021
LV,WAS,13,True,2021
LV,KC,14,False,2021
LV,CLE,15,False,2021
LV,DEN,16,True,2021
LV,IND,17,False,2021
LV,LAC,18,True,2021
PHI,ATL,1,False,2021
PHI,SF,2,True,2021
PHI,DAL,3,False,2021
PHI,KC,4,True,2021
PHI,CAR,5,False,2021
PHI,TB,6,True,2021
PHI,LV,7,False,2021
PHI,DET,8,False,2021
PHI,LAC,9,True,2021
PHI,DEN,10,False,2021
PHI,NO,11,True,2021
PHI,NYG,12,False,2021
PHI,NYJ,13,False,2021
PHI,BYE,14,,2021
PHI,WAS,15,True,2021
PHI,NYG,16,True,2021
PHI,WAS,17,False,2021
PHI,DAL,18,True,2021
PIT,BUF,1,False,2021
PIT,LV,2,True,2021
PIT,CIN,3,True,2021
PIT,GB,4,False,2021
PIT,DEN,5,True,2021
PIT,SEA,6,True,2021
PIT,BYE,7,,2021
PIT,CLE,8,False,2021
PIT,CHI,9,True,2021
PIT,DET,10,True,2021
PIT,LAC,11,False,2021
PIT,CIN,12,False,2021
PIT,BAL,13,True,2021
PIT,MIN,14,False,2021
PIT,TEN,15,True,2021
PIT,KC,16,False,2021
PIT,CLE,17,True,2021
PIT,BAL,18,False,2021
LAC,WAS,1,False,2021
LAC,DAL,2,True,2021
LAC,KC,3,False,2021
LAC,LV,4,True,2021
LAC,CLE,5,True,2021
LAC,BAL,6,False,2021
LAC,BYE,7,,2021
LAC,NE,8,True,2021
LAC,PHI,9,False,2021
LAC,MIN,10,True,2021
LAC,PIT,11,True,2021
LAC,DEN,12,False,2021
LAC,CIN,13,False,2021
LAC,NYG,14,True,2021
LAC,KC,15,True,2021
LAC,HOU,16,False,2021
LAC,DEN,17,True,2021
LAC,LV,18,False,2021
SEA,IND,1,False,2021
SEA,TEN,2,True,2021
SEA,MIN,3,False,2021
SEA,SF,4,False,2021
SEA,LAR,5,True,2021
SEA,PIT,6,False,2021
SEA,NO,7,True,2021
SEA,JAC,8,True,2021
SEA,BYE,9,,2021
SEA,GB,10,False,2021
SEA,ARI,11,True,2021
SEA,WAS,12,False,2021
SEA,SF,13,True,2021
SEA,HOU,14,False,2021
SEA,LAR,15,False,2021
SEA,CHI,16,True,2021
SEA,DET,17,True,2021
SEA,ARI,18,False,2021
SF,DET,1,False,2021
SF,PHI,2,False,2021
SF,GB,3,True,2021
SF,SEA,4,True,2021
SF,ARI,5,False,2021
SF,BYE,6,,2021
SF,IND,7,True,2021
SF,CHI,8,False,2021
SF,ARI,9,True,2021
SF,LAR,10,True,2021
SF,JAC,11,False,2021
SF,MIN,12,True,2021
SF,SEA,13,False,2021
SF,CIN,14,False,2021
SF,ATL,15,True,2021
SF,TEN,16,False,2021
SF,HOU,17,True,2021
SF,LAR,18,False,2021
LAR,CHI,1,True,2021
LAR,IND,2,False,2021
LAR,TB,3,True,2021
LAR,ARI,4,True,2021
LAR,SEA,5,False,2021
LAR,NYG,6,False,2021
LAR,DET,7,True,2021
LAR,HOU,8,False,2021
LAR,TEN,9,True,2021
LAR,SF,10,False,2021
LAR,BYE,11,,2021
LAR,GB,12,False,2021
LAR,JAC,13,True,2021
LAR,ARI,14,False,2021
LAR,SEA,15,True,2021
LAR,MIN,16,False,2021
LAR,BAL,17,False,2021
LAR,SF,18,True,2021
TB,DAL,1,True,2021
TB,ATL,2,True,2021
TB,LAR,3,False,2021
TB,NE,4,False,2021
TB,MIA,5,True,2021
TB,PHI,6,False,2021
TB,CHI,7,True,2021
TB,NO,8,False,2021
TB,BYE,9,,2021
TB,WAS,10,False,2021
TB,NYG,11,True,2021
TB,IND,12,False,2021
TB,ATL,13,False,2021
TB,BUF,14,True,2021
TB,NO,15,True,2021
TB,CAR,16,False,2021
TB,NYJ,17,False,2021
TB,CAR,18,True,2021
TEN,ARI,1,True,2021
TEN,SEA,2,False,2021
TEN,IND,3,True,2021
TEN,NYJ,4,False,2021
TEN,JAC,5,False,2021
TEN,BUF,6,True,2021
TEN,KC,7,True,2021
TEN,IND,8,False,2021
TEN,LAR,9,False,2021
TEN,NO,10,True,2021
TEN,HOU,11,True,2021
TEN,NE,12,False,2021
TEN,BYE,13,,2021
TEN,JAC,14,True,2021
TEN,PIT,15,False,2021
TEN,SF,16,True,2021
TEN,MIA,17,True,2021
TEN,HOU,18,False,2021
WAS,LAC,1,True,2021
WAS,NYG,2,True,2021
WAS,BUF,3,False,2021
WAS,ATL,4,False,2021
WAS,NO,5,True,2021
WAS,KC,6,True,2021
WAS,GB,7,False,2021
WAS,DEN,8,False,2021
WAS,BYE,9,,2021
WAS,TB,10,True,2021
WAS,CAR,11,False,2021
WAS,SEA,12,True,2021
WAS,LV,13,False,2021
WAS,DAL,14,True,2021
WAS,PHI,15,False,2021
WAS,DAL,16,False,2021
WAS,PHI,17,True,2021
WAS,NYG,18,False,2021
