team,opponent,week,home,year
NO,SEA,8,True,2016
NO,SF,9,False,2016
NO,DEN,10,True,2016
NO,CAR,11,False,2016
NO,LAR,12,True,2016
NO,DET,13,True,2016
NO,TB,14,False,2016
NO,ARI,15,False,2016
NO,TB,16,True,2016
NO,ATL,17,False,2016
NYG,DAL,1,False,2016
NYG,NO,2,True,2016
NYG,WAS,3,True,2016
NYG,MIN,4,False,2016
NYG,GB,5,False,2016
NYG,BAL,6,True,2016
NYG,LAR,7,False,2016
NYG,BYE,8,,2016
NYG,PHI,9,True,2016
NYG,CIN,10,True,2016
NYG,CHI,11,True,2016
NYG,CLE,12,False,2016
NYG,PIT,13,False,2016
NYG,DAL,14,True,2016
NYG,DET,15,True,2016
NYG,PHI,16,False,2016
NYG,WAS,17,False,2016
NYJ,CIN,1,True,2016
NYJ,BUF,2,False,2016
NYJ,KC,3,False,2016
NYJ,SEA,4,True,2016
NYJ,PIT,5,False,2016
NYJ,ARI,6,False,2016
NYJ,BAL,7,True,2016
NYJ,CLE,8,False,2016
NYJ,MIA,9,False,2016
NYJ,LAR,10,True,2016
NYJ,BYE,11,,2016
NYJ,NE,12,True,2016
NYJ,IND,13,True,2016
NYJ,SF,14,False,2016
NYJ,MIA,15,True,2016
NYJ,NE,16,False,2016
NYJ,BUF,17,True,2016
LV,NO,1,False,2016
LV,ATL,2,True,2016
LV,TEN,3,False,2016
LV,BAL,4,False,2016
LV,LAC,5,True,2016
LV,KC,6,True,2016
LV,JAC,7,False,2016
LV,TB,8,False,2016
LV,DEN,9,True,2016
LV,BYE,10,,2016
LV,HOU,11,True,2016
LV,CAR,12,True,2016
LV,BUF,13,True,2016
LV,KC,14,False,2016
LV,LAC,15,False,2016
LV,IND,16,True,2016
LV,DEN,17,False,2016
PHI,CLE,1,True,2016
PHI,CHI,2,False,2016
PHI,PIT,3,True,2016
PHI,BYE,4,,2016
PHI,DET,5,False,2016
PHI,WAS,6,False,2016
PHI,MIN,7,True,2016
PHI,DAL,8,False,2016
PHI,NYG,9,False,2016
PHI,ATL,10,True,2016
PHI,SEA,11,False,2016
PHI,GB,12,True,2016
PHI,CIN,13,False,2016
PHI,WAS,14,True,2016
PHI,BAL,15,False,2016
PHI,NYG,16,True,2016
PHI,DAL,17,True,2016
PIT,WAS,1,False,2016
PIT,CIN,2,True,2016
PIT,PHI,3,False,2016
PIT,KC,4,True,2016
PIT,NYJ,5,True,2016
PIT,MIA,6,False,2016
PIT,NE,7,True,2016
PIT,BYE,8,,2016
PIT,BAL,9,False,2016
PIT,DAL,10,True,2016
PIT,CLE,11,False,2016
PIT,IND,12,False,2016
PIT,NYG,13,True,2016
PIT,BUF,14,False,2016
PIT,CIN,15,False,2016
PIT,BAL,16,True,2016
PIT,CLE,17,True,2016
LAC,KC,1,False,2016
LAC,JAC,2,True,2016
LAC,IND,3,False,2016
LAC,NO,4,True,2016
LAC,LV,5,False,2016
LAC,DEN,6,True,2016
LAC,ATL,7,False,2016
LAC,DEN,8,False,2016
LAC,TEN,9,True,2016
LAC,MIA,10,True,2016
LAC,BYE,11,,2016
LAC,HOU,12,False,2016
LAC,TB,13,True,2016
LAC,CAR,14,False,2016
LAC,LV,15,True,2016
LAC,CLE,16,False,2016
LAC,KC,17,True,2016
SEA,MIA,1,True,2016
SEA,LAR,2,False,2016
SEA,SF,3,True,2016
SEA,NYJ,4,False,2016
SEA,BYE,5,,2016
SEA,ATL,6,True,2016
SEA,ARI,7,False,2016
SEA,NO,8,False,2016
SEA,BUF,9,True,2016
SEA,NE,10,False,2016
SEA,PHI,11,True,2016
SEA,TB,12,False,2016
SEA,CAR,13,True,2016
SEA,GB,14,False,2016
SEA,LAR,15,True,2016
SEA,ARI,16,True,2016
SEA,SF,17,False,2016
SF,LAR,1,True,2016
SF,CAR,2,False,2016
SF,SEA,3,False,2016
SF,DAL,4,True,2016
SF,ARI,5,True,2016
SF,BUF,6,False,2016
SF,TB,7,True,2016
SF,BYE,8,,2016
SF,NO,9,True,2016
SF,ARI,10,False,2016
SF,NE,11,True,2016
SF,MIA,12,False,2016
SF,CHI,13,False,2016
SF,NYJ,14,True,2016
SF,ATL,15,False,2016
SF,LAR,16,False,2016
SF,SEA,17,True,2016
LAR,SF,1,False,2016
LAR,SEA,2,True,2016
LAR,TB,3,False,2016
LAR,ARI,4,False,2016
LAR,BUF,5,True,2016
LAR,DET,6,False,2016
LAR,NYG,7,True,2016
LAR,BYE,8,,2016
LAR,CAR,9,True,2016
LAR,NYJ,10,False,2016
LAR,MIA,11,True,2016
LAR,NO,12,False,2016
LAR,NE,13,False,2016
LAR,ATL,14,True,2016
LAR,SEA,15,False,2016
LAR,SF,16,True,2016
LAR,ARI,17,True,2016
TB,ATL,1,False,2016
TB,ARI,2,False,2016
TB,LAR,3,True,2016
TB,DEN,4,True,2016
TB,CAR,5,False,2016
TB,BYE,6,,2016
TB,SF,7,False,2016
TB,LV,8,True,2016
TB,ATL,9,True,2016
TB,CHI,10,True,2016
TB,KC,11,False,2016
TB,SEA,12,True,2016
TB,LAC,13,False,2016
TB,NO,14,True,2016
TB,DAL,15,False,2016
TB,NO,16,False,2016
TB,CAR,17,True,2016
TEN,MIN,1,True,2016
TEN,DET,2,False,2016
TEN,LV,3,True,2016
TEN,HOU,4,False,2016
TEN,MIA,5,False,2016
TEN,CLE,6,True,2016
TEN,IND,7,True,2016
TEN,JAC,8,True,2016
TEN,LAC,9,False,2016
TEN,GB,10,True,2016
TEN,IND,11,False,2016
TEN,CHI,12,False,2016
TEN,BYE,13,,2016
TEN,DEN,14,True,2016
TEN,KC,15,False,2016
TEN,JAC,16,False,2016
TEN,HOU,17,True,2016
WAS,PIT,1,True,2016
WAS,DAL,2,True,2016
WAS,NYG,3,False,2016
WAS,CLE,4,True,2016
WAS,BAL,5,False,2016
WAS,PHI,6,True,2016
WAS,DET,7,False,2016
WAS,CIN,8,False,2016
WAS,BYE,9,,2016
WAS,MIN,10,True,2016
WAS,GB,11,True,2016
WAS,DAL,12,False,2016
WAS,ARI,13,False,2016
WAS,PHI,14,False,2016
WAS,CAR,15,True,2016
WAS,CHI,16,False,2016
WAS,NYG,17,True,2016
