team,opponent,week,home,year
DET,GB,6,False,2009
DET,BYE,7,,2009
DET,LAR,8,True,2009
DET,SEA,9,False,2009
DET,MIN,10,False,2009
DET,CLE,11,True,2009
DET,GB,12,True,2009
DET,CIN,13,False,2009
DET,BAL,14,False,2009
DET,ARI,15,True,2009
DET,SF,16,False,2009
DET,CHI,17,True,2009
GB,CHI,1,True,2009
GB,CIN,2,True,2009
GB,LAR,3,False,2009
GB,MIN,4,False,2009
GB,BYE,5,,2009
GB,DET,6,True,2009
GB,CLE,7,False,2009
GB,MIN,8,True,2009
GB,TB,9,False,2009
GB,DAL,10,True,2009
GB,SF,11,True,2009
GB,DET,12,False,2009
GB,BAL,13,True,2009
GB,CHI,14,False,2009
GB,PIT,15,False,2009
GB,SEA,16,True,2009
GB,ARI,17,False,2009
HOU,NYJ,1,True,2009
HOU,TEN,2,False,2009
HOU,JAC,3,True,2009
HOU,LV,4,True,2009
HOU,ARI,5,False,2009
HOU,CIN,6,False,2009
HOU,SF,7,True,2009
HOU,BUF,8,False,2009
HOU,IND,9,False,2009
HOU,BYE,10,,2009
HOU,TEN,11,True,2009
HOU,IND,12,True,2009
HOU,JAC,13,False,2009
HOU,SEA,14,True,2009
HOU,LAR,15,False,2009
HOU,MIA,16,False,2009
HOU,NE,17,True,2009
IND,JAC,1,True,2009
IND,MIA,2,False,2009
IND,ARI,3,False,2009
IND,SEA,4,True,2009
IND,TEN,5,False,2009
IND,BYE,6,,2009
IND,LAR,7,False,2009
IND,SF,8,True,2009
IND,HOU,9,True,2009
IND,NE,10,True,2009
IND,BAL,11,False,2009
IND,HOU,12,False,2009
IND,TEN,13,True,2009
IND,DEN,14,True,2009
IND,JAC,15,False,2009
IND,NYJ,16,True,2009
IND,BUF,17,False,2009
JAC,IND,1,False,2009
JAC,ARI,2,True,2009
JAC,HOU,3,False,2009
JAC,TEN,4,True,2009
JAC,SEA,5,False,2009
JAC,LAR,6,True,2009
JAC,BYE,7,,2009
JAC,TEN,8,False,2009
JAC,KC,9,True,2009
JAC,NYJ,10,False,2009
JAC,BUF,11,True,2009
JAC,SF,12,False,2009
JAC,HOU,13,True,2009
JAC,MIA,14,True,2009
JAC,IND,15,True,2009
JAC,NE,16,False,2009
JAC,CLE,17,False,2009
KC,BAL,1,False,2009
KC,LV,2,True,2009
KC,PHI,3,False,2009
KC,NYG,4,True,2009
KC,DAL,5,True,2009
KC,WAS,6,False,2009
KC,LAC,7,True,2009
KC,BYE,8,,2009
KC,JAC,9,False,2009
KC,LV,10,False,2009
KC,PIT,11,True,2009
KC,LAC,12,False,2009
KC,DEN,13,True,2009
KC,BUF,14,True,2009
KC,CLE,15,True,2009
KC,CIN,16,False,2009
KC,DEN,17,False,2009
MIA,ATL,1,False,2009
MIA,IND,2,True,2009
MIA,LAC,3,False,2009
MIA,BUF,4,True,2009
MIA,NYJ,5,True,2009
MIA,BYE,6,,2009
MIA,NO,7,True,2009
MIA,NYJ,8,False,2009
MIA,NE,9,False,2009
MIA,TB,10,True,2009
MIA,CAR,11,False,2009
MIA,BUF,12,False,2009
MIA,NE,13,True,2009
MIA,JAC,14,False,2009
MIA,TEN,15,False,2009
MIA,HOU,16,True,2009
MIA,PIT,17,True,2009
MIN,CLE,1,False,2009
MIN,DET,2,False,2009
MIN,SF,3,True,2009
MIN,GB,4,True,2009
MIN,LAR,5,False,2009
MIN,BAL,6,True,2009
MIN,PIT,7,False,2009
MIN,GB,8,False,2009
MIN,BYE,9,,2009
MIN,DET,10,True,2009
MIN,SEA,11,True,2009
MIN,CHI,12,True,2009
MIN,ARI,13,False,2009
MIN,CIN,14,True,2009
MIN,CAR,15,False,2009
MIN,CHI,16,False,2009
MIN,NYG,17,True,2009
NE,BUF,1,True,2009
NE,NYJ,2,False,2009
NE,ATL,3,True,2009
NE,BAL,4,True,2009
NE,DEN,5,False,2009
NE,TEN,6,True,2009
NE,TB,7,False,2009
NE,BYE,8,,2009
NE,MIA,9,True,2009
NE,IND,10,False,2009
NE,NYJ,11,True,2009
NE,NO,12,False,2009
NE,MIA,13,False,2009
NE,CAR,14,True,2009
NE,BUF,15,False,2009
NE,JAC,16,True,2009
NE,HOU,17,False,2009
NO,DET,1,True,2009
NO,PHI,2,False,2009
NO,BUF,3,False,2009
NO,NYJ,4,True,2009
NO,BYE,5,,2009
NO,NYG,6,True,2009
NO,MIA,7,False,2009
NO,ATL,8,True,2009
NO,CAR,9,True,2009
NO,LAR,10,False,2009
NO,TB,11,False,2009
NO,NE,12,True,2009
NO,WAS,13,False,2009
NO,ATL,14,False,2009
NO,DAL,15,True,2009
NO,TB,16,True,2009
NO,CAR,17,False,2009
NYG,WAS,1,True,2009
NYG,DAL,2,False,2009
NYG,TB,3,False,2009
NYG,KC,4,False,2009
NYG,LV,5,True,2009
NYG,NO,6,False,2009
NYG,ARI,7,True,2009
NYG,PHI,8,False,2009
NYG,LAC,9,True,2009
NYG,BYE,10,,2009
NYG,ATL,11,True,2009
NYG,DEN,12,False,2009
NYG,DAL,13,True,2009
NYG,PHI,14,True,2009
NYG,WAS,15,False,2009
NYG,CAR,16,True,2009
NYG,MIN,17,False,2009
NYJ,HOU,1,False,2009
NYJ,NE,2,True,2009
NYJ,TEN,3,True,2009
NYJ,NO,4,False,2009
NYJ,MIA,5,False,2009
NYJ,BUF,6,True,2009
NYJ,LV,7,False,2009
NYJ,MIA,8,True,2009
NYJ,BYE,9,,2009
NYJ,JAC,10,True,2009
NYJ,NE,11,False,2009
NYJ,CAR,12,True,2009
NYJ,BUF,13,False,2009
NYJ,TB,14,False,2009
NYJ,ATL,15,True,2009
NYJ,IND,16,False,2009
NYJ,CIN,17,True,2009
LV,LAC,1,True,2009
LV,KC,2,False,2009
LV,DEN,3,True,2009
LV,HOU,4,False,2009
LV,NYG,5,False,2009
LV,PHI,6,True,2009
LV,NYJ,7,True,2009
LV,LAC,8,False,2009
LV,BYE,9,,2009
LV,KC,10,True,2009
LV,CIN,11,True,2009
LV,DAL,12,False,2009
LV,PIT,13,False,2009
LV,WAS,14,True,2009
LV,DEN,15,False,2009
LV,CLE,16,False,2009
LV,BAL,17,True,2009
PHI,CAR,1,False,2009
PHI,NO,2,True,2009
PHI,KC,3,True,2009
PHI,BYE,4,,2009
PHI,TB,5,True,2009
PHI,LV,6,False,2009
PHI,WAS,7,False,2009
PHI,NYG,8,True,2009
PHI,DAL,9,True,2009
PHI,LAC,10,False,2009
PHI,CHI,11,False,2009
PHI,WAS,12,True,2009
PHI,ATL,13,False,2009
PHI,NYG,14,False,2009
PHI,SF,15,True,2009
PHI,DEN,16,True,2009
PHI,DAL,17,False,2009
PIT,TEN,1,True,2009
PIT,CHI,2,False,2009
PIT,CIN,3,False,2009
PIT,LAC,4,True,2009
PIT,DET,5,False,2009
PIT,CLE,6,True,2009
PIT,MIN,7,True,2009
PIT,BYE,8,,2009
PIT,DEN,9,False,2009
PIT,CIN,10,True,2009
PIT,KC,11,False,2009
PIT,BAL,12,False,2009
PIT,LV,13,True,2009
PIT,CLE,14,False,2009
PIT,GB,15,True,2009
PIT,BAL,16,True,2009
PIT,MIA,17,False,2009
LAC,LV,1,False,2009
LAC,BAL,2,True,2009
LAC,MIA,3,True,2009
LAC,PIT,4,False,2009
LAC,BYE,5,,2009
LAC,DEN,6,True,2009
LAC,KC,7,False,2009
LAC,LV,8,True,2009
LAC,NYG,9,False,2009
LAC,PHI,10,True,2009
LAC,DEN,11,False,2009
LAC,KC,12,True,2009
LAC,CLE,13,False,2009
LAC,DAL,14,False,2009
LAC,CIN,15,True,2009
LAC,TEN,16,False,2009
LAC,WAS,17,True,2009
SEA,LAR,1,True,2009
SEA,SF,2,False,2009
SEA,CHI,3,True,2009
SEA,IND,4,False,2009
SEA,JAC,5,True,2009
SEA,ARI,6,True,2009
SEA,BYE,7,,2009
SEA,DAL,8,False,2009
SEA,DET,9,True,2009
SEA,ARI,10,False,2009
SEA,MIN,11,False,2009
SEA,LAR,12,False,2009
SEA,SF,13,True,2009
SEA,HOU,14,False,2009
SEA,TB,15,True,2009
SEA,GB,16,False,2009
SEA,TEN,17,True,2009
SF,ARI,1,False,2009
SF,SEA,2,True,2009
SF,MIN,3,False,2009
SF,LAR,4,True,2009
SF,ATL,5,True,2009
SF,BYE,6,,2009
SF,HOU,7,False,2009
SF,IND,8,False,2009
SF,TEN,9,True,2009
SF,CHI,10,True,2009
SF,GB,11,False,2009
SF,JAC,12,True,2009
SF,SEA,13,False,2009
SF,ARI,14,True,2009
SF,PHI,15,False,2009
SF,DET,16,True,2009
SF,LAR,17,False,2009
LAR,SEA,1,False,2009
LAR,WAS,2,False,2009
LAR,GB,3,True,2009
LAR,SF,4,False,2009
LAR,MIN,5,True,2009
LAR,JAC,6,False,2009
LAR,IND,7,True,2009
LAR,DET,8,False,2009
LAR,BYE,9,,2009
LAR,NO,10,True,2009
LAR,ARI,11,True,2009
LAR,SEA,12,True,2009
LAR,CHI,13,False,2009
LAR,TEN,14,False,2009
LAR,HOU,15,True,2009
LAR,ARI,16,False,2009
LAR,SF,17,True,2009
TB,DAL,1,True,2009
TB,BUF,2,False,2009
TB,NYG,3,True,2009
TB,WAS,4,False,2009
TB,PHI,5,False,2009
TB,CAR,6,True,2009
TB,NE,7,True,2009
TB,BYE,8,,2009
TB,GB,9,True,2009
TB,MIA,10,False,2009
TB,NO,11,True,2009
TB,ATL,12,False,2009
TB,CAR,13,False,2009
TB,NYJ,14,True,2009
TB,SEA,15,False,2009
TB,NO,16,False,2009
TB,ATL,17,True,2009
TEN,PIT,1,False,2009
TEN,HOU,2,True,2009
TEN,NYJ,3,False,2009
TEN,JAC,4,False,2009
TEN,IND,5,True,2009
TEN,NE,6,False,2009
TEN,BYE,7,,2009
TEN,JAC,8,True,2009
TEN,SF,9,False,2009
TEN,BUF,10,True,2009
TEN,HOU,11,False,2009
TEN,ARI,12,True,2009
TEN,IND,13,False,2009
TEN,LAR,14,True,2009
TEN,MIA,15,True,2009
TEN,LAC,16,True,2009
TEN,SEA,17,False,2009
WAS,NYG,1,False,2009
WAS,LAR,2,True,2009
WAS,DET,3,False,2009
WAS,TB,4,True,2009
WAS,CAR,5,False,2009
WAS,KC,6,True,2009
WAS,PHI,7,True,2009
WAS,BYE,8,,2009
WAS,ATL,9,False,2009
WAS,DEN,10,True,2009
WAS,DAL,11,False,2009
WAS,PHI,12,False,2009
WAS,NO,13,True,2009
WAS,LV,14,False,2009
WAS,NYG,15,True,2009
WAS,DAL,16,True,2009
WAS,LAC,17,False,2009
