team,opponent,week,home,year
DET,LAR,14,False,2015
DET,NO,15,False,2015
DET,SF,16,True,2015
DET,CHI,17,False,2015
GB,CHI,1,False,2015
GB,SEA,2,True,2015
GB,KC,3,True,2015
GB,SF,4,False,2015
GB,LAR,5,True,2015
GB,LAC,6,True,2015
GB,BYE,7,,2015
GB,DEN,8,False,2015
GB,CAR,9,False,2015
GB,DET,10,True,2015
GB,MIN,11,False,2015
GB,CHI,12,True,2015
GB,DET,13,False,2015
GB,DAL,14,True,2015
GB,LV,15,False,2015
GB,ARI,16,False,2015
GB,MIN,17,True,2015
HOU,KC,1,True,2015
HOU,CAR,2,False,2015
HOU,TB,3,True,2015
HOU,ATL,4,False,2015
HOU,IND,5,True,2015
HOU,JAC,6,False,2015
HOU,MIA,7,False,2015
HOU,TEN,8,True,2015
HOU,BYE,9,,2015
HOU,CIN,10,False,2015
HOU,NYJ,11,True,2015
HOU,NO,12,True,2015
HOU,BUF,13,False,2015
HOU,NE,14,True,2015
HOU,IND,15,False,2015
HOU,TEN,16,False,2015
HOU,JAC,17,True,2015
IND,BUF,1,False,2015
IND,NYJ,2,True,2015
IND,TEN,3,False,2015
IND,JAC,4,True,2015
IND,HOU,5,False,2015
IND,NE,6,True,2015
IND,NO,7,True,2015
IND,CAR,8,False,2015
IND,DEN,9,True,2015
IND,BYE,10,,2015
IND,ATL,11,False,2015
IND,TB,12,True,2015
IND,PIT,13,False,2015
IND,JAC,14,False,2015
IND,HOU,15,True,2015
IND,MIA,16,False,2015
IND,TEN,17,True,2015
JAC,CAR,1,True,2015
JAC,MIA,2,True,2015
JAC,NE,3,False,2015
JAC,IND,4,False,2015
JAC,TB,5,False,2015
JAC,HOU,6,True,2015
JAC,BUF,7,True,2015
JAC,BYE,8,,2015
JAC,NYJ,9,False,2015
JAC,BAL,10,False,2015
JAC,TEN,11,True,2015
JAC,LAC,12,True,2015
JAC,TEN,13,False,2015
JAC,IND,14,True,2015
JAC,ATL,15,True,2015
JAC,NO,16,False,2015
JAC,HOU,17,False,2015
KC,HOU,1,False,2015
KC,DEN,2,True,2015
KC,GB,3,False,2015
KC,CIN,4,False,2015
KC,CHI,5,True,2015
KC,MIN,6,False,2015
KC,PIT,7,True,2015
KC,DET,8,True,2015
KC,BYE,9,,2015
KC,DEN,10,False,2015
KC,LAC,11,False,2015
KC,BUF,12,True,2015
KC,LV,13,False,2015
KC,LAC,14,True,2015
KC,BAL,15,False,2015
KC,CLE,16,True,2015
KC,LV,17,True,2015
MIA,WAS,1,False,2015
MIA,JAC,2,False,2015
MIA,BUF,3,True,2015
MIA,NYJ,4,True,2015
MIA,BYE,5,,2015
MIA,TEN,6,False,2015
MIA,HOU,7,True,2015
MIA,NE,8,False,2015
MIA,BUF,9,False,2015
MIA,PHI,10,False,2015
MIA,DAL,11,True,2015
MIA,NYJ,12,False,2015
MIA,BAL,13,True,2015
MIA,NYG,14,True,2015
MIA,LAC,15,False,2015
MIA,IND,16,True,2015
MIA,NE,17,True,2015
MIN,SF,1,False,2015
MIN,DET,2,True,2015
MIN,LAC,3,True,2015
MIN,DEN,4,False,2015
MIN,BYE,5,,2015
MIN,KC,6,True,2015
MIN,DET,7,False,2015
MIN,CHI,8,False,2015
MIN,LAR,9,True,2015
MIN,LV,10,False,2015
MIN,GB,11,True,2015
MIN,ATL,12,False,2015
MIN,SEA,13,True,2015
MIN,ARI,14,False,2015
MIN,CHI,15,True,2015
MIN,NYG,16,True,2015
MIN,GB,17,False,2015
NE,PIT,1,True,2015
NE,BUF,2,False,2015
NE,JAC,3,True,2015
NE,BYE,4,,2015
NE,DAL,5,False,2015
NE,IND,6,False,2015
NE,NYJ,7,True,2015
NE,MIA,8,True,2015
NE,WAS,9,True,2015
NE,NYG,10,False,2015
NE,BUF,11,True,2015
NE,DEN,12,False,2015
NE,PHI,13,True,2015
NE,HOU,14,False,2015
NE,TEN,15,True,2015
NE,NYJ,16,False,2015
NE,MIA,17,False,2015
NO,ARI,1,False,2015
NO,TB,2,True,2015
NO,CAR,3,False,2015
NO,DAL,4,True,2015
NO,PHI,5,False,2015
NO,ATL,6,True,2015
NO,IND,7,False,2015
NO,NYG,8,True,2015
NO,TEN,9,True,2015
NO,WAS,10,False,2015
NO,BYE,11,,2015
NO,HOU,12,False,2015
NO,CAR,13,True,2015
NO,TB,14,False,2015
NO,DET,15,True,2015
NO,JAC,16,True,2015
NO,ATL,17,False,2015
NYG,DAL,1,False,2015
NYG,ATL,2,True,2015
NYG,WAS,3,True,2015
NYG,BUF,4,False,2015
NYG,SF,5,True,2015
NYG,PHI,6,False,2015
NYG,DAL,7,True,2015
NYG,NO,8,False,2015
NYG,TB,9,False,2015
NYG,NE,10,True,2015
NYG,BYE,11,,2015
NYG,WAS,12,False,2015
NYG,NYJ,13,True,2015
NYG,MIA,14,False,2015
NYG,CAR,15,True,2015
NYG,MIN,16,False,2015
NYG,PHI,17,True,2015
NYJ,CLE,1,True,2015
NYJ,IND,2,False,2015
NYJ,PHI,3,True,2015
NYJ,MIA,4,False,2015
NYJ,BYE,5,,2015
NYJ,WAS,6,True,2015
NYJ,NE,7,False,2015
NYJ,LV,8,False,2015
NYJ,JAC,9,True,2015
NYJ,BUF,10,True,2015
NYJ,HOU,11,False,2015
NYJ,MIA,12,True,2015
NYJ,NYG,13,False,2015
NYJ,TEN,14,True,2015
NYJ,DAL,15,False,2015
NYJ,NE,16,True,2015
NYJ,BUF,17,False,2015
LV,CIN,1,True,2015
LV,BAL,2,True,2015
LV,CLE,3,False,2015
LV,CHI,4,False,2015
LV,DEN,5,True,2015
LV,,6,,2015
LV,LAC,7,False,2015
LV,NYJ,8,True,2015
LV,PIT,9,False,2015
LV,MIN,10,True,2015
LV,DET,11,False,2015
LV,TEN,12,False,2015
LV,KC,13,True,2015
LV,DEN,14,False,2015
LV,GB,15,True,2015
LV,LAC,16,True,2015
LV,KC,17,False,2015
PHI,ATL,1,False,2015
PHI,DAL,2,True,2015
PHI,NYJ,3,False,2015
PHI,WAS,4,False,2015
PHI,NO,5,True,2015
PHI,NYG,6,True,2015
PHI,CAR,7,False,2015
PHI,BYE,8,,2015
PHI,DAL,9,False,2015
PHI,MIA,10,True,2015
PHI,TB,11,True,2015
PHI,DET,12,False,2015
PHI,NE,13,False,2015
PHI,BUF,14,True,2015
PHI,ARI,15,True,2015
PHI,WAS,16,True,2015
PHI,NYG,17,False,2015
PIT,NE,1,False,2015
PIT,SF,2,True,2015
PIT,LAR,3,False,2015
PIT,BAL,4,True,2015
PIT,LAC,5,False,2015
PIT,ARI,6,True,2015
PIT,KC,7,False,2015
PIT,CIN,8,True,2015
PIT,LV,9,True,2015
PIT,CLE,10,True,2015
PIT,BYE,11,,2015
PIT,SEA,12,False,2015
PIT,IND,13,True,2015
PIT,CIN,14,False,2015
PIT,DEN,15,True,2015
PIT,BAL,16,False,2015
PIT,CLE,17,False,2015
LAC,DET,1,True,2015
LAC,CIN,2,False,2015
LAC,MIN,3,False,2015
LAC,CLE,4,True,2015
LAC,PIT,5,True,2015
LAC,GB,6,False,2015
LAC,LV,7,True,2015
LAC,BAL,8,False,2015
LAC,CHI,9,True,2015
LAC,,10,,2015
LAC,KC,11,True,2015
LAC,JAC,12,False,2015
LAC,DEN,13,True,2015
LAC,KC,14,False,2015
LAC,MIA,15,True,2015
LAC,LV,16,False,2015
LAC,DEN,17,False,2015
SEA,LAR,1,False,2015
SEA,GB,2,False,2015
SEA,CHI,3,True,2015
SEA,DET,4,True,2015
SEA,CIN,5,False,2015
SEA,CAR,6,True,2015
SEA,SF,7,False,2015
SEA,DAL,8,False,2015
SEA,BYE,9,,2015
SEA,ARI,10,True,2015
SEA,SF,11,True,2015
SEA,PIT,12,True,2015
SEA,MIN,13,False,2015
SEA,BAL,14,False,2015
SEA,CLE,15,True,2015
SEA,LAR,16,True,2015
SEA,ARI,17,False,2015
SF,MIN,1,True,2015
SF,PIT,2,False,2015
SF,ARI,3,False,2015
SF,GB,4,True,2015
SF,NYG,5,False,2015
SF,BAL,6,True,2015
SF,SEA,7,True,2015
SF,LAR,8,False,2015
SF,ATL,9,True,2015
SF,BYE,10,,2015
SF,SEA,11,False,2015
SF,ARI,12,True,2015
SF,CHI,13,False,2015
SF,CLE,14,False,2015
SF,CIN,15,True,2015
SF,DET,16,False,2015
SF,LAR,17,True,2015
LAR,SEA,1,True,2015
LAR,WAS,2,False,2015
LAR,PIT,3,True,2015
LAR,ARI,4,False,2015
LAR,GB,5,False,2015
LAR,,6,,2015
LAR,CLE,7,True,2015
LAR,SF,8,True,2015
LAR,MIN,9,False,2015
LAR,CHI,10,True,2015
LAR,BAL,11,False,2015
LAR,CIN,12,False,2015
LAR,ARI,13,True,2015
LAR,DET,14,True,2015
LAR,TB,15,True,2015
LAR,SEA,16,False,2015
LAR,SF,17,False,2015
TB,TEN,1,True,2015
TB,NO,2,False,2015
TB,HOU,3,False,2015
TB,CAR,4,True,2015
TB,JAC,5,True,2015
TB,BYE,6,,2015
TB,WAS,7,False,2015
TB,ATL,8,False,2015
TB,NYG,9,True,2015
TB,DAL,10,True,2015
TB,PHI,11,False,2015
TB,IND,12,False,2015
TB,ATL,13,True,2015
TB,NO,14,True,2015
TB,LAR,15,False,2015
TB,CHI,16,True,2015
TB,CAR,17,False,2015
TEN,TB,1,False,2015
TEN,CLE,2,False,2015
TEN,IND,3,True,2015
TEN,BYE,4,,2015
TEN,BUF,5,True,2015
TEN,MIA,6,True,2015
TEN,ATL,7,True,2015
TEN,HOU,8,False,2015
TEN,NO,9,False,2015
TEN,CAR,10,True,2015
TEN,JAC,11,False,2015
TEN,LV,12,True,2015
TEN,JAC,13,True,2015
TEN,NYJ,14,False,2015
TEN,NE,15,False,2015
TEN,HOU,16,True,2015
TEN,IND,17,False,2015
WAS,MIA,1,True,2015
WAS,LAR,2,True,2015
WAS,NYG,3,False,2015
WAS,PHI,4,True,2015
WAS,ATL,5,False,2015
WAS,NYJ,6,False,2015
WAS,TB,7,True,2015
WAS,BYE,8,,2015
WAS,NE,9,False,2015
WAS,NO,10,True,2015
WAS,CAR,11,False,2015
WAS,NYG,12,True,2015
WAS,DAL,13,True,2015
WAS,CHI,14,False,2015
WAS,BUF,15,True,2015
WAS,PHI,16,False,2015
WAS,DAL,17,False,2015
