team,opponent,week,home,year
DAL,ARI,13,False,2011
DAL,NYG,14,True,2011
DAL,TB,15,False,2011
DAL,PHI,16,True,2011
DAL,NYG,17,False,2011
DEN,LV,1,True,2011
DEN,CIN,2,True,2011
DEN,TEN,3,False,2011
DEN,GB,4,False,2011
DEN,LAC,5,True,2011
DEN,BYE,6,,2011
DEN,MIA,7,False,2011
DEN,DET,8,True,2011
DEN,LV,9,False,2011
DEN,KC,10,False,2011
DEN,NYJ,11,True,2011
DEN,LAC,12,False,2011
DEN,MIN,13,False,2011
DEN,CHI,14,True,2011
DEN,NE,15,True,2011
DEN,BUF,16,False,2011
DEN,KC,17,True,2011
DET,TB,1,False,2011
DET,KC,2,True,2011
DET,MIN,3,False,2011
DET,DAL,4,False,2011
DET,CHI,5,True,2011
DET,SF,6,True,2011
DET,ATL,7,True,2011
DET,DEN,8,False,2011
DET,BYE,9,,2011
DET,CHI,10,False,2011
DET,CAR,11,True,2011
DET,GB,12,True,2011
DET,NO,13,False,2011
DET,MIN,14,True,2011
DET,LV,15,False,2011
DET,LAC,16,True,2011
DET,GB,17,False,2011
GB,NO,1,True,2011
GB,CAR,2,False,2011
GB,CHI,3,False,2011
GB,DEN,4,True,2011
GB,ATL,5,False,2011
GB,LAR,6,True,2011
GB,MIN,7,False,2011
GB,BYE,8,,2011
GB,LAC,9,False,2011
GB,MIN,10,True,2011
GB,TB,11,True,2011
GB,DET,12,False,2011
GB,NYG,13,False,2011
GB,LV,14,True,2011
GB,KC,15,False,2011
GB,CHI,16,True,2011
GB,DET,17,True,2011
HOU,IND,1,True,2011
HOU,MIA,2,False,2011
HOU,NO,3,False,2011
HOU,PIT,4,True,2011
HOU,LV,5,True,2011
HOU,BAL,6,False,2011
HOU,TEN,7,False,2011
HOU,JAC,8,True,2011
HOU,CLE,9,True,2011
HOU,TB,10,False,2011
HOU,BYE,11,,2011
HOU,JAC,12,False,2011
HOU,ATL,13,True,2011
HOU,CIN,14,False,2011
HOU,CAR,15,True,2011
HOU,IND,16,False,2011
HOU,TEN,17,True,2011
IND,HOU,1,False,2011
IND,CLE,2,True,2011
IND,PIT,3,True,2011
IND,TB,4,False,2011
IND,KC,5,True,2011
IND,CIN,6,False,2011
IND,NO,7,False,2011
IND,TEN,8,False,2011
IND,ATL,9,True,2011
IND,JAC,10,True,2011
IND,BYE,11,,2011
IND,CAR,12,True,2011
IND,NE,13,False,2011
IND,BAL,14,False,2011
IND,TEN,15,True,2011
IND,HOU,16,True,2011
IND,JAC,17,False,2011
JAC,TEN,1,True,2011
JAC,NYJ,2,False,2011
JAC,CAR,3,False,2011
JAC,NO,4,True,2011
JAC,CIN,5,True,2011
JAC,PIT,6,False,2011
JAC,BAL,7,True,2011
JAC,HOU,8,False,2011
JAC,BYE,9,,2011
JAC,IND,10,False,2011
JAC,CLE,11,False,2011
JAC,HOU,12,True,2011
JAC,LAC,13,True,2011
JAC,TB,14,True,2011
JAC,ATL,15,False,2011
JAC,TEN,16,False,2011
JAC,IND,17,True,2011
KC,BUF,1,True,2011
KC,DET,2,False,2011
KC,LAC,3,False,2011
KC,MIN,4,True,2011
KC,IND,5,False,2011
KC,BYE,6,,2011
KC,LV,7,False,2011
KC,LAC,8,True,2011
KC,MIA,9,True,2011
KC,DEN,10,True,2011
KC,NE,11,False,2011
KC,PIT,12,True,2011
KC,CHI,13,False,2011
KC,NYJ,14,False,2011
KC,GB,15,True,2011
KC,LV,16,True,2011
KC,DEN,17,False,2011
MIA,NE,1,True,2011
MIA,HOU,2,True,2011
MIA,CLE,3,False,2011
MIA,LAC,4,False,2011
MIA,BYE,5,,2011
MIA,NYJ,6,False,2011
MIA,DEN,7,True,2011
MIA,NYG,8,False,2011
MIA,KC,9,False,2011
MIA,WAS,10,True,2011
MIA,BUF,11,True,2011
MIA,DAL,12,False,2011
MIA,LV,13,True,2011
MIA,PHI,14,True,2011
MIA,BUF,15,False,2011
MIA,NE,16,False,2011
MIA,NYJ,17,True,2011
MIN,LAC,1,False,2011
MIN,TB,2,True,2011
MIN,DET,3,True,2011
MIN,KC,4,False,2011
MIN,ARI,5,True,2011
MIN,CHI,6,False,2011
MIN,GB,7,True,2011
MIN,CAR,8,False,2011
MIN,BYE,9,,2011
MIN,GB,10,False,2011
MIN,LV,11,True,2011
MIN,ATL,12,False,2011
MIN,DEN,13,True,2011
MIN,DET,14,False,2011
MIN,NO,15,True,2011
MIN,WAS,16,False,2011
MIN,CHI,17,True,2011
NE,MIA,1,False,2011
NE,LAC,2,True,2011
NE,BUF,3,False,2011
NE,LV,4,False,2011
NE,NYJ,5,True,2011
NE,DAL,6,True,2011
NE,BYE,7,,2011
NE,PIT,8,False,2011
NE,NYG,9,True,2011
NE,NYJ,10,False,2011
NE,KC,11,True,2011
NE,PHI,12,False,2011
NE,IND,13,True,2011
NE,WAS,14,False,2011
NE,DEN,15,False,2011
NE,MIA,16,True,2011
NE,BUF,17,True,2011
NO,GB,1,False,2011
NO,CHI,2,True,2011
NO,HOU,3,True,2011
NO,JAC,4,False,2011
NO,CAR,5,False,2011
NO,TB,6,False,2011
NO,IND,7,True,2011
NO,LAR,8,False,2011
NO,TB,9,True,2011
NO,ATL,10,False,2011
NO,BYE,11,,2011
NO,NYG,12,True,2011
NO,DET,13,True,2011
NO,TEN,14,False,2011
NO,MIN,15,False,2011
NO,ATL,16,True,2011
NO,CAR,17,True,2011
NYG,WAS,1,False,2011
NYG,LAR,2,True,2011
NYG,PHI,3,False,2011
NYG,ARI,4,False,2011
NYG,SEA,5,True,2011
NYG,BUF,6,True,2011
NYG,BYE,7,,2011
NYG,MIA,8,True,2011
NYG,NE,9,False,2011
NYG,SF,10,False,2011
NYG,PHI,11,True,2011
NYG,NO,12,False,2011
NYG,GB,13,True,2011
NYG,DAL,14,False,2011
NYG,WAS,15,True,2011
NYG,NYJ,16,False,2011
NYG,DAL,17,True,2011
NYJ,DAL,1,True,2011
NYJ,JAC,2,True,2011
NYJ,LV,3,False,2011
NYJ,BAL,4,False,2011
NYJ,NE,5,False,2011
NYJ,MIA,6,True,2011
NYJ,LAC,7,True,2011
NYJ,BYE,8,,2011
NYJ,BUF,9,False,2011
NYJ,NE,10,True,2011
NYJ,DEN,11,False,2011
NYJ,BUF,12,True,2011
NYJ,WAS,13,False,2011
NYJ,KC,14,True,2011
NYJ,PHI,15,False,2011
NYJ,NYG,16,True,2011
NYJ,MIA,17,False,2011
LV,DEN,1,False,2011
LV,BUF,2,False,2011
LV,NYJ,3,True,2011
LV,NE,4,True,2011
LV,HOU,5,False,2011
LV,CLE,6,True,2011
LV,KC,7,True,2011
LV,BYE,8,,2011
LV,DEN,9,True,2011
LV,LAC,10,False,2011
LV,MIN,11,False,2011
LV,CHI,12,True,2011
LV,MIA,13,False,2011
LV,GB,14,False,2011
LV,DET,15,True,2011
LV,KC,16,False,2011
LV,LAC,17,True,2011
PHI,LAR,1,False,2011
PHI,ATL,2,False,2011
PHI,NYG,3,True,2011
PHI,SF,4,True,2011
PHI,BUF,5,False,2011
PHI,WAS,6,False,2011
PHI,BYE,7,,2011
PHI,DAL,8,True,2011
PHI,CHI,9,True,2011
PHI,ARI,10,True,2011
PHI,NYG,11,False,2011
PHI,NE,12,True,2011
PHI,SEA,13,False,2011
PHI,MIA,14,False,2011
PHI,NYJ,15,True,2011
PHI,DAL,16,False,2011
PHI,WAS,17,True,2011
PIT,BAL,1,False,2011
PIT,SEA,2,True,2011
PIT,IND,3,False,2011
PIT,HOU,4,False,2011
PIT,TEN,5,True,2011
PIT,JAC,6,True,2011
PIT,ARI,7,False,2011
PIT,NE,8,True,2011
PIT,BAL,9,True,2011
PIT,CIN,10,False,2011
PIT,BYE,11,,2011
PIT,KC,12,False,2011
PIT,CIN,13,True,2011
PIT,CLE,14,True,2011
PIT,SF,15,False,2011
PIT,LAR,16,True,2011
PIT,CLE,17,False,2011
LAC,MIN,1,True,2011
LAC,NE,2,False,2011
LAC,KC,3,True,2011
LAC,MIA,4,True,2011
LAC,DEN,5,False,2011
LAC,BYE,6,,2011
LAC,NYJ,7,False,2011
LAC,KC,8,False,2011
LAC,GB,9,True,2011
LAC,LV,10,True,2011
LAC,CHI,11,False,2011
LAC,DEN,12,True,2011
LAC,JAC,13,False,2011
LAC,BUF,14,True,2011
LAC,BAL,15,True,2011
LAC,DET,16,False,2011
LAC,LV,17,False,2011
SEA,SF,1,False,2011
SEA,PIT,2,False,2011
SEA,ARI,3,True,2011
SEA,ATL,4,True,2011
SEA,NYG,5,False,2011
SEA,BYE,6,,2011
SEA,CLE,7,False,2011
SEA,CIN,8,True,2011
SEA,DAL,9,False,2011
SEA,BAL,10,True,2011
SEA,LAR,11,False,2011
SEA,WAS,12,True,2011
SEA,PHI,13,True,2011
SEA,LAR,14,True,2011
SEA,CHI,15,False,2011
SEA,SF,16,True,2011
SEA,ARI,17,False,2011
SF,SEA,1,True,2011
SF,DAL,2,True,2011
SF,CIN,3,False,2011
SF,PHI,4,False,2011
SF,TB,5,True,2011
SF,DET,6,False,2011
SF,BYE,7,,2011
SF,CLE,8,True,2011
SF,WAS,9,False,2011
SF,NYG,10,True,2011
SF,ARI,11,True,2011
SF,BAL,12,False,2011
SF,LAR,13,True,2011
SF,ARI,14,False,2011
SF,PIT,15,True,2011
SF,SEA,16,False,2011
SF,LAR,17,False,2011
LAR,PHI,1,True,2011
LAR,NYG,2,False,2011
LAR,BAL,3,True,2011
LAR,WAS,4,True,2011
LAR,BYE,5,,2011
LAR,GB,6,False,2011
LAR,DAL,7,False,2011
LAR,NO,8,True,2011
LAR,ARI,9,False,2011
LAR,CLE,10,False,2011
LAR,SEA,11,True,2011
LAR,ARI,12,True,2011
LAR,SF,13,False,2011
LAR,SEA,14,False,2011
LAR,CIN,15,True,2011
LAR,PIT,16,False,2011
LAR,SF,17,True,2011
TB,DET,1,True,2011
TB,MIN,2,False,2011
TB,ATL,3,True,2011
TB,IND,4,True,2011
TB,SF,5,False,2011
TB,NO,6,True,2011
TB,CHI,7,True,2011
TB,BYE,8,,2011
TB,NO,9,False,2011
TB,HOU,10,True,2011
TB,GB,11,False,2011
TB,TEN,12,False,2011
TB,CAR,13,True,2011
TB,JAC,14,False,2011
TB,DAL,15,True,2011
TB,CAR,16,False,2011
TB,ATL,17,False,2011
TEN,JAC,1,False,2011
TEN,BAL,2,True,2011
TEN,DEN,3,True,2011
TEN,CLE,4,False,2011
TEN,PIT,5,False,2011
TEN,BYE,6,,2011
TEN,HOU,7,True,2011
TEN,IND,8,True,2011
TEN,CIN,9,True,2011
TEN,CAR,10,False,2011
TEN,ATL,11,False,2011
TEN,TB,12,True,2011
TEN,BUF,13,False,2011
TEN,NO,14,True,2011
TEN,IND,15,False,2011
TEN,JAC,16,True,2011
TEN,HOU,17,False,2011
WAS,NYG,1,True,2011
WAS,ARI,2,True,2011
WAS,DAL,3,False,2011
WAS,LAR,4,False,2011
WAS,BYE,5,,2011
WAS,PHI,6,True,2011
WAS,CAR,7,False,2011
WAS,BUF,8,False,2011
WAS,SF,9,True,2011
WAS,MIA,10,False,2011
WAS,DAL,11,True,2011
WAS,SEA,12,False,2011
WAS,NYJ,13,True,2011
WAS,NE,14,True,2011
WAS,NYG,15,False,2011
WAS,MIN,16,True,2011
WAS,PHI,17,False,2011
