team,opponent,week,home,year
CIN,BAL,17,True,2013
CLE,MIA,1,True,2013
CLE,BAL,2,False,2013
CLE,MIN,3,False,2013
CLE,CIN,4,True,2013
CLE,BUF,5,True,2013
CLE,DET,6,True,2013
CLE,GB,7,False,2013
CLE,KC,8,False,2013
CLE,BAL,9,True,2013
CLE,BYE,10,,2013
CLE,CIN,11,False,2013
CLE,PIT,12,True,2013
CLE,JAC,13,True,2013
CLE,NE,14,False,2013
CLE,CHI,15,True,2013
CLE,NYJ,16,False,2013
CLE,PIT,17,False,2013
DAL,NYG,1,True,2013
DAL,KC,2,False,2013
DAL,LAR,3,True,2013
DAL,LAC,4,False,2013
DAL,DEN,5,True,2013
DAL,WAS,6,True,2013
DAL,PHI,7,False,2013
DAL,DET,8,False,2013
DAL,MIN,9,True,2013
DAL,NO,10,False,2013
DAL,BYE,11,,2013
DAL,NYG,12,False,2013
DAL,LV,13,True,2013
DAL,CHI,14,False,2013
DAL,GB,15,True,2013
DAL,WAS,16,False,2013
DAL,PHI,17,True,2013
DEN,BAL,1,True,2013
DEN,NYG,2,False,2013
DEN,LV,3,True,2013
DEN,PHI,4,True,2013
DEN,DAL,5,False,2013
DEN,JAC,6,True,2013
DEN,IND,7,False,2013
DEN,WAS,8,True,2013
DEN,BYE,9,,2013
DEN,LAC,10,False,2013
DEN,KC,11,True,2013
DEN,NE,12,False,2013
DEN,KC,13,False,2013
DEN,TEN,14,True,2013
DEN,LAC,15,True,2013
DEN,HOU,16,False,2013
DEN,LV,17,False,2013
DET,MIN,1,True,2013
DET,ARI,2,False,2013
DET,WAS,3,False,2013
DET,CHI,4,True,2013
DET,GB,5,False,2013
DET,CLE,6,False,2013
DET,CIN,7,True,2013
DET,DAL,8,True,2013
DET,BYE,9,,2013
DET,CHI,10,False,2013
DET,PIT,11,False,2013
DET,TB,12,True,2013
DET,GB,13,True,2013
DET,PHI,14,False,2013
DET,BAL,15,True,2013
DET,NYG,16,True,2013
DET,MIN,17,False,2013
GB,SF,1,False,2013
GB,WAS,2,True,2013
GB,CIN,3,False,2013
GB,BYE,4,,2013
GB,DET,5,True,2013
GB,BAL,6,False,2013
GB,CLE,7,True,2013
GB,MIN,8,False,2013
GB,CHI,9,True,2013
GB,PHI,10,True,2013
GB,NYG,11,False,2013
GB,MIN,12,True,2013
GB,DET,13,False,2013
GB,ATL,14,True,2013
GB,DAL,15,False,2013
GB,PIT,16,True,2013
GB,CHI,17,False,2013
HOU,LAC,1,False,2013
HOU,TEN,2,True,2013
HOU,BAL,3,False,2013
HOU,SEA,4,True,2013
HOU,SF,5,False,2013
HOU,LAR,6,True,2013
HOU,KC,7,False,2013
HOU,BYE,8,,2013
HOU,IND,9,True,2013
HOU,ARI,10,False,2013
HOU,LV,11,True,2013
HOU,JAC,12,True,2013
HOU,NE,13,True,2013
HOU,JAC,14,False,2013
HOU,IND,15,False,2013
HOU,DEN,16,True,2013
HOU,TEN,17,False,2013
IND,LV,1,True,2013
IND,MIA,2,True,2013
IND,SF,3,False,2013
IND,JAC,4,False,2013
IND,SEA,5,True,2013
IND,LAC,6,False,2013
IND,DEN,7,True,2013
IND,BYE,8,,2013
IND,HOU,9,False,2013
IND,LAR,10,True,2013
IND,TEN,11,False,2013
IND,ARI,12,False,2013
IND,TEN,13,True,2013
IND,CIN,14,False,2013
IND,HOU,15,True,2013
IND,KC,16,False,2013
IND,JAC,17,True,2013
JAC,KC,1,True,2013
JAC,LV,2,False,2013
JAC,SEA,3,False,2013
JAC,IND,4,True,2013
JAC,LAR,5,False,2013
JAC,DEN,6,False,2013
JAC,LAC,7,True,2013
JAC,SF,8,True,2013
JAC,BYE,9,,2013
JAC,TEN,10,False,2013
JAC,ARI,11,True,2013
JAC,HOU,12,False,2013
JAC,CLE,13,False,2013
JAC,HOU,14,True,2013
JAC,BUF,15,True,2013
JAC,TEN,16,True,2013
JAC,IND,17,False,2013
KC,JAC,1,False,2013
KC,DAL,2,True,2013
KC,PHI,3,False,2013
KC,NYG,4,True,2013
KC,TEN,5,False,2013
KC,LV,6,True,2013
KC,HOU,7,True,2013
KC,CLE,8,True,2013
KC,BUF,9,False,2013
KC,BYE,10,,2013
KC,DEN,11,False,2013
KC,LAC,12,True,2013
KC,DEN,13,True,2013
KC,WAS,14,False,2013
KC,LV,15,False,2013
KC,IND,16,True,2013
KC,LAC,17,False,2013
MIA,CLE,1,False,2013
MIA,IND,2,False,2013
MIA,ATL,3,True,2013
MIA,NO,4,False,2013
MIA,BAL,5,True,2013
MIA,BYE,6,,2013
MIA,BUF,7,True,2013
MIA,NE,8,False,2013
MIA,CIN,9,True,2013
MIA,TB,10,False,2013
MIA,LAC,11,True,2013
MIA,CAR,12,True,2013
MIA,NYJ,13,False,2013
MIA,PIT,14,False,2013
MIA,NE,15,True,2013
MIA,BUF,16,False,2013
MIA,NYJ,17,True,2013
MIN,DET,1,False,2013
MIN,CHI,2,False,2013
MIN,CLE,3,True,2013
MIN,PIT,4,True,2013
MIN,BYE,5,,2013
MIN,CAR,6,True,2013
MIN,NYG,7,False,2013
MIN,GB,8,True,2013
MIN,DAL,9,False,2013
MIN,WAS,10,True,2013
MIN,SEA,11,False,2013
MIN,GB,12,False,2013
MIN,CHI,13,True,2013
MIN,BAL,14,False,2013
MIN,PHI,15,True,2013
MIN,CIN,16,False,2013
MIN,DET,17,True,2013
NE,BUF,1,False,2013
NE,NYJ,2,True,2013
NE,TB,3,True,2013
NE,ATL,4,False,2013
NE,CIN,5,False,2013
NE,NO,6,True,2013
NE,NYJ,7,False,2013
NE,MIA,8,True,2013
NE,PIT,9,True,2013
NE,BYE,10,,2013
NE,CAR,11,False,2013
NE,DEN,12,True,2013
NE,HOU,13,False,2013
NE,CLE,14,True,2013
NE,MIA,15,False,2013
NE,BAL,16,False,2013
NE,BUF,17,True,2013
NO,ATL,1,True,2013
NO,TB,2,False,2013
NO,ARI,3,True,2013
NO,MIA,4,True,2013
NO,CHI,5,False,2013
NO,NE,6,False,2013
NO,BYE,7,,2013
NO,BUF,8,True,2013
NO,NYJ,9,False,2013
NO,DAL,10,True,2013
NO,SF,11,True,2013
NO,ATL,12,False,2013
NO,SEA,13,False,2013
NO,CAR,14,True,2013
NO,LAR,15,False,2013
NO,CAR,16,False,2013
NO,TB,17,True,2013
NYG,DAL,1,False,2013
NYG,DEN,2,True,2013
NYG,CAR,3,False,2013
NYG,KC,4,False,2013
NYG,PHI,5,True,2013
NYG,CHI,6,False,2013
NYG,MIN,7,True,2013
NYG,PHI,8,False,2013
NYG,BYE,9,,2013
NYG,LV,10,True,2013
NYG,GB,11,True,2013
NYG,DAL,12,True,2013
NYG,WAS,13,False,2013
NYG,LAC,14,False,2013
NYG,SEA,15,True,2013
NYG,DET,16,False,2013
NYG,WAS,17,True,2013
NYJ,TB,1,True,2013
NYJ,NE,2,False,2013
NYJ,BUF,3,True,2013
NYJ,TEN,4,False,2013
NYJ,ATL,5,False,2013
NYJ,PIT,6,True,2013
NYJ,NE,7,True,2013
NYJ,CIN,8,False,2013
NYJ,NO,9,True,2013
NYJ,BYE,10,,2013
NYJ,BUF,11,False,2013
NYJ,BAL,12,False,2013
NYJ,MIA,13,True,2013
NYJ,LV,14,True,2013
NYJ,CAR,15,False,2013
NYJ,CLE,16,True,2013
NYJ,MIA,17,False,2013
LV,IND,1,False,2013
LV,JAC,2,True,2013
LV,DEN,3,False,2013
LV,WAS,4,True,2013
LV,LAC,5,True,2013
LV,KC,6,False,2013
LV,,7,,2013
LV,PIT,8,True,2013
LV,PHI,9,True,2013
LV,NYG,10,False,2013
LV,HOU,11,False,2013
LV,TEN,12,True,2013
LV,DAL,13,False,2013
LV,NYJ,14,False,2013
LV,KC,15,True,2013
LV,LAC,16,False,2013
LV,DEN,17,True,2013
PHI,WAS,1,False,2013
PHI,LAC,2,True,2013
PHI,KC,3,True,2013
PHI,DEN,4,False,2013
PHI,NYG,5,False,2013
PHI,TB,6,False,2013
PHI,DAL,7,True,2013
PHI,NYG,8,True,2013
PHI,LV,9,False,2013
PHI,GB,10,False,2013
PHI,WAS,11,True,2013
PHI,BYE,12,,2013
PHI,ARI,13,True,2013
PHI,DET,14,True,2013
PHI,MIN,15,False,2013
PHI,CHI,16,True,2013
PHI,DAL,17,False,2013
PIT,TEN,1,True,2013
PIT,CIN,2,False,2013
PIT,CHI,3,True,2013
PIT,MIN,4,False,2013
PIT,BYE,5,,2013
PIT,NYJ,6,False,2013
PIT,BAL,7,True,2013
PIT,LV,8,False,2013
PIT,NE,9,False,2013
PIT,BUF,10,True,2013
PIT,DET,11,True,2013
PIT,CLE,12,False,2013
PIT,BAL,13,False,2013
PIT,MIA,14,True,2013
PIT,CIN,15,True,2013
PIT,GB,16,False,2013
PIT,CLE,17,True,2013
LAC,HOU,1,True,2013
LAC,PHI,2,False,2013
LAC,TEN,3,False,2013
LAC,DAL,4,True,2013
LAC,LV,5,False,2013
LAC,IND,6,True,2013
LAC,JAC,7,False,2013
LAC,,8,,2013
LAC,WAS,9,False,2013
LAC,DEN,10,True,2013
LAC,MIA,11,False,2013
LAC,KC,12,False,2013
LAC,CIN,13,True,2013
LAC,NYG,14,True,2013
LAC,DEN,15,False,2013
LAC,LV,16,True,2013
LAC,KC,17,True,2013
SEA,CAR,1,False,2013
SEA,SF,2,True,2013
SEA,JAC,3,True,2013
SEA,HOU,4,False,2013
SEA,IND,5,False,2013
SEA,TEN,6,True,2013
SEA,ARI,7,False,2013
SEA,LAR,8,False,2013
SEA,TB,9,True,2013
SEA,ATL,10,False,2013
SEA,MIN,11,True,2013
SEA,BYE,12,,2013
SEA,NO,13,True,2013
SEA,SF,14,False,2013
SEA,NYG,15,False,2013
SEA,ARI,16,True,2013
SEA,LAR,17,True,2013
SF,GB,1,True,2013
SF,SEA,2,False,2013
SF,IND,3,True,2013
SF,LAR,4,False,2013
SF,HOU,5,True,2013
SF,ARI,6,True,2013
SF,TEN,7,False,2013
SF,JAC,8,False,2013
SF,BYE,9,,2013
SF,CAR,10,True,2013
SF,NO,11,False,2013
SF,WAS,12,False,2013
SF,LAR,13,True,2013
SF,SEA,14,True,2013
SF,TB,15,False,2013
SF,ATL,16,True,2013
SF,ARI,17,False,2013
LAR,ARI,1,True,2013
LAR,ATL,2,False,2013
LAR,DAL,3,False,2013
LAR,SF,4,True,2013
LAR,JAC,5,True,2013
LAR,HOU,6,False,2013
LAR,CAR,7,False,2013
LAR,SEA,8,True,2013
LAR,TEN,9,True,2013
LAR,IND,10,False,2013
LAR,,11,,2013
LAR,CHI,12,True,2013
LAR,SF,13,False,2013
LAR,ARI,14,False,2013
LAR,NO,15,True,2013
LAR,TB,16,True,2013
LAR,SEA,17,False,2013
TB,NYJ,1,False,2013
TB,NO,2,True,2013
TB,NE,3,False,2013
TB,ARI,4,True,2013
TB,BYE,5,,2013
TB,PHI,6,True,2013
TB,ATL,7,False,2013
TB,CAR,8,True,2013
TB,SEA,9,False,2013
TB,MIA,10,True,2013
TB,ATL,11,True,2013
TB,DET,12,False,2013
TB,CAR,13,False,2013
TB,BUF,14,True,2013
TB,SF,15,True,2013
TB,LAR,16,False,2013
TB,NO,17,False,2013
TEN,PIT,1,False,2013
TEN,HOU,2,False,2013
TEN,LAC,3,True,2013
TEN,NYJ,4,True,2013
TEN,KC,5,True,2013
TEN,SEA,6,False,2013
TEN,SF,7,True,2013
TEN,BYE,8,,2013
TEN,LAR,9,False,2013
TEN,JAC,10,True,2013
TEN,IND,11,True,2013
TEN,LV,12,False,2013
TEN,IND,13,False,2013
TEN,DEN,14,False,2013
TEN,ARI,15,True,2013
TEN,JAC,16,False,2013
TEN,HOU,17,True,2013
WAS,PHI,1,True,2013
WAS,GB,2,False,2013
WAS,DET,3,True,2013
WAS,LV,4,False,2013
WAS,BYE,5,,2013
WAS,DAL,6,False,2013
WAS,CHI,7,True,2013
WAS,DEN,8,False,2013
WAS,LAC,9,True,2013
WAS,MIN,10,False,2013
WAS,PHI,11,False,2013
WAS,SF,12,True,2013
WAS,NYG,13,True,2013
WAS,KC,14,True,2013
WAS,ATL,15,False,2013
WAS,DAL,16,True,2013
WAS,NYG,17,False,2013
