,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Zach Ertz(ARI),13,16,139,10.7,20,1,2,0,0,0,0,1,25.9,25.9,85.8%
1,2,Kyle Rudolph(NYG),11,15,117,10.6,22,2,1,0,0,0,0,1,17.7,17.7,0.3%
2,3,Antonio Gates(FA),5,8,55,11.0,23,2,1,0,0,0,0,1,11.5,11.5,0.2%
3,4,Hunter Henry(NE),4,5,43,10.8,12,0,1,0,0,0,0,1,10.3,10.3,65.9%
4,5,Gary Barnidge(FA),5,5,40,8.0,15,0,1,0,0,0,0,1,10.0,10.0,0.1%
5,6,Darren Fells(FA),1,2,37,37.0,37,1,1,0,0,0,0,1,9.7,9.7,0.0%
6,7,Dwayne Allen(FA),3,3,34,11.3,15,0,1,0,0,0,0,1,9.4,9.4,0.0%
7,8,Martellus Bennett(FA),3,5,33,11.0,20,1,1,0,0,0,0,1,9.3,9.3,23.0%
8,9,Dennis Pitta(FA),11,16,91,8.3,16,0,0,0,0,0,0,1,9.1,9.1,0.0%
9,10,Luke Willson(FA),3,3,26,8.7,11,0,1,0,0,0,0,1,8.6,8.6,0.0%
10,11,Ben Koyack(FA),3,4,25,8.3,14,0,1,0,0,0,0,1,8.5,8.5,0.0%
11,12,Jordan Reed(FA),5,6,40,8.0,21,1,1,0,0,0,1,1,8.0,8.0,19.0%
12,13,Virgil Green(FA),3,4,17,5.7,8,0,1,0,0,0,0,1,7.7,7.7,0.0%
13,14,C.J. Uzomah(CIN),3,3,13,4.3,7,0,1,0,0,0,0,1,7.3,7.3,20.8%
14,15,Seth DeValve(FA),1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,0.0%
15,16,C.J. Fiedorowicz(FA),2,7,12,6.0,8,0,1,0,0,0,0,1,7.2,7.2,0.0%
16,17,Jack Doyle(IND),2,5,10,5.0,9,0,1,0,0,0,0,1,7.0,7.0,2.2%
17,18,Garrett Celek(FA),1,1,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,0.0%
18,19,Jimmy Graham(CHI),4,7,64,16.0,42,1,0,0,0,0,0,1,6.4,6.4,0.8%
19,20,Eric Ebron(PIT),6,6,61,10.2,19,0,0,0,0,0,0,1,6.1,6.1,3.0%
20,21,Jared Cook(LAC),4,8,56,14.0,24,1,0,0,0,0,0,1,5.6,5.6,50.2%
21,22,Vernon Davis(FA),2,3,49,24.5,31,1,0,0,0,0,0,1,4.9,4.9,1.6%
22,23,Will Tye(FA),4,5,47,11.8,24,1,0,0,0,0,0,1,4.7,4.7,0.0%
23,24,Trey Burton(FA),5,6,39,7.8,12,0,0,0,0,0,0,1,3.9,3.9,0.0%
24,25,Coby Fleener(FA),3,7,38,12.7,25,1,0,0,0,0,0,1,3.8,3.8,0.0%
25,26,Delanie Walker(FA),5,8,35,7.0,15,0,0,0,0,0,0,1,3.5,3.5,0.1%
26,27,Greg Olsen(FA),3,4,22,7.3,13,0,0,0,0,0,0,1,2.2,2.2,7.0%
27,28,Erik Swoope(FA),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
28,29,Jeff Heuerman(FA),2,4,21,10.5,19,0,0,0,0,0,0,1,2.1,2.1,0.0%
29,30,Brandon Williams(FA),1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.0%
30,31,Charles Clay(FA),3,7,20,6.7,7,0,0,0,0,0,0,1,2.0,2.0,0.0%
31,32,Levine Toilolo(NYG),1,3,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%
32,33,Daniel Brown(NYJ),2,2,18,9.0,12,0,0,0,0,0,0,1,1.8,1.8,0.0%
33,34,Clive Walford(FA),1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%
34,35,Jesse James(CHI),2,3,16,8.0,14,0,0,0,0,0,0,1,1.6,1.6,0.0%
35,36,Richard Rodgers(PHI),1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
36,37,Lance Kendricks(FA),2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,0.0%
37,38,Jason Witten(FA),1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.1%
38,39,Ryan Griffin(NYJ),2,4,10,5.0,9,0,0,0,0,0,0,1,1.0,1.0,0.6%
39,40,Mychal Rivera(FA),2,3,9,4.5,6,0,0,0,0,0,0,1,0.9,0.9,0.2%
40,41,Brent Celek(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
41,42,Travis Kelce(KC),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,100.0%
42,43,Brandon Bostick(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.2%
43,44,Gavin Escobar(FA),1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
44,45,MyCole Pruitt(TEN),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
45,46,Matt Lengel(FA),1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
46,47,Luke Stocker(MIN),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
47,48,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
