,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Delanie Walker(FA),9,11,124,13.8,41,1,1,0,0,0,0,1,18.4,18.4,0.1%
1,2,Cameron Brate(TB),7,7,84,12.0,16,0,1,0,0,0,0,1,14.4,14.4,2.8%
2,3,Kyle Rudolph(NYG),5,8,69,13.8,20,2,1,0,0,0,0,1,12.9,12.9,0.3%
3,4,Vernon Davis(FA),3,3,66,22.0,38,1,1,0,0,0,0,1,12.6,12.6,1.6%
4,5,Antonio Gates(FA),4,9,63,15.8,19,0,1,0,0,0,0,1,12.3,12.3,0.2%
5,6,Martellus Bennett(FA),7,7,102,14.6,36,1,0,0,0,0,0,1,10.2,10.2,23.0%
6,7,Tyler Eifert(FA),3,5,96,32.0,71,2,0,0,0,0,0,1,9.6,9.6,0.0%
7,8,Seth DeValve(FA),1,1,25,25.0,25,1,1,0,0,0,0,1,8.5,8.5,0.0%
8,9,Julius Thomas(FA),6,10,24,4.0,12,0,1,0,0,0,0,1,8.4,8.4,0.0%
9,10,Jerell Adams(FA),3,3,18,6.0,10,0,1,0,0,0,0,1,7.8,7.8,0.0%
10,11,Darren Waller(LV),2,2,14,7.0,10,0,1,0,0,0,0,1,7.4,7.4,92.6%
11,12,Hunter Henry(NE),2,2,11,5.5,7,0,1,0,0,0,0,1,7.1,7.1,65.9%
12,13,Anthony Fasano(FA),1,1,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,0.1%
13,14,Stephen Anderson(LAC),1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.2%
14,15,Ryan Griffin(NYJ),3,4,7,2.3,5,0,1,0,0,0,0,1,6.7,6.7,0.6%
15,16,Jesse James(CHI),4,4,59,14.8,24,1,0,0,0,0,0,1,5.9,5.9,0.0%
16,17,Jason Witten(FA),6,8,59,9.8,14,0,0,0,0,0,0,1,5.9,5.9,0.1%
17,18,Rob Gronkowski(TB),3,6,56,18.7,26,2,0,0,0,0,0,1,5.6,5.6,97.7%
18,19,Zach Ertz(ARI),6,7,55,9.2,18,0,0,0,0,0,0,1,5.5,5.5,85.8%
19,20,Will Tye(FA),5,8,53,10.6,25,1,0,0,0,0,0,1,5.3,5.3,0.0%
20,21,Travis Kelce(KC),3,6,31,10.3,16,0,0,0,0,0,0,1,5.1,5.1,100.0%
21,22,Vance McDonald(FA),4,6,50,12.5,32,1,0,0,0,0,0,1,5.0,5.0,0.0%
22,23,Jimmy Graham(CHI),4,4,48,12.0,19,0,0,0,0,0,0,1,4.8,4.8,0.8%
23,24,Jordan Reed(FA),2,4,41,20.5,25,1,0,0,0,0,0,1,4.1,4.1,19.0%
24,25,Greg Olsen(FA),5,8,39,7.8,14,0,0,0,0,0,0,1,3.9,3.9,7.0%
25,26,Jermaine Gresham(FA),4,6,38,9.5,22,1,0,0,0,0,0,1,3.7,3.7,0.0%
26,27,Ben Koyack(FA),3,3,35,11.7,15,0,0,0,0,0,0,1,3.5,3.5,0.0%
27,28,Zach Miller(FA),4,7,32,8.0,12,0,0,0,0,0,0,1,3.2,3.2,0.0%
28,29,Ladarius Green(FA),3,4,30,10.0,11,0,0,0,0,0,0,1,3.0,3.0,0.0%
29,30,Richard Rodgers(PHI),4,7,27,6.8,12,0,0,0,0,0,0,1,2.7,2.7,0.0%
30,31,Ed Dickson(FA),1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%
31,32,Dennis Pitta(FA),6,6,26,4.3,13,0,0,0,0,0,0,1,2.6,2.6,0.0%
32,33,C.J. Fiedorowicz(FA),3,5,26,8.7,13,0,0,0,0,0,0,1,2.6,2.6,0.0%
33,34,Coby Fleener(FA),2,2,26,13.0,18,0,0,0,0,0,0,1,2.6,2.6,0.0%
34,35,Virgil Green(FA),2,6,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4,0.0%
35,36,A.J. Derby(FA),2,3,22,11.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%
36,37,MarQueis Gray(FA),2,2,18,9.0,9,0,0,0,0,0,0,1,1.8,1.8,0.0%
37,38,Sean McGrath(FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
38,39,Luke Stocker(MIN),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
39,40,Brent Celek(FA),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
40,41,Austin Hooper(CLE),1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,28.8%
