,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jordan Reed(FA),9,10,73,8.1,26,1,2,0,0,0,0,1,19.3,19.3,19.0%
1,2,Greg Olsen(FA),6,13,76,12.7,24,1,1,0,0,0,0,1,15.6,15.6,7.0%
2,3,Hunter Henry(NE),4,7,61,15.3,20,1,1,0,0,0,0,1,12.1,12.1,65.9%
3,4,Kyle Rudolph(NYG),5,7,55,11.0,16,0,1,0,0,0,0,1,11.5,11.5,0.3%
4,5,Jimmy Graham(CHI),6,8,113,18.8,27,3,0,0,0,0,0,1,11.3,11.3,0.8%
5,6,Martellus Bennett(FA),5,6,109,21.8,58,1,0,0,0,0,0,1,10.9,10.9,23.0%
6,7,C.J. Fiedorowicz(FA),4,5,48,12.0,18,0,1,0,0,0,0,1,10.8,10.8,0.0%
7,8,Austin Hooper(CLE),1,1,42,42.0,42,1,1,0,0,0,0,1,10.2,10.2,28.8%
8,9,Zach Miller(FA),3,3,31,10.3,17,0,1,0,0,0,0,1,9.1,9.1,0.0%
9,10,Travis Kelce(KC),5,8,23,4.6,9,0,1,0,0,0,0,1,8.3,8.3,100.0%
10,11,Garrett Celek(FA),5,5,79,15.8,29,2,0,0,0,0,0,1,7.9,7.9,0.0%
11,12,Jesse James(CHI),2,2,15,7.5,9,0,1,0,0,0,0,1,7.5,7.5,0.0%
12,13,Cameron Brate(TB),5,8,67,13.4,19,0,0,0,0,0,0,1,6.7,6.7,2.8%
13,14,Jacob Tamme(FA),2,2,3,1.5,4,0,1,0,0,0,0,1,6.3,6.3,0.0%
14,15,Gary Barnidge(FA),7,7,57,8.1,13,0,0,0,0,0,0,1,5.7,5.7,0.1%
15,16,Ryan Griffin(NYJ),3,5,54,18.0,45,1,0,0,0,0,0,1,5.4,5.4,0.6%
16,17,Lance Kendricks(FA),5,7,52,10.4,23,1,0,0,0,0,0,1,5.2,5.2,0.0%
17,18,Jason Witten(FA),7,9,47,6.7,8,0,0,0,0,0,0,1,4.7,4.7,0.1%
18,19,Charles Clay(FA),5,7,47,9.4,15,0,0,0,0,0,0,1,4.7,4.7,0.0%
19,20,C.J. Uzomah(CIN),4,5,45,11.3,19,0,0,0,0,0,0,1,4.5,4.5,20.8%
20,21,Will Tye(FA),4,6,43,10.8,18,0,0,0,0,0,0,1,4.3,4.3,0.0%
21,22,Eric Ebron(PIT),4,5,42,10.5,13,0,0,0,0,0,0,1,4.2,4.2,3.0%
22,23,Delanie Walker(FA),2,8,34,17.0,24,1,0,0,0,0,0,1,3.4,3.4,0.1%
23,24,David Johnson(FA),1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%
24,25,Clive Walford(FA),2,4,23,11.5,17,0,0,0,0,0,0,1,2.3,2.3,0.0%
25,26,Dwayne Allen(FA),2,4,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,0.0%
26,27,Nick O'Leary(FA),2,2,20,10.0,17,0,0,0,0,0,0,1,2.0,2.0,0.0%
27,28,Xavier Grimble(BAL),1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
28,29,Jeff Heuerman(FA),1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%
29,30,Coby Fleener(FA),3,5,19,6.3,9,0,0,0,0,0,0,1,1.9,1.9,0.0%
30,31,Ed Dickson(FA),2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.0%
31,32,Dennis Pitta(FA),3,5,17,5.7,10,0,0,0,0,0,0,1,1.7,1.7,0.0%
32,33,Crockett Gillmore(FA),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,0.0%
33,34,Demetrius Harris(ARI),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.1%
34,35,Marcedes Lewis(GB),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.2%
35,36,Rob Gronkowski(TB),1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,97.7%
