,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Jordan Reed(FA),10,12,95,9.5,33,1,2,0,0,0,0,1,21.5,21.5,19.0%
1,2,Tyler Eifert(FA),5,11,68,13.6,25,2,1,0,0,0,0,1,12.8,12.8,0.0%
2,3,Dion Sims(FA),4,4,53,13.3,23,1,1,0,0,0,0,1,11.3,11.3,0.0%
3,4,Lance Kendricks(FA),4,7,51,12.8,24,1,1,0,0,0,0,1,11.1,11.1,0.0%
4,5,Delanie Walker(FA),3,4,50,16.7,38,1,1,0,0,0,0,1,11.0,11.0,0.1%
5,6,Clive Walford(FA),3,4,43,14.3,17,0,1,0,0,0,0,1,10.3,10.3,0.0%
6,7,Travis Kelce(KC),8,15,101,12.6,21,1,0,0,0,0,0,1,10.1,10.1,100.0%
7,8,Jermaine Gresham(FA),5,10,35,7.0,15,0,1,0,0,0,0,1,9.5,9.5,0.0%
8,9,Daniel Brown(NYJ),3,4,24,8.0,9,0,1,0,0,0,0,1,8.4,8.4,0.0%
9,10,Hunter Henry(NE),2,3,20,10.0,12,0,1,0,0,0,0,1,8.0,8.0,65.9%
10,11,Josh Hill(FA),6,6,74,12.3,35,2,0,0,0,0,0,1,7.4,7.4,0.0%
11,12,Vernon Davis(FA),5,7,68,13.6,26,2,0,0,0,0,0,1,6.8,6.8,1.6%
12,13,Ladarius Green(FA),2,3,67,33.5,35,2,0,0,0,0,0,1,6.7,6.7,0.0%
13,14,Kyle Rudolph(NYG),9,10,64,7.1,18,0,0,0,0,0,0,1,6.4,6.4,0.3%
14,15,Vance McDonald(FA),4,8,60,15.0,35,1,0,0,0,0,0,1,6.0,6.0,0.0%
15,16,Coby Fleener(FA),4,4,59,14.8,31,1,0,0,0,0,0,1,5.9,5.9,0.0%
16,17,Garrett Celek(FA),2,3,19,9.5,15,0,1,0,0,0,1,1,5.9,5.9,0.0%
17,18,Dwayne Allen(FA),5,6,49,9.8,13,0,0,0,0,0,0,1,4.9,4.9,0.0%
18,19,Cameron Brate(TB),4,5,49,12.3,27,1,0,0,0,0,0,1,4.9,4.9,2.8%
19,20,Jimmy Graham(CHI),6,7,67,11.2,21,1,0,0,0,0,1,1,4.7,4.7,0.8%
20,21,Greg Olsen(FA),4,5,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,7.0%
21,22,A.J. Derby(FA),4,4,43,10.8,13,0,0,0,0,0,0,1,4.3,4.3,0.0%
22,23,C.J. Fiedorowicz(FA),4,6,42,10.5,16,0,0,0,0,0,0,1,4.2,4.2,0.0%
23,24,Seth DeValve(FA),3,4,39,13.0,21,1,0,0,0,0,0,1,3.9,3.9,0.0%
24,25,Ryan Griffin(NYJ),4,5,36,9.0,15,0,0,0,0,0,0,1,3.6,3.6,0.6%
25,26,Zach Ertz(ARI),3,6,36,12.0,16,0,0,0,0,0,0,1,3.6,3.6,85.8%
26,27,Erik Swoope(FA),1,2,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,0.0%
27,28,Dennis Pitta(FA),3,5,34,11.3,18,0,0,0,0,0,0,1,3.4,3.4,0.0%
28,29,Jason Witten(FA),3,3,33,11.0,21,1,0,0,0,0,0,1,3.3,3.3,0.1%
29,30,Martellus Bennett(FA),3,5,22,7.3,12,0,0,1,4,0,0,1,2.6,2.6,23.0%
30,31,Jack Doyle(IND),2,2,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,2.2%
31,32,Ben Koyack(FA),2,2,23,11.5,17,0,0,0,0,0,0,1,2.3,2.3,0.0%
32,33,Rhett Ellison(FA),1,2,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.0%
33,34,Demetrius Harris(ARI),0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%
34,35,Levine Toilolo(NYG),1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%
35,36,Charles Clay(FA),2,4,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7,0.0%
36,37,Brandon Bostick(FA),2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.2%
37,38,Darren Waller(LV),2,2,14,7.0,8,0,0,0,0,0,0,1,1.4,1.4,92.6%
38,39,Ben Braunecker(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
39,40,Mychal Rivera(FA),2,2,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.2%
40,41,MarQueis Gray(FA),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%
41,42,Will Tye(FA),2,2,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,0.0%
42,43,Gary Barnidge(FA),1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%
43,44,Luke Willson(FA),1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
44,45,Trey Burton(FA),3,4,10,3.3,9,0,0,0,0,0,0,1,1.0,1.0,0.0%
45,46,Austin Seferian-Jenkins(FA),1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%
46,47,Stephen Anderson(LAC),1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.2%
47,48,Austin Hooper(CLE),2,2,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8,28.8%
48,49,Jared Cook(LAC),1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,50.2%
49,50,Ryan Hewitt(FA),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
50,51,Derek Carrier(LV),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
51,52,Luke Stocker(MIN),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
52,53,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
53,54,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,55,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
63,64,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
64,65,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
65,66,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
67,68,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,69,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,70,Chris Myarick(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,71,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,72,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
72,73,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
73,74,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,76,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
76,77,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,78,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,79,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
79,80,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,81,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,82,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,83,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
83,84,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
84,85,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,86,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,87,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,88,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
88,89,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,90,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,91,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,92,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,93,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,94,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,95,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
95,96,Jordan Franks(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,97,Ethan Wolf(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,98,Durham Smythe(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
98,99,Noah Fant(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3%
99,100,Chris Herndon IV(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
100,101,Ryan Izzo(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
101,102,Dylan Cantrell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
102,103,Tyler Conklin(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5%
103,104,David Wells(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,105,Kevin Rader(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
105,106,Tanner Hudson(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,107,Deon Yelder(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
107,108,Jordan Akins(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
108,109,Dan Arnold(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7%
109,110,Colin Thompson(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
110,111,Mark Andrews(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9%
111,112,Dallas Goedert(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
112,113,Mike Gesicki(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6%
113,114,Troy Fumagalli(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
114,115,Hayden Hurst(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
115,116,Dalton Schultz(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9%
116,117,Ian Thomas(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
117,118,Jordan Thomas(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
118,119,Ross Dwelley(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
119,120,Codey McElroy(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
120,121,Jace Sternberger(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
121,122,Dawson Knox(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2%
122,123,Dax Raymond(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
123,124,Kahale Warring(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
