,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Rob Gronkowski(TB),4,4,93,23.3,37,2,1,0,0,0,0,1,15.3,15.3,97.7%
1,2,Delanie Walker(FA),7,8,84,12.0,26,1,1,0,0,0,0,1,14.4,14.4,0.1%
2,3,Jack Doyle(IND),9,10,78,8.7,24,1,1,0,0,0,0,1,13.8,13.8,2.2%
3,4,Julius Thomas(FA),3,7,20,6.7,9,0,1,0,0,0,0,1,8.0,8.0,0.0%
4,5,Vernon Davis(FA),6,6,79,13.2,27,2,0,0,0,0,0,1,7.9,7.9,1.6%
5,6,Jacob Tamme(FA),1,3,17,17.0,17,0,1,0,0,0,0,1,7.7,7.7,0.0%
6,7,Gary Barnidge(FA),6,7,66,11.0,17,0,0,0,0,0,0,1,6.6,6.6,0.1%
7,8,Kyle Rudolph(NYG),5,11,55,11.0,22,1,0,0,0,0,0,1,5.5,5.5,0.3%
8,9,Lance Kendricks(FA),7,9,55,7.9,11,0,0,0,0,0,0,1,5.5,5.5,0.0%
9,10,Jimmy Graham(CHI),5,10,53,10.6,14,0,0,0,0,0,0,1,5.3,5.3,0.8%
10,11,Erik Swoope(FA),2,5,51,25.5,34,1,0,0,0,0,0,1,5.1,5.1,0.0%
11,12,Ifeanyi Momah(FA),2,2,50,25.0,27,2,0,0,0,0,0,1,5.0,5.0,0.0%
12,13,Coby Fleener(FA),2,2,44,22.0,30,1,0,0,0,0,0,1,4.4,4.4,0.0%
13,14,Dennis Pitta(FA),4,10,40,10.0,12,0,0,0,0,0,0,1,4.0,4.0,0.0%
14,15,Zach Miller(FA),2,5,40,20.0,26,1,0,0,0,0,0,1,4.0,4.0,0.0%
15,16,Antonio Gates(FA),5,10,38,7.6,13,0,0,0,0,0,0,1,3.8,3.8,0.2%
16,17,C.J. Fiedorowicz(FA),5,7,35,7.0,12,0,0,0,0,0,0,1,3.5,3.5,0.0%
17,18,Cameron Brate(TB),3,3,29,9.7,17,0,0,0,0,0,0,1,2.9,2.9,2.8%
18,19,Charles Clay(FA),2,5,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,0.0%
19,20,Travis Kelce(KC),2,3,24,12.0,14,0,0,0,0,0,0,1,2.4,2.4,100.0%
20,21,Vance McDonald(FA),1,6,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
21,22,Jesse James(CHI),2,2,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8,0.0%
22,23,Clay Harbor(FA),2,2,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,0.0%
23,24,Hunter Henry(NE),1,3,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,65.9%
