,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Zach Miller(FA),8,9,78,9.8,26,1,2,0,0,0,0,1,19.8,19.8,0.0%
1,2,Coby Fleener(FA),7,11,109,15.6,36,3,1,0,0,0,0,1,16.9,16.9,0.0%
2,3,Cameron Brate(TB),5,10,46,9.2,20,1,2,0,0,0,0,1,16.6,16.6,2.8%
3,4,Travis Kelce(KC),6,7,89,14.8,42,1,1,0,0,0,0,1,14.9,14.9,100.0%
4,5,Jimmy Graham(CHI),6,9,100,16.7,40,1,1,0,0,0,1,1,14.0,14.0,0.8%
5,6,Kyle Rudolph(NYG),7,10,70,10.0,18,0,1,0,0,0,0,1,13.0,13.0,0.3%
6,7,Gary Barnidge(FA),5,6,66,13.2,26,2,0,0,0,0,0,1,8.6,8.6,0.1%
7,8,Eric Ebron(PIT),5,8,69,13.8,21,2,0,0,0,0,0,1,6.9,6.9,3.0%
8,9,Richard Rodgers(PHI),2,3,9,4.5,7,0,1,0,0,0,0,1,6.9,6.9,0.0%
9,10,John Phillips(FA),2,4,9,4.5,8,0,1,0,0,0,0,1,6.9,6.9,0.0%
10,11,Jack Doyle(IND),6,6,65,10.8,16,0,0,0,0,0,0,1,6.5,6.5,2.2%
11,12,Greg Olsen(FA),6,10,64,10.7,18,0,0,0,0,0,0,1,6.4,6.4,7.0%
12,13,Brent Celek(FA),3,4,61,20.3,24,2,0,0,0,0,0,1,6.1,6.1,0.0%
13,14,Jace Amaro(FA),3,4,59,19.7,26,1,0,0,0,0,0,1,5.9,5.9,0.2%
14,15,Hunter Henry(NE),5,5,72,14.4,33,1,0,0,0,0,1,1,5.6,5.6,65.9%
15,16,Jordan Reed(FA),4,7,56,14.0,24,1,0,0,0,0,0,1,5.6,5.6,19.0%
16,17,Ryan Griffin(NYJ),8,10,52,6.5,11,0,0,0,0,0,0,1,5.2,5.2,0.6%
17,18,Dion Sims(FA),4,4,46,11.5,18,0,0,0,0,0,0,1,4.6,4.6,0.0%
18,19,Dennis Pitta(FA),6,8,42,7.0,13,0,0,0,0,0,0,1,4.2,4.2,0.0%
19,20,Dwayne Allen(FA),3,5,35,11.7,14,0,0,0,0,0,0,1,3.5,3.5,0.0%
20,21,C.J. Uzomah(CIN),2,4,31,15.5,22,1,0,0,0,0,0,1,3.1,3.1,20.8%
21,22,Jeff Heuerman(FA),1,1,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,0.0%
