,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Dion Sims(FA),4,4,31,7.8,28,1,2,0,0,0,0,1,15.1,15.1,0.0%
1,2,Cameron Brate(TB),5,8,73,14.6,22,1,1,0,0,0,0,1,13.3,13.3,2.8%
2,3,Charles Clay(FA),7,7,72,10.3,19,0,1,0,0,0,0,1,13.2,13.2,0.0%
3,4,Erik Swoope(FA),3,3,50,16.7,27,1,1,0,0,0,0,1,11.0,11.0,0.0%
4,5,Hunter Henry(NE),3,4,37,12.3,20,1,1,0,0,0,0,1,9.7,9.7,65.9%
5,6,Kyle Rudolph(NYG),8,10,97,12.1,28,3,0,0,0,0,0,1,9.7,9.7,0.3%
6,7,Greg Olsen(FA),6,9,85,14.2,31,2,0,0,0,0,0,1,8.5,8.5,7.0%
7,8,Jared Cook(LAC),6,8,85,14.2,27,2,0,0,0,0,0,1,8.5,8.5,50.2%
8,9,Ryan Griffin(NYJ),8,8,85,10.6,23,1,0,0,0,0,0,1,8.5,8.5,0.6%
9,10,Garrett Celek(FA),2,6,22,11.0,16,0,1,0,0,0,0,1,8.2,8.2,0.0%
10,11,Zach Ertz(ARI),6,8,80,13.3,24,2,0,0,0,0,0,1,8.0,8.0,85.8%
11,12,Luke Willson(FA),3,3,19,6.3,9,0,1,0,0,0,0,1,7.9,7.9,0.0%
12,13,Ladarius Green(FA),5,8,72,14.4,28,2,0,0,0,0,0,1,7.2,7.2,0.0%
13,14,Austin Hooper(CLE),1,1,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,28.8%
14,15,Delanie Walker(FA),6,7,55,9.2,16,0,0,0,0,0,0,1,5.5,5.5,0.1%
15,16,Blake Bell(KC),1,1,45,45.0,45,1,0,0,0,0,0,1,4.5,4.5,0.2%
16,17,Jermaine Gresham(FA),3,5,42,14.0,23,1,0,0,0,0,0,1,4.2,4.2,0.0%
17,18,Travis Kelce(KC),3,5,41,13.7,16,0,0,0,0,0,0,1,4.1,4.1,100.0%
18,19,Jeff Heuerman(FA),2,4,40,20.0,31,1,0,0,0,0,0,1,4.0,4.0,0.0%
19,20,Eric Ebron(PIT),4,7,36,9.0,21,1,0,0,0,0,0,1,3.6,3.6,3.0%
20,21,Gary Barnidge(FA),2,3,35,17.5,28,1,0,0,0,0,0,1,3.5,3.5,0.1%
21,22,Martellus Bennett(FA),2,4,35,17.5,34,1,0,0,0,0,0,1,3.5,3.5,23.0%
22,23,A.J. Derby(FA),4,6,35,8.8,16,0,0,0,0,0,0,1,3.5,3.5,0.0%
23,24,Jack Doyle(IND),4,4,32,8.0,13,0,0,0,0,0,0,1,3.2,3.2,2.2%
24,25,Jason Witten(FA),10,10,51,5.1,8,0,0,0,0,0,1,1,3.1,3.1,0.1%
25,26,Jimmy Graham(CHI),1,2,31,31.0,31,1,0,1,0,0,0,1,3.1,3.1,0.8%
26,27,Levine Toilolo(NYG),1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,0.0%
27,28,MarQueis Gray(FA),3,3,28,9.3,19,0,0,0,0,0,0,1,2.8,2.8,0.0%
28,29,Ed Dickson(FA),1,1,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,0.0%
29,30,Will Tye(FA),4,4,25,6.3,11,0,0,0,0,0,0,1,2.5,2.5,0.0%
30,31,Vernon Davis(FA),4,9,23,5.8,11,0,0,0,0,0,0,1,2.3,2.3,1.6%
31,32,Jerell Adams(FA),3,4,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,0.0%
32,33,Dennis Pitta(FA),2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,0.0%
33,34,Tyler Higbee(LAR),1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,77.4%
34,35,Mychal Rivera(FA),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.2%
35,36,Je'Ron Hamm(FA),2,4,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.0%
