,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Greg Olsen(FA),5,8,122,24.4,78,1,1,0,0,0,0,1,18.2,18.2,7.0%
1,2,Martellus Bennett(FA),5,6,114,22.8,37,3,1,0,0,0,0,1,17.4,17.4,23.0%
2,3,Delanie Walker(FA),6,6,83,13.8,32,2,1,0,0,0,0,1,14.3,14.3,0.1%
3,4,Jacob Tamme(FA),5,8,75,15.0,19,0,1,0,0,0,0,1,13.5,13.5,0.0%
4,5,Vance McDonald(FA),1,2,75,75.0,75,1,1,0,0,0,0,1,13.5,13.5,0.0%
5,6,Clive Walford(FA),6,7,50,8.3,31,1,1,0,0,0,0,1,11.0,11.0,0.0%
6,7,Trey Burton(FA),5,7,49,9.8,14,0,1,0,0,0,0,1,10.9,10.9,0.0%
7,8,Jordan Cameron(FA),5,7,49,9.8,13,0,1,0,0,0,0,1,10.9,10.9,0.1%
8,9,Dennis Pitta(FA),9,12,102,11.3,30,2,0,0,0,0,0,1,10.2,10.2,0.0%
9,10,Kyle Rudolph(NYG),3,8,31,10.3,19,0,1,0,0,0,0,1,9.1,9.1,0.3%
10,11,Jesse James(CHI),3,5,29,9.7,11,0,1,0,0,0,0,1,8.9,8.9,0.0%
11,12,Xavier Grimble(BAL),2,4,26,13.0,20,1,1,0,0,0,0,1,8.6,8.6,0.0%
12,13,Austin Hooper(CLE),3,3,84,28.0,44,2,0,0,0,0,0,1,8.4,8.4,28.8%
13,14,Marcedes Lewis(GB),2,3,17,8.5,13,0,1,0,0,0,0,1,7.7,7.7,0.2%
14,15,Antonio Gates(FA),3,5,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,0.2%
15,16,Julius Thomas(FA),4,7,71,17.8,24,2,0,0,0,0,0,1,7.1,7.1,0.0%
16,17,Jordan Reed(FA),5,7,70,14.0,25,1,0,0,0,0,0,1,7.0,7.0,19.0%
17,18,Lance Kendricks(FA),4,6,61,15.3,44,1,0,0,0,0,0,1,6.1,6.1,0.0%
18,19,Eric Ebron(PIT),4,7,53,13.3,29,1,0,0,0,0,0,1,5.3,5.3,3.0%
19,20,Jason Witten(FA),3,4,51,17.0,29,1,0,0,0,0,0,1,5.1,5.1,0.1%
20,21,Vernon Davis(FA),5,5,51,10.2,32,1,0,0,0,0,0,1,5.1,5.1,1.6%
21,22,Virgil Green(FA),3,3,46,15.3,18,0,0,0,0,0,0,1,4.6,4.6,0.0%
22,23,Jimmy Graham(CHI),3,4,42,14.0,17,0,0,0,0,0,0,1,4.2,4.2,0.8%
23,24,Gary Barnidge(FA),4,5,37,9.3,14,0,0,0,0,0,0,1,3.7,3.7,0.1%
24,25,Jack Doyle(IND),4,5,37,9.3,22,1,0,0,0,0,0,1,3.7,3.7,2.2%
25,26,Tyler Kroft(NYJ),3,4,35,11.7,21,1,0,0,0,0,0,1,3.5,3.5,0.2%
26,27,Travis Kelce(KC),5,7,34,6.8,11,0,0,0,0,0,0,1,3.4,3.4,100.0%
27,28,Zach Miller(FA),4,5,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3,0.0%
28,29,Jared Cook(LAC),4,6,31,7.8,14,0,0,0,0,0,0,1,3.1,3.1,50.2%
29,30,Darren Fells(FA),4,5,31,7.8,11,0,0,0,0,0,0,1,3.1,3.1,0.0%
30,31,Geoff Swaim(TEN),2,2,29,14.5,28,1,0,0,0,0,0,1,2.9,2.9,0.3%
31,32,Coby Fleener(FA),2,8,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,0.0%
32,33,Charles Clay(FA),5,7,27,5.4,11,0,0,0,0,0,0,1,2.7,2.7,0.0%
33,34,Dwayne Allen(FA),2,4,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,0.0%
34,35,Richard Rodgers(PHI),2,2,25,12.5,15,0,0,0,0,0,0,1,2.5,2.5,0.0%
35,36,Lee Smith(FA),4,4,24,6.0,12,0,0,0,0,0,0,1,2.4,2.4,0.0%
36,37,Larry Donnell(FA),4,5,24,6.0,12,0,0,0,0,0,0,1,2.4,2.4,0.0%
37,38,Crockett Gillmore(FA),1,3,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%
38,39,Dion Sims(FA),1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,0.0%
39,40,Levine Toilolo(NYG),2,2,21,10.5,16,0,0,0,0,0,0,1,2.1,2.1,0.0%
40,41,Niles Paul(FA),1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%
41,42,Cameron Brate(TB),3,4,16,5.3,15,0,0,0,0,0,0,1,1.6,1.6,2.8%
42,43,Stephen Anderson(LAC),2,3,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,0.2%
43,44,Austin Seferian-Jenkins(FA),2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%
44,45,Garrett Celek(FA),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
45,46,Will Tye(FA),2,3,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%
46,47,C.J. Uzomah(CIN),3,8,9,3.0,5,0,0,0,0,0,0,1,0.9,0.9,20.8%
47,48,Phillip Supernaw(FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
48,49,Luke Willson(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
49,50,Blake Bell(KC),1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.2%
50,51,David Johnson(FA),1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%
51,52,Ryan Griffin(NYJ),1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.6%
52,53,C.J. Fiedorowicz(FA),1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
53,54,Anthony Fasano(FA),1,3,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.1%
54,55,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,56,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,57,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,58,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,59,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,60,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,61,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,62,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,63,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,64,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,65,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,66,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,67,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,68,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
68,69,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
69,70,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
70,71,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
71,72,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,73,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,74,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,75,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
