Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Marvin Jones Jr.(JAC),8,11,180,22.5,43,0,2,0,0,0,0,1,30.0,30.0,55.4%
2,Brandin Cooks(HOU),11,16,166,15.1,38,0,2,0,0,0,0,1,28.6,28.6,92.7%
3,Antonio Brown(FA),11,15,138,12.5,30,0,2,0,0,0,0,1,25.8,25.8,84.1%
4,Sterling Shepard(NYG),8,10,112,14.0,21,0,1,2,24,1,0,1,25.6,25.6,23.7%
5,Chris Godwin(TB),5,7,133,26.6,47,0,2,0,0,0,0,1,25.3,25.3,67.1%
6,Isaiah McKenzie(BUF),6,9,65,10.8,19,0,2,2,0,0,0,1,24.5,24.5,5.5%
7,Jerry Jeudy(DEN),5,7,140,28.0,92,0,1,0,0,0,0,1,22.0,22.0,65.4%
8,A.J. Brown(TEN),10,11,151,15.1,52,0,1,0,0,0,0,1,21.1,21.1,97.8%
9,Tyler Lockett(SEA),12,14,90,7.5,26,0,2,0,0,0,0,1,21.0,21.0,97.5%
10,Laviska Shenault Jr.(JAC),6,9,68,11.3,21,0,2,1,-2,0,0,1,18.6,18.6,34.3%
11,Mike Williams(LAC),6,7,108,18.0,48,0,1,0,0,0,0,1,16.8,16.8,91.9%
12,Gabriel Davis(BUF),2,5,107,53.5,56,0,1,0,0,0,0,1,16.7,16.7,22.3%
13,Russell Gage(ATL),9,10,91,10.1,19,0,1,1,11,0,0,1,16.2,16.2,60.2%
14,Chase Claypool(PIT),5,11,101,20.2,41,0,1,0,0,0,0,1,16.1,16.1,85.4%
15,Marquise Brown(BAL),5,8,41,8.2,18,0,2,0,0,0,0,1,16.1,16.1,92.8%
16,Marquez Valdes-Scantling(GB),2,3,87,43.5,72,0,1,1,4,0,0,1,15.1,15.1,36.0%
17,Justin Jefferson(MIN),9,12,133,14.8,38,0,0,0,0,0,0,1,13.3,13.3,99.9%
18,John Brown(FA),4,4,72,18.0,32,0,1,0,0,0,0,1,13.2,13.2,1.3%
19,JuJu Smith-Schuster(FA),6,8,65,10.8,26,0,1,0,0,0,0,1,12.5,12.5,18.5%
20,Jakobi Meyers(NE),6,7,68,11.3,18,0,0,1,7,0,0,1,12.3,12.3,66.5%
21,Emmanuel Sanders(BUF),9,13,63,7.0,9,0,1,0,0,0,0,1,12.3,12.3,46.6%
22,Curtis Samuel(WAS),7,11,118,16.9,33,0,0,3,3,0,0,1,12.1,12.1,15.7%
23,DeVante Parker(MIA),7,14,116,16.6,31,0,0,0,0,0,0,1,11.6,11.6,64.3%
24,Jarvis Landry(CLE),5,6,51,10.2,14,0,0,1,3,1,0,1,11.4,11.4,72.5%
25,Byron Pringle(KC),4,6,52,13.0,31,0,1,0,0,0,0,1,11.2,11.2,2.7%
26,Quintez Cephus(DET),2,3,51,25.5,31,0,1,0,0,0,0,1,11.1,11.1,0.8%
27,Bryan Edwards(LV),2,2,51,25.5,26,0,1,0,0,0,0,1,11.1,11.1,8.3%
28,T.Y. Hilton(IND),3,7,27,9.0,15,0,1,0,0,0,0,1,10.7,10.7,16.8%
29,Davante Adams(GB),6,6,46,7.7,9,0,1,0,0,0,0,1,10.6,10.6,100.0%
30,Chad Beebe(FA),2,3,44,22.0,40,0,1,0,0,0,0,1,10.4,10.4,0.0%
31,Dante Pettis(NYG),2,2,43,21.5,33,0,1,0,0,0,0,1,10.3,10.3,0.1%
32,Miles Boykin(BAL),1,2,43,43.0,43,0,1,0,0,0,0,1,10.3,10.3,0.0%
33,DJ Moore(CAR),5,11,101,20.2,44,0,0,0,0,0,0,1,10.1,10.1,95.7%
34,Terry McLaurin(WAS),7,8,40,5.7,11,0,1,0,0,0,0,1,10.0,10.0,97.0%
35,Diontae Johnson(PIT),3,4,96,32.0,47,0,0,0,0,0,0,1,9.6,9.6,98.1%
36,Darnell Mooney(CHI),11,13,93,8.5,53,0,0,0,0,0,0,1,9.3,9.3,76.3%
37,Keke Coutee(IND),6,7,90,15.0,42,0,0,0,0,0,0,1,9.0,9.0,0.0%
38,Chris Conley(HOU),7,9,87,12.4,17,0,0,0,0,0,0,1,8.7,8.7,0.4%
39,Malcolm Perry(FA),1,1,25,25.0,25,0,1,0,0,0,0,1,8.5,8.5,0.0%
40,Breshad Perriman(TB),3,6,84,28.0,53,0,0,0,0,0,0,1,8.4,8.4,2.5%
41,Stefon Diggs(BUF),7,8,76,10.9,18,0,0,0,0,0,0,1,7.6,7.6,100.0%
42,Kendrick Bourne(NE),5,6,76,15.2,27,0,0,0,0,0,0,1,7.6,7.6,23.7%
43,Austin Carr(FA),1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%
44,Richie James Jr.(SF),3,5,66,22.0,45,0,0,0,0,0,0,1,6.6,6.6,0.0%
45,Demarcus Robinson(KC),6,7,58,9.7,12,0,0,0,0,0,0,1,5.8,5.8,0.8%
46,Adam Thielen(MIN),4,5,57,14.3,20,0,0,0,0,0,0,1,5.7,5.7,82.7%
47,Nelson Agholor(NE),1,4,57,57.0,57,0,0,0,0,0,0,1,5.7,5.7,13.6%
48,Rashard Higgins(CLE),2,3,55,27.5,42,0,0,0,0,0,0,1,5.5,5.5,0.7%
49,Marquez Callaway(NO),3,4,51,17.0,27,0,0,0,0,0,0,1,5.1,5.1,28.6%
50,Van Jefferson(LAR),4,8,50,12.5,19,0,0,0,0,0,0,1,5.0,5.0,68.1%
51,Michael Gallup(DAL),4,8,49,12.3,20,0,0,0,0,0,0,1,4.9,4.9,72.8%
52,Mike Evans(TB),3,4,46,15.3,20,0,0,0,0,0,0,1,4.6,4.6,97.8%
53,CeeDee Lamb(DAL),5,7,43,8.6,21,0,0,1,3,0,0,1,4.6,4.6,99.7%
54,Tim Patrick(DEN),2,4,46,23.0,29,0,0,0,0,0,0,1,4.6,4.6,17.6%
55,Tyrie Cleveland(DEN),4,5,45,11.3,17,0,0,0,0,0,0,1,4.5,4.5,0.0%
56,Trent Sherfield(SF),4,6,44,11.0,26,0,0,0,0,0,0,1,4.4,4.4,0.1%
57,Cam Sims(WAS),5,5,43,8.6,16,0,0,0,0,0,0,1,4.3,4.3,0.1%
58,Amari Cooper(DAL),6,9,41,6.8,13,0,0,0,0,0,0,1,4.1,4.1,97.7%
59,Zach Pascal(IND),2,4,41,20.5,25,0,0,0,0,0,0,1,4.1,4.1,3.5%
60,J.J. Arcega-Whiteside(PHI),2,3,40,20.0,30,0,0,0,0,0,0,1,4.0,4.0,0.1%
61,Robby Anderson(CAR),3,7,40,13.3,31,0,0,0,0,0,0,1,4.0,4.0,42.2%
62,Corey Davis(NYJ),5,11,39,7.8,19,0,0,0,0,0,0,1,3.9,3.9,29.9%
63,Isaiah Ford(MIA),3,7,37,12.3,18,0,0,0,0,0,0,1,3.7,3.7,0.0%
64,Zay Jones(LV),1,2,37,37.0,37,0,0,0,0,0,0,1,3.7,3.7,6.0%
65,Allen Robinson II(CHI),2,5,37,18.5,23,0,0,0,0,0,0,1,3.7,3.7,53.7%
66,Robert Woods(LAR),4,7,36,9.0,27,0,0,0,0,0,0,1,3.6,3.6,29.9%
67,Braxton Berrios(NYJ),3,3,20,6.7,10,0,0,2,16,0,0,1,3.6,3.6,6.3%
68,Terry Godwin(JAC),3,4,32,10.7,21,0,0,1,3,0,0,1,3.5,3.5,0.0%
69,Tyron Johnson(LV),2,2,35,17.5,27,0,0,0,0,0,0,1,3.5,3.5,0.0%
70,DeAndre Hopkins(ARI),4,10,35,8.8,16,0,0,0,0,0,0,1,3.5,3.5,69.3%
