Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyreek Hill(KC),13,15,269,20.7,75,0,3,0,0,0,0,1,44.9,44.9,100.0%
2,William Fuller V(MIA),6,7,171,28.5,40,0,2,0,0,0,0,1,29.1,29.1,22.8%
3,A.J. Brown(TEN),4,6,98,24.5,69,0,1,0,0,0,0,1,21.8,21.8,97.8%
4,Jarvis Landry(CLE),8,11,143,17.9,27,0,1,0,0,0,0,1,20.3,20.3,72.5%
5,Allen Robinson II(CHI),8,13,74,9.3,20,0,2,0,0,0,0,1,19.4,19.4,53.7%
6,Justin Jefferson(MIN),7,13,70,10.0,18,0,2,0,0,0,0,1,19.0,19.0,99.9%
7,D.K. Metcalf(SEA),10,13,177,17.7,52,0,0,0,0,0,0,1,17.7,17.7,98.9%
8,Amari Cooper(DAL),6,8,112,18.7,54,0,1,0,0,0,0,1,17.2,17.2,97.7%
9,Mike Evans(TB),3,9,50,16.7,31,0,2,0,0,0,0,1,17.0,17.0,97.8%
10,Collin Johnson(NYG),4,8,96,24.0,46,0,1,0,0,0,0,1,15.6,15.6,0.1%
11,Robby Anderson(CAR),4,7,94,23.5,41,0,1,0,0,0,0,1,15.4,15.4,42.2%
12,Marquise Brown(BAL),4,8,85,21.3,70,0,1,0,0,0,0,1,14.5,14.5,92.8%
13,T.Y. Hilton(IND),4,5,81,20.3,50,0,1,0,0,0,0,1,14.1,14.1,16.8%
14,Gabriel Davis(BUF),3,4,79,26.3,44,0,1,0,0,0,0,1,13.9,13.9,22.3%
15,Deebo Samuel(SF),11,13,133,12.1,33,0,0,0,0,0,0,1,13.3,13.3,98.8%
16,Davante Adams(GB),6,9,61,10.2,15,0,1,0,0,0,0,1,12.1,12.1,100.0%
17,Keenan Allen(LAC),4,10,40,10.0,15,0,1,0,0,0,0,1,12.0,12.0,99.3%
18,DeVante Parker(MIA),8,14,119,14.9,25,0,0,0,0,0,0,1,11.9,11.9,64.3%
19,Mohamed Sanu Sr.(SF),4,4,32,8.0,14,0,1,0,0,0,0,1,11.2,11.2,0.1%
20,Calvin Ridley(ATL),6,9,50,8.3,16,0,1,0,0,0,0,1,11.0,11.0,56.8%
21,Tee Higgins(CIN),5,5,44,8.8,18,0,1,0,0,0,0,1,10.4,10.4,95.2%
22,Chad Beebe(FA),7,7,63,9.0,16,0,1,0,0,0,1,1,10.3,10.3,0.0%
23,Chris Godwin(TB),8,9,97,12.1,44,0,0,0,0,0,0,1,9.7,9.7,67.1%
24,JuJu Smith-Schuster(FA),8,9,37,4.6,11,0,1,0,0,0,0,1,9.7,9.7,18.5%
25,Bisi Johnson(MIN),7,7,74,10.6,17,0,0,0,0,0,0,1,9.4,9.4,0.0%
26,Terry McLaurin(WAS),7,9,92,13.1,28,0,0,0,0,0,0,1,9.2,9.2,97.0%
27,Robert Woods(LAR),7,12,80,11.4,30,0,0,1,8,0,0,1,8.8,8.8,29.9%
28,Brandin Cooks(HOU),5,5,85,17.0,27,0,0,0,0,0,0,1,8.5,8.5,92.7%
29,Allen Lazard(GB),4,6,23,5.8,8,0,1,0,0,0,0,1,8.3,8.3,23.4%
30,Breshad Perriman(TB),4,8,79,19.8,37,0,0,0,0,0,0,1,7.9,7.9,2.5%
31,Curtis Samuel(WAS),5,5,72,14.4,35,0,0,1,5,0,0,1,7.7,7.7,15.7%
32,Cole Beasley(BUF),2,4,25,12.5,14,0,0,0,0,0,0,1,7.3,7.3,63.2%
33,Hunter Renfrow(LV),7,9,73,10.4,19,0,0,0,0,0,0,1,7.3,7.3,89.8%
34,Corey Davis(NYJ),3,3,70,23.3,37,0,0,0,0,0,0,1,7.0,7.0,29.9%
35,Sterling Shepard(NYG),7,8,64,9.1,16,0,0,1,4,0,0,1,6.8,6.8,23.7%
36,Denzel Mims(NYJ),4,8,67,16.8,30,0,0,0,0,0,0,1,6.7,6.7,0.7%
37,Brandon Powell(LAR),2,2,4,2.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%
38,Tyron Johnson(LV),2,4,63,31.5,55,0,0,0,0,0,0,1,6.3,6.3,0.0%
39,DJ Moore(CAR),4,9,61,15.3,25,0,0,0,0,0,0,1,6.1,6.1,95.7%
40,DeAndre Hopkins(ARI),5,7,55,11.0,16,0,0,0,0,0,0,1,5.5,5.5,69.3%
41,David Moore(FA),3,3,-6,-2.0,1,0,1,1,1,0,0,1,5.5,5.5,0.0%
42,Darnell Mooney(CHI),3,9,34,11.3,13,0,0,0,0,0,0,1,5.4,5.4,76.3%
43,Nelson Agholor(NE),5,6,54,10.8,15,0,0,0,0,0,0,1,5.4,5.4,13.6%
44,Henry Ruggs III(FA),3,5,56,18.7,36,0,0,1,-2,0,0,1,5.4,5.4,10.9%
45,Chase Claypool(PIT),6,9,52,8.7,22,0,0,0,0,0,0,1,5.2,5.2,85.4%
46,Jakobi Meyers(NE),5,6,52,10.4,17,0,0,0,0,0,0,1,5.2,5.2,66.5%
47,Michael Thomas(NO),4,6,50,12.5,24,0,0,1,1,0,0,1,5.1,5.1,20.6%
48,Marvin Jones Jr.(JAC),6,12,48,8.0,16,0,0,0,0,0,0,1,4.8,4.8,55.4%
49,Diontae Johnson(PIT),8,13,46,5.8,11,0,0,0,0,0,0,1,4.6,4.6,98.1%
50,Equanimeous St. Brown(GB),2,2,39,19.5,24,0,0,1,7,0,0,1,4.6,4.6,0.1%
51,Keelan Cole Sr.(NYJ),3,6,44,14.7,20,0,0,0,0,0,0,1,4.4,4.4,1.0%
52,Cooper Kupp(LAR),2,5,41,20.5,33,0,0,0,0,0,0,1,4.1,4.1,100.0%
