Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Eric Ebron(FA),5,8,83,16.6,33,2,1,0,0,0,0,1,14.3,14.3,3.0%
2,Antonio Gates(FA),6,8,81,13.5,27,2,1,0,0,0,0,1,14.1,14.1,0.2%
3,Rob Gronkowski(TB),5,7,67,13.4,18,0,1,0,0,0,0,1,12.7,12.7,97.7%
4,Travis Kelce(KC),4,8,47,11.8,18,0,1,0,0,0,0,1,10.7,10.7,100.0%
5,Vernon Davis(FA),2,3,42,21.0,31,1,1,0,0,0,0,1,10.2,10.2,1.6%
6,George Kittle(SF),3,3,42,14.0,21,1,1,0,0,0,0,1,10.2,10.2,99.7%
7,James O'Shaughnessy(JAC),5,6,39,7.8,11,0,1,0,0,0,0,1,9.9,9.9,1.7%
8,Zach Ertz(ARI),9,14,81,9.0,25,1,0,0,0,0,0,1,8.1,8.1,85.8%
9,Maxx Williams(ARI),2,3,6,3.0,4,0,1,0,0,0,0,1,6.6,6.6,0.4%
10,Jimmy Graham(CHI),1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.8%
11,C.J. Uzomah(CIN),1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,20.8%
12,Rhett Ellison(FA),4,7,60,15.0,27,1,0,0,0,0,0,1,6.0,6.0,0.0%
13,Vance McDonald(FA),4,5,52,13.0,20,1,0,0,0,0,0,1,5.2,5.2,0.0%
14,Jack Doyle(FA),5,10,41,8.2,13,0,0,0,0,0,0,1,4.1,4.1,2.2%
15,Benjamin Watson(FA),5,6,40,8.0,15,0,0,0,0,0,0,1,4.0,4.0,2.8%
16,Jason Witten(FA),5,9,39,7.8,11,0,0,0,0,0,0,1,3.9,3.9,0.1%
17,Charles Clay(FA),4,10,37,9.3,15,0,0,0,0,0,0,1,3.7,3.7,0.0%
18,Lance Kendricks(FA),4,9,36,9.0,19,0,0,0,0,0,0,1,3.6,3.6,0.0%
19,Orson Charles(FA),1,1,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,0.0%
20,Demetrius Harris(ARI),4,7,34,8.5,15,0,0,0,0,0,0,1,3.4,3.4,0.1%
21,Delanie Walker(FA),3,5,33,11.0,15,0,0,0,0,0,0,1,3.3,3.3,0.1%
22,Jerell Adams(FA),4,4,31,7.8,11,0,0,0,0,0,0,1,3.1,3.1,0.0%
23,Ben Koyack(FA),2,2,10,5.0,9,0,0,0,0,0,0,1,3.0,3.0,0.0%
24,Greg Olsen(FA),3,6,27,9.0,11,0,0,0,0,0,0,1,2.7,2.7,7.0%
25,Sean McGrath(FA),2,2,26,13.0,23,1,0,0,0,0,0,1,2.6,2.6,0.0%
26,Dwayne Allen(FA),2,2,26,13.0,22,1,0,0,0,0,0,1,2.6,2.6,0.0%
27,David Morgan II(FA),2,2,26,13.0,23,1,0,0,0,0,0,1,2.6,2.6,0.0%
28,Dion Sims(FA),1,3,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%
29,Marcedes Lewis(GB),1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.2%
30,Austin Seferian-Jenkins(FA),4,8,21,5.3,11,0,0,0,0,0,0,1,2.1,2.1,0.0%
31,Austin Hooper(CLE),3,4,18,6.0,10,0,0,0,0,0,0,1,1.8,1.8,28.8%
32,Lee Smith(FA),2,3,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.0%
33,Jared Cook(LAC),1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,50.2%
34,Tyler Higbee(LAR),2,2,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,77.4%
35,Austin Traylor(FA),1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%
36,Cameron Brate(TB),3,4,13,4.3,8,0,0,0,0,0,0,1,1.3,1.3,2.8%
37,Jonnu Smith(NE),1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,22.7%
38,David Njoku(CLE),1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,12.9%
39,Evan Engram(NYG),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,28.5%
40,Brent Celek(FA),1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%
41,Seth DeValve(FA),3,4,12,4.0,5,0,0,0,0,0,0,1,1.2,1.2,0.0%
42,Josh Hill(FA),2,3,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,0.0%
43,A.J. Derby(FA),1,5,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%
44,Jacob Hollister(JAC),1,2,5,5.0,5,0,0,1,5,0,0,1,1.0,1.0,0.0%
45,Nick Boyle(BAL),3,4,9,3.0,8,0,0,0,0,0,0,1,0.9,0.9,0.1%
46,Luke Willson(FA),2,2,9,4.5,8,0,0,0,0,0,0,1,0.9,0.9,0.0%
47,Kyle Rudolph(FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.3%
48,Jeremy Sprinkle(DAL),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
49,Jermaine Gresham(FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%
50,Ryan Malleck(FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%
51,Tyler Kroft(NYJ),1,5,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.2%
52,Farrod Green(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
56,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
57,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
58,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
59,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
62,Ian Bunting(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Matt Sokol(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Matthew Orzech(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,Parker Hesse(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
67,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
68,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,Kyle Pitts(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4%
70,Rashod Berry(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Scotty Washington(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Eli Wolf(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Tommy Hudson(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
74,Pat Freiermuth(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7%
75,Reggie Gilliam(BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Rysen John(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
77,Nakia Griffin-Stewart(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
78,Brevin Jordan(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%
79,Ryan Becker(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
80,Jake Bargas(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
81,Nick Bowers(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
82,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
83,Juwan Johnson(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%
84,Dalton Keene(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
85,Thaddeus Moss(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
86,Kyle Markway(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
87,Stephen Sullivan(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
88,Charlie Taumoepeau(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
89,Charlie Woerner(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
90,Noah Togiai(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
91,Ben Ellefson(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
92,Tyler Mabry(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
93,Sean McKeon(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
94,Giovanni Ricci(CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
95,Tyler Davis(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
96,Austin Fort(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
97,Tyler Conklin(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5%
98,Ethan Wolf(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
99,Durham Smythe(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
100,Noah Fant(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3%
101,Chris Herndon IV(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
102,Ryan Izzo(TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
103,Dylan Cantrell(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
104,Jordan Akins(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
105,Jordan Franks(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
106,Kevin Rader(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
