rank,player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,fantasy_points_per_game,rost,position,week,year,team
1.0,Rob Gronkowski,6.0,7.0,86.0,14.3,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.6,14.6,97.7,TE,1,2011,NE
2.0,Jimmy Graham,4.0,7.0,56.0,14.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.6,11.6,0.8,TE,1,2011,NO
3.0,Jason Witten,6.0,9.0,110.0,18.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.1,TE,1,2011,DAL
4.0,Greg Olsen,4.0,6.0,78.0,19.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,7.0,TE,1,2011,CAR
5.0,Marcedes Lewis,2.0,3.0,28.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,0.2,TE,1,2011,JAC
6.0,Jared Cook,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,50.2,TE,1,2011,TEN
162.0,Jeff Cumberland,1.0,2.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,NYJ
164.0,Jake Ballard,2.0,3.0,59.0,29.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,NYG
168.0,Tom Crabtree,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,GB
169.0,Anthony McCoy,2.0,2.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,SEA
179.0,Scott Chandler,5.0,5.0,63.0,12.6,19.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,BUF
181.0,Lance Kendricks,1.0,5.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,LAR
196.0,Dustin Keller,5.0,8.0,61.0,12.2,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,NYJ
200.0,Delanie Walker,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2011,SF
202.0,Fred Davis,5.0,6.0,105.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,WAS
203.0,Heath Miller,3.0,5.0,42.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,PIT
208.0,Daniel Fells,3.0,6.0,32.0,10.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,DEN
210.0,Jeff King,2.0,3.0,61.0,30.5,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,ARI
211.0,Anthony Fasano,5.0,6.0,82.0,16.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,TE,1,2011,MIA
212.0,Antonio Gates,8.0,13.0,74.0,9.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2011,LAC
216.0,Billy Bajema,2.0,3.0,21.0,10.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,LAR
218.0,Dallas Clark,4.0,5.0,39.0,9.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,IND
219.0,Brandon Myers,2.0,5.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,LV
220.0,Brandon Pettigrew,4.0,6.0,57.0,14.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,DET
221.0,Brent Celek,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,PHI
224.0,Craig Stevens,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,TEN
225.0,Tony Gonzalez,5.0,7.0,72.0,14.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,ATL
226.0,Tony Scheffler,1.0,1.0,11.0,11.0,11.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,DET
227.0,Vernon Davis,5.0,6.0,47.0,9.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,TE,1,2011,SF
229.0,Zach Miller,2.0,4.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,SEA
232.0,Jermaine Gresham,6.0,8.0,58.0,9.7,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,CIN
233.0,Dennis Pitta,2.0,2.0,45.0,22.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,BAL
234.0,Ed Dickson,5.0,5.0,59.0,11.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,BAL
235.0,Owen Daniels,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,HOU
236.0,Jermichael Finley,3.0,4.0,53.0,17.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,GB
238.0,Joel Dreessen,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,HOU
242.0,Kellen Davis,2.0,5.0,23.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,TE,1,2011,CHI
243.0,Kellen Winslow,6.0,8.0,66.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,TB
245.0,Matt Spaeth,2.0,2.0,7.0,3.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TE,1,2011,CHI
1.0,Rob Gronkowski,4.0,6.0,86.0,21.5,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.6,20.6,97.7,TE,2,2011,NE
2.0,Jason Witten,7.0,14.0,102.0,14.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,0.1,TE,2,2011,DAL
3.0,Jimmy Graham,6.0,7.0,79.0,13.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,0.8,TE,2,2011,NO
