rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Robbie Gould,3.0,3.0,100.0,41.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,22.5,SF,K,1,2011
2.0,Nick Folk,2.0,2.0,100.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,81.8,NE,K,1,2011
3.0,Mike Nugent,2.0,2.0,100.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,1.0,FA,K,1,2011
4.0,Matt Prater,2.0,3.0,66.7,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,52.8,ARI,K,1,2011
5.0,Dan Bailey,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,FA,K,1,2011
6.0,Stephen Hauschka,1.0,1.0,100.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,FA,K,1,2011
7.0,Stephen Gostkowski,1.0,2.0,50.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1,FA,K,1,2011
13.0,Adam Vinatieri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,FA,K,1,2011
46.0,Shaun Suisham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
48.0,Phil Dawson,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,FA,K,1,2011
50.0,Rian Lindell,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
51.0,Rob Bironas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
52.0,Ryan Succop,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.4,TB,K,1,2011
53.0,Sebastian Janikowski,3.0,3.0,100.0,63.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,FA,K,1,2011
54.0,Nate Kaeding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
58.0,Jay Feely,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
60.0,Billy Cundiff,2.0,2.0,100.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
62.0,Connor Barth,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
63.0,Dan Carpenter,1.0,1.0,100.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,FA,K,1,2011
64.0,David Akers,4.0,4.0,100.0,31.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
65.0,David Buehler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
67.0,Graham Gano,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.4,NYG,K,1,2011
69.0,Matt Bryant,2.0,2.0,100.0,48.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,FA,K,1,2011
70.0,Josh Brown,2.0,3.0,66.7,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
71.0,Josh Scobee,3.0,3.0,100.0,48.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
72.0,Lawrence Tynes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
75.0,Mason Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.7,GB,K,1,2011
88.0,Alex Henery,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FA,K,1,2011
1.0,Mike Nugent,3.0,3.0,100.0,45.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,FA,K,2,2011
2.0,Nick Folk,3.0,3.0,100.0,45.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,81.8,NE,K,2,2011
3.0,Graham Gano,3.0,4.0,75.0,34.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,31.4,NYG,K,2,2011
4.0,Mason Crosby,3.0,3.0,100.0,37.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,40.7,GB,K,2,2011
5.0,Stephen Gostkowski,2.0,2.0,100.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.1,FA,K,2,2011
6.0,Dan Bailey,2.0,3.0,66.7,48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,FA,K,2,2011
7.0,Robbie Gould,2.0,2.0,100.0,42.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,22.5,SF,K,2,2011
8.0,Matt Prater,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,52.8,ARI,K,2,2011
9.0,Ryan Succop,1.0,2.0,50.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,57.4,TB,K,2,2011
