player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Courtland Sutton,6.0,9.0,62.0,10.3,27.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.2,WR,4,2019,DEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Emmanuel Sanders,5.0,9.0,104.0,20.8,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.4,WR,4,2019,DEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
DaeSean Hamilton,3.0,5.0,57.0,19.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,WR,4,2019,DEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Diontae Spencer,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,WR,4,2019,DEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Fred Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2019,DEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Curtis Samuel,3.0,6.0,19.0,6.3,7.0,0.0,0.0,2.0,25.0,0.0,0.0,1.0,4.4,WR,5,2019,CAR,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Jarius Wright,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,5,2019,CAR,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Michael Thomas,8.0,12.0,89.0,11.1,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,WR,6,2019,NO,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Alex Erickson,8.0,14.0,137.0,17.1,48.0,2.0,0.0,2.0,-2.0,0.0,0.0,1.0,13.5,WR,7,2019,CIN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Auden Tate,3.0,6.0,65.0,21.7,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,WR,7,2019,CIN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Tyler Boyd,5.0,14.0,55.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,WR,7,2019,CIN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Demaryius Thomas,5.0,5.0,63.0,12.6,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,WR,8,2019,NYJ,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Robby Anderson,4.0,6.0,43.0,10.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,WR,8,2019,NYJ,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Jamison Crowder,3.0,5.0,24.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,WR,8,2019,NYJ,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Vyncint Smith,2.0,4.0,10.0,5.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,2.3,WR,8,2019,NYJ,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
DeAndre Hopkins,8.0,11.0,48.0,6.0,21.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,11.4,WR,9,2019,HOU,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Kenny Stills,4.0,4.0,52.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,WR,9,2019,HOU,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
DeAndre Carter,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,WR,9,2019,HOU,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Marcus Johnson,4.0,4.0,38.0,9.5,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.8,WR,11,2019,IND,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Chester Rogers,1.0,2.0,11.0,11.0,11.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,2.9,WR,11,2019,IND,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Zach Pascal,2.0,6.0,17.0,8.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,WR,11,2019,IND,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
A.J. Brown,4.0,5.0,135.0,33.8,65.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,19.5,WR,12,2019,TEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Corey Davis,2.0,3.0,29.0,14.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,WR,12,2019,TEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Adam Humphries,3.0,3.0,20.0,6.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,WR,12,2019,TEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Kalif Raymond,1.0,1.0,14.0,14.0,14.0,0.0,0.0,1.0,-5.0,0.0,0.0,1.0,0.9,WR,12,2019,TEN,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Breshad Perriman,5.0,6.0,87.0,17.4,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,WR,13,2019,TB,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Mike Evans,4.0,11.0,53.0,13.3,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,WR,13,2019,TB,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Chris Godwin,4.0,6.0,50.0,12.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,WR,13,2019,TB,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Mike Williams,2.0,3.0,63.0,31.5,44.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.3,WR,14,2019,LAC,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Keenan Allen,5.0,6.0,83.0,16.6,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,WR,14,2019,LAC,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Tyrell Williams,2.0,3.0,45.0,22.5,40.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.5,WR,15,2019,LV,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Keelan Doss,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,WR,15,2019,LV,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Zay Jones,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,WR,15,2019,LV,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Julio Jones,10.0,15.0,166.0,16.6,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.6,WR,16,2019,ATL,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Russell Gage,5.0,6.0,49.0,9.8,17.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,5.6,WR,16,2019,ATL,JAC,True,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
T.Y. Hilton,3.0,3.0,72.0,24.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,WR,17,2019,IND,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Marcus Johnson,2.0,4.0,31.0,15.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,WR,17,2019,IND,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Zach Pascal,1.0,3.0,10.0,10.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.4,WR,17,2019,IND,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
Dontrelle Inman,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,WR,17,2019,IND,JAC,False,327.0,517.0,63.3,3778.0,7.9,236.1,84.0,22.0,10.0,47.0,310.0,93.9,435.0,2229.0,5.1,139.3,84.0,23.0,6.0,3.0,327.0,4088.0,12.5,255.5,84.0,22.0,2.0,1.0,340.0,114.0,193.0,33.0,79.0,190.0,41.6,5.0,11.0,45.5,102.0,883.0
John Ross,7.0,12.0,158.0,22.6,55.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,27.8,WR,1,2019,CIN,SEA,False,383.0,598.0,64.0,4223.0,7.4,263.9,58.0,19.0,16.0,28.0,184.0,85.6,388.0,1883.0,4.9,117.7,80.0,22.0,5.0,3.0,383.0,4407.0,11.5,275.4,58.0,19.0,7.0,3.0,346.0,97.0,224.0,25.0,71.0,185.0,38.4,7.0,12.0,58.3,96.0,798.0
Tyler Boyd,8.0,12.0,60.0,7.5,14.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,6.3,WR,1,2019,CIN,SEA,False,383.0,598.0,64.0,4223.0,7.4,263.9,58.0,19.0,16.0,28.0,184.0,85.6,388.0,1883.0,4.9,117.7,80.0,22.0,5.0,3.0,383.0,4407.0,11.5,275.4,58.0,19.0,7.0,3.0,346.0,97.0,224.0,25.0,71.0,185.0,38.4,7.0,12.0,58.3,96.0,798.0
Damion Willis,3.0,5.0,30.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,WR,1,2019,CIN,SEA,False,383.0,598.0,64.0,4223.0,7.4,263.9,58.0,19.0,16.0,28.0,184.0,85.6,388.0,1883.0,4.9,117.7,80.0,22.0,5.0,3.0,383.0,4407.0,11.5,275.4,58.0,19.0,7.0,3.0,346.0,97.0,224.0,25.0,71.0,185.0,38.4,7.0,12.0,58.3,96.0,798.0
Alex Erickson,4.0,4.0,28.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,WR,1,2019,CIN,SEA,False,383.0,598.0,64.0,4223.0,7.4,263.9,58.0,19.0,16.0,28.0,184.0,85.6,388.0,1883.0,4.9,117.7,80.0,22.0,5.0,3.0,383.0,4407.0,11.5,275.4,58.0,19.0,7.0,3.0,346.0,97.0,224.0,25.0,71.0,185.0,38.4,7.0,12.0,58.3,96.0,798.0
