Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Joe Burrow(CIN),37,46,80.4,525,11.4,4,0,3,2,11,0,0,1,38.1,38.1,88.3%
2,Dak Prescott(DAL),28,39,71.8,330,8.5,4,0,3,4,21,0,0,1,31.3,31.3,98.2%
3,Josh Allen(BUF),30,47,63.8,314,6.7,3,0,0,12,64,0,0,1,31.0,31.0,100.0%
4,Zach Wilson(NYJ),14,22,63.6,102,4.6,1,0,1,4,91,1,0,1,23.2,23.2,6.6%
5,Patrick Mahomes II(KC),23,30,76.7,258,8.6,3,0,2,0,0,0,0,1,22.3,22.3,100.0%
6,Kyler Murray(ARI),27,43,62.8,245,5.7,1,0,0,4,74,0,0,1,21.9,21.9,99.3%
7,Josh Johnson(BAL),28,40,70.0,304,7.6,2,1,1,5,10,0,0,1,20.2,20.2,1.1%
8,Aaron Rodgers(GB),24,34,70.6,202,5.9,3,0,0,1,-1,0,0,1,20.0,20.0,97.4%
9,Justin Herbert(LAC),27,35,77.1,336,9.6,1,2,1,4,15,0,0,1,18.9,18.9,98.8%
10,Davis Mills(HOU),21,27,77.8,254,9.4,2,0,1,1,-1,0,0,1,18.1,18.1,3.7%
11,Carson Wentz(WAS),18,28,64.3,225,8.0,2,0,2,2,4,0,0,1,17.4,17.4,44.0%
12,Kirk Cousins(MIN),27,38,71.1,315,8.3,1,1,3,4,17,0,0,1,17.3,17.3,70.7%
13,Nick Foles(CHI),24,35,68.6,250,7.1,1,0,4,4,8,0,0,1,16.8,16.8,0.7%
14,Jalen Hurts(PHI),17,29,58.6,199,6.9,2,0,1,2,7,0,0,1,16.7,16.7,94.4%
15,Russell Wilson(DEN),16,27,59.3,181,6.7,2,0,2,2,13,0,0,1,16.5,16.5,90.4%
16,Jimmy Garoppolo(SF),26,35,74.3,322,9.2,1,2,2,1,3,0,0,1,15.2,15.2,23.3%
17,Ryan Tannehill(TEN),22,29,75.9,209,7.2,1,0,4,3,22,0,0,1,14.6,14.6,62.7%
18,Tom Brady(FA),18,30,60.0,232,7.7,1,0,0,1,11,0,0,1,14.4,14.4,99.1%
19,Baker Mayfield(CLE),21,36,58.3,222,6.2,2,4,5,2,11,0,0,1,14.0,14.0,26.4%
20,Matt Ryan(ATL),18,24,75.0,215,9.0,1,0,3,4,5,0,0,1,13.1,13.1,36.3%
21,Trevor Lawrence(JAC),26,39,66.7,280,7.2,0,0,1,6,37,0,1,1,12.9,12.9,23.9%
22,Tua Tagovailoa(MIA),19,26,73.1,198,7.6,1,1,2,1,1,0,0,1,11.0,11.0,44.2%
23,Tim Boyle(DET),24,34,70.6,187,5.5,1,1,0,0,0,0,0,1,10.5,10.5,0.2%
24,Matthew Stafford(LAR),21,37,56.8,197,5.3,1,3,0,3,8,0,0,1,9.7,9.7,97.2%
25,Derek Carr(LV),20,25,80.0,201,8.0,1,1,2,7,5,0,1,1,9.5,9.5,58.1%
26,Sam Darnold(CAR),15,32,46.9,190,5.9,0,0,4,1,11,0,0,1,8.7,8.7,5.5%
27,Mike Glennon(NYG),17,27,63.0,93,3.4,1,1,0,2,11,0,0,1,7.8,7.8,0.8%
