Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Lamar Jackson(BAL),27,41,65.9,266,6.5,3,2,3,21,120,0,0,1,32.6,32.6,94.0%
2,Justin Herbert(LAC),32,38,84.2,356,9.4,2,0,0,5,14,1,0,1,31.6,31.6,98.8%
3,Matt Ryan(ATL),23,30,76.7,343,11.4,2,0,2,5,8,1,0,1,28.5,28.5,36.3%
4,Josh Johnson(BAL),27,41,65.9,317,7.7,3,1,2,4,18,0,0,1,25.5,25.5,1.1%
5,Carson Wentz(WAS),22,30,73.3,272,9.1,3,0,1,4,13,0,0,1,24.2,24.2,44.0%
6,Teddy Bridgewater(DEN),19,28,67.9,249,8.9,1,0,4,3,-1,1,0,1,21.9,21.9,15.6%
7,Kirk Cousins(MIN),17,28,60.7,187,6.7,2,0,0,1,1,1,0,1,21.6,21.6,70.7%
8,Jimmy Garoppolo(SF),28,40,70.0,326,8.2,2,1,5,1,3,0,0,1,20.3,20.3,23.3%
9,Dak Prescott(DAL),19,39,48.7,232,5.9,2,1,2,2,16,0,0,1,19.9,19.9,98.2%
10,Justin Fields(CHI),17,29,58.6,291,10.0,1,1,3,8,45,0,0,1,19.1,19.1,21.0%
11,Jalen Hurts(PHI),11,17,64.7,162,9.5,1,0,1,10,62,0,0,1,16.7,16.7,94.4%
12,Baker Mayfield(CLE),14,21,66.7,218,10.4,2,0,2,0,0,0,0,1,16.7,16.7,26.4%
13,Colt McCoy(ARI),22,26,84.6,249,9.6,1,0,2,7,23,0,0,1,16.3,16.3,0.4%
14,Ben Roethlisberger(FA),21,30,70.0,205,6.8,2,0,4,2,0,0,0,1,16.2,16.2,23.8%
15,Trevor Siemian(NO),25,41,61.0,249,6.1,2,0,1,0,0,0,1,1,16.0,16.0,1.1%
16,Matthew Stafford(LAR),31,48,64.6,294,6.1,1,2,5,2,13,0,0,1,15.1,15.1,97.2%
17,Ryan Tannehill(TEN),19,27,70.4,143,5.3,1,1,3,2,3,1,0,1,15.0,15.0,62.7%
18,Jordan Love(GB),19,34,55.9,190,5.6,1,1,1,5,23,0,0,1,12.9,12.9,1.3%
19,Derek Carr(LV),30,46,65.2,296,6.4,1,2,1,2,5,0,1,1,12.3,12.3,58.1%
20,Josh Allen(BUF),31,47,66.0,264,5.6,0,2,4,5,50,0,1,1,11.6,11.6,100.0%
21,Jacoby Brissett(MIA),26,43,60.5,244,5.7,1,2,4,1,7,0,1,1,10.5,10.5,0.6%
22,Patrick Mahomes II(KC),20,37,54.1,166,4.5,1,0,1,2,-2,0,0,1,10.4,10.4,100.0%
23,Joe Burrow(CIN),28,40,70.0,282,7.1,0,2,5,2,1,0,0,1,9.4,9.4,88.3%
24,Tyrod Taylor(HOU),24,43,55.8,240,5.6,0,3,5,3,23,0,0,1,8.9,8.9,4.9%
25,Daniel Jones(NYG),15,20,75.0,110,5.5,1,0,2,4,17,0,1,1,8.1,8.1,13.6%
26,Mike White(NYJ),7,11,63.6,95,8.6,1,0,0,0,0,0,0,1,7.8,7.8,0.8%
27,Mac Jones(NE),12,18,66.7,139,7.7,1,1,2,2,4,0,1,1,7.0,7.0,28.5%
28,Trevor Lawrence(JAC),15,26,57.7,118,4.5,0,0,2,3,4,0,0,1,5.1,5.1,23.9%
