Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Patrick Mahomes II(KC),35,50,70.0,406,8.1,5,0,0,0,0,0,0,1,36.2,36.2,100.0%
2,Dak Prescott(DAL),24,31,77.4,296,9.5,2,0,0,2,5,1,0,1,26.3,26.3,98.2%
3,Josh Allen(BUF),21,28,75.0,366,13.1,2,1,2,2,3,0,0,1,21.9,21.9,100.0%
4,Trevor Siemian(NO),19,34,55.9,298,8.8,2,0,4,0,0,0,0,1,19.9,19.9,1.1%
5,Mac Jones(NE),19,23,82.6,198,8.6,3,0,2,0,0,0,0,1,19.9,19.9,28.5%
6,Jalen Hurts(PHI),16,23,69.6,178,7.7,2,1,2,13,55,0,0,1,19.6,19.6,94.4%
7,Derek Carr(LV),25,35,71.4,261,7.5,2,1,2,3,18,0,0,1,19.2,19.2,58.1%
8,Ryan Tannehill(TEN),19,27,70.4,213,7.9,1,0,2,5,1,1,0,1,18.6,18.6,62.7%
9,Kirk Cousins(MIN),25,37,67.6,294,7.9,2,0,2,4,-3,0,1,1,17.5,17.5,70.7%
10,Lamar Jackson(BAL),26,43,60.5,238,5.5,1,1,4,9,39,0,0,1,16.4,16.4,94.0%
11,Mason Rudolph(PIT),30,50,60.0,242,4.8,1,1,0,4,36,0,0,1,16.3,16.3,0.3%
12,Taylor Heinicke(WAS),26,32,81.3,256,8.0,1,0,5,3,15,0,0,1,15.7,15.7,21.2%
13,Jimmy Garoppolo(SF),15,19,78.9,182,9.6,2,0,1,2,1,0,0,1,15.4,15.4,23.3%
14,Tom Brady(FA),23,34,67.6,220,6.5,2,2,0,1,2,0,0,1,15.0,15.0,99.1%
15,Justin Herbert(LAC),20,34,58.8,195,5.7,1,1,2,2,22,0,0,1,13.0,13.0,98.8%
16,Tua Tagovailoa(MIA),8,13,61.5,158,12.2,0,0,1,3,0,1,0,1,12.3,12.3,44.2%
17,Matthew Stafford(LAR),26,41,63.4,243,5.9,1,2,2,1,1,0,0,1,11.8,11.8,97.2%
18,Cam Newton(CAR),3,4,75.0,8,2.0,1,0,0,3,14,1,0,1,11.7,11.7,20.3%
19,Aaron Rodgers(GB),23,37,62.2,292,7.9,0,1,1,2,8,0,0,1,11.5,11.5,97.4%
20,Trevor Lawrence(JAC),16,35,45.7,162,4.6,0,0,3,5,33,0,1,1,9.8,9.8,23.9%
21,Teddy Bridgewater(DEN),22,36,61.1,226,6.3,0,0,1,0,0,0,0,1,9.0,9.0,15.6%
22,Russell Wilson(DEN),20,40,50.0,161,4.0,0,2,3,5,32,0,0,1,7.6,7.6,90.4%
23,Brian Hoyer(NE),3,3,100.0,85,28.3,1,0,0,2,-2,0,0,1,7.2,7.2,0.0%
24,Carson Wentz(WAS),22,34,64.7,180,5.3,0,0,1,4,-1,0,0,1,7.1,7.1,44.0%
25,Jacoby Brissett(MIA),11,23,47.8,156,6.8,0,0,2,1,4,0,0,1,6.6,6.6,0.6%
26,P.J. Walker(CAR),22,29,75.9,167,5.8,0,1,0,3,6,0,1,1,6.3,6.3,0.1%
27,Mike White(NYJ),24,44,54.5,251,5.7,0,4,1,0,0,0,0,1,6.0,6.0,0.8%
28,Baker Mayfield(CLE),11,21,52.4,73,3.5,1,1,2,0,0,0,0,1,5.9,5.9,26.4%
29,Joe Flacco(NYJ),3,3,100.0,47,15.7,1,0,0,0,0,0,0,1,5.9,5.9,0.3%
30,Jared Goff(DET),14,25,56.0,114,4.6,0,0,4,0,0,0,0,1,4.6,4.6,5.3%
31,Taysom Hill(NO),2,2,100.0,11,5.5,0,0,0,3,23,0,0,1,4.2,4.2,53.2%
32,Case Keenum(CLE),8,12,66.7,81,6.8,0,0,3,0,0,0,0,1,3.2,3.2,0.9%
33,Matt Ryan(ATL),9,21,42.9,117,5.6,0,2,2,0,0,0,0,1,2.7,2.7,36.3%
34,Chris Streveler(MIA),6,9,66.7,36,4.0,0,0,2,2,4,0,0,1,1.8,1.8,0.0%
35,Colt McCoy(ARI),11,20,55.0,107,5.4,0,1,2,1,-1,0,1,1,1.2,1.2,0.4%
36,Cooper Rush(DAL),3,3,100.0,17,5.7,0,0,0,3,-6,0,0,1,0.1,0.1,0.3%
37,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
38,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
39,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
40,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
41,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
43,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
