Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Joe Burrow(CIN),30,39,76.9,446,11.4,4,0,4,5,10,0,0,1,34.8,34.8,88.3%
2,Russell Wilson(DEN),20,29,69.0,236,8.1,4,0,1,6,24,0,0,1,27.8,27.8,90.4%
3,Tom Brady(FA),34,50,68.0,410,8.2,3,1,1,0,0,0,0,1,27.4,27.4,99.1%
4,Josh Allen(BUF),11,26,42.3,120,4.6,0,3,0,15,81,2,0,1,23.9,23.9,100.0%
5,Dak Prescott(DAL),24,38,63.2,226,5.9,3,0,1,5,20,0,1,1,23.0,23.0,98.2%
6,Kyler Murray(ARI),26,38,68.4,263,6.9,2,0,1,9,44,0,0,1,22.9,22.9,99.3%
7,Mac Jones(NE),22,30,73.3,227,7.6,3,0,0,2,12,0,0,1,22.3,22.3,28.5%
8,Patrick Mahomes II(KC),26,35,74.3,259,7.4,2,0,0,2,25,0,0,1,20.9,20.9,100.0%
9,Aaron Rodgers(GB),29,38,76.3,288,7.6,2,0,0,2,8,0,0,1,20.3,20.3,97.4%
10,Trey Lance(SF),16,23,69.6,249,10.8,2,1,1,8,31,0,0,1,20.1,20.1,26.3%
11,Tim Boyle(DET),22,37,59.5,262,7.1,2,3,0,1,14,0,0,1,18.9,18.9,0.2%
12,Justin Herbert(LAC),22,31,71.0,237,7.6,2,0,0,4,2,0,0,1,17.7,17.7,98.8%
13,Taysom Hill(NO),17,28,60.7,222,7.9,1,0,2,12,45,0,0,1,17.4,17.4,53.2%
14,Matthew Stafford(LAR),26,35,74.3,309,8.8,2,2,1,1,-1,0,1,1,16.3,16.3,97.2%
15,Baker Mayfield(CLE),16,38,42.1,185,4.9,2,2,9,2,16,0,0,1,15.0,15.0,26.4%
16,Drew Lock(SEA),18,25,72.0,245,9.8,1,0,1,3,10,0,0,1,14.9,14.9,1.5%
17,Ryan Tannehill(TEN),13,18,72.2,120,6.7,2,0,1,4,7,0,0,1,13.5,13.5,62.7%
18,Zach Wilson(NYJ),19,33,57.6,234,7.1,1,0,1,2,0,0,0,1,13.4,13.4,6.6%
19,Sean Mannion(MIN),22,36,61.1,189,5.3,1,0,2,2,14,0,0,1,13.0,13.0,0.8%
20,Jalen Hurts(PHI),17,26,65.4,214,8.2,0,0,1,7,44,0,0,1,13.0,13.0,94.4%
21,Tyler Huntley(BAL),20,32,62.5,197,6.2,0,1,5,6,54,0,0,1,12.3,12.3,28.7%
22,Derek Carr(LV),24,31,77.4,255,8.2,1,2,2,0,0,0,0,1,12.2,12.2,58.1%
23,Andy Dalton(CHI),18,35,51.4,173,4.9,1,1,2,3,14,0,0,1,11.3,11.3,1.6%
24,Carson Wentz(WAS),16,27,59.3,148,5.5,1,0,1,3,10,0,0,1,10.9,10.9,44.0%
25,Taylor Heinicke(WAS),27,36,75.0,247,6.9,0,1,3,2,14,0,0,1,10.3,10.3,21.2%
26,Trevor Lawrence(JAC),17,27,63.0,193,7.1,1,3,2,2,16,0,0,1,10.3,10.3,23.9%
27,Davis Mills(HOU),21,32,65.6,163,5.1,1,1,3,1,4,0,0,1,9.9,9.9,3.7%
28,Ben Roethlisberger(FA),24,46,52.2,123,2.7,1,1,2,1,-1,0,0,1,7.8,7.8,23.8%
29,Matt Ryan(ATL),13,23,56.5,197,8.6,0,0,5,2,7,0,1,1,6.6,6.6,36.3%
30,Tua Tagovailoa(MIA),18,38,47.4,205,5.4,0,1,4,2,1,0,1,1,5.3,5.3,44.2%
31,Sam Darnold(CAR),17,26,65.4,132,5.1,0,1,7,2,7,0,1,1,3.0,3.0,5.5%
32,Brian Hoyer(NE),3,4,75.0,63,15.8,0,0,0,2,1,0,0,1,2.6,2.6,0.0%
33,Jordan Love(GB),2,4,50.0,19,4.8,0,0,0,2,9,0,0,1,1.7,1.7,1.3%
34,Marcus Mariota(LV),0,1,0.0,0,0.0,0,0,0,3,16,0,0,1,1.6,1.6,0.2%
35,Cam Newton(CAR),0,0,0,0,0,0,0,0,1,5,0,0,1,0.5,0.5,20.3%
36,Kellen Mond(MIN),2,3,66.7,5,1.7,0,0,0,0,0,0,0,1,0.2,0.2,0.2%
37,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
38,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
41,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
42,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
43,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
44,Brett Rypien(DEN),0,2,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
45,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
46,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%
47,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
50,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
51,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
53,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
54,Alex McGough(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
55,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
56,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
57,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
58,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
59,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
60,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
61,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Justin Fields(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0%
64,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
65,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,Jacob Eason(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
67,Jake Fromm(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
68,Shane Buechele(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
69,Bryce Perkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
70,Ryan Willis(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
71,Danny Etling(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
72,Hunter Cantwell(BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
73,Blaine Gabbert(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
74,John David Booty(HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
75,Erik Ainge(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
76,Case Keenum(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%
