Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Tyler Huntley(BAL),28,40,70.0,215,5.4,2,0,1,13,73,2,0,1,35.9,35.9,28.7%
2,Patrick Mahomes II(KC),31,47,66.0,410,8.7,3,1,1,3,32,0,1,1,30.6,30.6,100.0%
3,Jalen Hurts(PHI),20,26,76.9,296,11.4,1,1,3,8,38,2,1,1,28.6,28.6,94.4%
4,Cam Newton(CAR),18,38,47.4,156,4.1,1,1,4,15,71,1,0,1,24.3,24.3,20.3%
5,Justin Herbert(LAC),22,38,57.9,236,6.2,2,1,0,5,16,1,0,1,24.0,24.0,98.8%
6,Aaron Rodgers(GB),23,31,74.2,268,8.6,3,0,3,4,11,0,0,1,23.8,23.8,97.4%
7,Josh Allen(BUF),19,34,55.9,210,6.2,3,1,4,3,24,0,0,1,21.8,21.8,100.0%
8,Jared Goff(DET),21,26,80.8,216,8.3,3,0,2,0,0,0,0,1,20.6,20.6,5.3%
9,Mac Jones(NE),26,45,57.8,299,6.6,2,2,1,1,12,0,0,1,19.2,19.2,28.5%
10,Justin Fields(CHI),26,39,66.7,285,7.3,1,0,3,7,35,0,1,1,16.9,16.9,21.0%
11,Matthew Stafford(LAR),21,29,72.4,244,8.4,2,1,4,3,-3,0,0,1,16.5,16.5,97.2%
12,Tua Tagovailoa(MIA),16,27,59.3,196,7.3,2,2,1,7,19,0,0,1,15.7,15.7,44.2%
13,Davis Mills(HOU),19,30,63.3,209,7.0,2,1,1,1,2,0,0,1,15.6,15.6,3.7%
14,Jimmy Garoppolo(SF),18,23,78.3,235,10.2,1,0,0,3,4,0,0,1,13.8,13.8,23.3%
15,Kyler Murray(ARI),23,41,56.1,257,6.3,1,1,2,4,3,0,0,1,13.6,13.6,99.3%
16,Matt Ryan(ATL),19,32,59.4,236,7.4,1,0,3,5,20,0,1,1,13.4,13.4,36.3%
17,Joe Burrow(CIN),15,22,68.2,157,7.1,1,0,3,5,25,0,0,1,12.8,12.8,88.3%
18,Zach Wilson(NYJ),13,23,56.5,170,7.4,0,0,6,4,12,1,1,1,12.0,12.0,6.6%
19,Ben Roethlisberger(FA),16,25,64.0,148,5.9,0,0,3,3,0,1,0,1,11.9,11.9,23.8%
20,Kirk Cousins(MIN),12,24,50.0,87,3.6,2,1,4,2,10,0,0,1,11.5,11.5,70.7%
21,Derek Carr(LV),25,38,65.8,236,6.2,1,1,2,3,7,0,1,1,11.1,11.1,58.1%
22,Ryan Tannehill(TEN),23,32,71.9,153,4.8,0,1,4,5,18,1,1,1,10.9,10.9,62.7%
23,Dak Prescott(DAL),28,37,75.7,217,5.9,1,0,3,2,-1,0,1,1,10.6,10.6,98.2%
24,Trevor Lawrence(JAC),22,38,57.9,210,5.5,0,0,3,5,21,0,0,1,10.5,10.5,23.9%
25,Nick Mullens(CLE),20,30,66.7,147,4.9,1,0,0,0,0,0,0,1,9.9,9.9,0.3%
26,Taysom Hill(NO),13,27,48.1,154,5.7,0,0,2,11,33,0,0,1,9.5,9.5,53.2%
27,Garrett Gilbert(WAS),20,31,64.5,194,6.3,0,0,2,0,0,0,0,1,7.8,7.8,0.1%
28,Carson Wentz(WAS),5,12,41.7,57,4.8,1,1,1,8,17,0,0,1,7.0,7.0,44.0%
29,Tom Brady(FA),26,48,54.2,214,4.5,0,1,4,1,2,0,1,1,5.8,5.8,99.1%
30,Drew Lock(SEA),6,12,50.0,88,7.3,1,0,1,1,-2,0,1,1,5.3,5.3,1.5%
31,Russell Wilson(DEN),17,31,54.8,156,5.0,0,1,3,0,0,0,0,1,5.2,5.2,90.4%
32,Teddy Bridgewater(DEN),12,22,54.5,98,4.5,0,0,2,3,10,0,0,1,4.9,4.9,15.6%
33,Jake Fromm(NYG),6,12,50.0,82,6.8,0,0,1,0,0,0,0,1,3.3,3.3,0.8%
34,Colt McCoy(ARI),6,9,66.7,56,6.2,0,0,0,1,3,0,0,1,2.5,2.5,0.4%
35,Mike Glennon(NYG),13,24,54.2,99,4.1,0,3,0,1,0,0,0,1,1.0,1.0,0.8%
36,Marcus Mariota(LV),0,0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.2%
37,Jacoby Brissett(MIA),0,0,0,0,0,0,0,0,1,2,0,0,1,0.2,0.2,0.6%
38,Jalen Morton(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
39,Reid Sinnett(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
40,Trey Lance(SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3%
41,Feleipe Franks(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
42,Ian Book(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
43,Ben DiNucci(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
44,Brett Rypien(DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
45,Easton Stick(LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
46,Trace McSorley(ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
47,Will Grier(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
48,Eric Dungey(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
49,Jake Browning(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
50,Gardner Minshew II(PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%
51,Jarrett Stidham(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
52,David Blough(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
53,Daniel Jones(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6%
54,Kyle Allen(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
55,Tim Boyle(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
56,Kurt Benkert(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
57,Dwayne Haskins(PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
58,John Wolford(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
59,John Lovett(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
60,Sam Ehlinger(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
61,James Morgan(IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
62,Brian Lewerke(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
63,Chris Streveler(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
64,Kyle Trask(TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
65,Jake Luton(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
66,Steven Montez(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
