Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Rob Gronkowski(TB),90,124,"1,327",14.7,52,0,17,1,2,1,0,16,240.9,15.1,97.7%
2,Jimmy Graham(CHI),99,149,"1,310",13.2,59,0,11,0,0,0,1,16,195.0,12.2,0.8%
3,Jason Witten(FA),79,117,942,11.9,64,0,5,0,0,0,0,16,124.2,7.8,0.1%
4,Jared Cook(LAC),49,81,759,15.5,80,0,3,0,0,0,2,16,89.9,5.6,50.2%
5,Greg Olsen(FA),45,89,540,12.0,44,0,5,0,0,0,1,16,82.0,5.1,7.0%
6,Marcedes Lewis(GB),39,85,460,11.8,62,1,0,0,0,0,0,15,46.0,3.1,0.2%
7,Kyle Rudolph(FA),26,39,249,9.6,41,0,3,0,0,0,0,15,42.9,2.9,0.3%
8,Bruce Miller(FA),11,15,83,7.5,30,0,1,4,8,0,0,15,15.1,1.0,0.0%
9,Luke Stocker(MIN),12,17,92,7.7,24,0,0,0,0,0,0,14,9.2,0.7,0.0%
10,Virgil Green(FA),3,5,24,8.0,9,0,0,0,0,0,0,15,2.4,0.2,0.0%
11,Garrett Graham(FA),1,2,24,24.0,24,0,0,0,0,0,0,7,2.4,0.3,0.0%
12,Lee Smith(FA),4,4,11,2.8,6,0,0,0,0,0,0,10,1.1,0.1,0.0%
13,Hunter Bryant(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
14,Brycen Hopkins(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
15,Cole Kmet(CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3%
16,Chris Myarick(NYG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
17,Jared Pinkney(DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
18,Adam Trautman(NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%
19,Colby Parkinson(SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
20,Harrison Bryant(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
21,Devin Asiasi(NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
22,Josiah Deguara(GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4%
23,Luke Farrell(JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
24,Mitchell Wilcox(CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%
25,Noah Gray(KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%
