Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,John Brown(FA),9,14,137,15.2,40,2,2,0,0,0,0,1,25.7,25.7,1.3%
2,D.J. Chark Jr.(JAC),8,15,104,13.0,34,2,2,0,0,0,0,1,22.4,22.4,17.9%
3,Calvin Ridley(ATL),8,8,143,17.9,36,3,1,0,0,0,0,1,20.3,20.3,56.8%
4,Stefon Diggs(BUF),5,5,121,24.2,54,2,1,0,0,0,0,1,18.1,18.1,100.0%
5,Randall Cobb(GB),4,7,115,28.8,49,2,1,0,0,0,0,1,17.5,17.5,7.6%
6,Michael Thomas(NO),8,10,114,14.3,41,1,1,0,0,0,0,1,17.4,17.4,20.6%
7,Marvin Jones Jr.(JAC),4,5,43,10.8,25,1,2,1,-4,0,0,1,15.9,15.9,55.4%
8,Jakeem Grant Sr.(FA),3,3,32,10.7,12,0,0,1,7,1,0,1,15.9,15.9,1.2%
9,Michael Gallup(DAL),9,13,148,16.4,41,3,0,0,0,0,0,1,14.8,14.8,72.8%
10,Courtland Sutton(DEN),5,9,113,22.6,48,2,0,2,10,0,0,1,13.8,13.8,67.5%
11,Jamison Crowder(NYJ),5,8,76,15.2,29,1,1,0,0,0,0,1,13.6,13.6,23.6%
12,DeVante Parker(MIA),7,10,135,19.3,50,2,0,0,0,0,0,1,13.5,13.5,64.3%
13,Deebo Samuel(SF),8,10,134,16.8,26,4,0,0,0,0,0,1,13.4,13.4,98.8%
14,Keenan Allen(LAC),8,12,71,8.9,30,1,1,0,0,0,0,1,13.1,13.1,99.3%
15,Chris Godwin(TB),3,6,47,15.7,30,1,1,0,0,0,0,1,10.7,10.7,67.1%
16,Jarvis Landry(CLE),4,7,43,10.8,25,1,1,0,0,0,0,1,10.3,10.3,72.5%
17,Julian Edelman(FA),5,10,53,10.6,14,0,0,0,0,0,0,1,9.9,9.9,13.1%
18,Marcus Johnson(TEN),4,4,38,9.5,17,0,1,0,0,0,0,1,9.8,9.8,0.6%
19,Pharoh Cooper(FA),3,4,35,11.7,23,1,1,0,0,0,0,1,9.5,9.5,0.1%
20,DJ Moore(CAR),8,15,95,11.9,31,1,0,0,0,0,0,1,9.5,9.5,95.7%
21,Phillip Dorsett II(HOU),3,5,33,11.0,15,0,1,0,0,0,0,1,9.3,9.3,0.0%
22,Kendrick Bourne(NE),4,6,31,7.8,19,0,1,0,0,0,0,1,9.1,9.1,23.7%
23,Julio Jones(TEN),6,8,91,15.2,48,1,0,1,-4,0,0,1,8.7,8.7,60.7%
24,Tyrell Williams(FA),4,4,82,20.5,24,3,0,0,0,0,0,1,8.2,8.2,4.8%
25,DeAndre Hopkins(ARI),7,12,80,11.4,20,1,0,0,0,0,0,1,8.0,8.0,69.3%
26,Larry Fitzgerald(FA),5,5,37,7.4,12,0,1,0,0,0,1,1,7.7,7.7,0.3%
27,Tim Patrick(DEN),4,8,77,19.3,38,2,0,0,0,0,0,1,7.7,7.7,17.6%
28,Mike Williams(LAC),2,6,76,38.0,50,2,0,0,0,0,0,1,7.6,7.6,91.9%
