Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
1,Demarcus Robinson(KC),6,6,172,28.7,44,4,2,0,0,0,0,1,29.2,29.2,0.8%
2,Julio Jones(TEN),5,10,106,21.2,54,2,2,0,0,0,0,1,22.6,22.6,60.7%
3,Odell Beckham Jr.(LAR),6,10,161,26.8,89,3,1,0,0,0,0,1,22.1,22.1,90.8%
4,Chris Godwin(TB),8,9,121,15.1,24,4,1,0,0,0,0,1,18.1,18.1,67.1%
5,Emmanuel Sanders(BUF),11,13,98,8.9,21,1,1,0,0,0,0,1,17.8,17.8,46.6%
6,Kenny Golladay(NYG),8,10,117,14.6,31,2,1,0,0,0,0,1,17.7,17.7,51.8%
7,John Ross(NYG),4,8,112,28.0,66,2,1,0,0,0,0,1,17.2,17.2,0.1%
8,Nelson Agholor(NE),8,11,107,13.4,43,1,1,0,0,0,0,1,16.7,16.7,13.6%
9,Calvin Ridley(ATL),8,10,105,13.1,34,1,1,0,0,0,0,1,16.5,16.5,56.8%
10,Deebo Samuel(SF),5,7,86,17.2,39,2,1,2,7,0,0,1,15.3,15.3,98.8%
11,Marquise Goodwin(CHI),3,3,77,25.7,38,2,1,0,0,0,0,1,13.7,13.7,0.3%
12,Brandin Cooks(HOU),3,4,74,24.7,57,1,1,1,2,0,0,1,13.6,13.6,92.7%
13,Devin Smith(FA),3,3,74,24.7,51,1,1,0,0,0,0,1,13.4,13.4,0.0%
14,Cooper Kupp(LAR),5,9,120,24.0,66,2,0,1,6,0,0,1,12.6,12.6,100.0%
15,Tyler Boyd(CIN),10,10,122,12.2,47,1,0,0,0,0,0,1,12.2,12.2,71.3%
16,Terry McLaurin(WAS),5,9,62,12.4,27,2,1,0,0,0,0,1,12.2,12.2,97.0%
17,Mecole Hardman(KC),4,6,61,15.3,42,1,1,0,0,0,0,1,12.1,12.1,29.2%
18,D.K. Metcalf(SEA),3,7,61,20.3,28,1,1,0,0,0,0,1,12.1,12.1,98.9%
19,Antonio Brown(FA),4,8,56,14.0,20,1,1,1,5,0,0,1,12.1,12.1,84.1%
20,D.J. Chark Jr.(JAC),7,9,55,7.9,14,0,1,0,0,0,0,1,11.5,11.5,17.9%
21,Christian Kirk(ARI),6,8,114,19.0,34,3,0,0,0,0,0,1,11.4,11.4,79.5%
22,Davante Adams(GB),7,9,106,15.1,39,2,0,0,0,0,0,1,10.6,10.6,100.0%
23,Tyrell Williams(FA),5,7,46,9.2,19,0,1,0,0,0,0,1,10.6,10.6,4.8%
24,Larry Fitzgerald(FA),5,11,104,20.8,54,2,0,0,0,0,0,1,10.4,10.4,0.3%
25,Isaiah McKenzie(BUF),2,2,40,20.0,26,1,1,1,4,0,0,1,10.4,10.4,5.5%
26,Amari Cooper(DAL),4,5,44,11.0,18,0,1,0,0,0,0,1,10.4,10.4,97.7%
27,T.Y. Hilton(IND),4,6,43,10.8,19,0,1,0,0,0,0,1,10.3,10.3,16.8%
28,Keenan Allen(LAC),8,15,98,12.3,23,1,0,0,0,0,0,1,9.8,9.8,99.3%
29,TJ Jones(FA),3,4,38,12.7,28,1,1,0,0,0,0,1,9.8,9.8,0.0%
30,Curtis Samuel(WAS),5,13,91,18.2,44,2,0,1,2,0,0,1,9.3,9.3,15.7%
31,Michael Thomas(NO),10,13,89,8.9,19,0,0,0,0,0,0,1,8.9,8.9,20.6%
32,Stefon Diggs(BUF),1,7,49,49.0,45,1,1,0,0,0,1,1,8.9,8.9,100.0%
33,DJ Moore(CAR),9,14,89,9.9,18,0,0,0,0,0,0,1,8.9,8.9,95.7%
34,Marquise Brown(BAL),8,13,86,10.8,41,1,0,0,0,0,0,1,8.6,8.6,92.8%
35,JuJu Smith-Schuster(FA),5,8,84,16.8,45,1,0,0,0,0,0,1,8.4,8.4,18.5%
36,Mike Williams(LAC),3,5,83,27.7,47,1,0,0,0,0,0,1,8.3,8.3,91.9%
37,Cole Beasley(BUF),4,4,83,20.8,51,1,0,0,0,0,0,1,8.3,8.3,63.2%
38,Robby Anderson(CAR),4,6,81,20.3,36,2,0,0,0,0,0,1,8.1,8.1,42.2%
39,Tyler Lockett(SEA),10,12,79,7.9,22,1,0,0,0,0,0,1,7.9,7.9,97.5%
40,Paul Richardson Jr.(FA),3,3,16,5.3,9,0,1,0,0,0,0,1,7.6,7.6,0.0%
41,Adam Thielen(MIN),5,8,75,15.0,30,2,0,0,0,0,0,1,7.5,7.5,82.7%
42,Chris Conley(HOU),4,5,73,18.3,31,1,0,0,0,0,0,1,7.3,7.3,0.4%
43,Parris Campbell(IND),1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,4.5%
44,John Brown(FA),7,8,72,10.3,17,0,0,0,0,0,0,1,7.2,7.2,1.3%
45,Bennie Fowler III(SF),5,10,51,10.2,14,0,0,1,20,0,0,1,7.1,7.1,0.0%
46,Michael Gallup(DAL),6,8,68,11.3,16,0,0,0,0,0,0,1,6.8,6.8,72.8%
47,Geronimo Allison(FA),4,4,25,6.3,12,0,1,0,0,0,1,1,6.5,6.5,0.0%
48,Preston Williams(MIA),4,6,63,15.8,17,0,0,0,0,0,0,1,6.3,6.3,0.1%
49,Mike Evans(TB),4,8,61,15.3,41,1,0,0,0,0,0,1,6.1,6.1,97.8%
50,Chad Beebe(FA),1,1,61,61.0,61,1,0,0,0,0,0,1,6.1,6.1,0.0%
51,Malik Turner(DAL),3,3,54,18.0,30,1,0,0,0,0,0,1,5.4,5.4,0.1%
52,Julian Edelman(FA),4,4,51,12.8,18,0,0,1,1,0,0,1,5.2,5.2,13.1%
53,KeeSean Johnson(SF),1,2,31,31.0,31,1,0,0,0,0,0,1,5.1,5.1,0.0%
54,Cordarrelle Patterson(ATL),0,0,0,0,0,0,0,2,50,0,0,1,5.0,5.0,95.1%
55,Mack Hollins(MIA),5,8,50,10.0,17,0,0,0,0,0,0,1,5.0,5.0,0.2%
56,Damion Ratley(FA),2,3,50,25.0,29,2,0,0,0,0,0,1,5.0,5.0,0.0%
57,Sammy Watkins(BAL),6,13,49,8.2,14,0,0,0,0,0,0,1,4.9,4.9,7.0%
58,Tre'Quan Smith(NO),3,3,49,16.3,28,1,0,0,0,0,0,1,4.9,4.9,7.5%
59,Damiere Byrd(CHI),6,7,45,7.5,13,0,0,0,0,0,0,1,4.5,4.5,0.1%
60,Marvin Jones Jr.(JAC),5,6,43,8.6,24,1,0,0,0,0,0,1,4.3,4.3,55.4%
61,Robert Woods(LAR),2,2,33,16.5,19,0,0,1,9,0,0,1,4.2,4.2,29.9%
62,Allen Robinson II(CHI),4,7,41,10.3,25,1,0,0,0,0,0,1,4.1,4.1,53.7%
63,William Fuller V(MIA),4,7,40,10.0,28,1,0,0,0,0,0,1,4.0,4.0,22.8%
64,Jamison Crowder(NYJ),4,6,40,10.0,30,1,0,0,0,0,0,1,4.0,4.0,23.6%
65,DeAndre Hopkins(ARI),5,8,40,8.0,14,0,0,0,0,0,0,1,4.0,4.0,69.3%
66,Courtland Sutton(DEN),4,7,40,10.0,16,0,0,0,0,0,0,1,4.0,4.0,67.5%
67,Phillip Dorsett II(HOU),3,3,39,13.0,18,0,0,0,0,0,0,1,3.9,3.9,0.0%
68,Kenny Stills(NO),2,3,38,19.0,31,1,0,0,0,0,0,1,3.8,3.8,0.1%
69,Corey Davis(NYJ),3,5,38,12.7,25,1,0,0,0,0,0,1,3.8,3.8,29.9%
70,Trey Quinn(FA),4,7,36,9.0,12,0,0,0,0,0,0,1,3.6,3.6,0.0%
71,Randall Cobb(GB),5,6,24,4.8,9,0,0,2,11,0,0,1,3.5,3.5,7.6%
72,Jarvis Landry(CLE),3,7,32,10.7,25,1,0,0,0,0,0,1,3.2,3.2,72.5%
73,Hunter Renfrow(LV),4,8,30,7.5,11,0,0,0,0,0,0,1,3.0,3.0,89.8%
