rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1.0,Matt Bryant,4.0,4.0,100.0,53.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,17.0,17.0,1.1,FA,K,11,2018
2.0,Brett Maher,3.0,3.0,100.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,1.9,FA,K,11,2018
3.0,Ka'imi Fairbairn,3.0,5.0,60.0,54.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,13.0,13.0,0.8,HOU,K,11,2018
4.0,Daniel Carlson,3.0,3.0,100.0,49.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,74.3,LV,K,11,2018
5.0,Greg Zuerlein,2.0,2.0,100.0,33.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,1.0,12.0,12.0,74.2,DAL,K,11,2018
6.0,Josh Lambo,3.0,3.0,100.0,48.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,12.0,3.2,FA,K,11,2018
7.0,Justin Tucker,3.0,3.0,100.0,56.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,98.0,BAL,K,11,2018
8.0,Wil Lutz,2.0,2.0,100.0,38.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,12.0,12.0,3.3,NO,K,11,2018
9.0,Michael Badgley,3.0,3.0,100.0,46.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,12.0,12.0,19.9,IND,K,11,2018
10.0,Cody Parkey,3.0,3.0,100.0,48.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,11.0,0.4,FA,K,11,2018
11.0,Sebastian Janikowski,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,20.0,FA,K,11,2018
12.0,Matt Prater,2.0,2.0,100.0,54.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0,10.0,52.8,ARI,K,11,2018
13.0,Aldrick Rosas,1.0,1.0,100.0,52.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,10.0,10.0,1.8,FA,K,11,2018
14.0,Harrison Butker,1.0,1.0,100.0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,1.0,9.0,9.0,76.6,KC,K,11,2018
15.0,Adam Vinatieri,1.0,1.0,100.0,22.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,0.2,FA,K,11,2018
