rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Wil Lutz,3,3,100.0,49,0,1,0,2,0,4,4,1,15.0,15.0,3.3,NO,K,3,2018
2,Matt Prater,4,4,100.0,38,0,1,3,0,0,2,2,1,14.0,14.0,52.8,ARI,K,3,2018
3,Justin Tucker,2,3,66.7,52,0,0,0,0,2,3,3,1,13.0,13.0,98.0,BAL,K,3,2018
4,Cody Parkey,3,4,75.0,43,0,1,0,2,0,1,1,1,12.0,12.0,0.4,FA,K,3,2018
5,Ka'imi Fairbairn,3,3,100.0,54,0,2,0,0,1,1,1,1,12.0,12.0,0.8,HOU,K,3,2018
6,Stephen Hauschka,2,2,100.0,50,0,0,1,0,1,3,3,1,11.0,11.0,0.0,FA,K,3,2018
7,Mike Nugent,2,2,100.0,52,0,1,0,0,1,2,2,1,10.0,10.0,1.0,FA,K,3,2018
8,Aldrick Rosas,2,2,100.0,44,0,0,1,1,0,3,3,1,10.0,10.0,1.8,FA,K,3,2018
9,Adam Vinatieri,3,3,100.0,35,0,1,2,0,0,1,1,1,10.0,10.0,0.2,FA,K,3,2018
10,Brett Maher,2,2,100.0,50,0,0,1,0,1,1,1,1,9.0,9.0,1.9,FA,K,3,2018
11,Chandler Catanzaro,2,2,100.0,28,0,2,0,0,0,3,3,1,9.0,9.0,0.0,FA,K,3,2018
12,Ryan Succop,3,4,75.0,39,0,1,2,0,0,0,0,1,9.0,9.0,57.4,TB,K,3,2018
13,Jake Elliott,2,3,66.7,33,0,1,1,0,0,2,2,1,8.0,8.0,22.5,PHI,K,3,2018
14,Harrison Butker,1,1,100.0,37,0,0,1,0,0,5,5,1,8.0,8.0,76.6,KC,K,3,2018
15,Greg Joseph,2,2,100.0,45,0,1,0,1,0,1,1,1,8.0,8.0,69.1,MIN,K,3,2018
16,Graham Gano,1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,8.0,31.4,NYG,K,3,2018
17,Dustin Hopkins,1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,7.0,14.5,LAC,K,3,2018
18,Sebastian Janikowski,1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,20.0,FA,K,3,2018
19,Robbie Gould,2,2,100.0,39,0,0,2,0,0,1,2,1,7.0,7.0,22.5,SF,K,3,2018
20,Josh Lambo,2,2,100.0,46,0,0,1,1,0,0,0,1,7.0,7.0,3.2,FA,K,3,2018
21,Mason Crosby,1,1,100.0,41,0,0,0,1,0,2,2,1,6.0,6.0,40.7,GB,K,3,2018
22,Chris Boswell,1,2,50.0,38,0,0,1,0,0,3,4,1,6.0,6.0,51.0,PIT,K,3,2018
23,Sam Ficken,0,1,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.1,TEN,K,3,2018
24,Caleb Sturgis,1,1,100.0,26,0,1,0,0,0,2,3,1,5.0,5.0,0.0,FA,K,3,2018
25,Jason Myers,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,5.0,22.1,SEA,K,3,2018
26,Jason Sanders,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,22.6,MIA,K,3,2018
27,Stephen Gostkowski,1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,4.0,0.1,FA,K,3,2018
28,Matt Bryant,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.1,FA,K,3,2018
29,Randy Bullock,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,10.8,TEN,K,3,2018
30,Brandon McManus,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,44.3,DEN,K,3,2018
31,Phil Dawson,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.1,FA,K,3,2018
32,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,3,2018
33,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,3,2018
34,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,3,2018
35,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2018
36,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,3,2018
37,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,3,2018
38,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,3,2018
39,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,3,2018
40,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,3,2018
41,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,3,2018
42,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,3,2018
43,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,3,2018
44,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,3,2018
45,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,3,2018
46,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,3,2018
47,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,3,2018
48,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,3,2018
49,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,3,2018
50,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2018
51,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,3,2018
52,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,3,2018
53,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,3,2018
