rank,player,fg,fg_att,fg_pct,long,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Graham Gano,4,4,100.0,63,0,0,1,2,1,3,3,1,19.0,19.0,31.4,NYG,K,5,2018
2,Ryan Succop,4,4,100.0,54,0,1,1,0,2,0,0,1,16.0,16.0,57.4,TB,K,5,2018
3,Aldrick Rosas,3,3,100.0,53,0,0,1,1,1,2,2,1,14.0,14.0,1.8,FA,K,5,2018
4,Ka'imi Fairbairn,4,5,80.0,36,1,2,1,0,0,1,1,1,13.0,13.0,0.8,HOU,K,5,2018
5,Dan Bailey,3,5,60.0,52,0,1,1,0,1,2,2,1,13.0,13.0,0.0,FA,K,5,2018
6,Harrison Butker,3,3,100.0,42,0,1,1,1,0,3,3,1,13.0,13.0,76.6,KC,K,5,2018
7,Brett Maher,3,3,100.0,48,0,1,0,2,0,1,1,1,12.0,12.0,1.9,FA,K,5,2018
8,Randy Bullock,2,3,66.7,51,0,1,0,0,1,3,3,1,11.0,11.0,10.8,TEN,K,5,2018
9,Jason Myers,2,3,66.7,49,0,0,1,1,0,4,4,1,11.0,11.0,22.1,SEA,K,5,2018
10,Justin Tucker,3,4,75.0,44,0,1,1,1,0,0,0,1,10.0,10.0,98.0,BAL,K,5,2018
11,Caleb Sturgis,2,3,66.7,49,0,0,1,1,0,2,3,1,9.0,9.0,0.0,FA,K,5,2018
12,Dustin Hopkins,2,2,100.0,53,0,0,1,0,1,1,1,1,9.0,9.0,14.5,LAC,K,5,2018
13,Stephen Gostkowski,1,1,100.0,45,0,0,0,1,0,5,5,1,9.0,9.0,0.1,FA,K,5,2018
14,Stephen Hauschka,2,2,100.0,46,0,0,0,2,0,1,1,1,9.0,9.0,0.0,FA,K,5,2018
15,Sebastian Janikowski,1,1,100.0,52,0,0,0,0,1,4,4,1,9.0,9.0,20.0,FA,K,5,2018
16,Cairo Santos,2,2,100.0,39,1,0,1,0,0,3,4,1,9.0,9.0,2.1,CHI,K,5,2018
17,Wil Lutz,1,1,100.0,44,0,0,0,1,0,4,5,1,8.0,8.0,3.3,NO,K,5,2018
18,Adam Vinatieri,1,2,50.0,54,0,0,0,0,1,3,3,1,8.0,8.0,0.2,FA,K,5,2018
19,Matt Prater,1,2,50.0,39,0,0,1,0,0,4,4,1,7.0,7.0,52.8,ARI,K,5,2018
20,Jake Elliott,2,2,100.0,30,0,1,1,0,0,1,1,1,7.0,7.0,22.5,PHI,K,5,2018
21,Jason Sanders,1,1,100.0,42,0,0,0,1,0,2,2,1,6.0,6.0,22.6,MIA,K,5,2018
22,Greg Joseph,2,3,66.7,37,0,0,2,0,0,0,1,1,6.0,6.0,69.1,MIN,K,5,2018
23,Matt Bryant,1,1,100.0,47,0,0,0,1,0,2,2,1,6.0,6.0,1.1,FA,K,5,2018
24,Chris Boswell,0,0,0.0,0,0,0,0,0,0,5,6,1,5.0,5.0,51.0,PIT,K,5,2018
25,Phil Dawson,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.1,FA,K,5,2018
26,Mason Crosby,1,5,20.0,41,0,0,0,1,0,0,1,1,4.0,4.0,40.7,GB,K,5,2018
27,Matt McCrane,1,2,50.0,24,0,1,0,0,0,1,1,1,4.0,4.0,0.0,FA,K,5,2018
28,Brandon McManus,1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,4.0,44.3,DEN,K,5,2018
29,Josh Lambo,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,3.2,FA,K,5,2018
30,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,5,2018
31,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,5,2018
32,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,5,2018
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,5,2018
34,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,5,2018
35,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,5,2018
36,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,5,2018
37,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,5,2018
38,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,5,2018
39,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,5,2018
40,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,5,2018
41,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,5,2018
42,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,5,2018
43,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2018
44,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,5,2018
45,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,5,2018
46,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,5,2018
47,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,5,2018
48,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,5,2018
49,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,5,2018
50,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2018
51,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,5,2018
52,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,5,2018
53,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,5,2018
54,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,5,2018
55,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,5,2018
