rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Baltimore Ravens,8,1,0,0,0,0,1,1,21.0,21.0,51.9,BAL,DST,15,2014
2,New England Patriots,4,2,0,2,0,0,1,1,19.0,19.0,93.2,NE,DST,15,2014
3,Cincinnati Bengals,3,2,0,0,0,0,0,1,17.0,17.0,14.7,CIN,DST,15,2014
4,New Orleans Saints,7,3,0,1,0,0,0,1,14.0,14.0,79.3,NO,DST,15,2014
5,Arizona Cardinals,2,1,1,1,0,0,0,1,13.0,13.0,60.9,ARI,DST,15,2014
6,Houston Texans,2,1,1,1,1,0,0,1,13.0,13.0,6.4,HOU,DST,15,2014
7,Buffalo Bills,1,2,0,1,0,1,1,1,12.0,12.0,95.9,BUF,DST,15,2014
8,Indianapolis Colts,1,1,1,0,0,0,0,1,12.0,12.0,66.4,IND,DST,15,2014
9,New York Giants,7,0,0,3,0,0,0,1,11.0,11.0,4.5,NYG,DST,15,2014
10,Kansas City Chiefs,4,0,1,0,0,0,1,1,10.0,10.0,45.7,KC,DST,15,2014
11,Dallas Cowboys,4,2,1,1,0,0,0,1,10.0,10.0,82.9,DAL,DST,15,2014
12,Seattle Seahawks,6,0,0,0,0,0,0,1,10.0,10.0,39.4,SEA,DST,15,2014
13,Carolina Panthers,3,1,2,4,0,0,0,1,10.0,10.0,27.8,CAR,DST,15,2014
14,Detroit Lions,4,2,0,1,0,0,0,1,10.0,10.0,1.1,DET,DST,15,2014
15,Denver Broncos,0,2,0,0,0,0,0,1,9.0,9.0,48.5,DEN,DST,15,2014
16,Pittsburgh Steelers,0,1,0,1,1,0,0,1,9.0,9.0,44.6,PIT,DST,15,2014
17,San Francisco 49ers,5,1,0,0,0,0,0,1,8.0,8.0,79.5,SF,DST,15,2014
18,New York Jets,1,0,1,0,0,0,0,1,7.0,7.0,3.3,NYJ,DST,15,2014
19,Tampa Bay Buccaneers,3,0,1,2,0,0,0,1,6.0,6.0,98.0,TB,DST,15,2014
20,Tennessee Titans,3,0,0,0,0,1,0,1,6.0,6.0,48.4,TEN,DST,15,2014
21,Green Bay Packers,3,1,0,1,0,0,0,1,5.0,5.0,60.6,GB,DST,15,2014
22,Washington Commanders,1,0,1,0,0,0,0,1,3.0,3.0,27.5,WAS,DST,15,2014
23,Jacksonville Jaguars,0,0,1,1,0,0,0,1,3.0,3.0,6.9,JAC,DST,15,2014
24,Cleveland Browns,2,1,0,2,0,0,0,1,3.0,3.0,40.8,CLE,DST,15,2014
25,Chicago Bears,2,0,1,1,0,0,0,1,3.0,3.0,35.9,CHI,DST,15,2014
26,Philadelphia Eagles,3,0,1,1,0,0,0,1,1.0,1.0,52.5,PHI,DST,15,2014
27,Minnesota Vikings,0,0,0,0,0,0,0,1,1.0,1.0,28.0,MIN,DST,15,2014
28,Atlanta Falcons,1,0,0,0,0,0,0,1,1.0,1.0,5.8,ATL,DST,15,2014
29,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,15,2014
30,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,15,2014
31,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,15,2014
32,Miami Dolphins,0,1,0,1,0,0,0,1,-2.0,-2.0,60.2,MIA,DST,15,2014
