rank,player,sacks,ints,frec,ff,defense_td,sfty,spc_td,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,New York Giants,8,2,1,2,1,0,0,1,27.0,27.0,4.5,NYG,DST,14,2014
2,Cleveland Browns,3,2,2,2,2,0,0,1,23.0,23.0,40.8,CLE,DST,14,2014
3,Minnesota Vikings,3,1,1,1,1,0,0,1,13.0,13.0,28.0,MIN,DST,14,2014
4,Detroit Lions,6,2,1,0,0,0,0,1,13.0,13.0,1.1,DET,DST,14,2014
5,Denver Broncos,4,2,1,2,0,0,0,1,11.0,11.0,48.5,DEN,DST,14,2014
6,Carolina Panthers,2,1,1,1,0,0,0,1,10.0,10.0,27.8,CAR,DST,14,2014
7,Houston Texans,4,1,0,0,0,0,0,1,10.0,10.0,6.4,HOU,DST,14,2014
8,Baltimore Ravens,6,0,0,1,0,0,0,1,10.0,10.0,51.9,BAL,DST,14,2014
9,Arizona Cardinals,5,1,1,1,0,0,0,1,10.0,10.0,60.9,ARI,DST,14,2014
10,Indianapolis Colts,1,2,0,0,0,0,0,1,9.0,9.0,66.4,IND,DST,14,2014
11,New York Jets,3,1,1,1,0,1,0,1,9.0,9.0,3.3,NYJ,DST,14,2014
12,Seattle Seahawks,3,1,1,1,0,0,0,1,8.0,8.0,39.4,SEA,DST,14,2014
13,New England Patriots,4,1,0,1,0,0,0,1,8.0,8.0,93.2,NE,DST,14,2014
14,Tennessee Titans,0,1,0,0,1,0,0,1,7.0,7.0,48.4,TEN,DST,14,2014
15,Pittsburgh Steelers,3,0,2,2,0,0,0,1,7.0,7.0,44.6,PIT,DST,14,2014
16,Buffalo Bills,0,2,1,1,0,0,0,1,6.0,6.0,95.9,BUF,DST,14,2014
17,Philadelphia Eagles,2,0,2,1,0,0,0,1,6.0,6.0,52.5,PHI,DST,14,2014
18,Tampa Bay Buccaneers,4,0,1,1,0,0,0,1,5.0,5.0,98.0,TB,DST,14,2014
19,Washington Commanders,4,0,0,1,0,0,0,1,4.0,4.0,27.5,WAS,DST,14,2014
20,Dallas Cowboys,0,1,1,1,0,0,0,1,4.0,4.0,82.9,DAL,DST,14,2014
21,Kansas City Chiefs,2,0,0,1,0,0,0,1,3.0,3.0,45.7,KC,DST,14,2014
22,Miami Dolphins,1,1,0,0,0,0,0,1,2.0,2.0,60.2,MIA,DST,14,2014
23,Jacksonville Jaguars,1,0,0,1,0,0,0,1,1.0,1.0,6.9,JAC,DST,14,2014
24,San Francisco 49ers,1,0,0,0,0,0,0,1,1.0,1.0,79.5,SF,DST,14,2014
25,Las Vegas Raiders,0,0,0,0,0,0,0,0,0.0,0.0,7.6,LV,DST,14,2014
26,Green Bay Packers,1,1,0,0,0,0,0,1,0.0,0.0,60.6,GB,DST,14,2014
27,Los Angeles Chargers,0,0,0,0,0,0,0,0,0.0,0.0,44.3,LAC,DST,14,2014
28,Los Angeles Rams,0,0,0,0,0,0,0,0,0.0,0.0,74.5,LAR,DST,14,2014
29,Atlanta Falcons,1,0,0,1,0,0,0,1,-2.0,-2.0,5.8,ATL,DST,14,2014
30,Chicago Bears,1,0,0,0,0,0,0,1,-3.0,-3.0,35.9,CHI,DST,14,2014
31,New Orleans Saints,0,0,0,1,0,0,0,1,-4.0,-4.0,79.3,NO,DST,14,2014
32,Cincinnati Bengals,0,0,0,0,0,0,0,1,-4.0,-4.0,14.7,CIN,DST,14,2014
