player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Ed Dickson,3.0,5.0,18.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,TE,7,2017,CAR,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Chris Manhertz,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,7,2017,CAR,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Josh Hill,3.0,4.0,29.0,9.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,TE,8,2017,NO,CHI,True,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Lance Kendricks,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,10,2017,GB,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Richard Rodgers,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,10,2017,GB,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Eric Ebron,4.0,7.0,49.0,12.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,TE,11,2017,DET,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Darren Fells,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,11,2017,DET,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Zach Ertz,10.0,12.0,103.0,10.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.3,TE,12,2017,PHI,CHI,True,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Garrett Celek,2.0,4.0,30.0,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,TE,13,2017,SF,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
George Kittle,2.0,3.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TE,13,2017,SF,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Eric Ebron,5.0,7.0,33.0,6.6,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,TE,15,2017,DET,CHI,True,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
David Njoku,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,16,2017,CLE,CHI,False,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Kyle Rudolph,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,TE,17,2017,MIN,CHI,True,343.0,529.0,64.8,3376.0,6.9,211.0,88.0,18.0,8.0,42.0,277.0,89.9,432.0,1730.0,4.0,108.1,58.0,10.0,8.0,6.0,343.0,3653.0,10.7,228.3,88.0,18.0,4.0,4.0,298.0,85.0,180.0,33.0,86.0,219.0,39.3,6.0,11.0,54.6,118.0,910.0
Jesse James,6.0,8.0,41.0,6.8,19.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.1,TE,1,2017,PIT,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Maxx Williams,4.0,4.0,21.0,5.3,13.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.3,TE,2,2017,BAL,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Nick Boyle,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,2,2017,BAL,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Brandon Williams,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,TE,3,2017,IND,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Darrell Daniels,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,TE,3,2017,IND,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Jack Doyle,2.0,5.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.4,TE,3,2017,IND,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Tyler Kroft,6.0,7.0,68.0,11.3,21.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,18.8,TE,4,2017,CIN,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
C.J. Uzomah,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,4,2017,CIN,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Austin Seferian-Jenkins,6.0,8.0,29.0,4.8,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.9,TE,5,2017,NYJ,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Eric Tomlinson,1.0,1.0,34.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,TE,5,2017,NYJ,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Ryan Griffin,3.0,8.0,52.0,17.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,TE,6,2017,HOU,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Stephen Anderson,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,TE,6,2017,HOU,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Delanie Walker,7.0,10.0,63.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.3,TE,7,2017,TEN,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Jonnu Smith,2.0,4.0,22.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,TE,7,2017,TEN,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Kyle Rudolph,6.0,7.0,27.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.7,TE,8,2017,MIN,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Eric Ebron,2.0,3.0,39.0,19.5,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.9,TE,10,2017,DET,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Marcedes Lewis,2.0,2.0,26.0,13.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.6,TE,11,2017,JAC,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
James O'Shaughnessy,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,TE,11,2017,JAC,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Tyler Kroft,3.0,4.0,14.0,4.7,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.4,TE,12,2017,CIN,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Hunter Henry,7.0,9.0,81.0,11.6,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.1,TE,13,2017,LAC,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Antonio Gates,3.0,4.0,32.0,10.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,TE,13,2017,LAC,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Lance Kendricks,2.0,5.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,14,2017,GB,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Nick Boyle,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,15,2017,BAL,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Maxx Williams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.4,TE,15,2017,BAL,CLE,False,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Dion Sims,1.0,3.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,TE,16,2017,CHI,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Jesse James,2.0,2.0,9.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,17,2017,PIT,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Vance McDonald,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,17,2017,PIT,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Xavier Grimble,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,TE,17,2017,PIT,CLE,True,360.0,525.0,68.6,3684.0,7.4,230.3,61.0,28.0,7.0,34.0,197.0,102.2,467.0,1566.0,3.4,97.9,39.0,14.0,5.0,1.0,360.0,3881.0,10.8,242.6,61.0,28.0,7.0,2.0,315.0,95.0,189.0,31.0,91.0,224.0,40.6,5.0,10.0,50.0,101.0,905.0
Jason Witten,7.0,9.0,59.0,8.4,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.9,TE,1,2017,DAL,NYG,True,347.0,561.0,61.9,4038.0,7.5,252.4,83.0,32.0,13.0,27.0,161.0,94.2,464.0,1933.0,4.2,120.8,51.0,10.0,3.0,1.0,347.0,4199.0,12.1,262.4,83.0,32.0,4.0,4.0,313.0,101.0,189.0,23.0,88.0,222.0,39.6,5.0,17.0,29.4,115.0,923.0
Eric Ebron,5.0,5.0,42.0,8.4,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,TE,2,2017,DET,NYG,False,347.0,561.0,61.9,4038.0,7.5,252.4,83.0,32.0,13.0,27.0,161.0,94.2,464.0,1933.0,4.2,120.8,51.0,10.0,3.0,1.0,347.0,4199.0,12.1,262.4,83.0,32.0,4.0,4.0,313.0,101.0,189.0,23.0,88.0,222.0,39.6,5.0,17.0,29.4,115.0,923.0
