player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,46.0,46.0,100.0,2.0,0.0,54.0,54.0,26.0,56.5,17,2020
Adrian Peterson,RB,DET,1.0,15.0,15.0,26.0,47.0,0.0,47.0,47.0,12.3,82.0,17,2020
Alex Smith,QB,WAS,1.0,63.0,63.0,100.0,2.0,0.0,52.0,52.0,12.5,19.8,17,2020
Chad Henne,QB,KC,1.0,53.0,53.0,100.0,4.0,0.0,64.0,64.0,16.7,31.5,17,2020
Danny Amendola,WR,DET,1.0,24.0,24.0,41.0,0.0,8.0,4.0,8.0,0.6,2.5,17,2020
Drew Brees,QB,NO,1.0,52.0,52.0,81.0,0.0,0.0,62.0,62.0,20.0,38.5,17,2020
Jared Cook,TE,NO,1.0,20.0,20.0,31.0,0.0,25.0,20.0,25.0,10.3,51.5,17,2020
Jason Witten,TE,LV,1.0,16.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2020
Marcedes Lewis,TE,GB,1.0,21.0,21.0,46.0,0.0,5.0,5.0,5.0,0.9,4.3,17,2020
Matt Ryan,QB,ATL,1.0,72.0,72.0,100.0,4.0,0.0,65.0,65.0,22.7,31.5,17,2020
Matthew Stafford,QB,DET,1.0,58.0,58.0,100.0,3.0,0.0,57.0,57.0,23.6,40.7,17,2020
Philip Rivers,QB,IND,1.0,63.0,63.0,94.0,3.0,0.0,46.0,46.0,11.4,18.1,17,2020
Tom Brady,QB,TB,1.0,67.0,67.0,100.0,7.0,0.0,69.0,69.0,31.3,46.7,17,2020
Dez Bryant,WR,BAL,1.0,23.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2020
Emmanuel Sanders,WR,NO,1.0,41.0,41.0,64.0,0.0,32.0,22.0,32.0,12.3,30.0,17,2020
Jimmy Graham,TE,CHI,1.0,30.0,30.0,40.0,0.0,7.0,7.0,7.0,0.5,1.7,17,2020
Rob Gronkowski,TE,TB,1.0,45.0,45.0,67.0,0.0,9.0,4.0,9.0,2.9,6.4,17,2020
Antonio Brown,WR,TB,1.0,56.0,56.0,84.0,0.0,27.0,20.0,27.0,25.8,46.1,17,2020
A.J. Green,WR,CIN,1.0,34.0,34.0,79.0,0.0,18.0,0.0,18.0,0.0,0.0,17,2020
Cam Newton,QB,NE,1.0,65.0,65.0,100.0,17.0,2.0,65.0,65.0,37.5,57.7,17,2020
Mark Ingram II,RB,BAL,1.0,17.0,17.0,23.0,53.0,0.0,53.0,53.0,3.9,22.9,17,2020
Andy Dalton,QB,DAL,1.0,83.0,83.0,100.0,8.0,0.0,65.0,65.0,13.6,16.4,17,2020
Luke Stocker,TE,ATL,1.0,44.0,44.0,61.0,0.0,2.0,2.0,2.0,1.3,3.0,17,2020
Anthony Sherman,RB,KC,1.0,4.0,4.0,8.0,25.0,0.0,25.0,25.0,0.6,15.0,17,2020
Dion Lewis,RB,NYG,1.0,12.0,12.0,21.0,8.0,8.0,8.0,17.0,0.7,5.8,17,2020
Lee Smith,TE,BUF,1.0,23.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2020
Ryan Tannehill,QB,TEN,1.0,71.0,71.0,100.0,10.0,0.0,48.0,48.0,28.4,40.0,17,2020
Kirk Cousins,QB,MIN,1.0,80.0,80.0,100.0,6.0,0.0,56.0,56.0,34.3,42.9,17,2020
Russell Wilson,QB,SEA,1.0,65.0,65.0,100.0,8.0,0.0,63.0,63.0,18.1,27.8,17,2020
Mohamed Sanu Sr.,WR,DET,1.0,27.0,27.0,47.0,4.0,22.0,11.0,26.0,1.6,5.9,17,2020
T.Y. Hilton,WR,IND,1.0,44.0,44.0,66.0,0.0,16.0,7.0,16.0,10.7,24.3,17,2020
Marvin Jones Jr.,WR,DET,1.0,53.0,53.0,91.0,0.0,21.0,15.0,21.0,30.0,56.6,17,2020
Alfred Morris,RB,NYG,1.0,13.0,13.0,22.0,38.0,8.0,38.0,46.0,1.2,9.2,17,2020
Derek Carrier,TE,LV,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2020
DeAndre Hopkins,WR,ARI,1.0,48.0,48.0,91.0,0.0,21.0,8.0,21.0,3.5,7.3,17,2020
Robert Woods,WR,LAR,1.0,72.0,72.0,99.0,0.0,10.0,6.0,10.0,3.6,5.0,17,2020
Cordarrelle Patterson,RB,CHI,1.0,12.0,12.0,16.0,33.0,0.0,33.0,33.0,1.8,15.0,17,2020
Tavon Austin,WR,GB,1.0,5.0,5.0,11.0,0.0,20.0,20.0,20.0,-1.3,-26.0,17,2020
Giovani Bernard,RB,CIN,1.0,16.0,16.0,37.0,19.0,6.0,19.0,25.0,0.7,4.4,17,2020
Theo Riddick,RB,LV,1.0,14.0,14.0,20.0,0.0,36.0,29.0,36.0,4.0,28.6,17,2020
Mike Glennon,QB,JAC,1.0,65.0,65.0,100.0,2.0,0.0,66.0,66.0,16.6,25.5,17,2020
Matt Barkley,QB,BUF,1.0,29.0,29.0,45.0,10.0,0.0,55.0,55.0,9.3,32.1,17,2020
Zach Ertz,TE,PHI,1.0,61.0,61.0,90.0,0.0,10.0,5.0,10.0,1.6,2.6,17,2020
Tyler Eifert,TE,JAC,1.0,36.0,36.0,55.0,0.0,6.0,3.0,6.0,1.0,2.8,17,2020
