player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,62.0,62.0,94.0,2.0,0.0,52.0,52.0,28.9,46.6,9,2020
Adrian Peterson,RB,DET,1.0,20.0,20.0,27.0,40.0,25.0,55.0,65.0,4.3,21.5,9,2020
Alex Smith,QB,WAS,1.0,44.0,44.0,81.0,0.0,0.0,73.0,73.0,14.0,31.8,9,2020
Ben Roethlisberger,QB,PIT,1.0,65.0,65.0,94.0,2.0,0.0,66.0,66.0,25.0,38.5,9,2020
Chase Daniel,QB,DET,1.0,15.0,15.0,20.0,7.0,0.0,93.0,93.0,7.3,48.7,9,2020
Danny Amendola,WR,DET,1.0,48.0,48.0,64.0,2.0,21.0,17.0,23.0,7.9,16.5,9,2020
Drew Brees,QB,NO,1.0,60.0,60.0,82.0,3.0,0.0,57.0,57.0,22.7,37.8,9,2020
Frank Gore,RB,NYJ,1.0,23.0,23.0,50.0,52.0,9.0,61.0,61.0,5.9,25.7,9,2020
Greg Olsen,TE,SEA,1.0,26.0,26.0,40.0,0.0,12.0,8.0,12.0,1.3,5.0,9,2020
Jared Cook,TE,NO,1.0,26.0,26.0,36.0,0.0,12.0,8.0,12.0,1.0,3.8,9,2020
Jason Witten,TE,LV,1.0,21.0,21.0,41.0,0.0,5.0,5.0,5.0,0.0,0.0,9,2020
Joe Flacco,QB,NYJ,1.0,46.0,46.0,100.0,0.0,0.0,54.0,54.0,21.5,46.7,9,2020
Larry Fitzgerald,WR,ARI,1.0,51.0,51.0,74.0,0.0,10.0,8.0,10.0,5.4,10.6,9,2020
Marcedes Lewis,TE,GB,1.0,32.0,32.0,48.0,0.0,3.0,3.0,3.0,6.1,19.1,9,2020
Matt Ryan,QB,ATL,1.0,71.0,71.0,100.0,4.0,0.0,54.0,54.0,23.4,33.0,9,2020
Matthew Stafford,QB,DET,1.0,60.0,60.0,80.0,0.0,0.0,53.0,53.0,10.4,17.3,9,2020
