player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,63.0,63.0,95.0,5.0,0.0,44.0,44.0,26.1,41.4,16,2020
Adrian Peterson,RB,DET,1.0,6.0,6.0,11.0,67.0,0.0,67.0,67.0,1.0,16.7,16,2020
Ben Roethlisberger,QB,PIT,1.0,68.0,68.0,100.0,3.0,0.0,75.0,75.0,25.5,37.5,16,2020
Chase Daniel,QB,DET,1.0,34.0,34.0,64.0,0.0,0.0,53.0,53.0,3.4,10.0,16,2020
Danny Amendola,WR,DET,1.0,31.0,31.0,58.0,0.0,23.0,16.0,23.0,3.7,11.9,16,2020
DeSean Jackson,WR,PHI,1.0,20.0,20.0,27.0,0.0,5.0,5.0,5.0,14.1,70.5,16,2020
Drew Brees,QB,NO,1.0,68.0,68.0,91.0,4.0,0.0,43.0,43.0,10.1,14.9,16,2020
Frank Gore,RB,NYJ,1.0,31.0,31.0,45.0,45.0,3.0,48.0,48.0,5.3,17.1,16,2020
Greg Olsen,TE,SEA,1.0,12.0,12.0,19.0,0.0,17.0,8.0,17.0,1.5,12.5,16,2020
Jared Cook,TE,NO,1.0,40.0,40.0,53.0,0.0,10.0,8.0,10.0,8.2,20.5,16,2020
Jason Witten,TE,LV,1.0,22.0,22.0,34.0,0.0,23.0,9.0,23.0,1.2,5.5,16,2020
Larry Fitzgerald,WR,ARI,1.0,71.0,71.0,87.0,0.0,11.0,8.0,11.0,2.8,3.9,16,2020
LeSean McCoy,RB,TB,1.0,13.0,13.0,17.0,0.0,8.0,8.0,8.0,0.5,3.8,16,2020
Marcedes Lewis,TE,GB,1.0,31.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2020
Matt Ryan,QB,ATL,1.0,68.0,68.0,100.0,1.0,0.0,53.0,53.0,19.9,29.3,16,2020
Matthew Stafford,QB,DET,1.0,4.0,4.0,8.0,0.0,0.0,75.0,75.0,0.7,17.5,16,2020
Philip Rivers,QB,IND,1.0,69.0,69.0,100.0,0.0,0.0,49.0,49.0,11.8,17.1,16,2020
Ryan Fitzpatrick,QB,MIA,1.0,17.0,17.0,27.0,0.0,0.0,76.0,76.0,11.3,66.5,16,2020
Tom Brady,QB,TB,1.0,43.0,43.0,56.0,0.0,0.0,63.0,63.0,29.9,69.5,16,2020
Dez Bryant,WR,BAL,1.0,19.0,19.0,28.0,0.0,5.0,5.0,5.0,6.8,35.8,16,2020
Andre Roberts,WR,BUF,1.0,11.0,11.0,15.0,0.0,18.0,18.0,18.0,1.2,10.9,16,2020
Emmanuel Sanders,WR,NO,1.0,38.0,38.0,51.0,3.0,13.0,13.0,16.0,9.5,25.0,16,2020
Jimmy Graham,TE,CHI,1.0,33.0,33.0,46.0,0.0,15.0,12.0,15.0,18.9,57.3,16,2020
Rob Gronkowski,TE,TB,1.0,33.0,33.0,43.0,0.0,6.0,6.0,6.0,17.8,53.9,16,2020
Antonio Brown,WR,TB,1.0,46.0,46.0,60.0,0.0,13.0,9.0,13.0,9.5,20.7,16,2020
A.J. Green,WR,CIN,1.0,56.0,56.0,74.0,0.0,13.0,7.0,13.0,6.4,11.4,16,2020
Blaine Gabbert,QB,TB,1.0,34.0,34.0,44.0,6.0,0.0,50.0,50.0,15.2,44.7,16,2020
Cam Newton,QB,NE,1.0,33.0,33.0,66.0,12.0,0.0,42.0,42.0,9.8,29.7,16,2020
Andy Dalton,QB,DAL,1.0,70.0,70.0,100.0,7.0,0.0,50.0,50.0,27.6,39.4,16,2020
Luke Stocker,TE,ATL,1.0,40.0,40.0,59.0,0.0,3.0,3.0,3.0,0.9,2.3,16,2020
Taiwan Jones,RB,BUF,1.0,1.0,1.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,16,2020
Anthony Sherman,RB,KC,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2020
Dion Lewis,RB,NYG,1.0,24.0,24.0,38.0,4.0,0.0,4.0,4.0,1.5,6.3,16,2020
Lee Smith,TE,BUF,1.0,24.0,24.0,33.0,0.0,8.0,8.0,8.0,9.1,37.9,16,2020
Bruce Miller,TE,JAC,1.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2020
Ryan Tannehill,QB,TEN,1.0,52.0,52.0,95.0,6.0,0.0,52.0,52.0,18.3,35.2,16,2020
Nick Foles,QB,CHI,1.0,8.0,8.0,11.0,25.0,0.0,38.0,38.0,-0.2,-2.5,16,2020
Kirk Cousins,QB,MIN,1.0,64.0,64.0,100.0,0.0,0.0,64.0,64.0,23.6,36.9,16,2020
Russell Wilson,QB,SEA,1.0,63.0,63.0,100.0,5.0,0.0,56.0,56.0,19.9,31.6,16,2020
Alshon Jeffery,WR,PHI,1.0,26.0,26.0,36.0,0.0,4.0,4.0,4.0,2.2,8.5,16,2020
