player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,75.0,75.0,94.0,1.0,0.0,60.0,60.0,30.8,41.1,1,2020
Adrian Peterson,RB,DET,1.0,24.0,24.0,31.0,58.0,13.0,71.0,71.0,11.4,47.5,1,2020
Ben Roethlisberger,QB,PIT,1.0,64.0,64.0,98.0,5.0,0.0,55.0,55.0,22.1,34.5,1,2020
Danny Amendola,WR,DET,1.0,44.0,44.0,56.0,0.0,16.0,11.0,16.0,8.1,18.4,1,2020
DeSean Jackson,WR,PHI,1.0,38.0,38.0,56.0,0.0,18.0,5.0,18.0,4.6,12.1,1,2020
Drew Brees,QB,NO,1.0,66.0,66.0,96.0,3.0,0.0,48.0,48.0,14.4,21.8,1,2020
Frank Gore,RB,NYJ,1.0,14.0,14.0,25.0,43.0,0.0,43.0,43.0,2.4,17.1,1,2020
Greg Olsen,TE,SEA,1.0,41.0,41.0,64.0,0.0,10.0,10.0,10.0,8.4,20.5,1,2020
Jared Cook,TE,NO,1.0,44.0,44.0,64.0,0.0,16.0,11.0,16.0,8.0,18.2,1,2020
Jason Witten,TE,LV,1.0,29.0,29.0,45.0,0.0,3.0,3.0,3.0,0.2,0.7,1,2020
Julian Edelman,WR,NE,1.0,38.0,38.0,58.0,3.0,18.0,16.0,21.0,8.0,21.1,1,2020
Larry Fitzgerald,WR,ARI,1.0,65.0,65.0,79.0,0.0,8.0,6.0,8.0,3.4,5.2,1,2020
LeSean McCoy,RB,TB,1.0,25.0,25.0,36.0,0.0,4.0,4.0,4.0,0.2,0.8,1,2020
Marcedes Lewis,TE,GB,1.0,32.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020
Matt Ryan,QB,ATL,1.0,79.0,79.0,99.0,1.0,0.0,70.0,70.0,24.9,31.5,1,2020
Matthew Slater,WR,NE,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2020
