Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Mohamed Sanu Sr.,WR,SF,1,13,13,21,0,0,0,0,0.0,0.0
T.Y. Hilton,WR,IND,1,42,42,57,0,12,7,12,2.8,6.7
Marvin Jones Jr.,WR,DET,1,53,53,88,0,11,8,11,8.3,15.7
Cole Beasley,WR,BUF,1,41,41,66,0,15,12,15,7.0,17.1
Chris Hogan,WR,NYJ,1,59,59,91,0,14,10,14,7.5,12.7
Travis Kelce,TE,KC,1,74,74,96,0,19,12,19,15.0,20.3
DeAndre Hopkins,WR,ARI,1,75,75,95,0,12,11,12,12.8,17.1
Robert Woods,WR,LAR,1,59,59,84,5,8,8,14,9.3,15.8
Kenny Stills,WR,HOU,1,28,28,47,0,11,7,11,1.6,5.7
Cordarrelle Patterson,RB,CHI,1,14,14,22,50,14,64,64,3.3,23.6
Keenan Allen,WR,LAC,1,81,81,96,0,12,9,12,9.6,11.9
Giovani Bernard,RB,CIN,1,42,42,46,2,17,14,19,2.5,6.0
Chris Thompson,RB,JAC,1,31,31,41,6,13,16,19,8.7,28.1
Rex Burkhead,RB,NE,1,51,51,71,12,12,20,24,4.9,9.6
Zach Ertz,TE,PHI,1,67,67,94,0,10,7,10,4.2,6.3
Jordan Reed,TE,SF,1,28,28,46,0,29,25,29,17.0,60.7
Tyler Eifert,TE,JAC,1,45,45,59,0,13,7,13,9.6,21.3
Levine Toilolo,TE,NYG,1,11,11,17,0,0,0,0,0.0,0.0
Vance McDonald,TE,PIT,1,36,36,55,0,6,3,6,0.3,0.8
Kyle Juszczyk,RB,SF,1,29,29,48,0,7,7,7,0.6,2.1
Latavius Murray,RB,NO,1,16,16,27,19,13,31,31,3.3,20.6
Ryan Griffin,TE,NYJ,1,27,27,42,0,0,0,0,0.0,0.0
Demetrius Harris,TE,CHI,1,36,36,55,0,3,0,3,0.0,0.0
Teddy Bridgewater,QB,CAR,1,73,73,100,0,0,58,58,10.7,14.7
Derek Carr,QB,LV,1,80,80,99,4,0,51,51,21.7,27.1
Logan Thomas,TE,WAS,1,60,60,91,0,15,7,15,2.6,4.3
Carlos Hyde,RB,SEA,1,15,15,23,33,13,47,47,3.7,24.7
Sammy Watkins,WR,KC,1,45,45,58,0,7,2,7,1.1,2.4
Mike Evans,WR,TB,1,53,53,87,0,19,13,19,16.4,30.9
Brandin Cooks,WR,HOU,1,53,53,90,0,15,9,15,9.5,17.9
Davante Adams,WR,GB,1,38,38,52,0,8,8,8,3.6,9.5
Allen Robinson II,WR,CHI,1,53,53,82,0,17,6,17,3.3,6.2
Odell Beckham Jr.,WR,CLE,1,39,39,67,0,15,10,15,13.4,34.4
Jarvis Landry,WR,CLE,1,35,35,60,0,9,9,9,4.6,13.1
Eric Ebron,TE,PIT,1,50,50,76,0,10,6,10,4.3,8.6
Jimmy Garoppolo,QB,SF,1,32,32,52,0,0,50,50,13.2,41.3
Jerick McKinnon,RB,SF,1,13,13,21,23,8,23,31,13.7,105.4
John Brown,WR,BUF,1,56,56,90,0,11,7,11,14.2,25.4
Willie Snead IV,WR,BAL,1,41,41,63,0,5,5,5,2.9,7.1
Bennie Fowler III,WR,NO,1,4,4,7,0,0,0,0,0.0,0.0
Dontrelle Inman,WR,WAS,1,45,45,68,0,11,4,11,1.7,3.8
Keith Smith,RB,ATL,1,12,12,16,8,17,17,25,0.3,2.5
Senorise Perry,RB,TEN,1,2,2,3,100,0,100,100,0.9,45.0
Adam Thielen,WR,MIN,1,48,48,89,0,17,6,17,3.1,6.5
Cameron Brate,TE,TB,1,4,4,7,0,0,0,0,0.0,0.0
Josh Hill,TE,NO,1,22,22,37,0,9,5,9,1.6,7.3
Darren Fells,TE,HOU,1,24,24,41,0,17,8,17,8.3,34.6
Diontae Spencer,WR,DEN,1,3,3,4,0,0,0,0,0.0,0.0
Seth Roberts,WR,CAR,1,19,19,26,0,0,0,0,0.0,0.0
Amari Cooper,WR,DAL,1,63,63,90,0,14,10,14,10.0,15.9
DeVante Parker,WR,MIA,1,66,66,88,0,12,8,12,11.3,17.1
Melvin Gordon III,RB,DEN,1,61,61,79,31,5,34,36,14.4,23.6
Todd Gurley II,RB,ATL,1,48,48,63,44,0,44,44,6.1,12.7
Ameer Abdullah,RB,MIN,1,1,1,2,0,0,0,0,0.0,0.0
Tevin Coleman,RB,SF,1,30,30,49,47,7,53,53,4.0,13.3
Mike Davis,RB,CAR,1,24,24,33,4,33,38,38,7.5,31.3
David Johnson,RB,HOU,1,56,56,95,20,7,23,27,5.0,8.9
Malcolm Brown,RB,LAR,1,37,37,53,30,0,30,30,4.7,12.7
Jesse James,TE,DET,1,30,30,50,0,0,0,0,0.0,0.0
Tyler Kroft,TE,BUF,1,31,31,50,0,0,0,0,0.0,0.0
Nick Boyle,TE,BAL,1,51,51,78,0,2,2,2,1.1,2.2
MyCole Pruitt,TE,TEN,1,21,21,33,0,0,0,0,0.0,0.0
Blake Bell,TE,DAL,1,31,31,44,0,10,6,10,3.4,11.0
Nelson Agholor,WR,LV,1,15,15,19,0,7,7,7,1.9,12.7
Tyler Lockett,WR,SEA,1,60,60,94,0,13,12,13,12.7,21.2
Breshad Perriman,WR,NYJ,1,20,20,31,0,10,10,10,1.2,6.0
Ty Montgomery,RB,NO,1,6,6,10,0,50,33,50,2.5,41.7
Stefon Diggs,WR,BUF,1,48,48,77,0,27,17,27,21.3,44.4
Chris Manhertz,TE,CAR,1,36,36,49,0,3,3,3,0.8,2.2
C.J. Uzomah,TE,CIN,1,47,47,51,0,13,9,13,10.2,21.7
Darren Waller,TE,LV,1,74,74,91,0,22,16,22,16.5,22.3
James O'Shaughnessy,TE,JAC,1,35,35,46,0,11,11,11,4.0,11.4
Chris Conley,WR,JAC,1,34,34,45,0,21,12,21,4.8,14.1
Michael Burton,RB,NO,1,2,2,3,0,0,0,0,0.0,0.0
Damiere Byrd,WR,NE,1,62,62,86,0,15,10,15,7.2,11.6
Raheem Mostert,RB,SF,1,13,13,21,62,15,77,77,16.7,128.5
Adam Humphries,WR,TEN,1,34,34,54,0,18,15,18,10.8,31.8
Ezekiel Elliott,RB,DAL,1,63,63,90,35,11,44,46,16.2,25.7
Jared Goff,QB,LAR,1,69,69,99,10,0,49,49,24.0,34.8
Derrick Henry,RB,TEN,1,44,44,70,57,5,57,61,8.4,19.1
Carson Wentz,QB,PHI,1,71,71,100,3,0,63,63,14.4,20.3
Tyler Boyd,WR,CIN,1,78,78,85,0,10,9,10,13.2,16.9
Devontae Booker,RB,LV,1,11,11,14,27,9,36,36,0.5,4.5
Pharoh Cooper,WR,CAR,1,6,6,8,0,0,0,0,0.0,0.0
Hunter Henry,TE,LAC,1,71,71,85,0,11,8,11,8.3,11.7
Sterling Shepard,WR,NYG,1,15,15,23,7,27,20,33,3.5,23.3
Austin Hooper,TE,CLE,1,57,57,98,0,7,4,7,2.2,3.9
Jordan Howard,RB,MIA,1,8,8,11,63,0,63,63,6.4,80.0
Rashard Higgins,WR,CLE,1,5,5,9,0,0,0,0,0.0,0.0
Tajae Sharpe,WR,MIN,1,9,9,17,0,0,0,0,0.0,0.0
Dak Prescott,QB,DAL,1,67,67,96,7,0,78,78,39.8,59.4
C.J. Prosise,RB,HOU,1,3,3,5,0,0,0,0,0.0,0.0
Jeff Driskel,QB,DEN,1,64,64,83,3,0,56,56,19.7,30.8
Tyler Higbee,TE,LAR,1,59,59,84,0,8,8,8,23.4,39.7
William Fuller V,WR,HOU,1,37,37,63,3,0,3,3,0.0,0.0
Kenyan Drake,RB,ARI,1,50,50,63,40,4,44,44,9.5,19.0
Nick Vannett,TE,DEN,1,23,23,30,0,9,0,9,0.0,0.0
Tyler Ervin,RB,GB,1,28,28,38,0,4,4,4,0.4,1.4
Demarcus Robinson,WR,KC,1,48,48,62,0,8,6,8,2.8,5.8
Jakeem Grant Sr.,WR,MIA,1,10,10,13,0,10,10,10,0.2,2.0
Robby Anderson,WR,CAR,1,54,54,74,0,19,17,19,8.9,16.5
Alex Erickson,WR,CIN,1,8,8,9,0,0,0,0,0.0,0.0
Stephen Anderson,TE,LAC,1,4,4,5,0,0,0,0,0.0,0.0
Andy Janovich,RB,CLE,1,22,22,38,0,5,5,5,0.0,0.0
Derek Watt,RB,PIT,1,6,6,9,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,69,69,90,1,16,9,17,16.8,24.3
Mike Thomas,WR,CIN,1,32,32,35,0,13,13,13,9.1,28.4
Peyton Barber,RB,WAS,1,1,1,2,100,0,100,100,0.1,10.0
J.P. Holtz,TE,CHI,1,7,7,11,0,0,0,0,0.0,0.0
Kalif Raymond,WR,TEN,1,28,28,44,0,0,0,0,0.0,0.0
Marvin Hall,WR,DET,1,17,17,28,0,12,6,12,8.4,49.4
Jalen Richard,RB,LV,1,17,17,21,12,0,12,12,8.6,50.6
C.J. Ham,RB,MIN,1,12,12,22,8,0,8,8,0.4,3.3
J.D. McKissic,RB,WAS,1,29,29,44,28,0,28,28,5.3,18.3
Elijhaa Penny,RB,NYG,1,4,4,6,0,0,0,0,0.0,0.0
Dalvin Cook,RB,MIN,1,43,43,80,33,5,37,37,15.1,35.1
Mike Williams,WR,LAC,1,74,74,88,0,5,3,5,1.4,1.9
Leonard Fournette,RB,TB,1,26,26,43,46,19,62,65,23.6,90.8
O.J. Howard,TE,TB,1,34,34,56,0,9,3,9,1.1,3.2
Mitchell Trubisky,QB,CHI,1,65,65,100,6,0,49,49,15.2,23.4
Corey Davis,WR,TEN,1,50,50,79,0,10,6,10,9.6,19.2
John Ross,WR,CIN,1,28,28,30,0,7,0,7,0.0,0.0
Christian McCaffrey,RB,CAR,1,47,47,64,38,11,47,49,20.8,44.3
Deshaun Watson,QB,HOU,1,59,59,100,8,0,69,69,15.7,26.6
Evan Engram,TE,NYG,1,63,63,97,0,13,10,13,6.5,10.3
Patrick Mahomes II,QB,KC,1,77,77,100,8,0,69,69,27.5,35.7
Joe Mixon,RB,CIN,1,46,46,50,35,9,43,43,8.6,18.7
Alvin Kamara,RB,NO,1,41,41,68,32,22,54,54,29.4,71.7
Jamaal Williams,RB,GB,1,31,31,42,26,0,26,26,8.3,26.8
Kareem Hunt,RB,CLE,1,20,20,34,50,10,60,60,22.1,110.5
JuJu Smith-Schuster,WR,PIT,1,59,59,89,0,14,12,14,4.8,8.1
Zay Jones,WR,LV,1,18,18,22,0,6,6,6,7.5,41.7
Isaiah Ford,WR,MIA,1,48,48,64,0,19,15,19,7.6,15.8
Cooper Kupp,WR,LAR,1,59,59,84,3,10,12,14,8.0,13.6
Curtis Samuel,WR,CAR,1,51,51,70,8,4,12,12,3.9,7.6
Josh Reynolds,WR,LAR,1,42,42,60,0,5,5,5,3.3,7.9
Noah Brown,WR,DAL,1,7,7,10,0,29,29,29,2.8,40.0
Jeremy McNichols,RB,TEN,1,11,11,17,18,0,18,18,0.7,6.4
Corey Clement,RB,PHI,1,3,3,4,0,0,0,0,0.0,0.0
James Conner,RB,PIT,1,50,50,76,32,4,36,36,18.1,36.2
Brian Hill,RB,ATL,1,15,15,20,20,13,33,33,2.5,16.7
Tarik Cohen,RB,CHI,1,21,21,32,24,5,29,29,2.7,12.9
Jake Butt,TE,DEN,1,7,7,9,0,0,0,0,0.0,0.0
Adam Shaheen,TE,MIA,1,18,18,24,0,11,6,11,0.4,2.2
Gerald Everett,TE,LAR,1,30,30,43,0,0,0,0,0.0,0.0
Jonnu Smith,TE,TEN,1,54,54,86,0,9,7,9,20.4,37.8
Jeremy Sprinkle,TE,WAS,1,6,6,9,0,0,0,0,0.0,0.0
Austin Ekeler,RB,LAC,1,47,47,56,34,9,43,43,14.8,31.5
Mack Hollins,WR,MIA,1,1,1,1,0,0,0,0,0.0,0.0
Robert Tonyan,TE,GB,1,44,44,60,0,7,5,7,8.5,19.3
Trent Taylor,WR,SF,1,28,28,46,0,11,7,11,1.0,3.6
Jacob Hollister,TE,SEA,1,9,9,14,0,0,0,0,0.0,0.0
Josh Malone,WR,NYJ,1,42,42,65,2,14,12,17,2.8,6.7
Cethan Carter,TE,CIN,1,7,7,8,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,1,51,51,66,0,10,4,10,2.4,4.7
Mo Alie-Cox,TE,IND,1,49,49,66,0,12,10,12,11.1,22.7
Darrell Daniels,TE,ARI,1,43,43,54,0,2,0,2,0.0,0.0
Isaiah McKenzie,WR,BUF,1,7,7,11,0,29,29,29,4.7,67.1
Jamal Agnew,WR,DET,1,9,9,15,0,11,11,11,0.0,0.0
Aaron Jones,RB,GB,1,35,35,48,51,23,63,74,41.6,118.9
Alex Armah Jr.,RB,CAR,1,17,17,23,0,6,6,6,1.4,8.2
Nick Mullens,QB,SF,1,29,29,48,7,0,45,45,1.6,5.5
Johnny Mundt,TE,LAR,1,1,1,1,0,0,0,0,0.0,0.0
Chris Carson,RB,SEA,1,40,40,63,43,8,50,50,16.8,42.0
David Moore,WR,SEA,1,32,32,50,0,9,9,9,10.8,33.8
Anthony Firkser,TE,TEN,1,14,14,22,0,29,29,29,4.5,32.1
C.J. Board,WR,NYG,1,11,11,17,0,27,27,27,3.2,29.1
JoJo Natson,WR,CLE,1,3,3,5,0,0,0,0,0.0,0.0
Keelan Cole Sr.,WR,JAC,1,51,51,67,0,14,12,14,11.8,23.1
Zach Pascal,WR,IND,1,59,59,80,0,7,5,7,7.9,13.4
Matt Breida,RB,MIA,1,17,17,23,41,12,47,53,3.9,22.9
Kendrick Bourne,WR,SF,1,45,45,74,0,11,9,11,6.7,14.9
Cyril Grayson Jr.,WR,TB,1,18,18,30,0,6,0,6,0.0,0.0
Taysom Hill,QB,NO,1,14,14,23,14,0,14,14,0.8,5.7
Greg Ward,WR,PHI,1,13,13,18,0,8,8,8,0.5,3.8
Dan Arnold,TE,ARI,1,56,56,71,0,7,4,7,2.6,4.6
Patrick Ricard,RB,BAL,1,28,28,43,0,4,4,4,6.1,21.8
Colin Thompson,TE,CAR,1,1,1,1,0,0,0,0,0.0,0.0
Brandon Zylstra,WR,CAR,1,4,4,5,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,65,65,100,25,0,62,62,17.6,27.1
Sam Darnold,QB,NYJ,1,65,65,100,3,0,52,52,11.9,18.3
Baker Mayfield,QB,CLE,1,58,58,100,5,0,45,45,16.3,28.1
Saquon Barkley,RB,NYG,1,8,8,12,50,0,50,50,2.8,35.0
Ronald Jones II,RB,TB,1,21,21,34,33,10,43,43,8.7,41.4
Royce Freeman,RB,DEN,1,17,17,22,18,0,18,18,2.0,11.8
Nick Chubb,RB,CLE,1,36,36,62,61,3,64,64,25.3,70.3
Kerryon Johnson,RB,DET,1,19,19,32,42,5,42,47,9.2,48.4
Josh Adams,RB,NYJ,1,5,5,8,20,0,20,20,0.0,0.0
Ito Smith,RB,ATL,1,11,11,14,45,0,45,45,2.0,18.2
Kalen Ballage,RB,NYJ,1,8,8,12,13,25,38,38,1.7,21.3
Myles Gaskin,RB,MIA,1,49,49,65,14,14,27,29,8.2,16.7
Courtland Sutton,WR,DEN,1,31,31,40,0,19,10,19,6.6,21.3
James Washington,WR,PIT,1,31,31,47,0,16,10,16,2.2,7.1
Anthony Miller,WR,CHI,1,26,26,40,0,12,0,12,0.0,0.0
Calvin Ridley,WR,ATL,1,63,63,83,0,16,11,16,22.9,36.3
Michael Gallup,WR,DAL,1,62,62,89,0,8,3,8,5.8,9.4
Tre'Quan Smith,WR,NO,1,53,53,88,0,13,9,13,8.6,16.2
Cedrick Wilson Jr.,WR,DAL,1,4,4,6,0,0,0,0,0.0,0.0
Dante Pettis,WR,SF,1,10,10,16,0,0,0,0,0.0,0.0
DJ Moore,WR,CAR,1,65,65,89,0,20,12,20,12.0,18.5
Christian Kirk,WR,ARI,1,47,47,59,2,9,6,11,6.0,12.8
Mark Andrews,TE,BAL,1,38,38,58,0,8,3,8,2.9,7.6
Dallas Goedert,TE,PHI,1,63,63,89,0,13,6,13,3.0,4.8
Jaylen Samuels,RB,PIT,1,5,5,8,0,40,20,40,0.4,8.0
Mike Gesicki,TE,MIA,1,42,42,56,0,26,19,26,19.0,45.2
Hayden Hurst,TE,ATL,1,49,49,64,0,16,10,16,13.2,26.9
Braxton Berrios,WR,NYJ,1,46,46,71,0,17,13,17,11.9,25.9
D.J. Chark Jr.,WR,JAC,1,59,59,78,0,7,7,7,8.4,14.2
Nyheim Hines,RB,IND,1,9,9,12,0,11,11,11,0.4,4.4
Josh Allen,QB,BUF,1,61,61,98,7,0,64,64,34.5,56.6
Allen Lazard,WR,GB,1,61,61,84,0,8,5,8,4.5,7.4
Sony Michel,RB,NE,1,15,15,21,47,7,47,53,1.9,12.7
Dalton Schultz,TE,DAL,1,44,44,63,0,23,20,23,12.8,29.1
Ian Thomas,TE,CAR,1,40,40,55,0,0,0,0,0.0,0.0
Javon Wims,WR,CHI,1,29,29,45,0,7,7,7,1.7,5.9
Jordan Thomas,TE,ARI,1,1,1,1,0,0,0,0,0.0,0.0
Jordan Akins,TE,HOU,1,49,49,83,0,14,14,14,5.5,11.2
DaeSean Hamilton,WR,DEN,1,34,34,44,0,9,3,9,0.5,1.5
Marcus Baugh,TE,WAS,1,15,15,23,0,7,7,7,0.2,1.3
Keke Coutee,WR,HOU,1,5,5,8,0,40,40,40,-0.9,-18.0
Chase Edmonds,RB,ARI,1,27,27,34,11,15,22,26,1.3,4.8
Jordan Wilkins,RB,IND,1,17,17,23,53,0,53,53,4.0,23.5
Durham Smythe,TE,MIA,1,36,36,48,0,0,0,0,0.0,0.0
Darrel Williams,RB,KC,1,10,10,13,0,10,10,10,1.2,12.0
Daurice Fountain,WR,IND,1,15,15,20,0,0,0,0,0.0,0.0
Noah Fant,TE,DEN,1,61,61,79,0,8,7,8,13.7,22.5
Marquez Valdes-Scantling,WR,GB,1,46,46,63,0,15,7,15,6.4,13.9
Chris Herndon IV,TE,NYJ,1,48,48,74,0,8,2,8,0.5,1.0
Ryan Izzo,TE,NE,1,70,70,97,0,3,3,3,1.9,2.7
Damion Ratley,WR,NYG,1,27,27,42,0,7,0,7,0.0,0.0
Tyler Conklin,TE,MIN,1,3,3,6,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,54,54,89,0,6,4,6,4.8,8.9
Russell Gage,WR,ATL,1,62,62,82,0,15,11,16,10.6,17.1
Boston Scott,RB,PHI,1,13,13,18,31,23,54,54,4.3,33.1
Gus Edwards,RB,BAL,1,20,20,31,50,0,50,50,7.3,36.5
Byron Pringle,WR,KC,1,7,7,9,0,0,0,0,0.0,0.0
Ryan Nall,RB,CHI,1,3,3,5,0,33,33,33,0.2,6.7
Tim Boyle,QB,GB,1,5,5,7,40,0,40,40,-0.1,-2.0
Christian Blake,WR,ATL,1,9,9,12,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,39,39,64,0,3,3,3,0.5,1.3
Trent Sherfield,WR,ARI,1,5,5,6,0,0,0,0,0.0,0.0
Cameron Batson,WR,TEN,1,34,34,54,3,6,9,9,3.7,10.9
Cam Sims,WR,WAS,1,4,4,6,0,0,0,0,0.0,0.0
Jeff Wilson Jr.,RB,SF,1,5,5,8,40,0,40,40,0.3,6.0
Will Dissly,TE,SEA,1,31,31,48,0,3,3,3,0.9,2.9
Nick Keizer,TE,KC,1,11,11,14,0,0,0,0,0.0,0.0
Jaeden Graham,TE,ATL,1,1,1,1,0,0,0,0,0.0,0.0
KhaDarel Hodge,WR,CLE,1,33,33,57,0,6,6,6,3.9,11.8
Dwayne Haskins,QB,WAS,1,66,66,100,2,0,52,52,11.7,17.7
D.K. Metcalf,WR,SEA,1,63,63,98,0,10,6,10,15.2,24.1
N'Keal Harry,WR,NE,1,61,61,85,0,20,13,20,7.2,11.8
Drew Lock,QB,DEN,1,13,13,17,0,0,38,38,-1.2,-9.2
Marquise Brown,WR,BAL,1,44,44,68,0,14,11,14,4.2,9.5
Daniel Jones,QB,NYG,1,65,65,100,5,0,66,66,8.7,13.4
J.J. Arcega-Whiteside,WR,PHI,1,16,16,23,0,13,0,13,0.0,0.0
David Montgomery,RB,CHI,1,35,35,54,46,9,54,54,18.7,53.4
Josh Jacobs,RB,LV,1,53,53,65,51,6,57,57,10.5,19.8
Devin Singletary,RB,BUF,1,34,34,55,29,9,35,38,7.6,22.4
Miles Sanders,RB,PHI,1,55,55,77,36,13,42,49,17.1,31.1
Collin Johnson,WR,JAC,1,8,8,11,0,38,0,38,0.0,0.0
T.J. Hockenson,TE,DET,1,41,41,68,0,10,10,10,6.2,15.1
Kaden Smith,TE,NYG,1,31,31,48,0,10,6,10,-0.1,-0.3
Patrick Laird,RB,MIA,1,3,3,4,0,0,0,0,0.0,0.0
Hunter Renfrow,WR,LV,1,40,40,49,0,8,8,8,3.7,9.3
Foster Moreau,TE,LV,1,32,32,40,0,3,3,3,3.1,9.7
Ty Johnson,RB,DET,1,5,5,8,0,20,0,20,0.0,0.0
Andy Isabella,WR,ARI,1,14,14,18,0,21,14,21,6.7,47.9
Parris Campbell,WR,IND,1,2,2,3,50,0,50,50,0.7,35.0
Terry McLaurin,WR,WAS,1,62,62,94,0,16,11,16,18.5,29.8
Drew Sample,TE,CIN,1,54,54,59,0,17,13,17,4.5,8.3
Gardner Minshew II,QB,JAC,1,75,75,99,5,0,65,65,25.5,34.0
Trevon Wesco,TE,NYJ,1,24,24,37,0,0,0,0,0.0,0.0
Alec Ingold,RB,LV,1,16,16,20,0,13,13,13,6.5,40.6
Mecole Hardman,WR,KC,1,50,50,65,2,6,6,8,5.3,10.6
Darrell Henderson Jr.,RB,LAR,1,29,29,41,41,10,48,52,18.1,62.4
Jakobi Meyers,WR,NE,1,8,8,11,0,13,13,13,0.7,8.8
Kyler Murray,QB,ARI,1,77,77,97,10,0,60,60,33.1,43.0
Benny Snell Jr.,RB,PIT,1,10,10,15,30,10,40,40,-1.9,-19.0
Irv Smith Jr.,TE,MIN,1,35,35,65,0,11,3,11,0.3,0.9
Preston Williams,WR,MIA,1,61,61,81,0,8,2,8,4.6,7.5
Jace Sternberger,TE,GB,1,16,16,22,0,6,0,6,0.0,0.0
Diontae Johnson,WR,PIT,1,54,54,82,0,24,15,24,15.2,28.1
Travis Homer,RB,SEA,1,8,8,13,38,0,38,38,2.1,26.3
Darwin Thompson,RB,KC,1,15,15,19,27,7,27,33,2.1,14.0
Alexander Mattison,RB,MIN,1,10,10,19,30,20,40,50,1.6,16.0
Chase Claypool,WR,PIT,1,24,24,36,0,13,13,13,14.8,61.7
Dawson Knox,TE,BUF,1,22,22,35,0,14,5,14,1.6,7.3
Bryan Edwards,WR,LV,1,49,49,60,0,4,4,4,4.2,8.6
Justin Herbert,QB,LAC,1,83,83,99,5,0,45,45,23.2,28.0
Miles Boykin,WR,BAL,1,48,48,74,0,10,8,10,3.8,7.9
Ashton Dulin,WR,IND,1,6,6,8,0,17,17,17,0.6,10.0
Jakob Johnson,RB,NE,1,17,17,24,0,6,6,6,6.1,35.9
Chandler Cox,RB,MIA,1,15,15,20,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,8,8,11,25,13,38,38,0.9,11.3
Darius Slayton,WR,NYG,1,58,58,89,0,10,5,10,3.3,5.7
Bisi Johnson,WR,MIN,1,42,42,78,0,7,2,7,2.4,5.7
Scotty Miller,WR,TB,1,42,42,69,2,7,7,10,1.2,2.9
Andrew Beck,TE,DEN,1,8,8,10,0,0,0,0,0.0,0.0
Stephen Carlson,TE,CLE,1,4,4,7,0,0,0,0,0.0,0.0
John Lovett,QB,GB,1,11,11,15,0,0,0,0,0.0,0.0
Khari Blasingame,RB,TEN,1,12,12,19,0,0,0,0,0.0,0.0
Malik Taylor,WR,GB,1,15,15,21,0,0,0,0,0.0,0.0
Olamide Zaccheaus,WR,ATL,1,16,16,21,0,6,6,6,1.0,6.3
Deonte Harty,WR,NO,1,31,31,52,3,16,13,19,3.4,11.0
Jalen Guyton,WR,LAC,1,44,44,52,0,5,2,5,7.4,16.8
Steven Sims Jr.,WR,WAS,1,60,60,91,0,8,5,8,3.3,5.5
D'Ernest Johnson,RB,CLE,1,2,2,3,0,0,0,0,0.0,0.0
Joe Burrow,QB,CIN,1,92,92,100,8,0,74,74,24.5,26.6
Jerry Jeudy,WR,DEN,1,44,44,57,0,16,9,16,6.2,14.1
CeeDee Lamb,WR,DAL,1,57,57,81,2,16,12,18,11.5,20.2
Henry Ruggs III,WR,LV,1,49,49,60,0,6,2,6,0.4,0.8
D'Andre Swift,RB,DET,1,20,20,33,25,25,50,50,7.2,36.0
