Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jared Goff,QB,LAR,1,82,82,100,5,0,62,62,24.1,29.4
Derrick Henry,RB,TEN,1,40,40,55,38,3,40,40,4.9,12.3
Carson Wentz,QB,PHI,1,36,36,58,8,0,50,50,5.0,13.9
Michael Thomas,WR,NO,1,47,47,60,0,23,19,23,10.5,22.3
Tyler Boyd,WR,CIN,1,24,24,46,0,17,8,21,13.2,55.0
Devontae Booker,RB,LV,1,33,33,42,48,6,52,55,5.1,15.5
Hunter Henry,TE,LAC,1,41,41,57,0,5,2,5,0.5,1.2
Sterling Shepard,WR,NYG,1,27,27,48,0,22,4,22,4.2,15.6
Austin Hooper,TE,CLE,1,54,54,74,0,4,4,4,2.4,4.4
Jordan Howard,RB,PHI,1,11,11,18,36,0,36,36,1.9,17.3
Rashard Higgins,WR,CLE,1,49,49,67,0,18,12,18,15.5,31.6
Jonathan Williams,RB,DET,1,6,6,9,0,0,0,0,0.0,0.0
Tyler Higbee,TE,LAR,1,69,69,84,0,9,6,9,8.4,12.2
Kenyan Drake,RB,ARI,1,29,29,45,34,10,41,45,11.8,40.7
Jacoby Brissett,QB,IND,1,3,3,4,67,0,67,67,0.1,3.3
Nick Vannett,TE,DEN,1,30,30,45,0,7,7,7,0.7,2.3
Tyler Ervin,RB,GB,1,4,4,7,0,0,0,0,0.0,0.0
Demarcus Robinson,WR,KC,1,37,37,58,0,5,5,5,3.9,10.5
Seth DeValve,TE,ARI,1,2,2,3,0,0,0,0,0.0,0.0
Jakeem Grant Sr.,WR,MIA,1,39,39,56,0,15,5,15,4.2,10.8
Alex Erickson,WR,CIN,1,19,19,37,0,16,11,16,1.7,8.9
Brandon Allen,QB,CIN,1,44,44,85,5,2,48,50,9.4,21.4
Stephen Anderson,TE,LAC,1,15,15,21,0,13,7,13,0.6,4.0
Andy Janovich,RB,CLE,1,13,13,18,0,0,0,0,0.0,0.0
Derek Watt,RB,PIT,1,3,3,4,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,61,61,95,2,18,11,20,8.8,14.4
Marcus Johnson,WR,IND,1,1,1,1,0,0,0,0,0.0,0.0
Mike Thomas,WR,CIN,1,13,13,25,0,0,0,0,0.0,0.0
Peyton Barber,RB,WAS,1,24,24,33,58,0,58,58,8.3,34.6
J.P. Holtz,TE,CHI,1,1,1,1,0,0,0,0,0.0,0.0
Kalif Raymond,WR,TEN,1,14,14,19,0,0,0,0,0.0,0.0
Jalen Richard,RB,LV,1,32,32,41,13,3,16,16,1.7,5.3
C.J. Ham,RB,MIN,1,44,44,48,0,2,2,2,7.2,16.4
J.D. McKissic,RB,WAS,1,53,53,74,9,19,28,28,7.8,14.7
Tommylee Lewis,WR,NO,1,4,4,5,25,25,25,50,1.6,40.0
Elijhaa Penny,RB,NYG,1,10,10,18,20,0,20,20,0.8,8.0
Dalvin Cook,RB,MIN,1,79,79,87,41,11,48,52,17.9,22.7
Mike Williams,WR,LAC,1,59,59,82,0,15,7,15,4.3,7.3
Mitchell Trubisky,QB,CHI,1,69,69,100,4,0,54,54,13.3,19.3
Corey Davis,WR,TEN,1,57,57,78,0,21,19,21,24.2,42.5
Deshaun Watson,QB,HOU,1,64,64,100,11,0,70,70,20.4,31.9
David Njoku,TE,CLE,1,30,30,41,0,3,3,3,0.5,1.7
Evan Engram,TE,NYG,1,40,40,71,0,20,10,20,3.2,8.0
Patrick Mahomes II,QB,KC,1,64,64,100,6,0,69,69,19.3,30.2
Alvin Kamara,RB,NO,1,48,48,62,31,6,35,38,15.7,32.7
Wayne Gallman Jr.,RB,NYG,1,28,28,50,57,0,57,57,13.5,48.2
Samaje Perine,RB,CIN,1,17,17,33,18,0,18,18,0.7,4.1
Jamaal Williams,RB,GB,1,21,21,34,24,10,33,33,3.6,17.1
Kareem Hunt,RB,CLE,1,35,35,48,40,9,49,49,5.7,16.3
JuJu Smith-Schuster,WR,PIT,1,61,61,86,0,16,11,16,2.8,4.6
Chad Hansen,WR,HOU,1,59,59,92,0,12,8,12,10.1,17.1
Zay Jones,WR,LV,1,7,7,9,0,14,0,14,0.0,0.0
Cooper Kupp,WR,LAR,1,53,53,65,0,17,15,17,7.3,13.8
Josh Reynolds,WR,LAR,1,37,37,45,0,3,3,3,2.1,5.7
Noah Brown,WR,DAL,1,11,11,14,0,36,27,36,4.0,36.4
Jeremy McNichols,RB,TEN,1,33,33,45,6,12,15,18,7.7,23.3
Brian Hill,RB,ATL,1,11,11,16,45,0,45,45,1.8,16.4
Adam Shaheen,TE,MIA,1,26,26,37,0,4,0,4,0.0,0.0
Gerald Everett,TE,LAR,1,60,60,73,0,12,10,12,4.4,7.3
Jeremy Sprinkle,TE,WAS,1,13,13,18,0,0,0,0,0.0,0.0
Austin Ekeler,RB,LAC,1,43,43,60,19,21,28,40,6.8,15.8
Mack Hollins,WR,MIA,1,13,13,19,0,8,8,8,0.7,5.4
Robert Tonyan,TE,GB,1,38,38,62,0,13,11,13,9.9,26.1
Jacob Hollister,TE,SEA,1,39,39,54,0,10,8,10,2.0,5.1
Mason Schreck,TE,CIN,1,1,1,2,0,100,0,100,0.0,0.0
Cethan Carter,TE,CIN,1,14,14,27,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,1,59,59,89,0,7,7,7,16.4,27.8
Mo Alie-Cox,TE,IND,1,44,44,64,0,11,7,11,2.3,5.2
Isaiah McKenzie,WR,BUF,1,11,11,15,0,18,18,18,9.1,82.7
Jamal Agnew,WR,DET,1,16,16,24,6,13,19,19,2.4,15.0
Aaron Jones,RB,GB,1,40,40,66,38,8,45,45,20.8,52.0
Eric Saubert,TE,JAC,1,17,17,24,0,6,0,6,0.0,0.0
Nick Mullens,QB,SF,1,61,61,100,0,0,64,64,22.6,37.0
Johnny Mundt,TE,LAR,1,7,7,9,0,0,0,0,0.0,0.0
Chris Carson,RB,SEA,1,42,42,58,31,14,38,45,17.0,40.5
David Moore,WR,SEA,1,45,45,63,0,4,2,4,0.6,1.3
Anthony Firkser,TE,TEN,1,30,30,41,0,23,17,23,5.1,17.0
C.J. Board,WR,NYG,1,3,3,5,0,33,33,33,-0.2,-6.7
Keelan Cole Sr.,WR,JAC,1,49,49,69,0,4,2,4,0.7,1.4
Dare Ogunbowale,RB,JAC,1,10,10,14,20,20,20,40,0.7,7.0
Marcus Kemp,WR,KC,1,2,2,3,0,0,0,0,0.0,0.0
Pharaoh Brown,TE,HOU,1,5,5,8,0,0,0,0,0.0,0.0
Zach Pascal,WR,IND,1,55,55,80,0,2,2,2,1.1,2.0
Kendrick Bourne,WR,SF,1,30,30,49,0,20,13,20,3.5,11.7
Taysom Hill,QB,NO,1,78,78,100,18,0,65,65,23.6,30.3
Greg Ward,WR,PHI,1,44,44,71,0,11,7,11,11.7,26.6
Dan Arnold,TE,ARI,1,9,9,14,0,33,22,33,18.1,201.1
Patrick Ricard,RB,BAL,1,30,30,55,0,7,7,7,1.1,3.7
River Cracraft,WR,SF,1,1,1,2,0,0,0,0,0.0,0.0
Lamar Jackson,QB,BAL,1,55,55,100,24,0,55,55,26.7,48.5
Sam Darnold,QB,NYJ,1,62,62,100,5,0,42,42,21.0,33.9
Baker Mayfield,QB,CLE,1,72,72,99,6,1,53,53,28.5,39.6
Royce Freeman,RB,DEN,1,4,4,6,0,0,0,0,0.0,0.0
Nick Chubb,RB,CLE,1,36,36,49,50,3,53,53,16.6,46.1
Kerryon Johnson,RB,DET,1,30,30,44,10,10,17,20,1.1,3.7
Josh Adams,RB,NYJ,1,19,19,31,42,0,42,42,7.4,38.9
Ito Smith,RB,ATL,1,24,24,36,33,8,38,42,3.4,14.2
Kalen Ballage,RB,LAC,1,27,27,38,26,15,37,41,3.9,14.4
Myles Gaskin,RB,MIA,1,50,50,71,42,4,46,46,12.1,24.2
James Washington,WR,PIT,1,38,38,54,0,11,5,11,14.0,36.8
Anthony Miller,WR,CHI,1,39,39,57,3,13,15,15,5.9,15.1
Calvin Ridley,WR,ATL,1,63,63,94,0,16,8,16,10.8,17.1
Michael Gallup,WR,DAL,1,74,74,94,0,15,9,15,14.6,19.7
Tre'Quan Smith,WR,NO,1,63,63,81,2,10,6,11,10.5,16.7
Cedrick Wilson Jr.,WR,DAL,1,20,20,25,0,0,0,0,0.0,0.0
Christian Kirk,WR,ARI,1,60,60,94,0,5,2,5,0.2,0.3
Dallas Goedert,TE,PHI,1,52,52,84,0,13,10,13,6.6,12.7
Jaylen Samuels,RB,PIT,1,27,27,38,4,15,15,19,1.2,4.4
Mike Gesicki,TE,MIA,1,49,49,70,0,22,18,22,14.8,30.2
Troy Fumagalli,TE,DEN,1,7,7,11,0,14,0,14,0.0,0.0
Hayden Hurst,TE,ATL,1,42,42,63,0,10,2,10,0.9,2.1
Antonio Callaway,WR,MIA,1,13,13,19,0,0,0,0,0.0,0.0
Braxton Berrios,WR,NYJ,1,5,5,8,0,40,40,40,3.3,66.0
D.J. Chark Jr.,WR,JAC,1,62,62,87,0,11,3,11,4.1,6.6
Nyheim Hines,RB,IND,1,23,23,33,26,13,39,39,9.2,40.0
Josh Allen,QB,BUF,1,73,73,100,8,0,63,63,30.1,41.2
Allen Lazard,WR,GB,1,42,42,69,0,10,7,10,5.0,11.9
Richie James Jr.,WR,SF,1,7,7,11,0,0,0,0,0.0,0.0
Equanimeous St. Brown,WR,GB,1,11,11,18,0,18,9,18,0.7,6.4
Sony Michel,RB,NE,1,22,22,33,45,5,50,50,5.8,26.4
Dalton Schultz,TE,DAL,1,71,71,90,0,6,6,6,4.4,6.2
Javon Wims,WR,CHI,1,28,28,41,0,4,4,4,1.3,4.6
Jordan Akins,TE,HOU,1,45,45,70,0,7,4,7,1.0,2.2
DaeSean Hamilton,WR,DEN,1,12,12,18,0,0,0,0,0.0,0.0
Keke Coutee,WR,HOU,1,48,48,75,0,19,17,19,14.1,29.4
Chase Edmonds,RB,ARI,1,37,37,58,16,14,22,30,4.3,11.6
Jordan Wilkins,RB,IND,1,13,13,19,38,15,54,54,1.8,13.8
Phillip Lindsay,RB,DEN,1,26,26,39,54,4,54,58,2.6,10.0
Durham Smythe,TE,MIA,1,41,41,59,0,5,5,5,1.6,3.9
Darrel Williams,RB,KC,1,31,31,48,19,6,23,26,4.3,13.9
Noah Fant,TE,DEN,1,54,54,82,0,13,7,13,5.7,10.6
Marquez Valdes-Scantling,WR,GB,1,46,46,75,2,4,2,7,-0.4,-0.9
Ray-Ray McCloud,WR,PIT,1,5,5,7,0,60,40,60,0.4,8.0
Chris Herndon IV,TE,NYJ,1,41,41,66,0,0,0,0,0.0,0.0
Ryan Izzo,TE,NE,1,43,43,64,0,2,2,2,0.6,1.4
Tyler Conklin,TE,MIN,1,59,59,65,0,2,2,2,1.0,1.7
Russell Gage,WR,ATL,1,52,52,78,0,15,8,15,11.1,21.3
Boston Scott,RB,PHI,1,16,16,26,13,13,13,25,0.9,5.6
Gus Edwards,RB,BAL,1,18,18,33,39,0,39,39,10.1,56.1
Ryan Nall,RB,CHI,1,2,2,3,0,0,0,0,0.0,0.0
Brandon Powell,WR,ATL,1,12,12,18,0,8,8,8,0.9,7.5
Mike Boone,RB,MIN,1,2,2,2,0,0,0,0,0.0,0.0
Christian Blake,WR,ATL,1,3,3,4,0,0,0,0,0.0,0.0
Deon Yelder,TE,KC,1,15,15,23,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,35,35,57,0,6,6,6,2.9,8.3
Trent Sherfield,WR,ARI,1,1,1,2,0,0,0,0,0.0,0.0
Steven Mitchell Jr.,WR,HOU,1,6,6,9,0,0,0,0,0.0,0.0
Cameron Batson,WR,TEN,1,23,23,32,4,13,17,17,7.4,32.2
Cam Sims,WR,WAS,1,62,62,86,0,15,8,15,9.2,14.8
Jeff Wilson Jr.,RB,SF,1,28,28,46,25,18,32,43,5.9,21.1
Will Dissly,TE,SEA,1,39,39,54,0,13,10,13,2.8,7.2
Nick Keizer,TE,KC,1,13,13,20,0,8,8,8,1.5,11.5
Chad Beebe,WR,MIN,1,28,28,31,0,11,7,11,1.0,3.6
Jaeden Graham,TE,ATL,1,8,8,12,0,13,0,13,0.0,0.0
A.J. Brown,WR,TEN,1,63,63,86,0,11,6,11,6.7,10.6
D.K. Metcalf,WR,SEA,1,70,70,97,0,11,7,11,8.0,11.4
N'Keal Harry,WR,NE,1,34,34,51,0,9,6,9,7.5,22.1
Drew Lock,QB,DEN,1,66,66,100,3,0,45,45,12.9,19.5
Marquise Brown,WR,BAL,1,45,45,82,0,18,11,18,9.9,22.0
Damien Harris,RB,NE,1,33,33,49,48,3,52,52,9.5,28.8
David Montgomery,RB,CHI,1,52,52,75,33,8,40,40,23.1,44.4
Deebo Samuel,WR,SF,1,58,58,95,2,16,12,17,7.6,13.1
Ryan Finley,QB,CIN,1,8,8,15,0,0,88,88,0.6,7.5
Justice Hill,RB,BAL,1,6,6,11,0,17,17,17,0.4,6.7
Devin Singletary,RB,BUF,1,62,62,85,29,6,34,35,8.3,13.4
Miles Sanders,RB,PHI,1,35,35,56,29,3,29,31,3.1,8.9
Collin Johnson,WR,JAC,1,39,39,55,0,15,10,15,8.6,22.1
T.J. Hockenson,TE,DET,1,53,53,78,0,17,13,17,8.4,15.8
Kaden Smith,TE,NYG,1,37,37,66,0,3,3,3,0.3,0.8
Patrick Laird,RB,MIA,1,19,19,27,16,16,26,32,2.2,11.6
Hunter Renfrow,WR,LV,1,52,52,67,0,12,8,12,4.7,9.0
Foster Moreau,TE,LV,1,20,20,26,0,0,0,0,0.0,0.0
Brandon Dillon,TE,MIN,1,2,2,2,0,0,0,0,0.0,0.0
Ty Johnson,RB,NYJ,1,39,39,63,56,5,62,62,17.7,45.4
Andy Isabella,WR,ARI,1,54,54,84,0,9,4,9,0.7,1.3
Terry McLaurin,WR,WAS,1,68,68,94,0,9,3,9,1.4,2.1
Travis Fulgham,WR,PHI,1,25,25,40,0,8,0,8,0.0,0.0
Drew Sample,TE,CIN,1,45,45,87,0,16,16,16,4.9,10.9
Alec Ingold,RB,LV,1,13,13,17,0,8,8,8,0.2,1.5
Mecole Hardman,WR,KC,1,21,21,33,0,14,5,14,1.5,7.1
Darrell Henderson Jr.,RB,LAR,1,17,17,21,18,18,29,35,13.4,78.8
Jakobi Meyers,WR,NE,1,56,56,84,0,11,4,11,1.5,2.7
Kyler Murray,QB,ARI,1,64,64,100,8,0,69,69,17.4,27.2
Jarrett Stidham,QB,NE,1,9,9,13,22,0,56,56,6.2,68.9
Benny Snell Jr.,RB,PIT,1,33,33,46,24,9,30,33,1.0,3.0
Jace Sternberger,TE,GB,1,3,3,5,0,0,0,0,0.0,0.0
Diontae Johnson,WR,PIT,1,57,57,80,0,21,14,21,13.1,23.0
KeeSean Johnson,WR,ARI,1,45,45,70,0,9,9,9,2.7,6.0
Chase Claypool,WR,PIT,1,31,31,44,0,13,6,13,3.8,12.3
Dawson Knox,TE,BUF,1,49,49,67,0,8,8,8,8.7,17.8
Bryan Edwards,WR,LV,1,15,15,19,0,7,0,7,0.0,0.0
Justin Herbert,QB,LAC,1,72,72,100,0,0,74,74,6.4,8.9
Miles Boykin,WR,BAL,1,48,48,87,0,6,2,6,9.8,20.4
Ashton Dulin,WR,IND,1,8,8,12,0,13,0,13,0.0,0.0
Jakob Johnson,RB,NE,1,28,28,42,0,4,4,4,0.1,0.4
Kahale Warring,TE,HOU,1,6,6,9,0,17,0,17,0.0,0.0
Chandler Cox,RB,MIA,1,12,12,17,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,31,31,39,26,3,29,29,2.8,9.0
Darius Slayton,WR,NYG,1,51,51,91,0,2,2,2,1.4,2.7
Bisi Johnson,WR,MIN,1,8,8,9,0,0,0,0,0.0,0.0
Andrew Beck,TE,DEN,1,10,10,15,0,0,0,0,0.0,0.0
Stephen Carlson,TE,CLE,1,2,2,3,0,0,0,0,0.0,0.0
Penny Hart,WR,SEA,1,4,4,6,0,0,0,0,0.0,0.0
Tyron Johnson,WR,LAC,1,15,15,21,0,7,7,7,0.1,0.7
Donald Parham Jr.,TE,LAC,1,19,19,26,0,21,11,21,2.1,11.1
Khari Blasingame,RB,TEN,1,6,6,8,0,0,0,0,0.0,0.0
Malik Taylor,WR,GB,1,5,5,8,0,20,20,20,1.4,28.0
Nsimba Webster,WR,LAR,1,1,1,1,0,0,0,0,-2.0,-200.0
Jalen Guyton,WR,LAC,1,64,64,89,0,11,3,11,3.8,5.9
Steven Sims Jr.,WR,WAS,1,22,22,31,0,27,18,27,1.7,7.7
Gunner Olszewski,WR,NE,1,6,6,9,0,17,17,17,15.8,263.3
D'Ernest Johnson,RB,CLE,1,2,2,3,0,50,50,50,0.5,25.0
Tua Tagovailoa,QB,MIA,1,70,70,100,4,0,60,60,16.1,23.0
Jerry Jeudy,WR,DEN,1,49,49,74,0,8,2,8,0.5,1.0
CeeDee Lamb,WR,DAL,1,48,48,61,0,19,13,19,4.6,9.6
Henry Ruggs III,WR,LV,1,63,63,81,0,6,5,6,12.4,19.7
Tee Higgins,WR,CIN,1,47,47,90,0,17,11,17,5.6,11.9
Jonathan Taylor,RB,IND,1,33,33,48,39,9,48,48,19.5,59.1
Jalen Reagor,WR,PHI,1,44,44,71,2,2,5,5,10.5,23.9
Laviska Shenault Jr.,WR,JAC,1,25,25,35,8,12,20,20,12.8,51.2
Cole Kmet,TE,CHI,1,54,54,78,0,13,9,13,9.7,18.0
Justin Jefferson,WR,MIN,1,82,82,90,1,15,12,16,18.3,22.3
Hunter Bryant,TE,DET,1,5,5,7,0,0,0,0,0.0,0.0
J.K. Dobbins,RB,BAL,1,21,21,38,52,0,52,52,13.1,62.4
Brandon Aiyuk,WR,SF,1,53,53,87,0,17,9,17,15.5,29.2
Zack Moss,RB,BUF,1,11,11,15,27,9,36,36,1.4,12.7
KJ Hamler,WR,DEN,1,42,42,64,5,12,10,17,2.9,6.9
Cam Akers,RB,LAR,1,52,52,63,40,2,42,42,15.4,29.6
Devin Duvernay,WR,BAL,1,44,44,80,0,2,2,2,0.2,0.5
Jalen Hurts,QB,PHI,1,26,26,42,19,0,65,65,10.3,39.6
Michael Pittman Jr.,WR,IND,1,58,58,84,0,9,9,9,4.6,7.9
Donovan Peoples-Jones,WR,CLE,1,41,41,56,0,7,5,7,15.2,37.1
John Hightower,WR,PHI,1,18,18,29,0,11,0,11,0.0,0.0
KJ Hill Jr.,WR,LAC,1,9,9,13,0,11,11,11,0.7,7.8
Denzel Mims,WR,NYJ,1,50,50,81,0,6,4,6,6.0,12.0
James Proche II,WR,BAL,1,4,4,7,0,0,0,0,0.0,0.0
Anthony McFarland Jr.,RB,PIT,1,11,11,15,36,9,36,45,1.5,13.6
Colby Parkinson,TE,SEA,1,2,2,3,0,0,0,0,0.0,0.0
Harrison Bryant,TE,CLE,1,39,39,53,0,0,0,0,0.0,0.0
Quintez Cephus,WR,DET,1,31,31,46,0,13,6,13,12.3,39.7
Gabriel Davis,WR,BUF,1,71,71,97,0,6,4,6,12.8,18.0
Adam Trautman,TE,NO,1,27,27,35,0,11,11,11,0.9,3.3
Joshua Kelley,RB,LAC,1,3,3,4,0,67,67,67,0.3,10.0
Van Jefferson,WR,LAR,1,40,40,49,0,13,10,13,2.7,6.8
