player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,60.0,60.0,95.0,3.0,0.0,62.0,62.0,5.8,9.7,6,2020
Adrian Peterson,RB,DET,1.0,12.0,12.0,27.0,125.0,8.0,133.0,133.0,11.8,98.3,6,2020
Ben Roethlisberger,QB,PIT,1.0,58.0,58.0,89.0,5.0,0.0,43.0,43.0,11.0,19.0,6,2020
Danny Amendola,WR,DET,1.0,20.0,20.0,44.0,0.0,10.0,10.0,10.0,3.1,15.5,6,2020
Frank Gore,RB,NYJ,1.0,25.0,25.0,35.0,44.0,16.0,60.0,60.0,7.0,28.0,6,2020
Joe Flacco,QB,NYJ,1.0,71.0,71.0,100.0,1.0,0.0,63.0,63.0,6.4,9.0,6,2020
Julian Edelman,WR,NE,1.0,43.0,43.0,75.0,0.0,14.0,9.0,19.0,2.3,5.3,6,2020
Larry Fitzgerald,WR,ARI,1.0,38.0,38.0,61.0,0.0,11.0,8.0,11.0,2.2,5.8,6,2020
LeSean McCoy,RB,TB,1.0,19.0,19.0,30.0,21.0,5.0,26.0,26.0,0.7,3.7,6,2020
Marcedes Lewis,TE,GB,1.0,21.0,21.0,33.0,0.0,10.0,0.0,10.0,0.0,0.0,6,2020
Matt Ryan,QB,ATL,1.0,80.0,80.0,98.0,5.0,0.0,55.0,55.0,31.6,39.5,6,2020
Matthew Stafford,QB,DET,1.0,45.0,45.0,100.0,11.0,0.0,80.0,80.0,13.3,29.6,6,2020
Philip Rivers,QB,IND,1.0,63.0,63.0,100.0,2.0,0.0,71.0,71.0,25.7,40.8,6,2020
Ryan Fitzpatrick,QB,MIA,1.0,51.0,51.0,91.0,2.0,0.0,55.0,55.0,18.0,35.3,6,2020
Ted Ginn Jr.,WR,CHI,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Tom Brady,QB,TB,1.0,55.0,55.0,86.0,0.0,0.0,49.0,49.0,14.6,26.5,6,2020
Golden Tate,WR,NYG,1.0,30.0,30.0,61.0,0.0,3.0,3.0,3.0,1.1,3.7,6,2020
Andre Roberts,WR,BUF,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Jimmy Graham,TE,CHI,1.0,45.0,45.0,68.0,0.0,18.0,11.0,18.0,3.4,7.6,6,2020
Rob Gronkowski,TE,TB,1.0,54.0,54.0,84.0,0.0,15.0,9.0,15.0,13.8,25.6,6,2020
A.J. Green,WR,CIN,1.0,58.0,58.0,79.0,0.0,19.0,14.0,19.0,9.6,16.6,6,2020
Blaine Gabbert,QB,TB,1.0,9.0,9.0,14.0,33.0,0.0,44.0,44.0,0.2,2.2,6,2020
Julio Jones,WR,ATL,1.0,66.0,66.0,80.0,0.0,15.0,12.0,15.0,25.7,38.9,6,2020
Cam Newton,QB,NE,1.0,57.0,57.0,100.0,18.0,2.0,63.0,63.0,19.5,34.2,6,2020
Mark Ingram II,RB,BAL,1.0,10.0,10.0,13.0,50.0,0.0,50.0,50.0,2.0,20.0,6,2020
Randall Cobb,WR,HOU,1.0,44.0,44.0,61.0,0.0,9.0,9.0,11.0,7.7,17.5,6,2020
Kyle Rudolph,TE,MIN,1.0,38.0,38.0,68.0,0.0,11.0,8.0,11.0,4.7,12.4,6,2020
Andy Dalton,QB,DAL,1.0,86.0,86.0,97.0,2.0,0.0,65.0,65.0,13.0,15.1,6,2020
Luke Stocker,TE,ATL,1.0,31.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Dion Lewis,RB,NYG,1.0,9.0,9.0,18.0,0.0,11.0,11.0,11.0,1.0,11.1,6,2020
Lee Smith,TE,BUF,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Bruce Miller,TE,JAC,1.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Ryan Tannehill,QB,TEN,1.0,75.0,75.0,99.0,0.0,0.0,55.0,55.0,29.6,39.5,6,2020
Nick Foles,QB,CHI,1.0,66.0,66.0,100.0,8.0,0.0,67.0,67.0,17.3,26.2,6,2020
Kirk Cousins,QB,MIN,1.0,56.0,56.0,100.0,0.0,0.0,64.0,64.0,26.7,47.7,6,2020
T.Y. Hilton,WR,IND,1.0,59.0,59.0,94.0,0.0,8.0,2.0,8.0,1.1,1.9,6,2020
Marvin Jones Jr.,WR,DET,1.0,40.0,40.0,89.0,0.0,13.0,5.0,13.0,0.8,2.0,6,2020
Case Keenum,QB,CLE,1.0,15.0,15.0,26.0,0.0,0.0,67.0,67.0,1.8,12.0,6,2020
Cole Beasley,WR,BUF,1.0,34.0,34.0,64.0,0.0,21.0,12.0,21.0,10.5,30.9,6,2020
Travis Kelce,TE,KC,1.0,65.0,65.0,89.0,0.0,11.0,8.0,11.0,16.5,25.4,6,2020
DeAndre Hopkins,WR,ARI,1.0,48.0,48.0,77.0,0.0,17.0,4.0,17.0,7.3,15.2,6,2020
Robert Woods,WR,LAR,1.0,57.0,57.0,95.0,4.0,18.0,11.0,21.0,10.0,17.5,6,2020
Kenny Stills,WR,HOU,1.0,15.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Cordarrelle Patterson,RB,CHI,1.0,12.0,12.0,18.0,8.0,8.0,17.0,17.0,0.9,7.5,6,2020
Giovani Bernard,RB,CIN,1.0,35.0,35.0,48.0,23.0,9.0,31.0,31.0,8.8,25.1,6,2020
Chris Thompson,RB,JAC,1.0,15.0,15.0,44.0,0.0,27.0,20.0,27.0,1.5,10.0,6,2020
Rex Burkhead,RB,NE,1.0,18.0,18.0,32.0,28.0,0.0,28.0,28.0,1.4,7.8,6,2020
Zach Ertz,TE,PHI,1.0,48.0,48.0,67.0,0.0,21.0,8.0,21.0,3.3,6.9,6,2020
Tyler Eifert,TE,JAC,1.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Levine Toilolo,TE,NYG,1.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Vance McDonald,TE,PIT,1.0,40.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2020
Kyle Juszczyk,RB,SF,1.0,22.0,22.0,30.0,0.0,9.0,5.0,9.0,0.8,3.6,6,2020
Ryan Griffin,TE,NYJ,1.0,26.0,26.0,37.0,0.0,12.0,8.0,12.0,1.7,6.5,6,2020
Demetrius Harris,TE,CHI,1.0,24.0,24.0,36.0,0.0,13.0,0.0,13.0,0.0,0.0,6,2020
Jack Doyle,TE,IND,1.0,39.0,39.0,62.0,0.0,8.0,8.0,8.0,6.9,17.7,6,2020
Teddy Bridgewater,QB,CAR,1.0,68.0,68.0,100.0,12.0,0.0,54.0,54.0,11.4,16.8,6,2020
Logan Thomas,TE,WAS,1.0,63.0,63.0,86.0,0.0,6.0,5.0,6.0,10.2,16.2,6,2020
Devonta Freeman,RB,NYG,1.0,35.0,35.0,71.0,51.0,6.0,54.0,57.0,5.7,16.3,6,2020
Mike Evans,WR,TB,1.0,50.0,50.0,78.0,0.0,4.0,2.0,4.0,1.0,2.0,6,2020
Brandin Cooks,WR,HOU,1.0,62.0,62.0,86.0,0.0,15.0,15.0,15.0,12.8,20.6,6,2020
Davante Adams,WR,GB,1.0,52.0,52.0,83.0,0.0,19.0,12.0,19.0,6.1,11.7,6,2020
Allen Robinson II,WR,CHI,1.0,58.0,58.0,88.0,0.0,16.0,9.0,16.0,5.3,9.1,6,2020
Odell Beckham Jr.,WR,CLE,1.0,48.0,48.0,84.0,0.0,6.0,4.0,6.0,2.5,5.2,6,2020
Jarvis Landry,WR,CLE,1.0,44.0,44.0,77.0,0.0,11.0,7.0,11.0,4.0,9.1,6,2020
Eric Ebron,TE,PIT,1.0,46.0,46.0,71.0,0.0,9.0,4.0,9.0,0.9,2.0,6,2020
Trey Burton,TE,IND,1.0,35.0,35.0,56.0,3.0,14.0,14.0,17.0,17.9,51.1,6,2020
James White,RB,NE,1.0,31.0,31.0,54.0,13.0,29.0,39.0,42.0,7.3,23.5,6,2020
Jimmy Garoppolo,QB,SF,1.0,73.0,73.0,100.0,5.0,0.0,51.0,51.0,23.5,32.2,6,2020
Jerick McKinnon,RB,SF,1.0,23.0,23.0,32.0,26.0,13.0,35.0,39.0,2.8,12.2,6,2020
John Brown,WR,BUF,1.0,51.0,51.0,96.0,0.0,8.0,0.0,8.0,0.0,0.0,6,2020
Richard Rodgers,TE,PHI,1.0,43.0,43.0,60.0,0.0,7.0,7.0,7.0,3.1,7.2,6,2020
Willie Snead IV,WR,BAL,1.0,50.0,50.0,65.0,0.0,4.0,2.0,4.0,3.2,6.4,6,2020
Dontrelle Inman,WR,WAS,1.0,66.0,66.0,90.0,0.0,8.0,8.0,8.0,4.5,6.8,6,2020
Keith Smith,RB,ATL,1.0,13.0,13.0,16.0,0.0,8.0,8.0,8.0,0.3,2.3,6,2020
Adam Thielen,WR,MIN,1.0,52.0,52.0,93.0,0.0,10.0,6.0,10.0,11.1,21.3,6,2020
Cameron Brate,TE,TB,1.0,23.0,23.0,36.0,0.0,4.0,4.0,4.0,0.3,1.3,6,2020
Darren Fells,TE,HOU,1.0,62.0,62.0,86.0,0.0,11.0,10.0,11.0,14.5,23.4,6,2020
Diontae Spencer,WR,DEN,1.0,4.0,4.0,6.0,25.0,25.0,25.0,50.0,0.9,22.5,6,2020
