Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Travis Kelce,TE,KC,1,40,40,78,0,8,8,8,3.1,7.8
DeAndre Hopkins,WR,ARI,1,79,79,95,0,15,13,15,14.3,18.1
Kenny Stills,WR,HOU,1,22,22,32,0,18,9,18,3.4,15.5
Keenan Allen,WR,LAC,1,69,69,82,0,19,14,19,12.5,18.1
Giovani Bernard,RB,CIN,1,58,58,77,22,9,31,31,15.6,26.9
Le'Veon Bell,RB,KC,1,17,17,33,35,0,35,35,3.9,22.9
Rex Burkhead,RB,NE,1,25,25,48,16,16,28,32,4.7,18.8
Levine Toilolo,TE,NYG,1,9,9,15,0,0,0,0,0.0,0.0
Vance McDonald,TE,PIT,1,35,35,44,0,6,6,6,1.4,4.0
Kyle Juszczyk,RB,SF,1,37,37,56,11,5,14,16,9.6,25.9
Latavius Murray,RB,NO,1,23,23,33,48,4,52,52,5.6,24.3
Ryan Griffin,TE,NYJ,1,27,27,47,0,0,0,0,0.0,0.0
Teddy Bridgewater,QB,CAR,1,46,46,100,4,0,65,65,19.2,41.7
Derek Carr,QB,LV,1,65,65,100,3,0,58,58,20.3,31.2
Logan Thomas,TE,WAS,1,54,54,78,0,7,7,7,12.0,22.2
Carlos Hyde,RB,SEA,1,41,41,49,37,10,44,46,13.6,33.2
Devonta Freeman,RB,NYG,1,12,12,19,25,8,25,33,0.8,6.7
Mike Evans,WR,TB,1,62,62,86,0,3,3,3,3.7,6.0
Brandin Cooks,WR,HOU,1,55,55,81,0,16,13,16,6.0,10.9
Davante Adams,WR,GB,1,57,57,92,0,28,23,28,31.6,55.4
Odell Beckham Jr.,WR,CLE,1,2,2,4,0,50,0,50,0.0,0.0
Jarvis Landry,WR,CLE,1,40,40,77,5,15,20,23,6.0,15.0
Eric Ebron,TE,PIT,1,66,66,84,0,12,9,12,5.0,7.6
James White,RB,NE,1,10,10,19,0,10,10,10,0.3,3.0
Jimmy Garoppolo,QB,SF,1,66,66,100,2,0,39,39,9.5,14.4
Jerick McKinnon,RB,SF,1,12,12,18,25,0,25,25,-0.1,-0.8
Richard Rodgers,TE,PHI,1,67,67,84,0,12,9,12,8.5,12.7
Dontrelle Inman,WR,WAS,1,20,20,29,0,0,0,0,0.0,0.0
Keith Smith,RB,ATL,1,14,14,19,0,0,0,0,0.0,0.0
Cameron Brate,TE,TB,1,12,12,17,0,8,8,8,0.8,6.7
Josh Hill,TE,NO,1,30,30,43,0,3,3,3,0.0,0.0
Darren Fells,TE,HOU,1,53,53,78,0,0,0,0,0.0,0.0
Seth Roberts,WR,CAR,1,19,19,41,0,0,0,0,0.0,0.0
Amari Cooper,WR,DAL,1,42,42,72,2,17,19,19,8.5,20.2
Melvin Gordon III,RB,DEN,1,46,46,60,37,9,41,46,10.0,21.7
Todd Gurley II,RB,ATL,1,52,52,70,44,6,48,50,20.2,38.8
Duke Johnson Jr.,RB,HOU,1,20,20,29,5,25,30,30,4.2,21.0
Mike Davis,RB,CAR,1,33,33,72,21,15,36,36,3.6,10.9
David Johnson,RB,HOU,1,54,54,79,26,7,33,33,12.4,23.0
Jesse James,TE,DET,1,24,24,39,0,0,0,0,0.0,0.0
Tyler Kroft,TE,BUF,1,58,58,78,0,7,7,7,6.4,11.0
MyCole Pruitt,TE,TEN,1,15,15,26,0,0,0,0,0.0,0.0
Blake Bell,TE,DAL,1,21,21,36,0,0,0,0,0.0,0.0
Nelson Agholor,WR,LV,1,51,51,78,0,18,10,18,16.7,32.7
Tyler Lockett,WR,SEA,1,78,78,93,0,26,19,26,38.0,48.7
Breshad Perriman,WR,NYJ,1,54,54,95,0,4,4,4,2.7,5.0
Stefon Diggs,WR,BUF,1,72,72,97,0,15,8,15,4.8,6.7
Chris Manhertz,TE,CAR,1,20,20,43,0,0,0,0,0.0,0.0
Darren Waller,TE,LV,1,59,59,91,0,15,10,15,11.0,18.6
James O'Shaughnessy,TE,JAC,1,44,44,69,0,7,7,7,3.2,7.3
Chris Conley,WR,JAC,1,16,16,25,0,13,6,13,8.8,55.0
Geoff Swaim,TE,TEN,1,10,10,18,0,10,0,10,0.0,0.0
Michael Burton,RB,NO,1,12,12,17,0,0,0,0,0.0,0.0
Damiere Byrd,WR,NE,1,48,48,92,0,4,2,4,1.6,3.3
Adam Humphries,WR,TEN,1,31,31,54,0,10,3,10,1.9,6.1
Ezekiel Elliott,RB,DAL,1,38,38,66,32,5,34,37,5.1,13.4
Derrick Henry,RB,TEN,1,42,42,74,48,5,52,52,13.2,31.4
Carson Wentz,QB,PHI,1,80,80,100,9,0,63,63,28.8,36.0
Tyler Boyd,WR,CIN,1,60,60,80,0,22,20,23,16.7,27.8
Devontae Booker,RB,LV,1,15,15,23,20,13,33,33,1.4,9.3
Pharoh Cooper,WR,CAR,1,2,2,4,0,0,0,0,0.0,0.0
Hunter Henry,TE,LAC,1,62,62,74,0,11,5,11,2.3,3.7
Sterling Shepard,WR,NYG,1,46,46,74,0,17,13,17,11.9,25.9
Rashard Higgins,WR,CLE,1,44,44,85,0,14,14,14,11.0,25.0
William Fuller V,WR,HOU,1,67,67,99,0,9,4,9,9.5,14.2
Kenyan Drake,RB,ARI,1,34,34,41,41,6,44,47,4.1,12.1
Nick Vannett,TE,DEN,1,35,35,45,0,9,6,9,2.5,7.1
Demarcus Robinson,WR,KC,1,34,34,67,0,3,3,3,0.4,1.2
Robby Anderson,WR,CAR,1,40,40,87,0,20,15,20,7.4,18.5
Stephen Anderson,TE,LAC,1,8,8,10,0,0,0,0,0.0,0.0
Andy Janovich,RB,CLE,1,9,9,17,0,0,0,0,0.0,0.0
Tyreek Hill,WR,KC,1,37,37,73,0,27,16,27,11.5,31.1
DeAndre Washington,RB,KC,1,10,10,20,30,10,40,40,0.7,7.0
Temarrick Hemingway,TE,WAS,1,26,26,38,0,4,0,4,0.0,0.0
Mike Thomas,WR,CIN,1,17,17,23,0,18,12,18,5.4,31.8
Peyton Barber,RB,WAS,1,23,23,33,43,0,43,43,3.4,14.8
Kalif Raymond,WR,TEN,1,1,1,2,0,0,0,0,0.0,0.0
Marvin Hall,WR,DET,1,12,12,19,0,8,0,8,0.0,0.0
Jaydon Mickens,WR,TB,1,3,3,4,0,0,0,0,0.0,0.0
Jalen Richard,RB,LV,1,19,19,29,37,0,37,37,2.4,12.6
J.D. McKissic,RB,WAS,1,33,33,48,15,6,21,21,5.1,15.5
Elijhaa Penny,RB,NYG,1,2,2,3,0,0,0,0,0.0,0.0
Duke Williams,WR,BUF,1,4,4,5,0,0,0,0,0.0,0.0
Troymaine Pope,RB,LAC,1,12,12,14,8,0,8,8,0.6,5.0
Mike Williams,WR,LAC,1,61,61,73,0,5,2,5,0.4,0.7
Leonard Fournette,RB,TB,1,40,40,56,28,18,43,45,9.7,24.3
Corey Davis,WR,TEN,1,52,52,91,0,19,12,19,9.5,18.3
Deshaun Watson,QB,HOU,1,68,68,100,10,0,68,68,24.2,35.6
David Njoku,TE,CLE,1,31,31,60,0,10,6,10,8.0,25.8
Chris Godwin,WR,TB,1,59,59,82,0,15,15,15,14.8,25.1
Evan Engram,TE,NYG,1,50,50,81,4,18,16,22,4.9,9.8
Patrick Mahomes II,QB,KC,1,41,41,80,0,0,56,56,12.0,29.3
Alvin Kamara,RB,NO,1,51,51,73,27,16,43,43,14.8,29.0
Wayne Gallman Jr.,RB,NYG,1,32,32,52,31,16,47,47,11.4,35.6
Samaje Perine,RB,CIN,1,18,18,24,6,6,11,11,0.6,3.3
Jamaal Williams,RB,GB,1,55,55,89,35,9,42,44,17.4,31.6
Kareem Hunt,RB,CLE,1,47,47,90,38,9,45,47,16.2,34.5
JuJu Smith-Schuster,WR,PIT,1,65,65,82,0,22,14,22,8.5,13.1
Zay Jones,WR,LV,1,10,10,15,0,0,0,0,0.0,0.0
Curtis Samuel,WR,CAR,1,22,22,48,5,27,32,32,11.3,51.4
Dede Westbrook,WR,JAC,1,1,1,2,0,0,0,0,-2.0,-200.0
Noah Brown,WR,DAL,1,15,15,26,0,0,0,0,0.0,0.0
Jeremy McNichols,RB,TEN,1,15,15,26,7,0,7,7,0.2,1.3
Corey Clement,RB,PHI,1,17,17,21,12,6,18,18,2.1,12.4
James Conner,RB,PIT,1,66,66,84,30,8,35,38,11.1,16.8
Brian Hill,RB,ATL,1,17,17,23,12,18,29,29,3.0,17.6
Jonnu Smith,TE,TEN,1,40,40,70,0,10,3,10,0.9,2.3
Jeremy Sprinkle,TE,WAS,1,28,28,41,0,4,4,4,0.6,2.1
Kenny Golladay,WR,DET,1,51,51,82,0,14,12,14,11.4,22.4
George Kittle,TE,SF,1,60,60,91,0,12,8,12,5.5,9.2
Robert Tonyan,TE,GB,1,31,31,50,0,6,6,6,3.2,10.3
Trent Taylor,WR,SF,1,3,3,5,0,0,0,0,0.0,0.0
Jacob Hollister,TE,SEA,1,23,23,27,0,13,13,13,2.2,9.6
Austin Carr,WR,NO,1,13,13,19,0,8,8,8,0.6,4.6
Mason Schreck,TE,CIN,1,15,15,20,0,0,0,0,0.0,0.0
Tim Patrick,WR,DEN,1,51,51,66,0,8,6,8,4.4,8.6
Darrell Daniels,TE,ARI,1,41,41,49,0,2,0,2,0.0,0.0
Isaiah McKenzie,WR,BUF,1,15,15,20,7,13,20,20,0.3,2.0
Jamal Agnew,WR,DET,1,12,12,19,0,8,0,8,0.0,0.0
Eric Saubert,TE,JAC,1,2,2,3,0,0,0,0,0.0,0.0
Alex Armah Jr.,RB,CAR,1,4,4,9,25,25,25,50,0.1,2.5
Chris Carson,RB,SEA,1,15,15,18,33,13,40,47,4.1,27.3
David Moore,WR,SEA,1,29,29,35,3,10,14,14,5.8,20.0
Jason Croom,TE,PHI,1,8,8,10,0,0,0,0,0.0,0.0
Anthony Firkser,TE,TEN,1,15,15,26,0,13,13,13,0.7,4.7
Keelan Cole Sr.,WR,JAC,1,48,48,75,0,4,2,4,1.2,2.5
Evan Baylis,TE,ARI,1,6,6,7,0,0,0,0,0.0,0.0
Dare Ogunbowale,RB,JAC,1,7,7,11,0,0,0,0,0.0,0.0
Marcus Kemp,WR,KC,1,10,10,20,0,10,10,10,1.1,11.0
Pharaoh Brown,TE,HOU,1,19,19,28,0,0,0,0,0.0,0.0
Kendrick Bourne,WR,SF,1,30,30,45,0,3,0,3,0.0,0.0
Taysom Hill,QB,NO,1,10,10,14,10,10,20,30,0.6,6.0
Greg Ward,WR,PHI,1,76,76,95,0,8,7,8,10.2,13.4
Dan Arnold,TE,ARI,1,21,21,25,0,14,10,14,5.7,27.1
Colin Thompson,TE,CAR,1,4,4,9,0,0,0,0,0.0,0.0
Trey Edmunds,RB,PIT,1,1,1,1,0,0,0,0,0.0,0.0
Brandon Zylstra,WR,CAR,1,5,5,11,0,20,20,20,0.4,8.0
Sam Darnold,QB,NYJ,1,57,57,100,0,0,40,40,2.8,4.9
Baker Mayfield,QB,CLE,1,52,52,100,2,0,56,56,30.8,59.2
Ronald Jones II,RB,TB,1,31,31,43,42,6,45,48,9.6,31.0
Royce Freeman,RB,DEN,1,18,18,23,17,11,22,28,1.7,9.4
Kerryon Johnson,RB,DET,1,14,14,23,0,0,0,0,0.0,0.0
Ito Smith,RB,ATL,1,3,3,4,0,33,0,33,0.0,0.0
James Washington,WR,PIT,1,18,18,23,0,6,0,6,0.0,0.0
Calvin Ridley,WR,ATL,1,57,57,77,0,12,9,12,14.9,26.1
Michael Gallup,WR,DAL,1,51,51,88,0,4,0,4,0.0,0.0
Tre'Quan Smith,WR,NO,1,57,57,81,0,7,7,7,5.4,9.5
Cedrick Wilson Jr.,WR,DAL,1,20,20,34,0,0,0,0,0.0,0.0
DJ Moore,WR,CAR,1,42,42,91,0,12,10,12,21.3,50.7
Christian Kirk,WR,ARI,1,65,65,78,0,12,8,12,15.7,24.2
Jaylen Samuels,RB,PIT,1,9,9,11,11,0,11,11,0.5,5.6
Hayden Hurst,TE,ATL,1,55,55,74,0,13,11,13,6.8,12.4
Braxton Berrios,WR,NYJ,1,48,48,84,0,15,8,15,3.5,7.3
D.J. Chark Jr.,WR,JAC,1,55,55,86,0,13,2,13,2.6,4.7
Josh Allen,QB,BUF,1,73,73,99,15,0,74,74,16.4,22.5
Justin Jackson,RB,LAC,1,31,31,37,16,19,32,35,5.5,17.7
Richie James Jr.,WR,SF,1,16,16,24,0,0,0,0,0.0,0.0
Auden Tate,WR,CIN,1,6,6,8,0,17,0,17,0.0,0.0
Equanimeous St. Brown,WR,GB,1,3,3,5,0,0,0,0,0.0,0.0
Dalton Schultz,TE,DAL,1,46,46,79,0,9,4,9,2.2,4.8
Ian Thomas,TE,CAR,1,32,32,70,0,3,3,3,1.1,3.4
DaeSean Hamilton,WR,DEN,1,27,27,35,0,11,7,11,2.6,9.6
Chase Edmonds,RB,ARI,1,50,50,60,10,14,24,24,14.5,29.0
Phillip Lindsay,RB,DEN,1,14,14,18,64,0,64,64,7.9,56.4
Darrel Williams,RB,KC,1,1,1,2,0,0,0,0,0.0,0.0
Noah Fant,TE,DEN,1,54,54,70,0,13,6,13,3.8,7.0
Marquez Valdes-Scantling,WR,GB,1,51,51,82,2,8,2,10,0.9,1.8
Ray-Ray McCloud,WR,PIT,1,8,8,10,0,25,25,25,1.2,15.0
Chris Herndon IV,TE,NYJ,1,31,31,54,0,3,0,3,0.0,0.0
Trenton Cannon,RB,CAR,1,3,3,7,33,0,33,33,0.7,23.3
Ryan Izzo,TE,NE,1,23,23,44,0,4,4,4,0.8,3.5
Jeff Badet,WR,WAS,1,3,3,4,0,0,0,0,0.0,0.0
Justin Watson,WR,TB,1,12,12,17,0,0,0,0,0.0,0.0
Russell Gage,WR,ATL,1,24,24,32,0,29,25,29,5.4,22.5
Boston Scott,RB,PHI,1,55,55,69,22,9,27,31,15.2,27.6
Vyncint Smith,WR,NYJ,1,3,3,5,0,0,0,0,0.0,0.0
Byron Pringle,WR,KC,1,31,31,61,0,0,0,0,6.0,19.4
Brandon Powell,WR,ATL,1,24,24,32,0,8,4,8,0.4,1.7
Tim Boyle,QB,GB,1,2,2,3,100,0,100,100,-0.1,-5.0
Tanner Hudson,TE,TB,1,2,2,3,0,50,50,50,1.2,60.0
Christian Blake,WR,ATL,1,5,5,7,0,0,0,0,0.0,0.0
Kyle Allen,QB,WAS,1,69,69,100,6,0,42,42,16.9,24.5
Deon Yelder,TE,KC,1,14,14,27,0,0,0,0,0.0,0.0
Ross Dwelley,TE,SF,1,22,22,33,0,0,0,0,0.0,0.0
Trent Sherfield,WR,ARI,1,1,1,1,0,0,0,0,0.0,0.0
Cam Sims,WR,WAS,1,61,61,88,0,2,2,2,2.2,3.6
Jeff Wilson Jr.,RB,SF,1,37,37,56,46,5,51,51,30.0,81.1
Will Dissly,TE,SEA,1,49,49,58,0,8,4,8,3.8,7.8
Nick Keizer,TE,KC,1,12,12,24,0,17,17,17,1.6,13.3
Jaeden Graham,TE,ATL,1,8,8,11,0,0,0,0,0.0,0.0
A.J. Brown,WR,TEN,1,53,53,93,0,15,11,15,21.3,40.2
D.K. Metcalf,WR,SEA,1,81,81,96,0,6,2,6,2.3,2.8
N'Keal Harry,WR,NE,1,11,11,21,0,18,9,18,0.6,5.5
Drew Lock,QB,DEN,1,76,76,99,4,0,57,57,15.0,19.7
Hakeem Butler,WR,PHI,1,1,1,1,0,100,0,100,0.0,0.0
Damien Harris,RB,NE,1,21,21,40,48,5,52,52,7.0,33.3
Daniel Jones,QB,NYG,1,60,60,97,7,0,57,57,21.7,36.2
J.J. Arcega-Whiteside,WR,PHI,1,13,13,16,0,8,8,8,0.8,6.2
Deebo Samuel,WR,SF,1,41,41,62,7,12,20,20,7.2,17.6
Albert Okwuegbunam,TE,DEN,1,31,31,40,0,23,23,23,6.0,19.4
Josh Jacobs,RB,LV,1,32,32,49,31,13,41,44,3.1,9.7
Devin Singletary,RB,BUF,1,40,40,54,20,13,25,33,4.7,11.8
Collin Johnson,WR,JAC,1,13,13,20,0,8,8,8,1.3,10.0
T.J. Hockenson,TE,DET,1,44,44,71,0,14,11,14,11.9,27.0
Kaden Smith,TE,NYG,1,36,36,58,0,0,0,0,0.0,0.0
Brett Rypien,QB,DEN,1,1,1,1,0,0,0,0,0.0,0.0
Hunter Renfrow,WR,LV,1,35,35,54,0,17,11,17,4.2,12.0
Foster Moreau,TE,LV,1,11,11,17,0,0,0,0,0.0,0.0
Andy Isabella,WR,ARI,1,42,42,51,0,7,2,7,0.7,1.7
Easton Stick,QB,LAC,1,2,2,2,50,0,100,100,0.0,0.0
Terry McLaurin,WR,WAS,1,58,58,84,0,19,12,19,15.0,25.9
Travis Fulgham,WR,PHI,1,78,78,98,0,14,6,14,7.3,9.4
Drew Sample,TE,CIN,1,73,73,97,0,8,7,8,5.2,7.1
Gardner Minshew II,QB,JAC,1,63,63,98,6,0,49,49,19.0,30.2
Trevon Wesco,TE,NYJ,1,9,9,16,0,11,0,11,0.0,0.0
Alec Ingold,RB,LV,1,13,13,20,0,8,8,8,2.1,16.2
Mecole Hardman,WR,KC,1,22,22,43,5,9,14,14,7.0,31.8
Jakobi Meyers,WR,NE,1,41,41,79,2,15,12,17,6.2,15.1
Kyler Murray,QB,ARI,1,83,83,100,17,0,75,75,38.1,45.9
Isaac Nauta,TE,DET,1,6,6,10,0,17,17,17,0.3,5.0
Jarrett Stidham,QB,NE,1,20,20,38,10,0,60,60,1.9,9.5
Benny Snell Jr.,RB,PIT,1,6,6,8,33,0,33,33,6.2,103.3
Jace Sternberger,TE,GB,1,20,20,32,0,5,5,5,6.3,31.5
Diontae Johnson,WR,PIT,1,59,59,75,0,25,15,25,20.0,33.9
Travis Homer,RB,SEA,1,16,16,19,19,0,19,19,1.0,6.3
Chase Claypool,WR,PIT,1,51,51,65,0,2,2,2,-0.2,-0.4
Tyler Johnson,WR,TB,1,29,29,40,0,7,7,7,6.4,22.1
Justin Herbert,QB,LAC,1,79,79,94,11,0,66,66,38.5,48.7
Jakob Johnson,RB,NE,1,21,21,40,0,5,5,5,0.1,0.5
Tony Pollard,RB,DAL,1,19,19,33,42,5,47,47,2.2,11.6
Darius Slayton,WR,NYG,1,55,55,89,0,5,4,5,2.3,4.2
Scotty Miller,WR,TB,1,43,43,60,0,21,14,21,16.9,39.3
Stephen Carlson,TE,CLE,1,9,9,17,0,0,0,0,0.0,0.0
Jeff Smith,WR,NYJ,1,12,12,21,0,8,0,8,0.0,0.0
Tyron Johnson,WR,LAC,1,11,11,13,18,9,18,27,1.0,9.1
John Lovett,QB,GB,1,9,9,15,0,0,0,0,0.0,0.0
Donald Parham Jr.,TE,LAC,1,18,18,21,0,6,6,6,8.2,45.6
Khari Blasingame,RB,TEN,1,8,8,14,0,0,0,0,0.0,0.0
Malik Taylor,WR,GB,1,10,10,16,0,20,20,20,6.6,66.0
Olamide Zaccheaus,WR,ATL,1,11,11,15,9,0,9,9,0.0,0.0
Deonte Harty,WR,NO,1,20,20,29,0,25,20,25,10.6,53.0
Alex Bachman,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
Jeremy Cox,RB,DEN,1,8,8,10,0,0,0,0,0.0,0.0
Jalen Guyton,WR,LAC,1,54,54,64,0,6,4,6,14.4,26.7
Darrius Shepherd,WR,GB,1,28,28,45,0,4,0,4,0.0,0.0
Gunner Olszewski,WR,NE,1,4,4,8,0,0,0,0,0.0,0.0
D'Ernest Johnson,RB,CLE,1,2,2,4,50,0,50,50,0.3,15.0
Joe Burrow,QB,CIN,1,75,75,100,8,0,71,71,34.6,46.1
Jerry Jeudy,WR,DEN,1,58,58,75,0,7,3,7,2.0,3.4
CeeDee Lamb,WR,DAL,1,31,31,53,3,16,3,19,0.1,0.3
Henry Ruggs III,WR,LV,1,49,49,75,2,6,6,8,4.5,9.2
D'Andre Swift,RB,DET,1,28,28,45,32,18,46,50,10.8,38.6
Tee Higgins,WR,CIN,1,63,63,84,2,8,10,10,13.8,21.9
Laviska Shenault Jr.,WR,JAC,1,47,47,73,2,6,9,9,4.4,9.4
Brandon Aiyuk,WR,SF,1,50,50,76,0,14,12,14,11.5,23.0
Zack Moss,RB,BUF,1,34,34,46,21,9,29,29,7.2,21.2
KJ Hamler,WR,DEN,1,30,30,39,3,10,10,13,3.4,11.3
Jalen Hurts,QB,PHI,1,5,5,6,40,0,40,40,0.2,4.0
Donovan Peoples-Jones,WR,CLE,1,36,36,69,0,8,8,8,11.6,32.2
Clyde Edwards-Helaire,RB,KC,1,27,27,53,30,15,33,44,12.3,45.6
John Hightower,WR,PHI,1,30,30,38,0,7,3,7,5.9,19.7
La'Mical Perine,RB,NYJ,1,40,40,70,28,8,33,35,11.6,29.0
Denzel Mims,WR,NYJ,1,45,45,79,0,16,9,16,4.2,9.3
AJ Dillon,RB,GB,1,14,14,23,36,0,36,36,1.1,7.9
Anthony McFarland Jr.,RB,PIT,1,5,5,6,20,20,20,40,0.6,12.0
Harrison Bryant,TE,CLE,1,40,40,77,0,13,10,13,17.6,44.0
Gabriel Davis,WR,BUF,1,70,70,95,0,4,1,4,1.1,1.6
Adam Trautman,TE,NO,1,28,28,40,0,4,0,4,0.0,0.0
Joshua Kelley,RB,LAC,1,38,38,45,32,13,45,45,5.3,13.9
Joe Reed,WR,LAC,1,7,7,8,29,0,29,29,7.4,105.7
Marquez Callaway,WR,NO,1,51,51,73,0,20,16,20,7.5,14.7
DeeJay Dallas,RB,SEA,1,13,13,15,0,23,15,23,1.8,13.8
Juwan Johnson,TE,NO,1,13,13,19,0,0,0,0,0.0,0.0
Dalton Keene,TE,NE,1,24,24,46,0,4,4,4,0.8,3.3
Antonio Gibson,RB,WAS,1,33,33,48,61,3,61,64,18.8,57.0
JaMycal Hasty,RB,SF,1,15,15,23,60,7,67,67,7.3,48.7
James Robinson,RB,JAC,1,57,57,89,39,11,46,49,27.7,48.6
Jason Huntley,RB,PHI,1,8,8,10,25,13,25,38,1.3,16.3
Charlie Woerner,TE,SF,1,7,7,11,0,0,0,0,0.0,0.0
Tyrie Cleveland,WR,DEN,1,13,13,17,0,8,0,8,0.0,0.0
Austin Mack,WR,NYG,1,12,12,19,0,0,0,0,0.0,0.0
Ben Ellefson,TE,JAC,1,20,20,31,0,0,0,0,2.0,10.0
Sean McKeon,TE,DAL,1,2,2,3,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,1,23,23,27,0,4,0,4,0.0,0.0
Nick Westbrook-Ikhine,WR,TEN,1,2,2,4,0,0,0,0,0.0,0.0
Ben DiNucci,QB,DAL,1,12,12,21,8,0,33,33,1.6,13.3
Reggie Gilliam,RB,BUF,1,13,13,18,0,8,8,8,1.5,11.5
Gabe Nabers,RB,LAC,1,14,14,17,0,7,0,7,0.0,0.0
