player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,69.0,69.0,97.0,3.0,0.0,45.0,45.0,25.6,37.1,12,2020
Adrian Peterson,RB,DET,1.0,22.0,22.0,27.0,68.0,0.0,68.0,68.0,17.5,79.5,12,2020
Alex Smith,QB,WAS,1.0,69.0,69.0,100.0,4.0,0.0,42.0,42.0,9.1,13.2,12,2020
Ben Roethlisberger,QB,PIT,1.0,72.0,72.0,100.0,1.0,0.0,72.0,72.0,13.5,18.8,12,2020
Frank Gore,RB,NYJ,1.0,32.0,32.0,58.0,56.0,9.0,66.0,66.0,8.6,26.9,12,2020
Jared Cook,TE,NO,1.0,19.0,19.0,30.0,0.0,11.0,0.0,11.0,0.0,0.0,12,2020
Jason Witten,TE,LV,1.0,17.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
LeSean McCoy,RB,TB,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
Marcedes Lewis,TE,GB,1.0,33.0,33.0,46.0,0.0,12.0,6.0,12.0,7.6,23.0,12,2020
Matt Ryan,QB,ATL,1.0,69.0,69.0,88.0,1.0,0.0,58.0,58.0,14.9,21.6,12,2020
Matt Schaub,QB,ATL,1.0,9.0,9.0,12.0,33.0,0.0,33.0,33.0,-0.4,-4.4,12,2020
Matthew Stafford,QB,DET,1.0,82.0,82.0,100.0,1.0,1.0,52.0,54.0,17.1,20.9,12,2020
Philip Rivers,QB,IND,1.0,64.0,64.0,86.0,0.0,0.0,66.0,66.0,18.8,29.4,12,2020
Ryan Fitzpatrick,QB,MIA,1.0,71.0,71.0,100.0,4.0,0.0,59.0,59.0,19.3,27.2,12,2020
Tom Brady,QB,TB,1.0,59.0,59.0,100.0,2.0,0.0,71.0,71.0,23.7,40.2,12,2020
Dez Bryant,WR,BAL,1.0,32.0,32.0,60.0,0.0,6.0,0.0,6.0,0.0,0.0,12,2020
Golden Tate,WR,NYG,1.0,46.0,46.0,57.0,0.0,20.0,11.0,22.0,3.6,7.8,12,2020
Colt McCoy,QB,NYG,1.0,30.0,30.0,37.0,17.0,0.0,50.0,50.0,1.9,6.3,12,2020
Emmanuel Sanders,WR,NO,1.0,20.0,20.0,31.0,0.0,5.0,5.0,5.0,0.4,2.0,12,2020
Jimmy Graham,TE,CHI,1.0,24.0,24.0,35.0,0.0,17.0,13.0,17.0,3.2,13.3,12,2020
Rob Gronkowski,TE,TB,1.0,43.0,43.0,73.0,0.0,16.0,14.0,16.0,10.6,24.7,12,2020
Antonio Brown,WR,TB,1.0,43.0,43.0,73.0,0.0,7.0,5.0,7.0,1.1,2.6,12,2020
A.J. Green,WR,CIN,1.0,40.0,40.0,82.0,0.0,8.0,0.0,8.0,0.0,0.0,12,2020
Cam Newton,QB,NE,1.0,53.0,53.0,100.0,17.0,0.0,51.0,51.0,6.0,11.3,12,2020
Kyle Rudolph,TE,MIN,1.0,57.0,57.0,78.0,0.0,14.0,12.0,14.0,6.8,11.9,12,2020
Andy Dalton,QB,DAL,1.0,59.0,59.0,100.0,5.0,0.0,64.0,64.0,13.3,22.5,12,2020
Luke Stocker,TE,ATL,1.0,34.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
Anthony Sherman,RB,KC,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
Dion Lewis,RB,NYG,1.0,22.0,22.0,27.0,9.0,14.0,14.0,23.0,1.7,7.7,12,2020
Lee Smith,TE,BUF,1.0,17.0,17.0,27.0,0.0,6.0,6.0,6.0,0.3,1.8,12,2020
Robert Griffin III,QB,BAL,1.0,44.0,44.0,83.0,16.0,0.0,43.0,43.0,5.1,11.6,12,2020
Ryan Tannehill,QB,TEN,1.0,69.0,69.0,96.0,3.0,0.0,35.0,35.0,19.1,27.7,12,2020
Kirk Cousins,QB,MIN,1.0,73.0,73.0,100.0,4.0,0.0,66.0,66.0,26.2,35.9,12,2020
Russell Wilson,QB,SEA,1.0,67.0,67.0,100.0,9.0,0.0,55.0,55.0,14.4,21.5,12,2020
Alshon Jeffery,WR,PHI,1.0,35.0,35.0,49.0,0.0,11.0,6.0,11.0,1.5,4.3,12,2020
Mohamed Sanu Sr.,WR,DET,1.0,39.0,39.0,48.0,0.0,10.0,10.0,10.0,11.2,28.7,12,2020
T.Y. Hilton,WR,IND,1.0,54.0,54.0,73.0,0.0,9.0,7.0,9.0,14.1,26.1,12,2020
Marvin Jones Jr.,WR,DET,1.0,68.0,68.0,83.0,0.0,18.0,9.0,18.0,4.8,7.1,12,2020
Alfred Morris,RB,NYG,1.0,8.0,8.0,10.0,50.0,0.0,50.0,50.0,0.8,10.0,12,2020
Derek Carrier,TE,LV,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
Cole Beasley,WR,BUF,1.0,53.0,53.0,85.0,0.0,8.0,6.0,9.0,7.3,13.8,12,2020
Travis Kelce,TE,KC,1.0,68.0,68.0,86.0,0.0,12.0,13.0,13.0,8.2,12.1,12,2020
DeAndre Hopkins,WR,ARI,1.0,71.0,71.0,96.0,0.0,10.0,7.0,10.0,5.5,7.7,12,2020
Robert Woods,WR,LAR,1.0,62.0,62.0,100.0,2.0,19.0,13.0,21.0,8.8,14.2,12,2020
