player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,82.0,82.0,100.0,2.0,0.0,57.0,57.0,26.3,32.1,12,2021
Ben Roethlisberger,QB,PIT,1.0,62.0,62.0,100.0,0.0,0.0,66.0,66.0,10.5,16.9,12,2021
Brian Hoyer,QB,NE,1.0,1.0,1.0,2.0,100.0,0.0,100.0,100.0,-0.1,-10.0,12,2021
Danny Amendola,WR,HOU,1.0,22.0,22.0,39.0,0.0,23.0,14.0,23.0,2.3,10.5,12,2021
DeSean Jackson,WR,LV,1.0,42.0,42.0,48.0,0.0,10.0,7.0,10.0,16.2,38.6,12,2021
Jared Cook,TE,LAC,1.0,37.0,37.0,52.0,0.0,14.0,5.0,14.0,8.5,23.0,12,2021
Josh Johnson,QB,NYJ,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0,12,2021
Marcedes Lewis,TE,GB,1.0,33.0,33.0,40.0,0.0,9.0,6.0,9.0,0.4,1.2,12,2021
Matt Ryan,QB,ATL,1.0,60.0,60.0,100.0,7.0,0.0,55.0,55.0,11.2,18.7,12,2021
Matthew Stafford,QB,LAR,1.0,62.0,62.0,100.0,2.0,0.0,63.0,63.0,23.0,37.1,12,2021
Tom Brady,QB,TB,1.0,67.0,67.0,100.0,3.0,0.0,54.0,54.0,12.2,18.2,12,2021
Emmanuel Sanders,WR,BUF,1.0,51.0,51.0,77.0,0.0,6.0,6.0,6.0,2.8,5.5,12,2021
Jimmy Graham,TE,CHI,1.0,14.0,14.0,20.0,0.0,21.0,14.0,21.0,9.4,67.1,12,2021
Rob Gronkowski,TE,TB,1.0,55.0,55.0,82.0,0.0,16.0,13.0,16.0,12.3,22.4,12,2021
Cam Newton,QB,CAR,1.0,40.0,40.0,73.0,8.0,0.0,60.0,60.0,8.2,20.5,12,2021
Randall Cobb,WR,GB,1.0,19.0,19.0,23.0,0.0,26.0,21.0,26.0,13.5,71.1,12,2021
Andy Dalton,QB,CHI,1.0,70.0,70.0,100.0,9.0,0.0,64.0,64.0,16.8,24.0,12,2021
Lee Smith,TE,ATL,1.0,29.0,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2021
Tyrod Taylor,QB,HOU,1.0,57.0,57.0,100.0,4.0,0.0,49.0,49.0,16.3,28.6,12,2021
Ryan Tannehill,QB,TEN,1.0,56.0,56.0,89.0,9.0,0.0,46.0,46.0,9.1,16.3,12,2021
Kirk Cousins,QB,MIN,1.0,55.0,55.0,100.0,0.0,0.0,58.0,58.0,16.5,30.0,12,2021
Russell Wilson,QB,SEA,1.0,47.0,47.0,100.0,4.0,0.0,70.0,70.0,19.5,41.5,12,2021
T.Y. Hilton,WR,IND,1.0,42.0,42.0,61.0,0.0,12.0,10.0,12.0,8.8,21.0,12,2021
Marvin Jones Jr.,WR,JAC,1.0,71.0,71.0,97.0,0.0,10.0,6.0,10.0,4.3,6.1,12,2021
Brandon Bolden,RB,NE,1.0,19.0,19.0,32.0,0.0,21.0,21.0,21.0,5.4,28.4,12,2021
Cole Beasley,WR,BUF,1.0,46.0,46.0,70.0,0.0,11.0,11.0,11.0,4.6,10.0,12,2021
Marquise Goodwin,WR,CHI,1.0,32.0,32.0,46.0,0.0,3.0,0.0,3.0,0.0,0.0,12,2021
Cordarrelle Patterson,RB,ATL,1.0,29.0,29.0,48.0,55.0,10.0,62.0,66.0,25.5,87.9,12,2021
Keenan Allen,WR,LAC,1.0,61.0,61.0,86.0,0.0,16.0,11.0,16.0,8.5,13.9,12,2021
Tavon Austin,WR,JAC,1.0,13.0,13.0,18.0,0.0,15.0,15.0,15.0,8.1,62.3,12,2021
Rex Burkhead,RB,HOU,1.0,35.0,35.0,61.0,34.0,9.0,43.0,43.0,5.4,15.4,12,2021
Kyle Juszczyk,RB,SF,1.0,44.0,44.0,63.0,0.0,5.0,5.0,5.0,3.7,8.4,12,2021
Latavius Murray,RB,BAL,1.0,36.0,36.0,44.0,22.0,0.0,22.0,22.0,1.4,3.9,12,2021
Ryan Griffin,TE,NYJ,1.0,56.0,56.0,84.0,0.0,7.0,5.0,7.0,2.0,3.6,12,2021
Jack Doyle,TE,IND,1.0,42.0,42.0,61.0,0.0,17.0,14.0,17.0,14.1,33.6,12,2021
Teddy Bridgewater,QB,DEN,1.0,43.0,43.0,69.0,5.0,0.0,47.0,47.0,16.2,37.7,12,2021
Derek Carr,QB,LV,1.0,86.0,86.0,99.0,2.0,0.0,48.0,48.0,21.0,24.4,12,2021
Logan Thomas,TE,WAS,1.0,66.0,66.0,79.0,0.0,9.0,5.0,9.0,3.1,4.7,12,2021
Carlos Hyde,RB,JAC,1.0,32.0,32.0,44.0,19.0,3.0,19.0,22.0,1.6,5.0,12,2021
Devonta Freeman,RB,BAL,1.0,40.0,40.0,49.0,40.0,3.0,43.0,43.0,6.0,15.0,12,2021
Sammy Watkins,WR,BAL,1.0,35.0,35.0,43.0,0.0,3.0,3.0,3.0,0.8,2.3,12,2021
Mike Evans,WR,TB,1.0,66.0,66.0,99.0,0.0,9.0,5.0,9.0,1.6,2.4,12,2021
Brandin Cooks,WR,HOU,1.0,47.0,47.0,82.0,0.0,11.0,6.0,11.0,10.5,22.3,12,2021
Davante Adams,WR,GB,1.0,80.0,80.0,98.0,0.0,11.0,10.0,11.0,10.4,13.0,12,2021
Odell Beckham Jr.,WR,LAR,1.0,61.0,61.0,98.0,0.0,16.0,8.0,16.0,14.1,23.1,12,2021
Jarvis Landry,WR,CLE,1.0,56.0,56.0,93.0,0.0,18.0,11.0,18.0,9.1,16.3,12,2021
Jimmy Garoppolo,QB,SF,1.0,70.0,70.0,100.0,4.0,0.0,41.0,41.0,12.2,17.4,12,2021
John Brown,WR,JAC,1.0,3.0,3.0,4.0,0.0,33.0,0.0,33.0,0.0,0.0,12,2021
Albert Wilson,WR,MIA,1.0,35.0,35.0,47.0,0.0,17.0,14.0,17.0,1.7,4.9,12,2021
Keith Smith,RB,ATL,1.0,13.0,13.0,22.0,0.0,15.0,15.0,15.0,1.6,12.3,12,2021
Adam Thielen,WR,MIN,1.0,53.0,53.0,96.0,0.0,13.0,9.0,13.0,18.2,34.3,12,2021
Cameron Brate,TE,TB,1.0,17.0,17.0,25.0,0.0,24.0,18.0,24.0,2.3,13.5,12,2021
Diontae Spencer,WR,DEN,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2021
Marcus Mariota,QB,LV,1.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,6.4,320.0,12,2021
Melvin Gordon III,RB,DEN,1.0,26.0,26.0,42.0,65.0,8.0,69.0,73.0,8.8,33.8,12,2021
Ameer Abdullah,RB,CAR,1.0,27.0,27.0,49.0,7.0,22.0,15.0,30.0,2.4,8.9,12,2021
Tevin Coleman,RB,NYJ,1.0,30.0,30.0,45.0,53.0,10.0,60.0,63.0,7.0,23.3,12,2021
Taylor Heinicke,QB,WAS,1.0,84.0,84.0,100.0,5.0,0.0,46.0,46.0,12.2,14.5,12,2021
Mike Davis,RB,ATL,1.0,30.0,30.0,50.0,17.0,13.0,27.0,30.0,4.1,13.7,12,2021
David Johnson,RB,HOU,1.0,22.0,22.0,39.0,45.0,14.0,55.0,59.0,5.5,25.0,12,2021
Jesse James,TE,CHI,1.0,23.0,23.0,33.0,0.0,4.0,0.0,4.0,0.0,0.0,12,2021
MyCole Pruitt,TE,TEN,1.0,27.0,27.0,43.0,0.0,7.0,4.0,7.0,1.0,3.7,12,2021
Nelson Agholor,WR,NE,1.0,50.0,50.0,85.0,0.0,6.0,6.0,6.0,2.0,4.0,12,2021
Tyler Lockett,WR,SEA,1.0,47.0,47.0,100.0,0.0,11.0,6.0,11.0,9.6,20.4,12,2021
Jamison Crowder,WR,NYJ,1.0,33.0,33.0,49.0,0.0,3.0,3.0,3.0,0.5,1.5,12,2021
Ty Montgomery,RB,NO,1.0,29.0,29.0,51.0,21.0,24.0,38.0,45.0,4.5,15.5,12,2021
Stefon Diggs,WR,BUF,1.0,54.0,54.0,82.0,0.0,17.0,13.0,17.0,13.4,24.8,12,2021
Chris Manhertz,TE,JAC,1.0,27.0,27.0,37.0,0.0,7.0,4.0,7.0,1.1,4.1,12,2021
C.J. Uzomah,TE,CIN,1.0,45.0,45.0,66.0,0.0,7.0,7.0,7.0,0.9,2.0,12,2021
DeAndre Carter,WR,WAS,1.0,61.0,61.0,73.0,2.0,8.0,8.0,10.0,4.6,7.5,12,2021
Darren Waller,TE,LV,1.0,21.0,21.0,24.0,0.0,24.0,10.0,24.0,3.3,15.7,12,2021
Trevor Siemian,QB,NO,1.0,57.0,57.0,100.0,5.0,0.0,56.0,56.0,9.8,17.2,12,2021
James O'Shaughnessy,TE,JAC,1.0,59.0,59.0,81.0,0.0,8.0,5.0,8.0,4.9,8.3,12,2021
Geoff Swaim,TE,TEN,1.0,46.0,46.0,73.0,0.0,2.0,2.0,2.0,0.8,1.7,12,2021
Damiere Byrd,WR,CHI,1.0,53.0,53.0,76.0,0.0,9.0,8.0,9.0,4.2,7.9,12,2021
Eric Tomlinson,TE,BAL,1.0,27.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2021
Adam Humphries,WR,WAS,1.0,32.0,32.0,38.0,0.0,6.0,6.0,6.0,1.4,4.4,12,2021
Laquon Treadwell,WR,JAC,1.0,63.0,63.0,86.0,0.0,13.0,6.0,13.0,5.3,8.4,12,2021
Ezekiel Elliott,RB,DAL,1.0,47.0,47.0,64.0,19.0,17.0,32.0,36.0,10.9,23.2,12,2021
Jared Goff,QB,DET,1.0,49.0,49.0,100.0,0.0,0.0,51.0,51.0,12.8,26.1,12,2021
Carson Wentz,QB,IND,1.0,69.0,69.0,100.0,4.0,0.0,68.0,68.0,22.3,32.3,12,2021
Alex Collins,RB,SEA,1.0,19.0,19.0,40.0,37.0,5.0,42.0,42.0,0.7,3.7,12,2021
Tyler Boyd,WR,CIN,1.0,52.0,52.0,76.0,0.0,4.0,4.0,4.0,1.3,2.5,12,2021
Devontae Booker,RB,NYG,1.0,10.0,10.0,17.0,30.0,10.0,40.0,40.0,2.7,27.0,12,2021
Pharoh Cooper,WR,NYG,1.0,35.0,35.0,58.0,3.0,6.0,6.0,9.0,0.9,2.6,12,2021
Hunter Henry,TE,NE,1.0,41.0,41.0,69.0,0.0,12.0,5.0,12.0,1.6,3.9,12,2021
Austin Hooper,TE,CLE,1.0,54.0,54.0,90.0,0.0,6.0,0.0,6.0,0.0,0.0,12,2021
Tajae Sharpe,WR,ATL,1.0,46.0,46.0,77.0,0.0,7.0,4.0,7.0,2.2,4.8,12,2021
Dak Prescott,QB,DAL,1.0,74.0,74.0,100.0,1.0,0.0,65.0,65.0,25.3,34.2,12,2021
Tyler Higbee,TE,LAR,1.0,62.0,62.0,100.0,0.0,8.0,2.0,8.0,0.3,0.5,12,2021
