player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,74.0,74.0,100.0,3.0,0.0,53.0,53.0,11.5,15.5,10,2021
Adrian Peterson,RB,TEN,1.0,20.0,20.0,33.0,40.0,5.0,45.0,45.0,2.0,10.0,10,2021
Brian Hoyer,QB,NE,1.0,9.0,9.0,13.0,22.0,0.0,56.0,56.0,7.2,80.0,10,2021
Chad Henne,QB,KC,1.0,3.0,3.0,4.0,67.0,0.0,67.0,67.0,-0.2,-6.7,10,2021
DeSean Jackson,WR,LV,1.0,9.0,9.0,17.0,0.0,11.0,11.0,11.0,1.8,20.0,10,2021
Jared Cook,TE,LAC,1.0,34.0,34.0,58.0,0.0,9.0,3.0,9.0,1.0,2.9,10,2021
Joe Flacco,QB,NYJ,1.0,6.0,6.0,8.0,0.0,0.0,50.0,50.0,5.9,98.3,10,2021
Marcedes Lewis,TE,GB,1.0,42.0,42.0,57.0,0.0,5.0,5.0,5.0,1.0,2.4,10,2021
Matt Ryan,QB,ATL,1.0,38.0,38.0,70.0,0.0,0.0,55.0,55.0,2.7,7.1,10,2021
Matthew Slater,WR,NE,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2021
Matthew Stafford,QB,LAR,1.0,55.0,55.0,100.0,2.0,0.0,76.0,76.0,11.8,21.5,10,2021
Tom Brady,QB,TB,1.0,48.0,48.0,100.0,2.0,0.0,73.0,73.0,15.0,31.3,10,2021
Colt McCoy,QB,ARI,1.0,33.0,33.0,60.0,3.0,0.0,64.0,64.0,1.2,3.6,10,2021
Emmanuel Sanders,WR,BUF,1.0,35.0,35.0,60.0,3.0,6.0,9.0,9.0,5.1,14.6,10,2021
A.J. Green,WR,ARI,1.0,38.0,38.0,69.0,0.0,13.0,3.0,13.0,0.4,1.1,10,2021
Cam Newton,QB,CAR,1.0,9.0,9.0,12.0,33.0,0.0,78.0,78.0,11.7,130.0,10,2021
Mark Ingram II,RB,NO,1.0,57.0,57.0,85.0,25.0,12.0,32.0,37.0,16.8,29.5,10,2021
Randall Cobb,WR,GB,1.0,50.0,50.0,68.0,0.0,8.0,6.0,8.0,2.1,4.2,10,2021
Luke Stocker,TE,MIN,1.0,20.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2021
Ryan Tannehill,QB,TEN,1.0,60.0,60.0,100.0,8.0,0.0,53.0,53.0,18.6,31.0,10,2021
Kirk Cousins,QB,MIN,1.0,79.0,79.0,100.0,5.0,0.0,52.0,52.0,17.5,22.2,10,2021
Russell Wilson,QB,SEA,1.0,61.0,61.0,100.0,8.0,0.0,74.0,74.0,7.6,12.5,10,2021
T.Y. Hilton,WR,IND,1.0,39.0,39.0,61.0,0.0,13.0,3.0,13.0,0.5,1.3,10,2021
Marvin Jones Jr.,WR,JAC,1.0,56.0,56.0,85.0,0.0,11.0,4.0,11.0,3.5,6.3,10,2021
Brandon Bolden,RB,NE,1.0,18.0,18.0,27.0,17.0,17.0,33.0,33.0,7.0,38.9,10,2021
Case Keenum,QB,CLE,1.0,23.0,23.0,40.0,0.0,0.0,52.0,52.0,3.2,13.9,10,2021
Cole Beasley,WR,BUF,1.0,9.0,9.0,16.0,0.0,22.0,22.0,22.0,1.5,16.7,10,2021
Travis Kelce,TE,KC,1.0,58.0,58.0,76.0,0.0,17.0,14.0,17.0,11.9,20.5,10,2021
Cordarrelle Patterson,RB,ATL,1.0,15.0,15.0,28.0,27.0,13.0,33.0,40.0,3.9,26.0,10,2021
Keenan Allen,WR,LAC,1.0,55.0,55.0,93.0,0.0,20.0,15.0,20.0,9.8,17.8,10,2021
Tavon Austin,WR,JAC,1.0,14.0,14.0,21.0,0.0,7.0,0.0,7.0,0.0,0.0,10,2021
Giovani Bernard,RB,TB,1.0,14.0,14.0,29.0,7.0,21.0,14.0,29.0,0.8,5.7,10,2021
Le'Veon Bell,RB,BAL,1.0,31.0,31.0,42.0,10.0,0.0,10.0,10.0,0.1,0.3,10,2021
Zach Ertz,TE,ARI,1.0,45.0,45.0,82.0,0.0,13.0,9.0,13.0,4.6,10.2,10,2021
Kyle Juszczyk,RB,SF,1.0,40.0,40.0,59.0,0.0,3.0,3.0,3.0,0.6,1.5,10,2021
Ryan Griffin,TE,NYJ,1.0,55.0,55.0,71.0,0.0,4.0,2.0,4.0,2.1,3.8,10,2021
Jack Doyle,TE,IND,1.0,37.0,37.0,58.0,0.0,14.0,8.0,14.0,3.1,8.4,10,2021
Teddy Bridgewater,QB,DEN,1.0,58.0,58.0,100.0,0.0,0.0,62.0,62.0,9.0,15.5,10,2021
Derek Carr,QB,LV,1.0,54.0,54.0,100.0,6.0,0.0,70.0,70.0,19.2,35.6,10,2021
Carlos Hyde,RB,JAC,1.0,18.0,18.0,27.0,11.0,11.0,17.0,22.0,0.4,2.2,10,2021
Devonta Freeman,RB,BAL,1.0,42.0,42.0,58.0,24.0,10.0,31.0,33.0,5.8,13.8,10,2021
Sammy Watkins,WR,BAL,1.0,23.0,23.0,32.0,0.0,13.0,4.0,13.0,-1.3,-5.7,10,2021
Mike Evans,WR,TB,1.0,48.0,48.0,100.0,0.0,6.0,4.0,6.0,12.2,25.4,10,2021
Davante Adams,WR,GB,1.0,70.0,70.0,95.0,0.0,16.0,10.0,16.0,7.8,11.1,10,2021
Odell Beckham Jr.,WR,LAR,1.0,15.0,15.0,27.0,0.0,20.0,13.0,20.0,1.8,12.0,10,2021
Jarvis Landry,WR,CLE,1.0,47.0,47.0,81.0,0.0,11.0,9.0,11.0,2.6,5.5,10,2021
Eric Ebron,TE,PIT,1.0,29.0,29.0,33.0,0.0,7.0,7.0,7.0,1.3,4.5,10,2021
Jimmy Garoppolo,QB,SF,1.0,68.0,68.0,100.0,3.0,0.0,31.0,31.0,15.4,22.6,10,2021
Jerick McKinnon,RB,KC,1.0,20.0,20.0,26.0,15.0,15.0,20.0,30.0,3.2,16.0,10,2021
Albert Wilson,WR,MIA,1.0,38.0,38.0,55.0,5.0,13.0,16.0,18.0,10.6,27.9,10,2021
Keith Smith,RB,ATL,1.0,19.0,19.0,35.0,5.0,0.0,5.0,5.0,0.5,2.6,10,2021
Adam Thielen,WR,MIN,1.0,71.0,71.0,90.0,0.0,10.0,7.0,10.0,6.5,9.2,10,2021
Cameron Brate,TE,TB,1.0,30.0,30.0,63.0,0.0,10.0,3.0,10.0,6.6,22.0,10,2021
Diontae Spencer,WR,DEN,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2021
Amari Cooper,WR,DAL,1.0,51.0,51.0,66.0,0.0,8.0,8.0,8.0,5.1,10.0,10,2021
Kevin White,WR,NO,1.0,9.0,9.0,13.0,0.0,22.0,0.0,22.0,0.0,0.0,10,2021
Melvin Gordon III,RB,DEN,1.0,25.0,25.0,43.0,36.0,16.0,40.0,52.0,8.3,33.2,10,2021
Ameer Abdullah,RB,CAR,1.0,16.0,16.0,21.0,56.0,25.0,81.0,81.0,5.1,31.9,10,2021
Tevin Coleman,RB,NYJ,1.0,17.0,17.0,22.0,24.0,18.0,35.0,41.0,3.3,19.4,10,2021
Taylor Heinicke,QB,WAS,1.0,73.0,73.0,100.0,4.0,0.0,48.0,48.0,15.7,21.5,10,2021
Mike Davis,RB,ATL,1.0,20.0,20.0,37.0,20.0,5.0,20.0,25.0,1.8,9.0,10,2021
MyCole Pruitt,TE,TEN,1.0,23.0,23.0,38.0,0.0,4.0,4.0,4.0,6.2,27.0,10,2021
Blake Bell,TE,KC,1.0,24.0,24.0,32.0,4.0,0.0,4.0,4.0,0.3,1.3,10,2021
Nelson Agholor,WR,NE,1.0,47.0,47.0,70.0,0.0,9.0,4.0,9.0,2.1,4.5,10,2021
Tyler Lockett,WR,SEA,1.0,58.0,58.0,95.0,0.0,14.0,3.0,14.0,2.3,4.0,10,2021
Jamison Crowder,WR,NYJ,1.0,64.0,64.0,83.0,0.0,8.0,5.0,8.0,2.0,3.1,10,2021
Ty Montgomery,RB,NO,1.0,6.0,6.0,9.0,17.0,0.0,17.0,17.0,0.2,3.3,10,2021
Stefon Diggs,WR,BUF,1.0,46.0,46.0,79.0,0.0,28.0,17.0,28.0,22.2,48.3,10,2021
Chris Manhertz,TE,JAC,1.0,24.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2021
DeAndre Carter,WR,WAS,1.0,49.0,49.0,67.0,2.0,12.0,8.0,14.0,12.0,24.5,10,2021
Darren Waller,TE,LV,1.0,49.0,49.0,91.0,0.0,14.0,8.0,14.0,2.4,4.9,10,2021
Trevor Siemian,QB,NO,1.0,62.0,62.0,93.0,0.0,0.0,55.0,55.0,19.9,32.1,10,2021
Geoff Swaim,TE,TEN,1.0,40.0,40.0,67.0,0.0,13.0,10.0,13.0,2.6,6.5,10,2021
Adam Humphries,WR,WAS,1.0,38.0,38.0,52.0,0.0,3.0,3.0,3.0,0.5,1.3,10,2021
Laquon Treadwell,WR,JAC,1.0,23.0,23.0,35.0,0.0,4.0,4.0,4.0,1.8,7.8,10,2021
Ezekiel Elliott,RB,DAL,1.0,38.0,38.0,49.0,37.0,8.0,47.0,47.0,17.8,46.8,10,2021
Jared Goff,QB,DET,1.0,71.0,71.0,100.0,0.0,0.0,35.0,35.0,4.6,6.5,10,2021
Carson Wentz,QB,IND,1.0,64.0,64.0,100.0,6.0,0.0,59.0,59.0,7.1,11.1,10,2021
Alex Collins,RB,SEA,1.0,30.0,30.0,49.0,33.0,3.0,37.0,37.0,4.9,16.3,10,2021
Hunter Henry,TE,NE,1.0,55.0,55.0,82.0,0.0,7.0,7.0,7.0,15.7,28.5,10,2021
