Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Marquez Valdes-Scantling,WR,GB,1,15,15,22,0,7,0,7,0.0,0.0
Ray-Ray McCloud,WR,PIT,1,50,50,66,0,18,8,18,3.7,7.4
Tyler Conklin,TE,MIN,1,32,32,67,0,13,6,13,0.6,1.9
Russell Gage,WR,ATL,1,45,45,90,0,29,20,29,18.6,41.3
Byron Pringle,WR,KC,1,55,55,71,0,15,9,15,5.6,10.2
Tim Boyle,QB,DET,1,1,1,2,100,0,100,100,-0.1,-10.0
Christian Blake,WR,ATL,1,3,3,6,0,33,0,33,0.0,0.0
Keith Kirkwood,WR,CAR,1,10,10,14,0,10,0,10,0.0,0.0
Trent Sherfield,WR,SF,1,10,10,14,0,10,10,10,1.3,13.0
Cam Sims,WR,WAS,1,39,39,66,0,3,0,3,0.0,0.0
Jeff Wilson Jr.,RB,SF,1,6,6,9,0,0,0,0,0.0,0.0
Dontrell Hilliard,RB,TEN,1,34,34,50,26,3,29,29,5.8,17.1
A.J. Brown,WR,TEN,1,56,56,82,0,11,7,11,12.8,22.9
D.K. Metcalf,WR,SEA,1,51,51,88,0,22,10,22,5.8,11.4
N'Keal Harry,WR,NE,1,12,12,19,0,8,0,8,0.0,0.0
Drew Lock,QB,DEN,1,54,54,100,7,0,52,52,22.0,40.7
Marquise Brown,WR,BAL,1,58,58,82,0,14,5,14,2.7,4.7
Damien Harris,RB,NE,1,30,30,48,37,13,50,50,13.3,44.3
J.J. Arcega-Whiteside,WR,PHI,1,42,42,57,0,7,0,7,0.0,0.0
David Montgomery,RB,CHI,1,49,49,60,41,6,45,47,7.9,16.1
Deebo Samuel,WR,SF,1,50,50,71,16,12,26,30,25.0,50.0
Albert Okwuegbunam,TE,DEN,1,16,16,30,0,0,0,0,0.0,0.0
Josh Jacobs,RB,LV,1,57,57,71,46,4,49,49,20.4,35.8
Devin Singletary,RB,BUF,1,62,62,76,31,3,34,34,23.2,37.4
Hunter Renfrow,WR,LV,1,51,51,64,2,10,10,12,12.9,25.3
Foster Moreau,TE,LV,1,49,49,61,0,4,4,4,5.0,10.2
Ty Johnson,RB,NYJ,1,15,15,33,7,7,7,13,-0.1,-0.7
Parris Campbell,WR,IND,1,8,8,14,0,38,0,38,0.0,0.0
Terry McLaurin,WR,WAS,1,47,47,80,0,13,9,13,9.3,19.8
Qadree Ollison,RB,ATL,1,16,16,32,6,6,6,13,7.9,49.4
Josh Oliver,TE,BAL,1,19,19,27,0,5,5,5,0.1,0.5
Ryquell Armstead,RB,JAC,1,20,20,29,45,10,55,55,6.2,31.0
Drew Sample,TE,CIN,1,17,17,31,0,6,6,6,0.8,4.7
Gardner Minshew II,QB,PHI,1,74,74,100,7,0,51,51,15.4,20.8
David Sills V,WR,NYG,1,16,16,27,0,19,0,19,0.0,0.0
Greg Dortch,WR,ARI,1,12,12,16,0,17,17,17,0.5,4.2
Mecole Hardman,WR,KC,1,65,65,83,2,17,14,18,11.3,17.4
Lil'Jordan Humphrey,WR,NO,1,7,7,10,0,14,14,14,2.6,37.1
Tyree Jackson,TE,PHI,1,39,39,53,0,13,8,13,8.2,21.0
Jakobi Meyers,WR,NE,1,52,52,84,0,15,8,15,5.0,9.6
Kyler Murray,QB,ARI,1,76,76,100,7,0,58,58,17.1,22.5
Antoine Wesley,WR,ARI,1,57,57,75,0,7,4,7,1.7,3.0
Trayveon Williams,RB,CIN,1,24,24,44,38,8,42,46,4.2,17.5
Benny Snell Jr.,RB,PIT,1,29,29,38,41,0,41,41,2.2,7.6
Diontae Johnson,WR,PIT,1,65,65,86,0,15,11,15,5.1,7.8
Travis Homer,RB,SEA,1,13,13,22,8,23,15,31,2.7,20.8
Alexander Mattison,RB,MIN,1,18,18,38,28,6,33,33,2.1,11.7
Stanley Morgan Jr.,WR,CIN,1,33,33,61,3,6,6,9,1.1,3.3
Chase Claypool,WR,PIT,1,69,69,91,4,10,12,14,13.0,18.8
Dawson Knox,TE,BUF,1,75,75,91,0,7,4,7,5.3,7.1
Tyler Johnson,WR,TB,1,52,52,87,0,13,10,13,2.2,4.2
Bryan Edwards,WR,LV,1,56,56,70,0,9,7,9,6.3,11.3
Justin Herbert,QB,LAC,1,93,93,100,2,0,71,71,28.4,30.5
Zach Gentry,TE,PIT,1,44,44,58,0,11,9,11,3.9,8.9
Juwann Winfree,WR,GB,1,44,44,65,0,7,7,7,-0.4,-0.9
Darius Slayton,WR,NYG,1,42,42,70,0,7,5,7,8.9,21.2
Scotty Miller,WR,TB,1,14,14,23,14,7,21,21,11.2,80.0
Trenton Irwin,WR,CIN,1,33,33,61,0,12,3,12,0.9,2.7
Jeff Smith,WR,NYJ,1,34,34,74,0,9,3,9,0.2,0.6
Tyron Johnson,WR,LV,1,4,4,5,0,0,0,0,0.0,0.0
Khari Blasingame,RB,TEN,1,14,14,21,0,7,7,7,0.5,3.6
Olamide Zaccheaus,WR,ATL,1,39,39,78,0,8,8,8,4.7,12.1
Deonte Harty,WR,NO,1,21,21,29,5,19,19,24,3.3,15.7
Alex Bachman,WR,NYG,1,25,25,42,4,0,4,4,-0.3,-1.2
Jalen Guyton,WR,LAC,1,50,50,54,0,18,12,18,5.2,10.4
Tom Kennedy,WR,DET,1,16,16,28,0,13,19,19,8.6,53.8
Craig Reynolds,RB,DET,1,6,6,10,50,0,50,50,0.2,3.3
Gunner Olszewski,WR,NE,1,2,2,3,0,0,0,0,0.0,0.0
D'Ernest Johnson,RB,CLE,1,47,47,71,53,2,55,55,19.3,41.1
Derrick Gore,RB,KC,1,24,24,31,29,4,29,33,3.0,12.5
Tua Tagovailoa,QB,MIA,1,68,68,100,7,0,40,40,12.2,17.9
Jerry Jeudy,WR,DEN,1,36,36,67,0,14,6,14,3.0,8.3
CeeDee Lamb,WR,DAL,1,49,49,79,0,4,4,4,4.5,9.2
D'Andre Swift,RB,DET,1,32,32,55,22,16,34,38,10.6,33.1
Jonathan Taylor,RB,IND,1,52,52,91,29,8,35,37,9.5,18.3
Jalen Reagor,WR,PHI,1,69,69,93,4,4,7,9,2.9,4.2
Laviska Shenault Jr.,WR,JAC,1,41,41,60,0,17,12,17,6.2,15.1
DeVonta Smith,WR,PHI,1,14,14,19,0,29,21,29,4.1,29.3
Cole Kmet,TE,CHI,1,61,61,74,0,8,7,8,4.8,7.9
Justin Jefferson,WR,MIN,1,46,46,96,2,15,13,17,17.1,37.2
Jake Fromm,QB,NYG,1,60,60,100,8,0,60,60,9.4,15.7
Jordan Love,QB,GB,1,37,37,54,3,0,49,49,9.3,25.1
Brandon Aiyuk,WR,SF,1,65,65,93,0,11,9,11,10.7,16.5
Zack Moss,RB,BUF,1,18,18,22,28,11,39,39,1.4,7.8
Cam Akers,RB,LAR,1,13,13,20,38,23,62,62,1.3,10.0
Devin Duvernay,WR,BAL,1,18,18,25,6,0,6,6,0.2,1.1
Michael Pittman Jr.,WR,IND,1,50,50,88,0,14,12,14,14.4,28.8
Tyler Huntley,QB,BAL,1,71,71,100,17,0,61,61,8.8,12.4
Donovan Peoples-Jones,WR,CLE,1,53,53,80,0,8,6,8,3.8,7.2
Najee Harris,RB,PIT,1,40,40,53,28,10,38,38,5.5,13.8
Denzel Mims,WR,NYJ,1,35,35,76,0,6,0,6,0.0,0.0
Ke'Shawn Vaughn,RB,TB,1,27,27,45,37,7,44,44,10.1,37.4
AJ Dillon,RB,GB,1,37,37,54,38,3,41,41,6.7,18.1
Eno Benjamin,RB,ARI,1,25,25,33,28,16,44,44,5.6,22.4
Colby Parkinson,TE,SEA,1,36,36,62,0,8,6,8,1.4,3.9
Harrison Bryant,TE,CLE,1,34,34,52,0,9,3,9,0.9,2.6
Gabriel Davis,WR,BUF,1,75,75,91,0,19,4,19,3.9,5.2
Adam Trautman,TE,NO,1,50,50,69,0,2,2,2,7.8,15.6
Josiah Deguara,TE,GB,1,29,29,43,0,14,10,14,12.6,43.4
Tony Jones Jr.,RB,NO,1,14,14,19,50,7,50,57,2.2,15.7
Van Jefferson,WR,LAR,1,45,45,69,0,7,4,7,3.1,6.9
Luke Farrell,TE,JAC,1,32,32,47,0,0,0,0,0.0,0.0
Marquez Callaway,WR,NO,1,46,46,64,0,2,0,2,0.0,0.0
Mitchell Wilcox,TE,CIN,1,47,47,87,0,11,6,11,1.6,3.4
DeeJay Dallas,RB,SEA,1,2,2,3,50,0,50,50,0.1,5.0
Tarik Black,WR,NYJ,1,19,19,41,0,11,5,11,1.0,5.3
Patrick Taylor Jr.,RB,GB,1,31,31,46,35,6,42,42,11.6,37.4
Juwan Johnson,TE,NO,1,11,11,15,0,18,9,18,6.5,59.1
Jauan Jennings,WR,SF,1,44,44,63,0,16,14,16,21.4,48.6
Antonio Gibson,RB,WAS,1,32,32,54,66,9,69,75,21.1,65.9
Ty'Son Williams,RB,BAL,1,2,2,3,50,0,50,50,0.4,20.0
Jason Huntley,RB,PHI,1,31,31,42,42,3,42,45,5.1,16.5
Noah Togiai,TE,PHI,1,24,24,32,0,0,0,0,0.0,0.0
Ben Ellefson,TE,MIN,1,7,7,15,0,0,0,0,0.0,0.0
K.J. Osborn,WR,MIN,1,39,39,81,0,10,3,10,8.1,20.8
Quez Watkins,WR,PHI,1,31,31,42,0,23,16,23,14.4,46.5
Freddie Swain,WR,SEA,1,19,19,33,0,5,5,5,8.5,44.7
Ja'Marcus Bradley,WR,CLE,1,3,3,5,0,0,0,0,0.0,0.0
Nick Westbrook-Ikhine,WR,TEN,1,50,50,74,0,10,8,10,13.8,27.6
Giovanni Ricci,TE,CAR,1,9,9,12,0,0,0,0,0.0,0.0
Trevor Lawrence,QB,JAC,1,68,68,100,15,0,62,62,18.6,27.4
Ja'Marr Chase,WR,CIN,1,5,5,9,0,80,40,80,2.6,52.0
Jaylen Waddle,WR,MIA,1,61,61,90,0,11,8,11,8.7,14.3
Chuba Hubbard,RB,CAR,1,32,32,43,28,6,34,34,11.6,36.3
Rashod Bateman,WR,BAL,1,62,62,87,0,6,3,6,2.2,3.5
Amon-Ra St. Brown,WR,DET,1,56,56,97,2,18,16,20,18.1,32.3
Tylan Wallace,WR,BAL,1,5,5,7,0,20,0,20,0.0,0.0
Darnell Mooney,WR,CHI,1,74,74,90,0,22,16,22,12.6,17.0
Tyler Davis,TE,GB,1,24,24,35,0,4,0,4,0.0,0.0
Reggie Gilliam,RB,BUF,1,18,18,22,0,6,0,6,0.0,0.0
Jonathan Ward,RB,ARI,1,5,5,7,0,20,20,20,0.2,4.0
Demetric Felton,RB,CLE,1,5,5,8,20,40,60,60,8.4,168.0
Mekhi Sargent,RB,JAC,1,2,2,3,50,50,50,100,0.2,10.0
Ihmir Smith-Marsette,WR,MIN,1,24,24,50,0,13,13,13,16.3,67.9
Dazz Newsome,WR,CHI,1,21,21,26,0,10,5,10,1.3,6.2
Anthony Schwartz,WR,CLE,1,36,36,55,3,8,6,11,1.6,4.4
Nico Collins,WR,HOU,1,41,41,72,0,17,7,17,6.7,16.3
Amari Rodgers,WR,GB,1,31,31,46,0,10,3,10,0.5,1.6
Jaret Patterson,RB,WAS,1,17,17,29,35,12,47,47,3.5,20.6
Mac Jones,QB,NE,1,62,62,100,5,0,53,53,11.8,19.0
Pat Freiermuth,TE,PIT,1,50,50,66,0,18,12,18,5.3,10.6
Kyle Pitts,TE,ATL,1,37,37,74,0,14,5,14,0.8,2.2
Dominique Dafney,TE,GB,1,15,15,22,0,7,7,7,2.6,17.3
Zach Wilson,QB,NYJ,1,46,46,100,4,0,48,48,9.9,21.5
Rhamondre Stevenson,RB,NE,1,9,9,15,44,22,56,67,3.6,40.0
Michael Carter,RB,NYJ,1,24,24,52,38,13,38,50,1.9,7.9
Javonte Williams,RB,DEN,1,30,30,56,40,7,47,47,6.4,21.3
Khalil Herbert,RB,CHI,1,17,17,21,24,0,24,24,1.1,6.5
Tommy Tremble,TE,CAR,1,42,42,57,2,12,7,14,1.1,2.6
Jaelon Darden,WR,TB,1,8,8,13,0,13,0,13,0.0,0.0
Chris Evans,RB,CIN,1,30,30,56,23,17,37,40,11.9,39.7
Davis Mills,QB,HOU,1,57,57,100,7,0,65,65,27.2,47.7
Tre' McKitty,TE,LAC,1,22,22,24,0,5,0,5,0.0,0.0
Elijah Mitchell,RB,SF,1,37,37,53,57,0,57,57,8.5,23.0
John Bates,TE,WAS,1,59,59,100,0,3,2,3,0.5,0.8
Ben Skowronek,WR,LAR,1,17,17,26,0,12,0,12,0.0,0.0
Joshua Palmer,WR,LAC,1,56,56,60,0,16,7,16,10.5,18.8
Kene Nwangwu,RB,MIN,1,1,1,2,100,0,100,100,0.4,40.0
Racey McMath,WR,TEN,1,12,12,18,0,8,0,8,0.0,0.0
Kenneth Gainwell,RB,PHI,1,39,39,53,31,18,41,49,14.7,37.7
JaQuan Hardy,RB,DAL,1,6,6,10,50,0,50,50,8.6,143.3
Brock Wright,TE,DET,1,42,42,72,0,5,5,5,11.1,26.4
Adam Prentice,RB,NO,1,25,25,35,4,4,8,8,0.3,1.2
C.J. Saunders,WR,CAR,1,15,15,20,0,13,13,13,1.1,7.3
