Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Kenny Golladay,WR,NYG,1,61,61,80,0,13,5,13,2.2,3.6
Mack Hollins,WR,MIA,1,11,11,17,0,18,9,18,4.0,36.4
George Kittle,TE,SF,1,59,59,100,0,5,3,5,2.1,3.6
Trent Taylor,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0
Jacob Hollister,TE,JAC,1,36,36,49,0,6,6,6,2.0,5.6
Tim Patrick,WR,DEN,1,36,36,86,0,11,6,11,1.8,5.0
Mo Alie-Cox,TE,IND,1,63,63,90,0,6,3,6,4.2,6.7
Isaiah McKenzie,WR,BUF,1,67,67,85,1,18,18,19,18.4,27.5
Aaron Jones,RB,GB,1,33,33,56,36,18,52,55,8.7,26.4
Ricky Seals-Jones,TE,WAS,1,27,27,45,0,4,4,4,-0.4,-1.5
Anthony Firkser,TE,TEN,1,16,16,26,0,6,6,6,1.3,8.1
Keelan Cole Sr.,WR,NYJ,1,43,43,74,0,5,5,5,2.5,5.8
Dare Ogunbowale,RB,JAC,1,60,60,82,28,7,32,35,13.2,22.0
Marcus Kemp,WR,KC,1,11,11,16,0,0,0,0,0.0,0.0
Pharaoh Brown,TE,HOU,1,46,46,68,0,7,4,7,1.0,2.2
Kendrick Bourne,WR,NE,1,30,30,47,0,13,7,13,3.3,11.0
Cyril Grayson Jr.,WR,TB,1,53,53,77,2,6,8,8,9.5,17.9
Mason Rudolph,QB,PIT,1,10,10,14,10,0,90,90,3.1,31.0
Sam Darnold,QB,CAR,1,44,44,63,2,0,75,75,8.7,19.8
Baker Mayfield,QB,CLE,1,68,68,100,3,0,56,56,14.0,20.6
Saquon Barkley,RB,NYG,1,26,26,34,58,4,62,62,2.8,10.8
Ronald Jones II,RB,TB,1,35,35,51,57,9,63,66,14.1,40.3
Royce Freeman,RB,HOU,1,24,24,35,50,0,50,50,3.4,14.2
Nick Chubb,RB,CLE,1,41,41,60,41,10,49,51,24.4,59.5
Myles Gaskin,RB,MIA,1,20,20,31,15,15,20,30,1.6,8.0
Courtland Sutton,WR,DEN,1,33,33,79,0,15,12,15,3.3,10.0
James Washington,WR,PIT,1,22,22,31,0,9,0,9,0.0,0.0
Michael Gallup,WR,DAL,1,48,48,66,0,10,4,10,5.3,11.0
Cedrick Wilson Jr.,WR,DAL,1,26,26,36,0,12,8,12,1.0,3.8
DJ Moore,WR,CAR,1,60,60,86,0,20,8,20,5.5,9.2
Christian Kirk,WR,ARI,1,55,55,85,0,16,13,16,4.8,8.7
Mark Andrews,TE,BAL,1,47,47,80,0,21,17,21,18.5,39.4
Dallas Goedert,TE,PHI,1,53,53,84,0,8,4,8,2.8,5.3
Jaylen Samuels,RB,HOU,1,1,1,1,0,0,0,0,0.0,0.0
Mike Gesicki,TE,MIA,1,49,49,75,0,8,6,8,2.2,4.5
Hayden Hurst,TE,ATL,1,22,22,48,0,9,9,9,8.1,36.8
Braxton Berrios,WR,NYJ,1,48,48,83,2,13,13,15,10.0,20.8
Nyheim Hines,RB,IND,1,18,18,26,17,6,22,22,1.8,10.0
Josh Allen,QB,BUF,1,79,79,100,15,0,75,75,31.0,39.2
Justin Jackson,RB,LAC,1,45,45,73,24,20,42,44,26.2,58.2
Allen Lazard,WR,GB,1,51,51,86,2,10,6,12,11.8,23.1
Equanimeous St. Brown,WR,GB,1,48,48,81,2,0,2,2,-1.0,-2.1
Rashaad Penny,RB,SEA,1,30,30,54,57,3,57,60,19.5,65.0
Sony Michel,RB,LAR,1,63,63,90,43,6,44,49,19.5,31.0
Dalton Schultz,TE,DAL,1,55,55,75,0,16,15,16,14.2,25.8
Godwin Igwebuike,RB,DET,1,10,10,15,0,0,0,0,0.0,0.0
Ian Thomas,TE,CAR,1,24,24,34,0,4,4,4,0.4,1.7
Jordan Akins,TE,HOU,1,1,1,1,0,100,0,100,0.0,0.0
Ethan Wolf,TE,NO,1,12,12,23,0,17,17,17,0.8,6.7
Chase Edmonds,RB,ARI,1,60,60,92,27,15,40,42,18.7,31.2
Phillip Lindsay,RB,MIA,1,19,19,29,68,0,68,68,3.6,18.9
Durham Smythe,TE,MIA,1,51,51,78,0,6,6,6,3.1,6.1
Darrel Williams,RB,KC,1,29,29,42,38,10,48,48,8.5,29.3
Noah Fant,TE,DEN,1,38,38,90,0,11,8,11,3.0,7.9
Ray-Ray McCloud,WR,PIT,1,45,45,63,0,18,9,18,2.5,5.6
Tyler Conklin,TE,MIN,1,61,61,97,0,8,7,8,4.4,7.2
Russell Gage,WR,ATL,1,40,40,87,0,13,10,13,1.9,4.8
Boston Scott,RB,PHI,1,20,20,32,60,0,60,60,10.1,50.5
Byron Pringle,WR,KC,1,55,55,80,0,13,11,13,19.5,35.5
Brandon Powell,WR,LAR,1,1,1,1,0,0,0,0,6.0,600.0
Tim Boyle,QB,DET,1,67,67,100,0,0,51,51,10.5,15.7
Kevin Rader,TE,PIT,1,17,17,24,0,12,6,12,0.7,4.1
Christian Blake,WR,ATL,1,12,12,26,0,8,8,8,0.5,4.2
Reggie Bonnafon,RB,CAR,1,14,14,20,7,14,21,21,1.6,11.4
Kyle Allen,QB,WAS,1,17,17,28,0,0,59,59,6.7,39.4
Trent Sherfield,WR,SF,1,12,12,20,0,0,0,0,0.0,0.0
Cam Sims,WR,WAS,1,37,37,62,0,8,0,8,0.0,0.0
Jeff Wilson Jr.,RB,SF,1,44,44,75,32,7,39,39,11.7,26.6
Dontrell Hilliard,RB,TEN,1,13,13,21,38,15,54,54,1.4,10.8
KhaDarel Hodge,WR,DET,1,8,8,12,0,13,13,13,2.1,26.3
Malik Turner,WR,DAL,1,13,13,18,0,23,23,23,14.2,109.2
A.J. Brown,WR,TEN,1,46,46,74,0,35,26,37,20.5,44.6
D.K. Metcalf,WR,SEA,1,49,49,88,0,10,4,10,10.1,20.6
N'Keal Harry,WR,NE,1,61,61,95,0,10,3,10,1.5,2.5
Drew Lock,QB,DEN,1,42,42,100,5,0,57,57,7.1,16.9
Marquise Brown,WR,BAL,1,54,54,92,0,17,9,17,4.4,8.1
Damien Harris,RB,NE,1,31,31,48,58,0,58,58,28.3,91.3
J.J. Arcega-Whiteside,WR,PHI,1,13,13,21,0,0,0,0,0.0,0.0
David Montgomery,RB,CHI,1,58,58,78,36,16,48,52,16.6,28.6
Deebo Samuel,WR,SF,1,45,45,76,11,24,31,36,19.1,42.4
Albert Okwuegbunam,TE,DEN,1,14,14,33,0,14,0,14,0.0,0.0
Josh Jacobs,RB,LV,1,48,48,70,56,6,58,63,10.4,21.7
Devin Singletary,RB,BUF,1,54,54,68,22,11,31,33,13.8,25.6
Miles Sanders,RB,PHI,1,19,19,30,37,16,42,53,4.8,25.3
Hunter Renfrow,WR,LV,1,40,40,58,0,8,8,8,10.0,25.0
Foster Moreau,TE,LV,1,65,65,94,0,6,6,6,6.7,10.3
Terry McLaurin,WR,WAS,1,55,55,92,0,11,5,11,4.0,7.3
Drew Sample,TE,CIN,1,32,32,42,0,6,6,6,0.9,2.8
David Sills V,WR,NYG,1,15,15,20,0,7,7,7,0.5,3.3
Trevon Wesco,TE,NYJ,1,22,22,38,0,0,0,0,0.0,0.0
Mecole Hardman,WR,KC,1,30,30,43,0,17,10,17,9.1,30.3
Darrell Henderson Jr.,RB,LAR,1,5,5,7,20,0,20,20,1.7,34.0
Lil'Jordan Humphrey,WR,NO,1,28,28,54,0,18,11,18,7.0,25.0
Tyree Jackson,TE,PHI,1,14,14,22,0,7,0,7,0.0,0.0
Jakobi Meyers,WR,NE,1,48,48,75,0,17,13,17,5.9,12.3
Kyler Murray,QB,ARI,1,65,65,100,6,0,72,72,21.9,33.7
Antoine Wesley,WR,ARI,1,50,50,77,0,8,4,8,8.9,17.8
Benny Snell Jr.,RB,PIT,1,16,16,22,31,6,38,38,2.6,16.3
Diontae Johnson,WR,PIT,1,65,65,90,0,14,9,14,9.1,14.0
Travis Homer,RB,SEA,1,4,4,7,0,0,0,0,0.0,0.0
Alexander Mattison,RB,MIN,1,47,47,75,28,9,34,36,13.0,27.7
Stanley Morgan Jr.,WR,CIN,1,15,15,20,0,0,0,0,0.0,0.0
Chase Claypool,WR,PIT,1,59,59,82,0,10,7,10,4.1,6.9
Dawson Knox,TE,BUF,1,79,79,100,0,4,3,4,7.1,9.0
Tyler Johnson,WR,TB,1,36,36,52,0,0,0,0,0.0,0.0
Justin Herbert,QB,LAC,1,62,62,100,6,0,63,63,18.9,30.5
Miles Boykin,WR,BAL,1,3,3,5,0,0,0,0,0.0,0.0
Ashton Dulin,WR,IND,1,28,28,40,0,7,4,7,2.3,8.2
Jakob Johnson,RB,NE,1,16,16,25,0,6,6,6,0.9,5.6
Zach Gentry,TE,PIT,1,49,49,68,0,8,8,8,3.1,6.3
Juwann Winfree,WR,GB,1,8,8,14,0,13,0,13,0.0,0.0
Tony Pollard,RB,DAL,1,25,25,34,32,12,40,44,5.0,20.0
Darius Slayton,WR,NYG,1,61,61,80,0,8,2,8,0.7,1.1
Scotty Miller,WR,TB,1,3,3,4,0,33,0,33,0.0,0.0
Penny Hart,WR,SEA,1,6,6,11,0,0,0,0,0.0,0.0
Jeff Smith,WR,NYJ,1,13,13,22,0,8,0,8,0.0,0.0
Khari Blasingame,RB,TEN,1,9,9,15,0,11,11,11,-0.1,-1.1
Olamide Zaccheaus,WR,ATL,1,40,40,87,0,10,5,10,3.2,8.0
Jason Moore Jr.,WR,LAC,1,45,45,73,0,9,7,9,5.6,12.4
D.J. Montgomery,WR,NYJ,1,8,8,14,0,0,0,0,0.0,0.0
Tom Kennedy,WR,DET,1,21,21,31,0,10,10,10,1.6,7.6
Craig Reynolds,RB,DET,1,27,27,40,41,15,52,56,5.1,18.9
Gunner Olszewski,WR,NE,1,4,4,6,25,0,25,25,0.9,22.5
Chris Myarick,TE,NYG,1,10,10,13,0,20,10,20,0.6,6.0
D'Ernest Johnson,RB,CLE,1,26,26,38,15,8,19,23,6.6,25.4
Derrick Gore,RB,KC,1,19,19,28,63,16,79,79,10.4,54.7
Joe Burrow,QB,CIN,1,76,76,100,3,0,63,63,38.1,50.1
Tua Tagovailoa,QB,MIA,1,61,61,94,2,0,44,44,11.0,18.0
Jerry Jeudy,WR,DEN,1,31,31,74,0,13,10,13,6.0,19.4
CeeDee Lamb,WR,DAL,1,54,54,74,2,9,9,11,6.4,11.9
Tee Higgins,WR,CIN,1,64,64,84,0,20,19,20,31.4,49.1
Jonathan Taylor,RB,IND,1,55,55,79,49,4,49,53,10.8,19.6
Jalen Reagor,WR,PHI,1,32,32,51,0,13,6,13,1.5,4.7
DeVonta Smith,WR,PHI,1,54,54,86,0,13,9,13,14.0,25.9
Cole Kmet,TE,CHI,1,71,71,96,0,7,6,7,4.9,6.9
Justin Jefferson,WR,MIN,1,61,61,97,0,20,13,20,11.6,19.0
Jake Fromm,QB,NYG,1,40,40,53,8,0,50,50,1.2,3.0
Brandon Aiyuk,WR,SF,1,55,55,93,0,9,7,9,10.0,18.2
Zack Moss,RB,BUF,1,26,26,33,12,4,15,15,2.5,9.6
Jalen Hurts,QB,PHI,1,56,56,89,4,0,55,55,16.7,29.8
Michael Pittman Jr.,WR,IND,1,68,68,97,1,18,13,19,8.5,12.5
Donovan Peoples-Jones,WR,CLE,1,59,59,87,0,10,2,10,0.5,0.8
Najee Harris,RB,PIT,1,56,56,78,34,13,43,46,11.0,19.6
Clyde Edwards-Helaire,RB,KC,1,21,21,30,43,5,48,48,9.1,43.3
Denzel Mims,WR,NYJ,1,32,32,55,0,6,0,6,0.0,0.0
Ke'Shawn Vaughn,RB,TB,1,24,24,35,29,4,29,33,13.0,54.2
AJ Dillon,RB,GB,1,26,26,44,35,12,46,46,5.6,21.5
James Proche II,WR,BAL,1,28,28,47,0,29,25,29,7.6,27.1
Colby Parkinson,TE,SEA,1,22,22,39,0,5,0,5,0.0,0.0
Harrison Bryant,TE,CLE,1,19,19,28,0,5,5,5,6.1,32.1
Joshua Kelley,RB,LAC,1,17,17,27,29,6,35,35,2.1,12.4
Josiah Deguara,TE,GB,1,33,33,56,0,9,6,9,0.5,1.5
Tony Jones Jr.,RB,NO,1,2,2,4,100,0,100,100,0.6,30.0
Van Jefferson,WR,LAR,1,67,67,96,0,9,1,9,0.6,0.9
Easop Winston Jr.,WR,NO,1,6,6,12,0,0,0,0,0.0,0.0
Marquez Callaway,WR,NO,1,41,41,79,0,12,10,12,4.6,11.2
Mitchell Wilcox,TE,CIN,1,3,3,4,0,0,0,0,0.0,0.0
DeeJay Dallas,RB,SEA,1,22,22,39,18,18,36,36,3.8,17.3
Noah Gray,TE,KC,1,50,50,72,0,4,4,4,1.2,2.4
Jauan Jennings,WR,SF,1,27,27,46,0,19,7,19,1.9,7.0
Antonio Gibson,RB,WAS,1,22,22,37,27,18,36,45,11.8,53.6
James Robinson,RB,JAC,1,11,11,15,27,0,27,27,1.0,9.1
Stephen Sullivan,TE,CAR,1,17,17,24,0,6,0,6,0.0,0.0
K.J. Osborn,WR,MIN,1,50,50,79,0,14,10,14,12.8,25.6
Quez Watkins,WR,PHI,1,51,51,81,0,6,6,6,4.3,8.4
Sean McKeon,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,1,29,29,52,0,7,3,7,0.9,3.1
Dezmon Patmon,WR,IND,1,5,5,7,0,20,20,20,7.4,148.0
Cody White,WR,PIT,1,28,28,39,0,11,11,11,1.6,5.7
Nick Westbrook-Ikhine,WR,TEN,1,39,39,63,0,8,5,8,3.8,9.7
Giovanni Ricci,TE,CAR,1,6,6,9,0,17,0,17,0.0,0.0
Trevor Lawrence,QB,JAC,1,73,73,100,8,0,62,62,12.9,17.7
Ja'Marr Chase,WR,CIN,1,69,69,91,0,14,10,14,12.5,18.1
Jaylen Waddle,WR,MIA,1,58,58,89,0,21,17,21,15.2,26.2
Chuba Hubbard,RB,CAR,1,34,34,49,18,3,18,21,0.9,2.6
Rashod Bateman,WR,BAL,1,48,48,81,0,10,8,10,8.6,17.9
Amon-Ra St. Brown,WR,DET,1,59,59,88,3,19,19,22,17.0,28.8
Tylan Wallace,WR,BAL,1,27,27,46,0,7,4,7,1.8,6.7
Darnell Mooney,WR,CHI,1,63,63,85,3,14,11,17,5.9,9.4
Reggie Gilliam,RB,BUF,1,9,9,11,0,11,11,11,0.8,8.9
Jonathan Ward,RB,ARI,1,9,9,14,11,0,11,11,0.3,3.3
Nathan Cottrell,RB,JAC,1,1,1,1,100,0,100,100,0.3,30.0
Maurice Ffrench,WR,LAC,1,2,2,3,50,0,50,50,0.3,15.0
Demetric Felton,RB,CLE,1,4,4,6,0,0,0,0,0.0,0.0
Dyami Brown,WR,WAS,1,13,13,22,0,15,15,15,5.3,40.8
Kadarius Toney,WR,NYG,1,39,39,51,0,23,10,23,2.8,7.2
Dazz Newsome,WR,CHI,1,34,34,46,0,6,3,6,1.0,2.9
Anthony Schwartz,WR,CLE,1,11,11,16,18,9,27,27,8.9,80.9
Shi Smith,WR,CAR,1,15,15,21,0,33,20,33,8.6,57.3
Nico Collins,WR,HOU,1,45,45,66,0,9,7,9,9.3,20.7
Jaret Patterson,RB,WAS,1,15,15,25,60,0,60,60,3.3,22.0
Mac Jones,QB,NE,1,64,64,100,9,0,59,59,7.1,11.1
Ian Book,QB,NO,1,50,50,96,6,0,46,46,4.0,8.0
Brevin Jordan,TE,HOU,1,32,32,47,0,13,13,13,5.6,17.5
Kyle Pitts,TE,ATL,1,36,36,78,0,17,17,17,10.2,28.3
Zach Wilson,QB,NYJ,1,58,58,100,7,0,45,45,23.2,40.0
Michael Carter,RB,NYJ,1,43,43,74,37,7,42,44,12.4,28.8
Javonte Williams,RB,DEN,1,22,22,52,32,9,41,41,8.0,36.4
Khalil Herbert,RB,CHI,1,8,8,11,25,13,38,38,8.8,110.0
D'Wayne Eskridge,WR,SEA,1,20,20,36,5,15,15,20,1.7,8.5
Tommy Tremble,TE,CAR,1,41,41,59,0,5,5,5,2.2,5.4
Chris Evans,RB,CIN,1,3,3,4,33,33,33,67,0.1,3.3
Davis Mills,QB,HOU,1,68,68,100,1,0,41,41,18.1,26.6
Dax Milne,WR,WAS,1,7,7,12,0,14,14,14,1.4,20.0
Tre' McKitty,TE,LAC,1,15,15,24,0,7,7,7,1.2,8.0
John Bates,TE,WAS,1,45,45,75,0,7,4,7,10.5,23.3
Kylen Granson,TE,IND,1,32,32,46,0,3,3,3,0.6,1.9
Ben Skowronek,WR,LAR,1,4,4,6,0,0,0,0,0.0,0.0
Joshua Palmer,WR,LAC,1,60,60,97,0,10,8,10,10.3,17.2
Jake Funk,RB,LAR,1,2,2,3,50,0,50,50,-0.1,-5.0
Jack Stoll,TE,PHI,1,26,26,41,0,0,0,0,0.0,0.0
Sammis Reyes,TE,WAS,1,2,2,3,0,0,0,0,0.0,0.0
Terrace Marshall Jr.,WR,CAR,1,41,41,59,0,2,2,2,0.6,1.5
Kene Nwangwu,RB,MIN,1,12,12,19,42,17,58,58,1.3,10.8
Racey McMath,WR,TEN,1,10,10,16,0,10,0,10,0.0,0.0
Jalen Camp,WR,HOU,1,22,22,32,0,0,0,0,0.0,0.0
Kenneth Gainwell,RB,PHI,1,2,2,3,0,50,50,50,0.6,30.0
Brock Wright,TE,DET,1,49,49,73,0,6,6,6,0.4,0.8
Adam Prentice,RB,NO,1,11,11,21,9,0,9,9,0.2,1.8
Shane Zylstra,TE,DET,1,13,13,19,0,0,0,0,0.0,0.0
Michael Bandy,WR,LAC,1,10,10,16,0,0,0,0,0.0,0.0
