player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Aaron Rodgers,QB,GB,1.0,62.0,62.0,95.0,6.0,0.0,50.0,50.0,26.8,43.2,2,2021
Ben Roethlisberger,QB,PIT,1.0,56.0,56.0,100.0,0.0,0.0,71.0,71.0,14.8,26.4,2,2021
Danny Amendola,WR,HOU,1.0,12.0,12.0,20.0,0.0,8.0,8.0,8.0,0.9,7.5,2,2021
Jared Cook,TE,LAC,1.0,42.0,42.0,59.0,0.0,12.0,7.0,12.0,2.8,6.7,2,2021
Matt Ryan,QB,ATL,1.0,66.0,66.0,92.0,3.0,0.0,73.0,73.0,19.3,29.2,2,2021
Matthew Stafford,QB,LAR,1.0,59.0,59.0,100.0,3.0,0.0,54.0,54.0,18.2,30.8,2,2021
Tom Brady,QB,TB,1.0,60.0,60.0,95.0,2.0,0.0,62.0,62.0,29.6,49.3,2,2021
Andre Roberts,WR,HOU,1.0,22.0,22.0,36.0,0.0,9.0,5.0,9.0,1.5,6.8,2,2021
Emmanuel Sanders,WR,BUF,1.0,50.0,50.0,77.0,0.0,12.0,4.0,12.0,4.8,9.6,2,2021
Rob Gronkowski,TE,TB,1.0,51.0,51.0,81.0,0.0,10.0,8.0,10.0,15.9,31.2,2,2021
Antonio Brown,WR,TB,1.0,28.0,28.0,44.0,0.0,11.0,4.0,11.0,1.7,6.1,2,2021
A.J. Green,WR,ARI,1.0,51.0,51.0,84.0,0.0,12.0,6.0,12.0,10.4,20.4,2,2021
Blaine Gabbert,QB,TB,1.0,3.0,3.0,5.0,100.0,0.0,100.0,100.0,-0.3,-10.0,2,2021
Julio Jones,WR,TEN,1.0,66.0,66.0,75.0,0.0,12.0,9.0,12.0,12.8,19.4,2,2021
Mark Ingram II,RB,HOU,1.0,19.0,19.0,31.0,74.0,11.0,79.0,84.0,4.0,21.1,2,2021
Randall Cobb,WR,GB,1.0,12.0,12.0,18.0,0.0,25.0,25.0,25.0,2.6,21.7,2,2021
Kyle Rudolph,TE,NYG,1.0,49.0,49.0,71.0,0.0,4.0,4.0,4.0,2.5,5.1,2,2021
Andy Dalton,QB,CHI,1.0,23.0,23.0,35.0,9.0,0.0,57.0,57.0,8.7,37.8,2,2021
Lee Smith,TE,ATL,1.0,13.0,13.0,18.0,0.0,8.0,8.0,8.0,0.9,6.9,2,2021
Tyrod Taylor,QB,HOU,1.0,26.0,26.0,43.0,4.0,0.0,46.0,46.0,16.5,63.5,2,2021
Ryan Tannehill,QB,TEN,1.0,88.0,88.0,100.0,5.0,0.0,50.0,50.0,14.6,16.6,2,2021
Kirk Cousins,QB,MIN,1.0,61.0,61.0,100.0,3.0,0.0,56.0,56.0,25.3,41.5,2,2021
Russell Wilson,QB,SEA,1.0,54.0,54.0,100.0,6.0,0.0,63.0,63.0,23.3,43.1,2,2021
Mohamed Sanu Sr.,WR,SF,1.0,20.0,20.0,29.0,0.0,5.0,0.0,5.0,0.0,0.0,2,2021
Marvin Jones Jr.,WR,JAC,1.0,49.0,49.0,88.0,0.0,22.0,12.0,22.0,11.5,23.5,2,2021
